trial,a_hex,b,m,alpha,e
0,5e020000c5040000a50b0000640800007d040000bf0a0000a30b000065050000440000004b010000ec02000012010000120300004d0a00008206000032000000,1057,1,6,-1
1,20000000fa020000c001000096050000af07000048040000c0080000040200001308000098020000010700009a020000810300003c0a000061040000f70b0000,2994,0,2,-2
2,60050000b90a0000cf07000069010000e6030000200c0000b107000025030000e10800008f030000c6090000ee010000860400009b020000ad0a000024020000,64,0,6,-1
3,d1070000000b00000c030000b8000000a10c00008b0c0000c600000049060000a00c0000100700006f06000026020000910100003c0b0000e10300002f0c0000,3249,0,5,1
4,880600004b0100000a0c0000d0020000a907000017020000ae0000007b04000032090000740500008f0b0000a70a0000a50200005d0800000f0400009c080000,2732,1,4,2
5,e2010000d0000000120b0000880c00001006000054050000dd0b0000a20400008c0a000075060000300000003d0b00005a0b00001b0c0000c8060000c9050000,1568,1,7,0
6,7b0400001a00000065000000b6090000570400003a010000cd090000ac090000cf0b0000ca080000060b00005a0a0000460b00002a02000051050000a6010000,176,0,7,1
7,b2060000d0020000a7090000120b0000040700002c0900005302000020080000df0000002b030000a50a00001b09000074090000250400005f0a000026030000,72,1,6,0
8,b5080000140200007c010000720500003d050000b0090000a30400004e020000210c0000fe0b00007f030000c0010000a20000000b020000540600002e050000,2395,0,0,-1
9,260000005d030000cb0700003d0800006e030000250200007c0300005b0a0000710c00007102000084040000ae020000a10c00002f0a00000a050000a00c0000,1395,1,3,0
10,360600009c060000ac0c000098000000560900007d08000086030000130100007805000088080000f0080000d60800004a000000200400000d000000cc030000,254,0,5,-1
11,d0090000a90c00009c0600007d0c0000d20600007b0c0000a1050000ec080000a305000053080000830a0000170b0000930c0000a402000080050000af0b0000,1564,1,1,-1
12,6e010000270200004f080000660b000027020000ef0a0000e80300002b080000850800001408000098020000e2090000230b0000b1090000780b0000ac050000,729,0,5,0
13,f6090000af0b0000990200004c020000a8090000ac090000150a0000e2000000ca0400009309000084050000260900008103000032070000410c0000f6080000,1250,0,0,1
14,f70b0000190c00004d0200004a0400005e0c00002c070000d408000010030000530b00007e020000b5070000290200004a0c00006a0a0000260400002c040000,1297,1,2,-2
15,a60a0000b202000069020000ba0b0000ff070000dd0200000e050000d7020000ce0700008c010000d801000044060000df030000c1040000cc04000057090000,193,1,6,0
16,c7000000a4080000850b0000f50400008a0300004a0100004c0a0000db020000870800006c050000690700007c070000a0050000b40900000b09000090060000,1083,0,7,0
17,2e0a00006b010000df090000370b0000b80400004b0a0000b5060000830c0000e9080000c00600008600000016010000940600004b0200003a08000091030000,171,1,0,0
18,9a0b000035040000bc0c00008905000070040000e3030000600c00002f0b0000e9020000fd08000006050000220400002d03000051060000a30500000c070000,1560,0,5,-1
