trial,a_hex,b,m,alpha,e
0,0f060000440a00003b090000c10a0000b9040000b4020000940b000044090000bb090000510a00000b0400003908000099070000240300002f000000a20800006f050000dc020000bd0a000076090000190400002907000082000000660a0000030900001d0a0000990600000a0700002c0100001e01000003050000b5000000,2901,0,6,0
1,c309000098070000570700002d020000220c0000780b0000df0600009d01000023010000fc06000070040000d30800004402000002070000a7030000f201000037010000c50a00000d040000f70200004d050000a0070000b20500001b05000063070000410100008a0500009d030000f60c0000b80c00003808000028050000,882,0,2,0
2,b40800008f010000c90b000069010000af060000370700008b0c0000260b000020040000e80c000028080000c604000071070000970b0000560900008e0800001d000000ce03000017020000e2000000ca0600000e090000d10300001f050000d8070000f9000000220200005e070000cd0a000008050000ea0300007c050000,2246,1,6,-1
3,f30c0000df0b0000340700001e050000790c0000970300001f090000bd0500006702000058080000190b00004e0c0000f8060000140a0000d00500003a040000cd070000ba040000d6010000c40a000088050000f50b00008a020000bf020000c0070000ed020000d5080000970c00002c000000660b000055020000ea050000,882,0,5,-1
4,aa02000034030000270a000086030000c7070000e7000000b1050000b104000089090000ac080000c80700000c090000390300005e0300000d030000b5070000590a000007040000390c0000770300006c01000006060000eb000000d8020000c40100003a090000cd060000ca0b00003c070000070200003301000031000000,1000,1,4,0
5,810c00006c0400000a04000087010000820c00000e010000020800007a090000bc02000039020000d10a00006e080000eb060000c504000051030000960500000c040000c1060000810400003d080000dd000000190a0000df06000059050000a6000000910c000039080000d106000072040000750100001407000062060000,2505,1,7,2
6,9d03000061040000da0800000003000069030000b3000000b9040000250200002e080000ad0b0000fa090000a10c00006306000051030000ef090000490700000f060000ff080000310a0000a60900009a0c00000502000026010000c2010000f90b0000220000005009000038000000dd010000c2000000380c00007d040000,2401,1,7,1
7,5f0800006c06000070000000ed030000d9010000bb060000940b0000ce030000c50b00007e05000021010000cd0200003a02000063090000de0800006507000044090000c30000008a030000050a00005504000025050000cb0b0000ed0a00007a0900008a040000fe060000ae0600003d0c000070010000c10a0000c8010000,1868,0,6,-2
8,e80600002c0a00004802000028050000a5090000c4080000ee080000220b0000e5000000610200009c0a000060080000c6080000de050000ee050000dc010000680a00001b0c0000f2070000fc0400001d060000b3060000600c0000e4060000da020000ad080000b8020000a3010000bf0800001c040000430000005d020000,443,1,0,1
9,440400000f020000c8080000ab0b0000690400005008000050030000c60b000061090000850900004c030000f80100009a050000580900004e0400001d0c000016080000050900006500000019010000a3020000ee020000c9040000c30c0000c90c000007000000cc030000530c00004a0b0000ce050000320900006f0b0000,986,0,3,1
10,0c01000062020000c1070000ea0a0000800b0000f8080000a30900002500000080010000450c000030090000e60000009f0700007503000075030000d80a000096020000d60900007402000057000000b508000022030000470c0000cb0500009207000085040000340900007e0a00004b0700001e00000009070000670c0000,2326,0,5,0
11,df0800002b08000053050000e40c0000fb0000003a0400009b03000021090000a8000000fd00000039030000a001000057080000560200002b0200007d0100002a0a000019060000c5070000630700008a0600009d050000280b0000e7070000fd020000ea09000002040000ff0100007c0100002406000074060000e8030000,1079,0,1,1
12,28030000b8030000170b00002b0b0000e60c00007506000014010000910000008509000003070000cb0100005701000011090000810900007f090000480400003c000000fd0500009c000000b0050000b8000000e8010000a7060000610900006d0200006501000014070000b70a0000fc090000240600007403000028010000,789,0,5,0
13,ea090000bb0b00006b0800000c0c0000e2000000a50b0000be050000300600004e030000bd080000dc0c0000b7010000220700007d060000630500006606000053050000540700002b060000da0a00006b0c00008e07000020010000070500001f0a00000007000075060000e601000080090000af030000fe060000da070000,2663,1,0,0
14,07060000be0a0000c8030000f10300005a0000004f070000df000000350c0000600a0000390000008d020000a3070000650900008702000031040000080700004506000034070000cf0c000066040000a2030000710a00002607000055000000f90b00002a080000a60900008d0a00003306000022090000cf08000056000000,736,0,2,0
15,f9040000540500003b0c0000da0b000075030000d0090000f706000054000000b40a000027050000e1050000e90300001c040000fc0a00000c0700000d070000140500008f080000630c0000950c0000f5020000e3010000a70c000014020000910300005d03000044040000d1000000ab050000110a00005e060000c6000000,1353,1,6,1
16,8b05000052020000df0c000030040000e8030000eb07000053030000e40400007b030000f7020000a30c0000ed050000a10000009b010000d30600004e020000c8040000b40100005e0b0000b7020000f2070000500500000a030000a60b00007f090000af0200003e03000067070000f10b00001b04000067040000280c0000,137,0,7,0
17,7f05000022050000560b0000ac020000c0060000d20600000c0b00008e010000760500000f020000dc0a000008000000140c0000fc0800003a0c000080090000fc0c0000930800009b050000ad0b0000eb0700004f03000081000000c103000066060000b70a000000060000aa0a0000ae0000005c060000df05000081080000,580,0,0,3
18,3100000073000000d4050000f7040000530b000068000000fe060000d1000000980b0000790200008f010000020000002b03000088080000580c0000580000000b000000ee0a0000fc030000920200007f06000052030000770a0000ec020000c1000000e0040000410c000056040000f90b000038090000d10b0000bf090000,3236,1,5,-2
19,620900003a070000b60b0000990300009f0100004a010000ec060000000a0000c0080000d509000001020000680300002e0b0000da090000a504000090030000c508000053080000f70500001f0100009e0000008f050000580c000056040000bb090000c0000000ce0a00007109000061000000b40a0000a5000000df0c0000,911,0,6,0
20,a10100000f060000eb03000085020000ff030000140600008f020000da0600002f0b00000d0300008708000091020000c3050000cc0200003c0100003704000069040000930c0000a50a00009a060000d101000013090000af01000000090000e4010000ae000000600800003e060000ae01000092080000c30500007d040000,2717,0,2,0
21,c40a00009d0700007a040000ce0500007406000077020000b80b00009a0c0000190600007e0a000064070000310500004a0700000e0600002f0a0000a00900009e0100000e030000e101000027000000840300007f070000cc0b000031040000c401000058040000bb09000036030000c806000062040000030b00007d030000,2519,1,7,0
22,1b0c00006c090000e10a00009f0b0000f8030000ef02000044080000b90c00002c0700007b0b00004903000077070000620300001d010000f50700000506000066040000750a00007a040000760a0000790500003e080000680b0000820500001408000048040000f909000072030000ab0b0000460400000a0c0000b3090000,3235,1,0,1
23,fc050000540b0000e30600000a050000260c0000060a00002b000000f00c00005a040000a107000082040000d1020000ce000000f4020000800c0000010300006404000077050000450000009c0300002e04000054010000a00b0000ce050000220800003d0a0000a3000000c40c0000df020000510500008704000032080000,2085,0,0,1
24,940b000060040000c9040000f7000000f3000000970700002f050000c0070000a00000005f0300008f040000ff00000098050000dc0900005d020000340a0000fa010000c60100009c050000af02000086060000250c0000e70300007903000081030000700c00001e01000025040000750c00005c02000045050000ca040000,1626,1,1,0
25,500000008d0b00002d0a0000240300008b0b000057000000f7010000d6030000a909000060000000b00a0000b5000000bc000000c8020000f1000000de030000c9030000320c0000100b0000ce0b00000d0a00000705000056080000220100000e090000b30c0000cd040000e90100000309000051070000c10000009a060000,2823,0,6,-1
26,76050000bd000000ab000000290a000045090000780c00008e090000f7010000a4030000bd0200003b00000007090000bf000000760100000e030000790300006400000035090000ab030000bd09000038050000b00100004d090000d40200003407000058040000010b0000dc020000a1080000cc020000f7020000340a0000,1094,0,6,0
27,d7020000a7000000580c000085030000540400009d0a000050060000b60c0000160600008e0c00003f030000e50300003b07000000030000df0a00004d0600009e0a0000e20c0000d309000095030000810b0000b00b00003904000052050000ed03000022050000e504000099000000f7020000d00b0000cc0a000080040000,3237,0,6,1
28,fb0c0000ea080000e6040000770300002f0c0000fc06000010030000d007000056070000c50000005f030000c904000058030000780c0000b8000000f60200006a01000091090000d50c00008b0800007707000059040000510100009b0400005003000094060000d0060000f70b00002504000057020000d809000063020000,1815,1,7,0
29,c00800009f0800008c070000600a0000c60c0000f00b00007b010000d601000033020000ac0100003f0a0000b2030000500c00003f0100002204000096040000840500002b0000004e080000fd00000049070000810b0000e103000018050000e90200009a060000c20c0000fc05000093020000f3070000ed0a000004090000,1623,0,3,1
30,38010000a80b0000a90c0000e409000020050000dc0c00005c060000110300007a050000890b0000ee060000a0090000d0010000860b000091070000890b000054060000dc0300007c080000120b00005d020000b4050000450a0000140c00007b0a0000b30b00006d0a0000560a00009f0a0000c609000093070000e40a0000,1823,1,5,2
31,bf0b0000280a00005807000091060000030c00000d080000ee07000098000000ff0b0000a6040000b50600007a02000029030000740400001e06000087000000a70700000d0b00004f010000ff030000b90b0000360700003e0a00003e0800008c01000042010000ae080000bd0100004c0100006e050000810c0000310a0000,2873,0,3,1
32,850700004805000029040000410800000c080000030b0000b3030000df0a0000670a0000960a0000380b0000da080000950100006805000010030000cd080000790700009e060000ba0b0000a10c0000f2010000630500004b050000ee090000280b0000fd0500005d04000019010000a90c0000a10300007c000000460b0000,3097,1,2,2
33,4f090000920000003e010000570c0000ed0600002b030000090b00001d0700009b0400005c010000fe0c000097070000b7030000f80c0000210800000c0c00002b00000063040000bc0900005a02000030080000900a0000d8050000a700000082010000f00600004d030000c70c00001c060000ac010000fc0900008a070000,1451,1,1,0
34,660c00006f0200004b0900003a080000d50000001d0a0000cc01000020010000c30500009a0700007b050000220c0000130a00004c0a0000a10600004f070000c30400007f0500003005000050060000f40b0000900300002c0200000b070000ca0700009d0000000d010000910a0000fb0a0000e7010000c30800002c080000,3302,1,5,-1
35,d2020000aa01000077020000d205000046020000740c00007b090000750800005a03000060010000fa090000bb050000ee010000d40500000a050000000c0000ce070000c4090000a50c0000bc07000071040000410b0000b40b0000770c0000e50100006f090000dd080000f9030000d9000000f0090000980b000031040000,580,0,3,1
36,f7090000510b0000ec050000fc06000049020000c00a0000e80a00003d030000450600007f0800002e0a0000d3000000b8070000fd080000090b000056050000d60000005c040000480300004d0800002e00000021060000f10b00000a0200008f0400006e0a0000820400007b060000cf0300004e090000a103000007070000,2257,0,3,1
