trial,a_hex,b,m,alpha,e
0,330a0000220b00000a060000d9010000f50300005e030000610900005a050000e20b0000540800003109000077040000f1010000f309000052080000cf0c0000,827,0,6,-1
1,3c0800001d04000067040000c9040000b301000084040000dd000000ff0300002f020000ec05000014020000d80a000075050000ad050000fe0b00008a070000,1494,1,2,-1
2,36050000110a0000790200002f0b0000bc09000070000000c30600002d00000094030000a405000021030000740a00004d06000039050000be0000006b000000,1445,0,6,-1
3,8c010000370a0000e40a0000ea07000081040000cf0c0000400100004e070000810300003e080000aa0800002c04000048060000a7040000d8060000ca0a0000,2622,0,5,0
4,fa03000033050000d1050000d4080000a90a0000a40a000081010000a80800005b00000096030000320500008e08000086000000fc040000ec02000068050000,651,0,4,-2
5,e1080000a90900001e0a0000520200000a0400008f0700009d0b0000490a0000a0050000c50400001d060000a6040000b5000000250700002207000094080000,425,1,7,0
6,7e0b0000e108000011090000760b0000bb090000960b0000e50c0000cf0a00000c080000df00000084000000ef0a0000620100000c050000aa090000f6000000,1217,1,7,0
7,39030000e90a00007703000078010000be010000c40200007a0c0000f7000000930400009d0500006402000026090000170300005c0100007d0b000094010000,1814,1,6,-2
8,12010000f5060000f40300009a0000004c0b00007d0a00009b03000089040000f10c0000b50a000068000000cf04000062080000a50600001402000008050000,2589,0,0,1
9,4c0400005c0c0000910b0000a40c00009c06000087000000d4030000d70b00009f040000620800002b090000b00000001a07000023040000390b00007a060000,2462,0,3,1
10,e0090000ba090000ee0c0000f8040000410a000069000000df020000ac0400005a090000b10300007a020000b60800006d000000c1010000d805000038040000,1765,1,5,0
11,b805000023060000e40a000054030000510c0000b703000088060000360000000606000066040000b9080000e7010000ec0a00009c020000490300006c0c0000,1704,1,1,-1
12,f9090000af090000140c0000fa0c0000de000000c3020000dd01000030010000220200001d0b00000f0900004d02000028040000b90400002201000066040000,2846,0,5,0
13,120c000041070000bd0600007c0600002c09000097030000ee0a0000ca060000ad0500008e0800005507000092090000ee0a0000990a00008000000035040000,1969,0,0,0
14,ec0b000032020000a7070000a80700009302000008040000f0070000ab0c0000790400002b0200005902000095080000af0200002d000000a5090000fd030000,541,1,2,0
15,a707000053010000470000005f020000310400007f090000fc0500003c050000320900003b0a00001a060000930b0000e2050000ec0800009a0c000042050000,1311,1,6,0
16,2f0a0000510a0000900b000070010000de050000fc040000ef0c0000ca070000a401000090040000310c0000ec010000670600002a090000af0c00000d060000,2642,1,7,-3
17,a302000057070000de070000970600006c0500002f0900009f090000f80c000023020000fe0b00000d0800002d0b0000b4010000000000001409000062090000,3025,0,0,0
18,4f010000f60800006a09000046040000c70c00009307000088060000c90b0000d2040000be0700000f050000540600003c080000120200004a030000bf080000,748,0,5,1
19,8c0900006f06000045080000780200008504000057050000aa0300002f000000fe070000d20b0000920c00000f070000370900000f0500005c0b0000a50b0000,3178,1,6,-1
20,450900006e040000b90a0000db0c0000390100008c0800001800000077090000a806000010040000020000005209000041000000ee0b0000fd0b0000af000000,1274,1,2,-2
21,9901000071050000890600000a090000cf090000f30100006e0b0000660600009e090000a70c00007c0000004e0900004e0b0000ac020000ac070000f5030000,2757,0,7,-2
22,ea000000d90c0000e80a00002c050000f606000036080000c70c00002d0900007a0300009e080000300100000c0100007a0900008c020000df08000082050000,1791,1,0,0
23,33070000870800007e03000001030000840000003d08000046010000c70200009d0600000e060000a90000006e0c000043060000090500009a04000040070000,218,1,0,1
24,9d0b000055060000830200007600000050050000190a0000be0900007b0a0000560000005a0b0000d60a0000af0b000036070000d106000080040000100b0000,114,0,1,-1
25,a1030000c20800009d0a0000590900002b0b00007c0c00000f0b0000dc01000073070000dc05000016070000a00a0000360600001b0800001005000038030000,1483,1,6,1
26,cb08000083010000bf0400009c080000ad0c0000610b000022010000760800005e050000c9070000a00c00009002000024070000800c00000005000032060000,500,1,6,-2
27,b90c0000e40a000002060000630c00002e0c00006d0b0000a1020000050200002b0500008a060000fd0700003d0c00006d000000c7040000e7010000fe050000,2754,1,6,0
28,c6020000e407000039070000af0b0000f40700003f0b0000670100000e00000018060000b8050000e20100009b000000a50300004b0a0000f200000091010000,209,1,7,2
29,d50400002b0400004b070000490100001404000096090000fe0800008c080000c4050000c80500007d040000b20600004c02000027050000b1010000d4020000,3270,0,3,1
30,a4040000f0000000c601000024010000f50c0000f20400009a0800008f040000d60000005a0b00006d050000b0050000d4070000f0040000b300000083090000,1846,1,5,-1
31,99060000950a0000530700000d040000f8020000eb0100006609000069030000bf05000043030000d40800009c0200002c0500001802000080070000d30b0000,467,1,3,0
32,f10700004a060000af000000d4010000320b0000780c000035020000660400001d090000d7090000ce0800002f030000510b00003d06000001040000e1070000,923,0,2,1
33,fb0b00004f080000ba0000004e0a0000360c0000a30b000005060000fe060000f7010000e10600006904000063050000f1090000fe040000230c00006f000000,1495,1,1,-1
34,1b060000680900009c0800005a0200005609000097090000040700000d0b0000e8030000f00100006f090000b10000000a0300008b020000c30700002a080000,916,1,5,-1
35,210a0000100500003a0a000063050000a80a0000ac000000cb0300008a0c0000460c0000e5050000130100001f040000e70b0000f0090000b80c000081090000,487,1,3,0
36,6a090000f600000002000000d0050000d8060000dd040000b6060000160a0000af060000140a00002507000088040000c40c0000e3090000a7080000fd0a0000,471,1,3,-1
37,86030000fb09000022090000c40900005c0b00000f0200002c0000009a03000086000000ba050000150900002b030000f80c00009a06000028010000ab090000,3162,1,4,0
38,0304000073070000ad04000042000000b9090000a208000062080000da0c0000ad0a00005c0000002d020000700c00001c010000a0090000780a000074030000,274,0,7,0
39,070a0000df090000d3020000a8080000a9000000fb090000ee0b0000e1030000e505000054090000c9080000af08000059000000ac0400002f010000ea060000,435,0,3,0
40,e90500008e0a0000ae0a00008a0c00000807000066000000590600006f050000220800000f0a0000390800006c020000d4040000c60700000f0a000018000000,2967,1,6,0
41,7c050000360b000056010000fc0a0000a3060000870800009b01000059060000c10600004c0400004a090000a30a0000ad05000053030000c5060000b7060000,800,1,3,-2
42,f4000000d70a00003e090000640500001c06000096020000cc0900008e0b00008e050000cd0800005f080000ed04000057060000dc050000d50200003e070000,332,0,7,-1
43,2a0400008501000075070000bc0800009c050000080800002d090000ef0100007c0600000b0600008d0a0000f5010000e2000000ae0000008f0b000026090000,2540,1,4,-1
44,61080000a4010000a5020000950600007d0b00007e040000d90a00001b0c0000da080000480a0000d10400003c0000000c0a0000ca0c0000de0c000090030000,2290,0,0,-1
45,56020000260500005c05000098050000f0080000f909000024000000e5080000b002000037070000fa04000005030000ca0a0000470b00007a010000680a0000,3209,1,2,1
46,8d090000680500001f0400005b0b00004709000053070000280a0000e802000001030000e10b0000b8030000f60200000f040000db05000064090000bf000000,787,0,3,-1
47,3d070000370c0000a40200005d0c000054000000690c0000db0500005f070000c10300002a0000003b060000a2040000cc040000ab0400002600000098050000,1872,1,3,-1
48,4504000096060000dd08000043000000ab060000bb0600004000000099010000a50500005f0700005c050000cc000000f0090000ed040000ff0c00004b050000,1898,0,1,0
49,23060000ca06000095060000ff020000d0090000160c0000c40b00009902000097060000e508000073020000b7040000050400003e0200001a0700005d020000,916,1,4,1
50,dc0c00002a0300000f070000480400008407000015070000db050000bb050000020a0000ba00000023040000c101000061070000dd040000f5030000a1000000,3172,0,1,-2
51,1b050000be000000cc000000330a0000b90500008a090000a3010000110a00008005000095060000860a0000330a00000f040000fb02000046030000e60b0000,947,1,7,0
52,0e080000ad0a0000e6060000b6040000e80800005604000054060000190b0000b20700007c050000820400004f04000064090000b10800009c060000e5090000,1691,1,6,-1
53,230800007d030000b80b0000d0080000050b0000bc03000009050000ed080000b8040000300a0000f5020000b509000082010000910400001c0c0000080a0000,3208,1,0,0
54,4800000035070000df0b0000db0a00006a070000a20b000089020000c60800006e030000e20b0000390100006b0c0000060a00002c060000980a0000ad090000,915,1,6,0
55,0e020000680500003401000031040000f8060000f1090000b80300008607000039090000cf05000020030000ba010000aa050000a5090000b601000013020000,2402,1,4,-1
56,560400002e070000f4080000010a0000c4080000b5090000640a0000fb070000330a00007407000004010000390b000048000000aa0800009809000078070000,1926,1,7,-1
57,6100000049010000780200008d0b00006d030000a90a000060000000490400000a0300005a020000f50a00001f020000a9050000d5020000e20c00002c0c0000,3172,1,6,0
58,a202000037040000c20600004a050000fd020000ee0b0000d000000053000000440a0000d803000089060000ec0b0000ba060000200b00001b0000008a050000,812,1,6,0
59,92050000580200009d040000ba02000047030000300c000077030000c8030000df0100009a0c00000f0600006e07000066040000ac070000930c000083000000,2903,0,6,1
60,7e02000054030000870900006d0a0000d10700006e0a0000b7000000b2010000a9090000df070000ec0c0000c8000000da0a000090050000cb060000dd0c0000,1697,0,5,0
61,a2000000490600009e020000220b0000690000002b03000097030000230b00007f03000098040000830a0000660b0000b30b00002e03000096010000e30a0000,484,1,7,-2
62,830b0000e407000055000000700c0000a20500008d000000eb0700004a0000000d090000cc020000260200006d0500008d050000d50800009b04000051070000,1710,0,7,0
63,07020000760b0000a9030000c6090000090c0000fc0a0000410c0000ee090000d9020000da00000030070000a7020000ec060000600a0000f10900006c010000,255,1,3,-1
