trial,a_hex,b,m,alpha,e
0,830a00003c05000085010000550700009b0b0000a0050000da0c000061010000520a0000cd050000db0a00004c0200006a0a0000650a00005f00000077050000680700009b000000f7060000a3050000bd0900004b00000001070000990b00001d020000330700007f0a0000000d000091060000310c00009905000046090000,1703,0,6,-2
1,8e0200008a010000fa0700002a0100008908000001090000560100009c050000c70300006c08000010030000e8040000b4040000fb020000220200004c02000063090000cd020000410c0000380a0000a90800000201000007010000c80700004f090000b204000003030000080900003d0a00008b0b0000f30a000070090000,1268,1,2,-2
2,900c00002608000070010000a0080000a4000000d20100008309000024060000dc000000ec0000005801000066070000f70000007d0c0000f40a0000ca0300003b02000032020000ab030000e50900003209000004020000ba0a0000d20700008907000049090000df0500004b0100007c010000fb0900000f0300007d080000,896,1,6,1
3,3f090000d50300004f09000026080000e2060000750c000064050000ed060000150200009e0400002d0700009d000000f8000000a305000099050000ea0900008303000074020000a201000060050000fa00000099030000a1080000b309000035080000bb080000fb0a0000900200006006000060050000bd0b000023000000,2043,0,5,0
4,8c0400005c0a0000c6060000090c00000c0100008104000012030000fb030000b80300006e070000e80b00001b0b0000af030000a700000031050000d40a0000ee0200006b0400003b030000de0c0000e40a000018010000130a000092050000e9040000320a0000f10b00001600000016080000370b000075070000f6040000,1635,1,4,1
5,b0000000ce090000870a0000f00000007f040000dd0200007003000066070000d30b0000910b0000b4040000630000003f030000ae0b000011020000f7010000150a000057080000250700002b07000099070000a30a000083030000e0050000dc0400000007000097040000aa010000070b0000aa030000f3080000af0b0000,357,1,7,1
6,ee0900005c020000d10a00009b0200004d0a0000df0500000d0900003a0a0000fa0b0000c30b00007a0100006907000051020000e8050000e60c00002f000000b3090000cb0900003f040000c80a0000a50c00007f0b00003b0c0000340700003902000014010000c902000011060000e6090000af0900000a060000fe0c0000,3073,1,7,0
7,280b000085070000ab000000940900001d080000610900008b020000c90a0000bd020000dc0b00001d0a0000d00400001c020000e70b0000680c0000cc0b000080050000600a0000960100001b0b000016010000f00c0000b5020000d90100008a02000006000000df010000b1010000a6040000be0200001c040000710c0000,2690,1,6,-2
8,8d000000320a00005d0000005b090000d2090000e7090000c80a00002f030000f7080000d4060000130a0000fb01000066030000a00b00008d030000b80100003d0200007d080000fa000000f00000008b0900002d0a0000ad07000001050000610900002d0c0000980a0000190600003e06000017000000240a00009f050000,1967,1,0,1
9,ad080000b6020000750200005b0b0000ec05000030010000ba0c00005c0b00006b040000910800003a0c0000b402000076020000ef040000c70300009f0600007e09000006060000aa030000a6000000bd0b00004803000012070000620700002b0a0000b5090000df090000e2050000dc090000040600001702000074090000,750,0,3,0
10,20060000df070000eb050000110500006b030000280b000070080000d608000059010000350900005d0900003c050000c40300009f050000b60b0000f3050000c5000000ff0c0000a3060000570c0000cb060000b702000043020000a30a0000b9050000ff070000ca010000a80a000056010000a1050000cc080000c20c0000,190,0,5,0
11,6108000026030000de010000400a0000e003000023050000160b00009d0c0000fe0800009f0c0000a90c000099000000ed01000007040000e50500003b040000ac02000058070000a20c0000350800001a050000ff0a0000b6000000c7070000730000004c030000f2010000a6080000f3070000440b0000fa0b0000ce0c0000,3265,0,1,0
12,ca0a000092040000f50b0000ac000000720a0000c609000070030000f007000090070000de0200001a050000a60b000075070000e40b0000fe090000ef080000e50b0000fc0000006b0b00007d0000007e060000560900004d0a00004e090000310b000012020000c9000000dd04000017050000a700000053020000cc040000,2146,0,5,0
13,fd080000d10c00003c040000fa040000fb0400006f03000071040000e30400001509000065090000410a00005d020000c8000000e70a0000d0030000810c0000ff0a0000ab050000ab0b0000be0b0000a3010000890c0000960000003b010000d9040000f60b0000d1030000940300006d0a0000da0900004d0500002d000000,3036,1,0,2
14,f3060000b906000051050000d4060000130b0000390c00004f0a0000c30c0000d501000004010000b1000000f405000047050000980400006e090000a1060000fd020000ff050000b1010000fb040000bb0a0000d40c000020040000e00800001a090000d903000091060000a10400009b080000d30a0000f20b0000e9050000,384,0,2,2
15,c10200002d0b00009c050000bf0200009b000000030c00009a0c00008a090000a40600005e080000df06000052010000de0b0000b30c0000790b0000ae030000e40b0000a6020000bf040000250600006f060000450600009305000009060000e20c0000e3070000630a000033060000e401000032050000a40c000079050000,1793,1,6,1
16,46030000870600003d0a00002e040000ec020000f60300007408000057010000a20100008e050000e3010000ab090000a805000061080000f20c0000ca0a0000e4080000e8090000ad040000a7090000ca0c0000cc030000e9060000830900005c010000b4090000a902000087040000db05000098030000880300001d0c0000,2451,0,7,1
17,450c00004107000015080000280c00002503000051070000ef020000b20000000c050000760b000022010000a80300007b0b0000ee070000e90b00005e0a00006000000041050000b809000008030000d0090000b2020000ad0800004903000039060000d40a00007604000065050000670c00002301000028060000b7010000,407,0,0,1
18,aa01000028080000910b0000ca0900007003000067000000d80b0000020b0000b302000026060000e203000031030000c3020000290a0000510200007f040000510500008d08000080080000f401000020080000cb080000d007000093020000940c0000540000004d07000057050000d90300000f0100003b0c00008c080000,1420,1,5,0
19,f504000019040000d70b00004a030000640700004b06000070020000570c00003c0400002e0400000b05000081020000a00100009307000067030000630200002b07000019020000e50000005d02000031070000e7060000a20c00005d030000b505000032050000cc040000760600003a0b0000cd0c0000bb0300001f010000,86,1,6,2
20,5a0900008d0a0000d2040000c90200000d0a0000b80700006b00000050070000bb070000b6090000f60c00007304000053070000dd04000070060000d80300003d090000c4050000c2030000c20b0000fc0b0000d2010000ae0900000e050000340800000001000064020000ae01000085050000570200006e030000830b0000,2094,0,2,0
21,55040000670b00009c0a0000900b0000cf0a0000fa050000da0a0000fb050000b4080000aa0c0000f3000000a9010000140100003f050000db0200005c0400005e00000097040000d8010000b4010000cf0c0000ef0500003f04000082030000e50500004b060000dd090000ff0c000086060000d3040000fc040000b2010000,167,0,7,1
22,b0030000e3000000df0a000058000000b5050000e9060000c00000006f0c0000db0c00004f0b0000900400002c0a00002b06000088000000e20900007a030000a4080000e509000044020000c6010000b709000040070000e702000063020000660400003606000082050000ac0800004d0a00005a020000a70400005c010000,608,0,0,0
23,3e0600009a04000041070000d8000000b204000013060000cf0a0000960600008509000079000000f7050000a3060000c3080000050300009e010000ca0b000043090000c1090000a90000006a0c0000fb0b00007c020000f7070000ac080000080000005c050000480a000041090000480a0000b60700004801000030010000,825,1,0,1
24,3d090000320a0000250000001c060000780c0000760000009c0600002f0a0000f30600000b0a00000a0a00001c010000bf06000079000000cc080000e30300000e0600003b070000a20c0000210c00004a09000053030000f40100000a060000e20300006a0500001f060000360a0000ab060000a80900001c0100005b040000,2246,1,1,-1
25,4a0a00002f0b0000c80000006e0800003d05000083060000ae0800009b000000bb0a0000e5000000920300002801000047030000e7020000e1070000830400003308000047000000e5000000a70400007b070000be0a0000e40c000065020000e7070000a20500000c070000ec040000320a0000610c000024080000dc000000,645,0,6,-1
26,3c070000e70c0000520900003109000020020000fa0300004c060000160b0000ad020000a1070000820b000034040000bc0a00009a040000a40b00005a050000760600000b0600009f010000a70600001705000043000000ce050000020b0000e40c000033030000660c00005b0b0000960100007e010000e9080000500c0000,1397,0,6,0
27,48010000b0010000490500009703000055060000260c00005905000001060000850900003a020000070c0000ad030000b10700001c0a0000b4000000d1000000fe010000ef0b0000fa040000ca040000be09000032030000fa0a00002c0200002c0500009e090000cc02000029060000a3070000c9030000d80c0000c70a0000,1911,0,6,1
28,0b0100000b010000b30700009a090000ee080000920c0000100500003107000052020000f1030000330b00002a0c0000590900008d0b0000210c00006e060000a80600006c060000de020000b00b00005001000045040000e0020000c00c000009020000d80300000a0a0000830b00007208000010010000bd0a0000b3040000,2150,1,7,0
29,580300004109000034000000ab060000b50400009a010000e00000004f010000450500008b0c0000fc0b0000530b0000380200007c010000da0900004f08000037070000010c000052020000d10a00002f0a00005c0400000d010000ae010000c80400008407000009060000830c0000de050000aa060000c5050000170b0000,566,0,3,-1
30,ec06000083090000620700006c06000089020000420b00009f0100001c040000ab0200006f01000016050000bb0100003b0c00006f0b0000ed030000780800005e000000df060000000d00007d0a000013090000750400000208000004030000ec07000014080000a607000059000000b5020000bc030000b30c0000ed040000,1071,0,5,-2
31,ba080000a00300005303000093050000df060000e9030000680a00009900000004060000800600005f0a0000440c0000930200003d0000009203000095050000ca0000008b0a0000b80c0000f9000000b10c00001d090000270a0000f305000030070000830a0000c9020000a400000021080000750a00006e0b000085040000,3198,0,3,-1
32,40010000f70c00005b07000023020000c80a000054020000b1040000fd010000ef070000e7020000700c0000f4070000650700007805000038050000310c0000ef010000ef0500009c0200005b04000007000000750500008f090000190c00001003000027060000a4000000900a00009e040000b9050000ba01000069060000,771,0,2,0
33,91010000b9000000ea040000660800001b00000044090000740c0000960a0000a20600007101000063080000c4010000a4080000ad020000b00c00003c080000b80a000076040000fc090000c40a0000ea07000038000000480c000047030000a001000024060000ea0a0000520b00009b0a0000ea0a0000d6030000b30a0000,2496,1,1,0
34,030200009c0700000e0b0000250c0000750b00003507000038020000db030000cc06000051000000010a0000a80200008d0500000d0800005508000052000000280a00005f0a0000990b00005f050000410b00009e080000960c000053080000d4090000df0b00006604000097010000650000002b0b00009e0500000f060000,1596,1,5,-2
35,11070000fa0400005a02000052090000390500008a080000f9000000ec000000a104000073040000740200007f090000360b000086090000bf0a0000200900009f0400007b030000eb06000058010000d40b0000800c0000fd070000bb0400000a0100009c090000e2090000ee0b0000910400008b0000004703000068000000,2095,0,3,1
36,550b0000290b000028010000f20b0000b3050000c2020000e1060000ad080000040800009604000018080000d10000001a0c000038040000170b0000900500001d090000fd06000065070000cd0400006c010000480c0000f70b0000ba010000eb0100008b01000012070000a60700004500000009090000370c000035020000,447,1,3,-2
37,5c0400004a09000031070000eb000000f30b00002c0500009f04000078050000e3060000360600009f060000980c0000390400005001000013030000430c000053090000d50500004d0a0000ab0b00003e0700007c030000a6050000eb0000002a0900000202000054080000d70a00002201000050070000b40a0000e4000000,3034,0,4,2
38,95020000410a0000e00a000067060000b10800007b04000035050000da010000da0900000f070000b90700005b0c000020040000d90200007a050000310b0000d4000000b7080000250900009f080000630600005f030000150b00000104000027040000210700004a000000f00600003f0b0000310c0000cd08000009060000,2585,1,7,1
39,7d09000046090000230400005f060000bf07000062000000d00a0000ce030000080300000d0200005d0400004a0b0000f0050000620c0000470a00007702000050040000080200002b080000b6000000f7050000a20300000707000091030000710c0000d7030000ba02000028040000500b000070050000f60b0000a1060000,2290,1,3,0
40,d2050000930a00003f050000b703000029020000c504000034060000e00000002a0300000a070000790c00009308000092040000bf060000fa000000b30a0000cc040000360400007804000041000000c90500007606000028010000f9080000060b000092050000990c0000ea0c0000240600001b070000f801000067000000,2135,0,6,0
41,4f02000073080000c8080000cf0900008902000018050000ef080000c0020000030a0000d50a00005b030000ae07000016030000570c0000710a000077090000980400004a0400003c010000c602000048030000ca07000017090000910200000d020000f4060000fc070000590a000084000000e90c00004c0b0000f9000000,324,1,3,-2
42,190a0000e5070000990700000408000020090000840500001a0100001907000062050000260700004a020000fa090000770c0000690500003f0a0000590c000045040000b8040000ab0400005f050000720100000f080000200b00009c050000ae040000780100006b060000be0400003f0b000053060000c3060000bf090000,3215,1,7,-1
43,f1040000000300009e0300008a0000002c010000c70a0000460500009906000058040000cd090000380b00001701000072000000c6030000880b0000b40700008d040000cf0800003e040000d1050000f5030000c90100004a0a0000c307000025010000dc0b0000bf0b000039050000400100006a06000080060000fb080000,467,1,4,-1
44,820a000058040000d30c00005e0b0000e70600002e030000d60a0000f00300000a090000f30700000e0300000f04000078090000b30a0000be0c0000320c00000701000028060000760300007c0a00006509000011060000a8030000810b000025090000cb01000046050000580b000030060000b7070000b0000000ce010000,339,0,0,1
45,a4010000a90600001e020000810100003a0a000077060000e100000031010000a60c0000ef0400000c0b0000100c00002301000000040000250a0000ab020000ac080000b00b000083090000000d0000ea0000001c060000000000001a040000f30b0000140900002c080000810000003e060000d80600007c0a0000af010000,1532,1,2,0
46,670b00005c0c0000990600006b0500004803000010080000e2030000dd0c000039030000360b000031020000ee000000000600005e000000cf0700007c0500003f0300001c000000db020000950a0000ef0800006902000027010000e60b00005f020000fd0c0000da0a0000730900001c0100002c060000930a00004b080000,2905,0,3,0
47,c80900009f07000022000000ab0400001d040000f8080000b90a00003f0a0000320900005f040000cc0200009b0000008a070000fe070000890b00005a0600003f06000081060000f00a00009602000041080000d50400002a070000ee0a0000ac04000074070000400500000007000026020000180b00006e0c0000be040000,1016,1,3,1
48,410300005809000027040000ee0300006a060000460100007a090000f609000040040000930300005a040000ff090000240c00001e030000e00b00005001000008000000c30000008208000036030000090a0000cf0a0000a60300008c050000f406000028010000440100004a060000be02000019080000570100009e0a0000,2216,0,1,1
49,ff0700001d0100001108000043080000900500008c0c0000e80b00000a070000cf04000006000000ee0600000d060000a4050000b20b000074060000470600002d0a00003b0c0000570100009a010000780c0000990000005b01000080070000e407000012070000790b0000a30a0000ba02000079070000f1070000eb060000,1669,1,4,1
50,30000000c90c0000090100007d0400003a0800002c040000d1010000b5030000dc0400005a0b0000980700008409000026000000950a0000240b00004c050000a70a0000890700008d02000022030000a0050000d8090000ac0800006c0c0000eb000000e5050000ba050000770600002d000000160600000803000010090000,1098,1,1,1
51,320900001f050000a50c0000740a0000400a0000060a00003c07000038000000d10600006c0b0000ff0500003c0900004d05000059010000930c00006a080000e507000018010000310300008d090000ca000000ef0900002a0b0000ac030000e408000066000000a2010000d70700005b090000f50400003b070000240b0000,1244,1,7,0
52,35080000360600007d0b0000b60a000059070000ff050000420b00008b0400000c080000d30b0000ad0400001f010000360b00004f0a0000260700004f0a00003a0c0000c4000000700a0000bd0a0000160a00001003000000010000440500002e060000660500001b010000bf090000be0500004408000091050000a1010000,1639,1,6,-1
53,190000009f0c0000cf0b0000cf0b0000320700004f03000007090000430a0000fe010000d5020000f7060000e009000042090000bd0500005306000033080000f10200002b0900002e0a0000720100004c0500008a0a000058000000240b000004000000070000001e0300009a0400003708000036000000cb0000009d0b0000,3239,0,0,1
54,3e070000b00900005001000055060000c4030000ef050000c1030000db0900006e040000d0060000ef050000c3080000ed02000018090000b30c00007a080000a40c0000cf0c000022080000a5000000a60200002e080000b70a00007c0200004f0a000079030000d1060000080c00004d0300009b0200006d0000009e060000,228,0,6,-1
55,85030000240c000020090000480900004a000000430100007c0700005403000041070000a406000070090000ec0700007e0200009b020000e7090000080a0000e5020000d1020000b30b0000ea0500003a0400001903000088070000d8050000220500002f020000d20a0000050b0000b4070000f40500008100000074010000,477,0,4,0
56,08070000ac000000be0b000025060000290b0000ea050000fc0700009c0000009b000000a209000064080000ed0c00008d050000f7060000800a000041090000b5050000560b0000ec0a0000a50b00005a0600003a0000002f0100002d0b0000230b00007f0b0000930b00006e0600006f090000580300002e0a00000c090000,2025,1,7,-1
57,5e080000710b00007a020000730400008e030000dc0b0000f8020000240700009e0400004f020000880100005c030000070100002e080000790700000d080000b70b0000d60a000023050000fc010000f80400004c0b00005903000017010000fd010000e00c0000c2000000740c0000420c0000610300005d0b000036000000,499,0,6,0
58,81080000b90b0000b4020000e60000001104000045080000ef080000ae0c0000050a0000be0100005d0200009d0000009106000065050000450600009f000000620200009a0000005d0b00005b0b0000300b0000d401000099000000b00c00000c060000c3040000b90500007d010000230a0000f7050000350700000c080000,1867,0,6,0
59,25050000f90c000065020000c6080000310900007b080000ae070000b90500006b060000b2070000120c0000960300008a0a0000f2060000b40a00007101000018060000e208000071050000f3080000df020000610c00002d00000089080000a00a0000ea080000980600006e010000e00300007f0c0000d3080000b9050000,949,0,6,0
60,28030000da050000de0000003d090000ed010000ec0900008b0400003a0a0000ed050000ec010000ed0000006f040000be0b00009f0000008304000088090000fa050000130b000046060000050b0000b40c000036090000e2060000f0060000df04000027040000300a0000e2090000590900004c0600000b050000b20b0000,3103,1,5,-1
61,ee070000930200008a0b0000b20500004e0500006809000040020000f305000026010000590c0000b407000046040000ec0b00000c0700007306000088010000a60500009b0c00001f08000079040000ad0300006004000080040000c40b0000bd050000c20800007c0600005a03000092090000cf0b000074010000960a0000,3103,0,7,0
62,cb0b0000c40b00002c0b000071040000150600001104000063000000cd0000002b030000e90a0000350c0000310600003108000085060000040500006e0800001d0500000e0800005a020000930100005d0500005301000059010000b9020000d60c0000ce0b0000ba0200004805000080030000fc0100008c0b00004f0c0000,1128,0,7,-3
63,220c0000430900002b070000bd0a0000f8080000c40400003e020000d90300006d070000ea0900007d070000c507000004090000ea04000073010000b40300005e00000092050000a40900008b020000920100007f040000b50c0000c000000048080000f80a0000750900005c0400004b090000a5010000d108000010070000,251,0,3,1
64,15050000cb0b0000a40400003b0200008a050000540a00008f020000f90c0000980c00003e0a0000e2040000410700005f060000a70700009d070000ca070000ae0a000082040000ca06000063000000b201000051030000f0060000f409000020020000bd040000230400004003000013060000680b00004104000079040000,127,0,4,2
65,74080000090b000031010000630b0000ba0b0000090c0000630b00006a0900007300000011060000ca080000c1030000f7000000e70500009d0600000a0200006a070000f3000000e00b0000060a0000bf050000ca090000d50900000b000000d406000029020000620900007d0c000077030000fa04000096090000cd0b0000,3041,0,3,1
66,91050000a4010000020a00002a0800003c050000f10500002b0000005207000065020000d3090000a2040000ff050000c40b0000ad0900008c030000b408000024080000450a0000220b0000130300005f0500008c0b00001b0600001d0300001e020000110300002d030000ab0a0000620700006f010000bd070000c20b0000,3231,0,1,1
67,9c0a00005406000030080000b1090000360b0000a80600006c06000025070000fc0900007a0c0000e1050000030a00008f030000bf010000660b0000790c000070000000070a00001b0b0000520a00005f080000a70b0000ad0b000035080000b50a00009a0b000086030000d20300004d0b0000a7000000870c000057000000,2725,0,7,-1
68,0e01000067050000c50b000068090000730c0000ce030000e00200002606000024090000690400001c030000dd0c000097010000cb0600003d0a00001e070000aa0600007509000072070000900b000086030000950c0000f90a0000790a0000390000006507000059000000b30c00003f090000cc0b000025080000980a0000,3016,0,0,0
69,85000000ba070000c30a000006090000370100008a020000ad050000780a0000c10800004b020000be070000240800006f07000092040000e6000000170200002709000086080000980b0000be060000dc050000240500005f050000fa0c00004f050000cb0b0000ed000000d00300008e0c0000c603000014070000100a0000,2720,1,3,1
70,d50100007205000053080000680b00006d070000b8080000ec080000cd010000d3080000f50300005b050000110000007d06000055000000cb0a0000350b00003d02000040030000650a0000520300008c0b000066020000a8070000300800003e0600009f0c0000a8010000c3080000ce0a00007a040000f20b0000d60a0000,3321,1,3,0
71,580500009c070000aa020000ee040000450300003e000000d20b00000d060000b00600001f0900002a06000007030000440300009009000067060000cb03000079030000c30700000702000035020000cd0a0000d6040000c70900009a02000024080000eb000000e70600003706000001090000d0000000f30b000053090000,1811,0,7,0
72,2e0b0000750b00001c0a000082080000130800003d0b0000ce0500001b030000c1010000eb0700002c0300007c090000dd050000880c0000ef0c0000f10b00006d080000430800005a0400008e040000cc060000f905000038060000e30100009106000098090000c90b00008c080000220a0000680200008c060000210c0000,534,0,0,2
73,720100004d060000b6040000f9060000180a0000ef01000070020000f0030000bb09000041050000fb040000a4010000ba0700005f010000040c0000e1090000b005000022070000eb000000f1030000a70c000050020000370c0000bb0900005002000086060000ec0a0000b70600006a0200007c0b0000cd0a00008b0c0000,1403,0,2,1
74,d4080000b8070000f10400006a0800004f0800003c03000014010000c3080000020400003f070000d108000088050000b8030000830500004104000077080000660a0000820b0000ee0500005e040000af090000f4040000bf0b0000f30a0000b10400006a000000e8050000e20800007f080000b70100006503000097040000,1117,0,1,-1
75,cf04000096070000180600006a0b000048050000dd030000fe080000270a0000a50a0000630400009a0000000a060000c80700002d0400005a080000590a000092050000b80a0000ca0100004c02000067030000970c000096020000e2060000980b0000a202000040050000e90100002007000083020000f3020000180a0000,1613,0,0,1
76,8a0000000b0b0000030a0000470100004100000087080000800500005b0500002a030000a8090000fc080000a607000099000000c50500002b010000920700008d0700002c0500001c020000fd080000b4070000f9090000280c0000e60100005b0a000061090000fc0c0000250b0000f406000071020000c8020000dc010000,1354,0,0,-1
77,f509000060070000f60a00001f050000820000005b0b0000ed0000007e0a00007e020000bb0c000093070000940800007a0c00006d0100007e0b00009705000092010000f3030000a10c0000a2040000060100003c0c00008e0a0000640a000035080000210600006b0c0000e10900002b0a0000d403000097040000240c0000,1139,0,3,1
78,22090000d3020000d50700000c0200007604000086060000db060000c50a0000cf0b00001e0700004f0b0000460700001d0600008a030000730200006201000081000000dd020000060b0000f80000003d060000d30c00008d060000ee07000091070000c2000000740900005c0a0000be0b0000ee020000ea0c00007d030000,2203,0,7,-1
79,d001000010090000f60800005108000043040000b708000059020000360100001b0c0000f10900007a0700002e040000ef0b0000af090000a804000088020000be0c00001c0200009c020000de01000047060000420a000053010000340700003b0b000042070000e10b00004407000076050000e2060000b10a0000c4030000,115,0,3,-1
80,f5090000fe0c000079020000be020000180b0000d80b0000dc0b000088090000110b00002e00000038030000840a000091040000f503000020000000d2030000820000002e0900006e0c0000130c0000580300000c09000053070000070300002c000000040c00001a08000038010000c8070000550300009f080000af040000,1497,1,2,-1
81,59000000550a0000b8020000f70800002c0b00008f050000800500004a0100006f060000670000002a0100007605000075070000a00b000051010000c2040000f20a0000740a00001401000063090000b503000014090000b7040000210800002a080000b1010000740c0000f008000095050000a205000059070000e7030000,2323,1,0,0
82,b60c0000b00500002a050000f70100001b0a0000310b00006a090000290200003f0500001701000022090000bc0800004c04000047090000790200001307000018040000c5020000dc0400009d000000aa0600006d0600008b010000e1000000a3080000240300004b000000ed010000a305000058020000bc0400006b030000,2887,1,3,-2
83,900400000f0300004e000000f10a0000a0080000b8080000ad04000022040000bb0c0000df0300004e0c0000bd060000b30a0000c30c000046030000a6090000840900008d030000a7000000db02000039000000030700002d060000f5000000f9080000bf0600002700000006070000a60900002b0a0000de0400002c030000,200,0,4,0
84,26060000db0a00004a0b0000f807000090030000f30a00001f090000e5020000750b0000a5050000fe0500002804000052070000d9050000a9040000e80b000023010000a50b0000cf0800004f080000200a00009b00000099050000cd04000012060000a5040000c70b00000b020000810c0000000a0000080a000056070000,1479,0,1,0
