trial,a_hex,b,m,alpha,e
0,12080000d6000000ba0800007f0c000054090000e10b0000b5070000e4070000400a00007c04000000050000410b00002e0c000004080000b702000081020000ee010000d101000088090000a0070000b30c0000b8000000d2000000390b0000c0040000c20700000a030000a5040000ac0b0000c7090000c40800003e000000470900004b0100006f0b00006802000024020000d40900009701000006070000df0b0000960600006d0a0000670c00008206000049040000ae060000cd0c00006e050000b90100002b0100006a05000069040000f401000060030000b50a0000c9040000ef0600001900000097080000370c000029040000a70000006b080000,1652,1,6,1
1,d90b0000690100006b0800006d0400008c09000011000000830700001a090000950a0000560100000a0a00001e0a0000f5080000940600003a0000009c0600005f0b0000cf07000010040000f704000034030000e9040000960400004b0c0000f70900005606000077080000ef090000450900003a020000d5070000fd060000b4060000b7050000ca070000400c0000850100006a080000db02000089040000c90a0000a1040000ff050000d4070000090c0000d404000032090000a80100003107000001000000dc03000001060000450800009e0c0000ea0900000b030000ad0000007200000014010000480300006f0500001b000000f60a00007f020000,986,1,2,0
2,b9070000a2040000bc0200002a08000005010000aa0100009c0c0000f902000046010000710a0000b1010000f1020000c40600009d0c0000a5050000ec02000093060000f6070000fb01000023050000db0b0000cd0b0000570600003d0c00001e030000ac0600002c020000180c000032080000140b0000590400003a00000059070000df040000e4020000d8070000f8050000af0000001103000020040000800b0000e403000044070000460400007e0a0000a00600005c01000064070000760a0000720c000021080000420400008b0c0000c6040000c2080000420a0000f904000097040000f4040000fa04000083090000120c000081030000fb090000,103,1,6,0
3,61090000a7020000300c00001d040000ac0000008e090000230b000043020000130c0000dc020000b00a0000f5080000680300007f0600007c030000700500002f0b000076020000f00500005f030000ed030000fe030000410000005e0700006c010000260b00006e0a0000080c0000eb0300004e030000a6070000a102000053000000640a00009208000072040000390100007204000082040000800600009a010000320b00002900000028090000a1030000d2010000c40000001b0300004f0b00001c050000170300006b000000ed010000ef0000002c070000da0b00008f080000220c00001f0400008b0000004e020000bd0b0000d7080000c90c0000,2691,0,5,1
4,7c0700007a0c000080070000b3060000020a000044050000d50b0000710200009f0b00005c0700004508000060000000800600008e070000330000001b07000000080000ba0c000098050000e4090000b9010000080600001c08000064070000230c000071050000d40c000004090000010c0000e8090000390800003f0c00007401000005040000650200008f060000f4000000a4040000c60800000c0300004c010000c90c0000dd08000045050000f2030000ce060000ca050000b20b0000a808000005090000a10900003a01000050070000c40900008b010000fa040000bc030000b1060000040a00001607000021090000b00100006f070000b90c0000,1056,0,4,-1
5,86010000ef070000250c0000870b0000bc0400000d0b000000090000a6050000780a00005f050000540700009b0c000021090000bb060000030100008e060000c40900009f01000006060000fb06000014030000490400003b060000e80c0000340000001d0c0000f3010000c5030000ed0600008d0700000e00000036050000bc0c0000dd090000200900002d070000ab040000d9040000770c000082050000620900000104000047050000410800000c0300008303000094030000e600000035040000340100004e060000a7030000ef0c0000c6050000a70a00008f0a000048000000d9030000190b0000d10400007e000000480c000055050000f7090000,2253,1,7,0
6,b6060000a8080000ec0800008d0a0000e7060000cd09000034030000bb0000002d0700002c060000680800003409000034010000d90400008a080000c103000069030000f2050000d607000052020000e1060000bb020000a607000018060000a70200006b050000cd0b0000310600004e090000d5080000e10a00004107000066040000a00a0000e0030000f40c000058020000ff0300001e0a0000390c0000670800007a0a0000990700009805000076020000a90a0000940b00001b0a0000f1040000990a00009b0000005a050000b3050000b70c000019040000a6090000a80b00001c0a0000a202000042000000020100009a06000038070000020c0000,3248,0,7,0
7,ce0b000024030000ec030000d3000000d60300005d080000930100008e0100005c0b0000cd0c0000870300008f040000fd000000d1000000020800003508000052090000ef090000270b00004f0a0000d80c00006607000008000000db0600001107000081060000e80000007702000005070000350a000013060000100500005002000039020000f1080000240b000098080000ed00000090030000e3010000860c0000f7060000a5080000f7010000780500005b0a0000c8030000b60400006508000082040000eb030000f7030000a9090000b50b0000d9030000bd0c0000950400005d0700000e030000b40400002301000080010000d2080000bf0a0000,827,1,6,0
8,84060000b60400005f0c0000c80800006e080000a9030000370600005d0a000050060000e30200005c010000a708000045080000f20000007b030000be0300006a0100001c030000f00700008c050000be0a0000b2050000a8020000d8070000d205000010010000580a0000800c0000c00a0000cd0100005503000045040000cc0300002f0500003c060000b90b00001a0c00006207000015040000a9010000d5030000270900007c01000019000000680c0000db0b000062040000790300007b000000c7010000d50b00006f040000a60100005e0b00005601000079040000300200009d050000c70200005405000006040000080b0000da04000029040000,2833,0,0,0
9,b2040000820000004b070000ee0700006e070000ab0c000039000000070000005207000058080000f301000088000000bc0c000061070000d907000092080000e702000020030000d1010000bd03000059060000ca0c0000370c00003a040000c60100008a0a00007a020000400a0000c2060000b00c00005d0300000c090000b30a0000c6050000bc040000cb03000011070000b7040000b8060000a7080000da030000ac050000550c000020040000850a0000ec02000098080000d60400009d010000fc0500009d0900009b0b000006020000d60300004f0b00000006000058000000640a0000ad0c0000520400006402000059010000fc0c00009f0c0000,2735,0,3,2
