trial,a_hex,b,m,alpha,e
0,3f0a0000b80a0000210a000060020000750200001500000091040000d50c000085020000590900005f0000006d0400000a03000013000000c40b00007606000093030000f2020000770a00001105000098010000e702000092000000820500004705000076020000430200002e040000240b00008e00000074000000b2090000,726,1,6,3
1,1f0c00006e080000c60b0000d9030000080000003f0b0000330a0000af000000470a0000c2020000fb0500000603000046070000170900007406000076040000eb030000180c0000ff0a0000a2090000c50a0000f30500007d04000045090000ca0a0000b2080000e0050000ba0b00004d04000051010000d109000077010000,1643,0,2,2
2,41030000fd080000dd040000570b0000f40800001f0500004f0a00000a08000067070000cf0700000b070000c50b000061060000d7000000ef000000be060000c802000030040000360000001b0b0000bf05000078020000550c000088020000990b0000f5030000db0500008b0300002e0b00002f0800004004000036030000,2948,0,6,4
3,100200008b020000490000002807000044060000140b00004c040000b90800002509000020010000e4050000540b00006e0600005b0700002c0200009d0600006f010000c603000095090000920000002007000001030000660a0000580100006d0000001507000077020000960100005e0b00007208000090080000ad050000,3324,0,5,-4
4,bc0c0000ea07000071010000e407000003040000c5050000030100008d07000033030000c7080000e30300005c010000430b00007c050000260c0000e9040000a1080000900c000017080000f7000000f7050000a80a00007e0000006d080000110500005e090000e7010000ff0a0000d5090000ce0200004a08000005010000,3249,0,4,0
5,5b07000077090000a6020000210500006800000052070000e103000007070000810a0000e7040000cb070000a1010000e3070000fd0b00002103000062010000110500004809000005070000140900003e0a00006f0a0000b6000000280800004d04000038090000510400005c0100001c020000b40800005b09000051070000,1884,1,7,-2
6,01070000a70c0000a10c0000f8050000d10100008d0a000006090000330300001b020000cb0c0000960800002a0100000c090000e6010000310c00006a0c0000460100009302000059080000590000007c08000068080000a90b0000d403000037000000820800003d0600006c0c0000310a0000b5040000480c0000c9020000,2476,0,7,0
7,490b0000a10a0000bc0200002f00000090070000080800001b0b00007b070000d3020000ca0c000057080000280b00003b01000008010000450a00003607000079030000490200007401000097010000030500007f080000c7000000e60900004d00000028000000320c0000be010000e20b00004b0a000009020000c9060000,286,1,6,2
8,fb07000099010000a10a0000fd02000011000000520a00004c040000e70900006b04000006070000530100001005000026030000ba040000f9050000e30c000055080000c9020000de0400002e030000f30300001b0500004e0700004d0200009d040000020200007f040000720c00006b020000d1080000a60c0000390c0000,901,1,0,-2
9,9e0600006b030000ad0b00009f060000e8030000af0500004f0600004e000000770b00005302000021040000e805000065030000170200005d0300001f050000d3090000b502000064030000120b0000d8050000b109000074020000b40000007f04000022040000630000004a000000d70c0000660a0000f306000059020000,2227,0,3,-3
10,81020000c907000085010000840b000079090000330c000076090000ea0300005b0100006d0000001a0900006d08000071070000ed0c0000310b000041000000b70900008d0300003100000002010000f5050000b80100000b070000210000003b040000500100009b020000560100005c0a0000400b0000340000003c080000,1702,0,5,2
11,e00600002b0c0000240800005e070000b30a00003e070000c50600002a0900006b05000079050000b5070000be0b0000eb030000340300009e06000072090000eb0600000d020000d2080000560300003e0a0000220a00001a010000a80c000026000000fa040000a70100002e000000ec04000079040000650000009e090000,1244,0,1,-1
12,fc050000d80100005b0900008b0a0000a40c0000070c000008050000290a0000150700003e07000095090000750b0000a80c0000210c0000f00c0000e00300008c0c00007e0000001e020000600a000024060000100a00008d0500004203000074010000210300009b080000610c0000ed040000ce0100007d0a00006c070000,2289,0,5,1
13,af0c0000250c00007a000000a50a0000c0050000dc020000cd000000c0040000de0a00004e0000004d010000b8020000940b000024000000060b0000e00400002403000038010000790100001a070000920500000d090000ae0400007f080000c1070000550a0000fb0c00005d010000c50500003e000000e50c00001a050000,735,0,0,1
14,4b0600001a03000074090000150000001f000000d00600007709000001040000e9040000ab020000dc0c000012040000510600003f0800004b000000c00a0000e2070000b50a000020060000b306000073030000590b0000280b00007c0c000024010000ba0c0000bf0a0000590a0000c60600006c0a0000ff0a00000f090000,2171,1,2,2
15,e10600006a0a000057010000540500000d000000e4030000bc010000330700000b080000820a00006e050000510800003d0600000b0800007f030000ad050000d500000020020000a30600007e080000e60a0000e8000000b8050000dc020000960b000000050000450c0000f40200000300000013050000050300008c030000,3314,1,6,0
16,9f040000b3060000930b0000b90600002c0100007b040000e10500002d060000f609000062070000ae020000db090000030700009d0700003d0a000028040000b504000094050000700a00003c060000b9060000ca09000039080000250000006f0600008402000036000000dc050000ed0c0000380400005a010000ab040000,587,0,7,-2
17,f50a000072040000e3000000440600007d030000150c0000720b000040080000a20c0000be030000ff040000500c00007f0c0000d307000049020000e702000073030000ea000000c401000065020000d4040000500b0000b4020000ba01000011070000640600006b050000a5070000c90200001102000008020000210a0000,2725,1,0,2
18,02080000340c00008e0a0000bc010000660c0000db08000027020000e30900008700000008030000660500004304000038050000580300005e070000ac080000130500004300000053070000c0080000240a000069080000260a0000b8010000f70a0000ad0c0000d90c0000e508000056030000f50000008003000094010000,425,1,5,2
19,e20c0000f909000046060000b1080000e7010000d50500009a04000083000000b20700000a030000090c0000e80200003b070000f208000020060000400a000078040000aa0200000c050000820300003b0a0000f6050000620c0000c80300000e0300009003000021090000fa030000da02000026000000b70100005e010000,631,0,6,-1
20,b40900007102000085050000240500003a0500009b0500009e000000f5010000390300001c0c0000a2090000eb020000bf040000990000005b0500009f0b0000220200006402000090070000fc070000cb010000cc040000dc080000010c0000a5080000940b00009d07000091070000ea0b0000ad0a0000a608000096070000,1730,0,2,1
