trial,a_hex,b,m,alpha,e
0,a40400000a0c0000800c0000d80800009f00000081050000220600002c0200005d0a00005c0a00003f0c00003b0a0000f3000000900700003c02000045090000720c0000fc0500009c0c00001b03000050030000340300002c0b000000020000840c0000970700001d0500003c040000c00200002800000062050000860c0000ce0b0000d2040000ad05000027020000e2010000c70c0000d60a0000720400002e0a0000600500009501000094020000710000006c0600006f0c000053060000af090000b70800005a0c0000f602000023080000220c0000900b00002105000010050000bd090000e40a0000bb0500006c0c0000c30c000092080000d20a0000,1202,0,6,2
1,b70800007804000027030000e1050000d70a000016090000530b0000a9080000ca00000069060000940900000d0c0000be050000f50c0000b50b00001d020000670300002d06000048000000d5000000000c00000d0b0000be00000012020000ba050000590b0000b507000001030000320a0000340c0000db00000098020000e0080000250a0000a1000000320a00007d050000e0090000f1030000f70600000d0c00000c04000064010000ce070000f9080000b0050000730a00002c060000d30400002402000072020000e0060000a30200007701000029040000b10c0000000700000d020000a10800008e0700003d080000640a0000d0030000a2090000,2273,1,2,0
2,b10500006f0500007b04000047080000f5020000dc0b0000c00a000004000000610500005d0900007d09000058090000430600005f0900005c0b0000cf090000440b000090020000ae0800003c040000df010000d70700007f020000c20a000095060000ce030000d30600009e05000008010000ce070000230b000046080000590c0000b90b000035000000f70c000071080000750c0000170a0000ba02000027000000fe0b0000a10800001a080000c90c00000e030000b7010000d40b0000760100007d000000ff0c0000d60a00007f08000054090000c90a0000ba0c0000480100008a0200004f0400008e000000460b00001b040000a60b0000bf0c0000,464,1,6,-2
3,5f0100005f0a00006e08000016010000c1050000360100008e0200008f010000b206000061050000c500000008060000130000008e0c00002c0c000045050000cd0300000d0600008d010000ea0400001c0c00000d0b0000f0060000af04000080050000fa000000680000001507000039000000d9050000e305000097010000ad0b000009040000b00200001b0500005a050000010a000014040000620c00000500000079010000710c000039040000de040000070a00002107000014060000200c0000ea010000880900000c000000630800004a000000750c00004a000000130800007a0300009f030000e1030000bf010000e90b00002807000077090000,1841,0,5,0
4,740a0000730c0000fe0a000024060000fb030000fd0c0000d6020000970b0000bf0c0000b40800005b0000000c0400003c050000b70400007f000000eb0600003c0100005a01000008010000d400000064080000da0100003800000031050000be040000eb090000f0040000be08000082020000af0a00003a090000e00c0000520b00005c03000047070000f9040000510600000d0300000f0b000039060000fc060000ea040000340c000093000000940900003c0000009e00000075090000b60b0000a406000051030000c00300000608000065010000b3060000b20a00004a010000e7050000360a000057060000290200007d040000690b0000b6040000,1000,1,4,3
5,3505000098050000690c00001606000067090000e504000059090000ca0400003802000080080000f3060000ea0700003c050000000400002704000049070000710700000f00000074020000780c0000f3030000e50b0000050200002c0b000078090000080800006b0800008f020000f9030000b708000024030000b500000021090000d80400008c06000035060000b105000090040000b60600006a020000d5050000b5080000b50900000d000000640500002d040000bc0800001001000095090000350a00000e0c000044050000da050000bb0b0000c7020000500c00006d0a000081020000d2070000010800003d0a00009b050000f80600005f080000,1599,0,7,-1
6,33060000db030000270400007300000007080000ec0300001c070000c200000036040000f60c0000ca0b0000c60500001c020000c8040000440b0000c7030000da060000b10000004c010000020b0000f90b0000870200001b060000c40c0000b5010000060b0000bd0c00001101000041000000de04000050070000f20a00008d050000c10100002b01000038040000db0c0000e30500006a0500000c050000f40c0000120c000051090000390100006a0700001d010000e3050000e901000065060000dd020000be020000ff0b000024000000a90a0000f2060000c1070000100900001e0a0000b70a0000aa040000cd0c0000ad0300007e060000c2000000,2919,1,7,0
7,590600001d0a0000c30400007c080000f2020000b00900009e000000740b00001d06000005090000300200008d080000a0010000f50500007e060000560400000b0c00005f050000db08000021040000ea0a00000f060000a00c00000606000042040000040c0000700a0000a60c0000eb0000006b0b0000ba0b00006f0a0000d10000008f090000bf0800007d060000b2060000c80500000d080000bd0b0000cf0a00009c0c0000270b0000d1080000720700001e0000000a0400009201000042010000d80500006805000002050000510c00003b04000030050000f1020000ab0000004c0b0000680400004f050000730a0000cd0b0000f0090000a4060000,1928,0,6,0
8,250500004d000000660000004a080000e6060000cf0a0000000600005c070000d5010000f9090000f40400001e0100003a070000b20c0000bd0b000012020000c9090000e70600009b0c0000ff030000430c0000dc080000be0700001d0b0000dc0b0000fc060000eb0100001a0b0000ba050000a6060000f80100009a0a000096040000760a0000a70400001f0500007d030000d006000075060000c9070000140a000061020000e50a000083050000e60500001f050000dd030000450800000b00000095000000000d0000e50200005e030000bc0400007b070000c70400009e0c0000b301000099000000cb080000e4050000a10500009e020000ea050000,2763,1,0,2
9,49060000340a00007b02000087020000200100009a0700005a0900001908000012080000de090000e301000072010000b90b00003b06000007040000e3050000210700006203000054010000440c00003b0c0000000c0000dc0a0000600c0000ad080000a1050000ed04000038060000a60900009d050000370300002b03000056000000d0020000690b0000cb0300002605000029000000e504000008060000970300006309000008010000dc01000047080000f5010000440000001604000090040000ad0600004f0400009c030000270600003c0a000067090000ac0200006b050000be050000060600008c050000c20a0000de090000310600009b030000,455,0,3,2
10,040900001e0300007c030000b80c0000b8030000af090000530c00008e020000e40100009f0600001701000048070000110c0000650000004e0400000f0a000005010000d40b0000d3070000dd0a0000e9040000a10c0000d10100001d00000051080000a7050000a30c0000b50c00004307000016020000870900002c07000048070000140b0000140200006503000068000000130900000d010000700b00008e080000e5020000290800007d010000110b0000940b0000f5010000b60b0000a30a0000530700008408000089000000dc0c0000df000000670900009c050000c70100003103000083030000ee0700001207000082020000410a0000f8040000,935,0,5,3
11,c30b000064080000b2020000a90b000050050000b3090000590c00000a0b0000e202000006070000410b00002f080000a40500008e00000014070000d0010000bf030000ad020000a80400005b000000660b000038040000bc0700000e080000b6070000ad0a000074040000ee0a0000f0090000ab000000b806000029040000140300004c070000d80a0000010c0000640200009b09000023020000150a0000dd020000bd0500005c0c00000b05000045030000590200000e040000e00400004a0500007a0200000f0b0000f30600006a0a0000fd010000120b0000e0090000880b00001e0800004e060000b8010000fa0a0000f905000008080000bc0b0000,969,1,1,2
12,70040000730b0000e0020000a104000013040000820000000c0b0000d6010000c1000000dc0200002e0b0000e80a0000ad07000052040000740a00000206000087010000730400001e020000b7020000c5060000760a0000dd000000f0070000570c0000090000003708000075070000f1000000bc0a0000b70a00005c0b000078060000470b0000290c00002e060000c10200001d01000031070000fa0a0000410700004a0a0000090000000a0700002b050000e9050000750b000099010000450300002b0800005f020000cd020000ca0a0000c60a000039000000740700006a070000bc08000008040000480b0000d2070000a1030000e90700005b020000,2269,1,5,1
13,0804000037000000710600003b040000cc0b0000900700008102000056040000860c00009d0800006e090000df0800007a090000fe050000410b00007f070000e60000000f0400008e020000b20b000053030000110a0000a509000095070000440c00005a0000007c000000470c00002b0b000062020000d30300007c0900001908000020020000510200005b0b0000d10b0000e50c00005b000000fa02000040010000ae0800002d040000560b0000610b00005d0a00003c040000d40a0000c5060000f2080000a80c0000840a00002d000000ee0c0000270b00001b0800007e080000b20900002c090000870800003608000098020000fd090000220a0000,1845,1,0,-1
14,d004000072090000bd020000830800006407000056060000290b0000a1060000280a00007b010000c7080000680b000009030000130000004d080000710800006a070000410c0000e00200005d0200001a060000f20a0000140300003a0c0000fb0c0000220800007e010000b10400004b000000b70c0000800a0000c80800002a0200001f090000560c00000a020000bf0300005d0b000005070000e30b0000d4020000680c0000730c000032050000c9060000d00000008c0b0000e3040000c9070000d50500001b050000b0010000b1040000a7020000b30700005f0100001009000018030000ba0300001a0c0000ab020000bb0200005e0200002e040000,255,0,2,-3
15,76070000600400003d0a00006b0300007b080000bb020000c40600006404000061010000570a00004a01000023020000d50c00004403000083060000eb04000004020000a90c0000960200003f0400007608000053020000610000003a0a0000f8000000d9000000da090000b4090000fc090000200200004c0b0000c3050000aa00000062000000430400004b070000ba0a00000e020000bd0100001a0600004c090000a4090000af020000c7070000110a0000c6050000300c000085030000930a0000580a000083090000fd020000290700007b0a0000aa050000250600009d00000006090000d9000000f209000097010000c70500005f0c00006e0a0000,908,0,6,2
16,e80a00001e0000006c000000790b00002f0600000202000029010000420b00007e050000350800006e0c00003d040000e80000003008000054070000430300004602000013050000d20a00005e0a0000a2080000d7090000ef0000007f0600008c090000ee070000270400000e010000ef0300005c080000710600008d0b0000e80c0000a0020000b20a0000be0b000081080000f2060000f9060000a50200009c0500009e010000b2020000720100001806000015040000e109000036060000bb01000083090000f6070000da0b0000b3040000c1010000e1080000d5070000dd070000800c0000ea030000c4000000200600009a0100004301000048080000,1550,0,7,-3
17,de0c0000660c00002d020000a30b0000a2000000b60a0000500a0000730a0000350100009b000000dc0b00007b0c00008e0600006d0c0000c9000000be0c00007f00000050040000570200000d0b0000e707000015080000760100001b0c00007104000004010000940a00009b0b00004a070000600600002f0b0000c5080000ea050000bb03000067040000b7020000e90b000021010000420800007606000030060000db070000bc090000ae030000fe0300001c020000ac0100008f0800004e02000046070000270700005a0600000202000040080000600100005a080000160500004a0800001c050000f6080000ae030000c90a0000b900000079040000,2608,0,0,1
18,c2090000d20200003602000053010000d4030000800a00006004000087000000f90900009a070000b6040000f40100000f07000075050000100a0000e3070000d1090000c4070000d90a00001b0200003d0b000007070000ce0a0000e2010000970a00007f070000af04000078040000590c00008108000033030000e8020000da0000006a030000c1050000fb030000c60c0000bd040000f4020000f304000051060000700200009907000020000000b30800001b0a0000ab030000cc0c0000a802000012070000870b00009604000049060000710c000086000000f10700007a0700009d0300006a0200009f0b00009c0500009c0b000052080000850c0000,2568,0,5,0
