trial,a_hex,b,m,alpha,e
0,3a0000009e0400008c080000d709000049040000940b0000a7090000e30b00005f0a0000bf00000031080000870b0000c20b0000ae0c00000f080000d9000000e301000036060000300a00005d080000f50a0000f9070000cb0000004100000052000000c5030000020c0000c7090000ac050000ed0c0000610c00005d010000,1249,1,6,-5
1,5603000080090000ed03000053080000fe0300008e080000d6060000e30a00003708000056010000090500007106000085020000ba0c0000d1090000090c0000680b0000a4050000e80a0000580b0000e3050000b3060000d40700008e010000a90c000014050000600b000022020000ce0a00002d0c0000490700009a040000,2074,1,2,-5
2,3b0b00006a0a00003b0700005c050000030000007e060000fa0b00003c0600006006000063070000dc0300001e0a0000a9010000aa000000bf080000930c0000350a000053070000920900006c050000230b0000700b000098040000d6010000030700005e0800007d01000014030000170700009b070000bc0500006a0a0000,3176,1,6,0
3,67080000f10300007e0c00006f000000a90000004b0c0000850600003d080000150100003a000000af000000f107000081020000a50a0000f2090000a20000006b0b0000cb030000750300003b000000b4090000b6090000c8080000770b0000420600002f080000f2090000280c0000f2070000500800000401000088030000,848,0,5,-2
4,5d08000021030000de010000cb000000be020000220b00000206000012000000ea060000f4020000900b0000e60900000c03000019010000c1030000630000008f090000c8070000b3000000020300005c0200009c000000ab00000043050000680500009d090000ed010000b2030000320c0000300c0000150a00003b000000,2406,0,4,1
5,d40600002e0b0000520c00008e050000d5030000800c00009b020000fe040000b70b0000c50600009e030000000100007804000037060000d8010000ea0a0000420100009b0300003c0c0000a6070000b104000087060000eb010000910b00000f07000054060000360b0000920c0000a0040000880b00003e0600003d0a0000,2510,1,7,1
6,0d040000c80800008d020000130a0000a00000007f0100003e0700005c08000055010000bb04000060070000070100005f07000035020000aa0a0000e104000008090000580c00001e06000051060000700800006a0b0000cc0600003a0b00005e0c0000cf010000010300001a03000025050000080100007c06000013080000,1450,0,7,0
7,860a00007a0700004a01000021050000af030000eb09000000020000ae0b00002902000039070000d00b0000b10b0000e901000029020000b1080000e3020000fc04000095020000fb0a00002e040000330000003f060000b50400006f08000066080000020400001d050000e30c00007f0a0000c20c00005308000067000000,2104,0,6,3
8,350000001c0a0000ea090000ea0b0000100a000050090000bc0400002f0700002f03000084090000c3040000f506000009070000fa0a0000cc020000b40c0000000600005f0c000053030000a402000087080000f10300009009000071070000f5060000030700005d04000012010000b50200009003000089020000c20b0000,832,1,0,2
9,5f080000bd0900009b0c0000630a00003f070000b3080000c70900006f0c0000760200002f0c0000af070000e7060000f5050000ea030000610400005d0900004208000072080000c8060000bd0600000b0100000c0b0000100c0000ed020000990900005c030000a00c0000d3090000c3000000d20400003c05000027070000,1458,0,3,0
10,b5040000cd0a0000c90c0000a50b0000cf0000008a040000fb010000e200000096040000ad0100004d020000010c000045050000ba010000440500005e0a0000c8090000800100002f03000074000000bd00000053030000090200004509000023090000080900009c07000099060000ed0800009a000000700800000f090000,3324,1,5,2
11,680200001a0400004a0500002a070000da0400008905000098080000be060000450000008b0500008d0a00009b0900007f000000800900009c0b000079030000a5000000390b0000d20b0000580a0000c208000028030000040c0000410900006a02000069060000df0b00009a0a0000f80c00009d0c0000cf08000076090000,335,1,1,1
12,d30c0000b20a0000a2040000d30500004f06000099010000330700006e070000cd0c00003f080000af090000920a00005307000093000000570600001f0900002d0700007a0200002d0700001c06000051060000c40200009f0c000008020000380a00001a09000011080000d3040000620400000b080000b701000040020000,716,1,5,1
13,ad0b00008a0100004f020000720700004801000068010000a8020000cd000000020400002d0600002e090000880300002c030000260b0000a60300006304000054000000cd0100003b050000df040000990900004d0000006209000077060000820b00009601000060040000360c000070080000b4020000d1050000910b0000,2226,0,0,-3
14,350900003f0a0000bf010000240500000b0c0000d7020000fc090000a40000004c0900007c08000012050000b4030000c40200007700000083090000f706000003050000b40c000003030000ae00000033090000390200002809000073040000790b000050090000d3030000ca07000022080000580b00003c0c000072010000,624,1,2,0
15,38010000f00a00001d0300005c090000db080000890300006607000059040000060000006a080000d9080000e807000058090000840600004d0b0000730b0000da0200002d0c0000520c00003a0a00009a04000019060000090a0000b80b0000d8040000af050000120b0000f404000072070000a6010000bf040000f0000000,3230,0,6,3
16,1f0800008e0b00002e0b00005b0a00003002000004000000da0500006e0a0000c20a0000ff030000ba0700005b080000ed01000066000000c00400008a0a00005a090000440b00003f020000ce080000540500009f060000d2010000f10400007f0b0000d40c0000390900007c020000ec0100004d09000082080000ef0a0000,2854,0,7,4
17,130c0000fa030000d80b0000de040000b60400007f040000c6060000070c00005d0200006b020000fb0b0000ad0500008a000000b8020000cb030000d701000090090000d2060000aa0a0000370600000c0c0000e40400002801000090010000c5050000ce0a000050060000680a00005205000000080000550b0000550a0000,2643,1,0,0
18,ea040000f60b0000c9040000b80b00009607000042060000f3030000280b0000dc020000910500007409000002070000730800009409000043000000980c0000d30c00002f0a00001d0b0000c6040000880a000035010000c1040000610a0000f6020000ac060000ba090000dc0100008c0700006f0200007603000045080000,904,0,5,0
19,270600003e090000e40900005601000024070000ec010000b1060000d60c0000c1040000f504000034080000f300000024040000cc000000e70300006106000082060000ab03000020090000d9090000350a000075040000aa0600007e05000055020000ce0400003a010000ca0300001604000019060000e60b000004090000,47,1,6,3
20,b00b0000d30c0000b6070000ed050000740b00004b0600001a020000890b0000b90a0000b50b0000d90c0000af080000a10b0000090200000c020000a4050000160800006d0200002308000004050000eb0800000c060000ce0800002e040000640500006a01000093020000d6000000ab050000800300004e0900001c010000,431,1,2,-2
21,7f0b0000800a0000f803000037010000ed090000ec0b00008e0300004a090000bc02000038030000fe000000570400008e0700001d0100001d0100006a0a00001e0700005d080000f2070000ca0b0000250b00000905000046080000d0010000290a000047000000f70900003b000000fa070000f0030000e30900002a030000,1335,1,7,-2
22,e5060000ea080000d9020000510b0000970b00002a090000090900000006000007050000c8000000000a000033010000a5060000e2010000bf0a0000e1090000f003000046010000ac0b0000e30900000106000013070000ea0b0000ef030000fe030000ce05000021000000ef070000db03000069020000da050000f0090000,854,1,0,-1
