trial,a_hex,b,m,alpha,e
0,d907000063030000040300004304000074010000fb030000d5040000c5020000d007000028020000570b0000e7010000d6070000530c00008a0500006d0c0000,2197,1,6,-1
1,18000000b00c00001c060000640700008e0200003e000000dd0a0000e103000093060000a4070000250b000071090000e2010000e300000023010000cd060000,1812,0,2,-1
2,d4080000f00b0000e80800004c080000cf070000e0030000940c00009e07000024090000940900003d0500008a010000df030000c50a00009205000070080000,2226,0,6,-1
3,6f0c000022010000640900000f080000670c0000b80700007403000019040000060100009f0800006c04000056030000090c0000dc0000005f0c00007d030000,2432,0,5,-1
4,230200001a010000c70a00008e010000060600000509000047050000e30b0000c801000024010000f20200008a090000a6030000d7010000560700000c020000,3198,1,4,0
5,da09000058040000aa060000db0700005a01000023030000070500003f0800005b0c0000f1040000e40a0000a7080000310c00002b0600001f090000bd050000,767,1,7,-2
6,090300007a03000020070000420800003600000033010000710200006e000000be040000820800006d010000880000008306000004060000d60c000067010000,655,1,7,0
7,dd060000cf020000e9060000f6070000c306000016030000f2010000680b0000af080000180c0000a70c00002f050000c60a0000bf090000c2020000f1000000,1386,1,6,0
8,bf020000460300001a08000071080000880c00000e0b00000f0c0000170b0000390300009d09000055060000060900001d000000a50c0000f30a00001d030000,1226,0,0,1
9,bb0c00002c0b00002e0c0000250a000074030000ee090000220b0000220a000027010000bb0c0000f60a0000a50a00007d0500003b02000075000000ae030000,1778,1,3,0
10,110000004d0000004e0c0000bf040000320600008c020000cf010000920b000026040000350400002d0a0000ae0a00006a080000b40b0000130c000078060000,820,0,5,-1
11,14080000d00c00007e050000430800007f0600006f0a0000ad060000240800005d06000065070000930a0000ca0700007200000033080000ea02000088010000,2066,1,1,-1
12,5b00000055070000aa090000f8000000b60900006b020000150100009f0900003c040000a00400000500000047080000ca0a00008d090000d9000000f2060000,1215,1,5,1
13,22080000bb0c00006e08000065000000e1030000c90500004d080000e70b00003a000000c00a0000e7080000710400002a0a00005a050000b2010000a6030000,2582,1,0,0
14,b9070000170a0000cc05000058010000510600009b0a0000840700006104000041030000560800002308000066030000f002000059050000040c000097080000,2826,0,2,-1
15,d5010000a2090000c900000048020000d4060000e50a00009b07000081030000550900005c0b00004b0c0000c00200006e0b000088060000a60100004c0c0000,2456,0,6,-1
16,da09000070050000a8060000b0010000f20800008a0700007b0300004d02000082020000e1080000b6070000400b0000f50b0000bc040000fa070000e20a0000,2751,0,7,0
17,a8050000b9000000b90800005800000025000000ac080000d7040000d8040000ab0b0000db0800003f0b000066050000880200001e050000f10700002c040000,1424,1,0,1
18,560c000090080000e70500005a0a0000ae0000006e010000230400000b060000d0090000fa060000480a00000602000029070000ea0700006b0800002a020000,2161,1,5,1
19,3b0c0000c60b0000f60200002b05000082070000bf08000022010000ae030000e00100008d0100000b08000095030000e90600004203000077050000c2070000,214,1,6,0
20,b10c000094010000250a0000250500000f090000c109000021080000670c000025010000fd0b00005c050000dd0000004a030000f70300004a02000062050000,1963,1,2,1
21,690200008d040000a7030000bc050000a20600002a090000550700001e070000860a000077070000f8080000d10b0000760200003b0b0000a50c0000ef0a0000,2727,1,7,0
22,d80400006c0a0000e00300002d0a000022080000c3010000b204000065070000610a0000dc0a0000da0000002000000020070000bf0000003807000058060000,1942,1,0,2
23,1d0400008d000000dc0b000064010000db090000600c0000b0020000640800002b02000065010000c3040000a3020000f20700008a050000b9050000a2070000,1851,0,0,1
24,5f0c000068060000540200006805000030090000bb0c0000a9010000f10c0000c90c0000d80600002f05000056090000f20c0000fc0000000a050000ca0b0000,1269,1,1,0
25,800b0000a90a00009d0a000019070000650b0000c50800002b0800005c0600006706000002040000b6070000740a00000b090000f60a00003e010000a7070000,76,1,6,0
26,21010000910b0000a8010000b2070000180c00009d0800005c0000002006000080010000170a00005f040000a70100000901000063020000090700005e010000,373,1,6,-2
27,6d020000bb040000f10b0000770a0000080400003b0400009e080000d303000044040000f4090000340200001304000077000000400a00003b03000078010000,2850,0,6,-1
28,0d0100009d090000040b0000b8030000310c0000030a00006c0a0000920300003e0b0000b5050000860c0000990c0000d90b0000bb00000085080000f3090000,2954,0,7,-1
29,54070000850700003f0b0000d80700006908000092010000880700003f0600001e000000e80000009204000026030000650500009c0b00004f05000020050000,1936,1,3,0
30,d6000000fb0b000054080000e704000059060000ad080000cb03000079060000c5060000a20b0000b50800004c0300000e0b00001109000059000000f5030000,868,1,5,1
31,7c040000fd0c0000ba0c0000ac0b0000d00800004f030000d20b000075090000ca050000610100001408000028010000380800005302000043040000dd0c0000,1047,0,3,0
32,b6030000080200009a040000aa090000f80500006b030000ab03000059040000cf070000bc0c000017060000ab0600005e09000060050000dc070000790c0000,235,0,2,1
33,9d0b0000ce0000003e040000890a00009d0200004408000035060000a70200006b0000009f08000029090000e300000045090000a40c00008a030000b00c0000,402,1,1,0
34,3d0400005e080000240a0000bc09000051030000890c00005b030000960600007d0c0000fb020000d80c0000db000000f40700000d060000de000000c10a0000,3157,0,5,-1
35,28010000b90c0000f60600009a050000a60c000085020000cd04000088000000e0070000fe0300007f000000a70b0000030400003800000025000000b6060000,2266,1,3,0
36,170a0000280800000b0a0000bc0600002c0a0000eb090000aa070000be0c0000690300004a0c000094070000de080000fa080000d50900002201000041050000,2252,1,3,-1
37,5a0100000d000000cd0400008805000033010000b20a00008407000070070000e70500009d090000b5000000bc090000380b00003e020000250a0000ef020000,2100,0,4,-1
38,6e080000a20c0000c60600007d0800002d0a0000e900000064050000160a0000590c0000ba090000ed020000c1020000df06000016090000ce020000990a0000,129,0,7,1
39,88070000c30700007c0600007f0900005f0000007e050000000d000026010000ad060000590b00009c0a0000f90100008c09000012080000be0b0000b00c0000,1857,1,3,0
40,c3000000e9000000910100006d0b0000b10700006507000042020000410700007f0200009205000036030000630a00007804000088050000b3030000ce070000,14,0,6,1
41,ed04000059000000df080000890500002c0300007603000023040000a0010000f80400004c0200006e0500001b0a0000ae080000a3030000ca0900008f030000,1602,1,3,0
42,8b090000b80200006b0c0000be010000260000008101000061030000a0060000ed0400009a0400007d050000d7060000710000000d0700001a05000078060000,2836,1,7,-1
43,b00b0000ed0a0000640600009a0300004302000027060000ad090000f20700001c030000ce0b0000e3070000810c00007d0400002f0a000038080000f5030000,872,0,4,-1
44,fe0100007308000089090000a207000026000000980c0000b40a00007e000000ef070000cf0300003f0800009f0b0000860a000084050000f50100001b000000,1803,1,0,-2
45,db060000c8080000570c000081010000ee0a00009d040000970c0000d40000004e0100002c030000d5010000e70700007201000065030000c7080000fe0a0000,1829,0,2,-2
46,5d0b0000590b0000a00a000056010000580a0000a60100007a020000e20300009a0a00008e0a0000de060000160b000004050000de02000020060000520a0000,1409,0,3,-1
47,550c0000d10a00009a050000ca06000048000000540c0000d1060000df0300005e0c0000440b0000e9010000e0090000870300007b0c00001c060000d2040000,310,1,3,-1
48,b6070000ea0500001f040000bd000000c704000097010000350700005e000000500c0000000b0000970100007e050000420600000002000082020000a2000000,2406,1,1,-1
49,df0200009d060000190a0000e3090000ab0b0000b5010000180300002201000033040000730c00001801000053000000da0b00007e09000087050000c9000000,1239,1,4,0
50,98050000d506000076090000c30b0000bf000000ca000000d70b00009f070000900800006d070000340200008b070000d10600001706000021030000e8020000,490,0,1,-1
51,26030000d10b0000ee0b0000ba0b00005b050000be0300004a0600007c050000f3050000b9000000b20900001d0400009f0c000025000000100600006c060000,451,0,7,0
52,c90c00007a0a0000ab0a0000490900007e0100001c0300003b040000400300007d0500003c030000150700007d030000b2050000bf0c0000a10700007d000000,1278,0,6,-2
53,5f03000056050000f7020000250c0000ed0a000053070000310c00001e0500006c00000008040000ff0a000035040000aa050000340a00002f060000b30a0000,3048,0,0,0
54,b60a000000010000f006000086060000db0300009b0c0000c60a0000e8020000310300007e0700003b010000ae0800006f0b0000c50b0000de0a0000be0b0000,762,0,6,0
55,290b0000b50500006e0a00003a0c0000f80b0000a1030000c4080000e90000004a0c000026090000060b0000660a0000990200008009000006080000ec010000,1362,1,4,0
56,85060000d20700004e0100005a070000fd0b0000080700000c0c00008b070000580c00006d070000200400004c03000017060000d80a00000605000002060000,1551,0,7,0
57,39020000a308000028070000ce020000ba0400003f0c0000880700000b0c000044000000530a0000de090000180a000077090000b90c0000980a000019000000,1978,1,6,0
58,f80b0000d7010000f8040000c0030000800a0000cf0100000201000026040000b40600000b0b0000d3030000b4010000ef060000850b00009c0a0000ce0a0000,3141,1,6,-1
59,ff030000280700002d020000240a000075090000f90500003e020000570c0000590b0000620100008c0300004e0c00004b050000e1090000140700006e050000,2209,0,6,0
60,34060000b50500007a0300007b0b0000de090000a507000073020000950900005401000063000000910c0000c908000025000000f70a0000050a0000640b0000,2137,1,5,0
61,d4090000d6050000e60b000009090000e2010000a204000079020000800300009a080000d8060000490a0000c7060000190400001f060000ea05000057080000,3216,0,7,-1
62,9d0c0000350600006c030000f7060000d301000023040000c90a0000330b0000710000000d0a0000a0030000440b0000120b0000b40000009100000025090000,1304,0,7,2
63,7b070000610500004c04000007030000a5060000e403000017020000ee090000bb070000b30c00008f0b0000e301000008020000e70c0000bc030000fc0c0000,2732,1,3,0
64,b706000030000000d3080000120c0000f30c000027080000cc000000bc000000b0070000ff0b0000b8080000b6020000ec05000061020000d6040000f1090000,2071,0,4,1
65,a4010000e6060000930000000b070000750400009b060000fc02000057030000030100008f010000a70000004f080000ff0a0000b2050000e30a00002c030000,391,1,3,1
66,d80b00002d0800004c0b0000f20c00004d0700008b050000920500003c0200002b060000d20a0000060500006f010000be0b0000b0060000910b00003a070000,577,0,1,0
67,410600002c0c000095070000c30b000006000000480c00007c0a0000950b00004d070000ee050000aa040000b00800000f000000de000000f1020000d6090000,1950,1,7,2
68,710300001603000085000000c3030000420600002d0300005b010000100a00007b0500001c01000062020000f307000004090000c6010000be060000d8020000,826,0,0,0
69,e50a0000d30100000b0a0000440b00001205000089090000820800006a090000970b0000a70b0000e10900009905000064030000e30400006003000077060000,1996,0,3,-1
70,3e03000049070000190600004f060000220b00000d0100001202000097080000f2090000490c000052090000170500004e0600009b0300004a090000940c0000,1644,0,3,0
71,06010000f5080000bf0800001b05000052080000130a00007b07000024040000db02000018090000ec020000a9010000420800003c040000b7040000c6010000,3282,1,7,1
72,b40000008108000003030000aa040000df0200008303000093060000830c000082020000f60100000e0c0000980b0000d9040000190c00006705000038040000,671,0,0,3
73,dc040000a407000072020000de0c000050020000210500003d000000880100005b0b00004d0000002b0300001c040000f2010000890900005a01000097010000,1238,0,2,0
74,3d0a0000870c00006d020000500a0000d40000001907000038090000750400005c030000c90500003f0a00007c090000dd0600005f090000a30500007c060000,3122,0,1,1
75,f802000010060000570a0000ff0100005c02000052010000de040000630a00009c090000dc090000d0090000460a000069060000b7020000b0010000b7080000,2494,0,0,1
76,e6070000d30900003d0900002206000097080000690300009a08000000070000fe020000fc050000b8050000b9030000b30800009c090000ab08000095040000,1130,0,0,-2
77,970c0000a20b0000d908000086090000c4020000420300005506000091080000d90400000a040000f6080000aa00000027080000570c00006804000009090000,1959,0,3,1
78,200000001a080000850900008b0a0000bd09000045090000fa040000c00c000039050000bf02000021050000b3050000d40b00005a060000480000003e070000,3062,1,7,0
79,ee090000a7010000020600001e0800009b0b00004f0000008809000016070000010100009a04000023070000cc070000fc0a00006d020000920a0000c6020000,3258,0,3,2
80,330b0000c8040000640400005d05000071020000b60b00004e070000600c0000c4050000320b00000000000063040000060a0000ee0500002309000033020000,1547,0,2,1
81,2307000017010000e40000004b0b00004102000091050000910b0000340700007d000000350b0000f60a0000000a0000190700003409000038000000a00a0000,2215,1,0,-1
82,c20000009007000088020000800b0000750b0000850c00002e000000e50800002f050000230b00005c0900006205000005040000480a000055010000600b0000,672,0,3,0
83,6a0a00003d030000080200007e060000fc0a00001f0c0000880a0000b10700001d030000f10b0000e8050000bb000000b7000000d608000021000000f10c0000,2550,1,4,2
84,21090000b20a00003d010000aa070000330500000a0800001c0b0000b4060000d60600001e0400000c0000008c0600007907000019040000ee0700000d080000,233,1,1,1
85,5f0200000f010000f3060000f800000024020000e00900008c010000ea0c0000f6080000760500004109000017000000d50a00002f0b00003d0b000096000000,745,1,1,1
86,540800003e0000000c020000e4050000cd0c0000de0b00004c060000fd09000041050000990900002b090000f706000005000000e6080000e2050000f20b0000,941,0,6,0
87,53010000ce0100004104000003090000590b00005e07000076010000de0b00009107000044090000160500003804000057080000a90400003a030000aa030000,3107,1,1,-2
88,b4000000cc09000096090000c40700009d0a0000c00400009309000078070000f5030000560b00008a0a0000aa0c0000f30a000059090000cf0800000c0b0000,1480,0,7,0
89,1701000099060000a405000028060000eb0c0000010900008e0600007401000086010000810900006f0300005a0300009d070000ba0a0000dc000000bc000000,868,1,5,-1
90,f60600003c030000fd0500003f080000d60200009805000067090000600c00005a000000300200006c0700005e02000026010000c90300009c060000e2000000,319,1,3,0
91,c70b00001b010000990b00000305000053040000320500006e0c0000de000000f806000029060000f20700003b00000046090000560900007705000078070000,274,0,3,-2
92,ef0800002e070000ce0b00008f0c0000ce070000b9050000c80a0000130300008a0300009f0300006603000008080000d20a00009e040000010600006b020000,1480,1,5,-1
93,290b0000a3010000e707000049000000d6050000900400005a05000049090000af0500009708000034050000060000005a0600006b0100002e0400006e080000,3249,0,4,-1
94,800600001e080000350500001e000000c20b000050060000c1000000b7030000cf0400004a080000f800000005050000c30900000f010000f6010000530c0000,1533,1,1,-1
95,44050000970500003a080000d7020000af00000024040000a002000038080000a402000029070000f30100008e070000e4040000410200005f010000210c0000,884,0,4,-1
