trial,a_hex,b,m,alpha,e
0,4d0500004c0b0000870900009c0c0000e001000072050000a80200004505000046000000cc0200003d070000e10800008f050000fe010000cc0b0000ee0200002705000069080000d8090000df0a0000b8060000610a0000a3000000470a0000bc0a0000680a0000e6020000f2090000e9080000340b0000ec0b000004050000,354,0,6,-1
1,d40800005c0200004f000000710c0000550b0000030b0000bd0600004405000012040000350800005c020000570c0000f00c0000450c00006e0a000009060000d7070000050000001e040000b8080000a30a0000c8020000d50c0000bf0500008b0a0000e70c00009104000063080000e2090000270600004108000034000000,3316,1,2,3
2,c8090000120a00007f06000061030000410800000c0500005b0b000070010000ca000000270300006a0a0000aa030000370800003a0300007a07000007030000f7090000150900006d070000650800009d0b00004a0700003405000071060000f30100003f0000005e06000017060000d60400003303000050000000eb0b0000,1371,0,6,-2
3,a40a0000c001000045020000b0030000a1080000d2080000f10300007a08000046060000f605000003060000480a00000d010000c3060000a0000000b00b0000fa0b000022070000b20700008c06000094020000450500009a000000060c000096080000860200000d0c0000f909000062020000be050000ac080000c00a0000,2491,0,5,-1
4,bf090000050c0000820200006e0c00008f080000950a0000660400004707000048010000900500004a0a000070090000510b00007d0b0000090b0000bb090000fd0700008a070000d2080000cd0a0000b4060000740c0000e6090000320c00003b010000210b000096010000f30c00008e0300002b0a00007f080000510b0000,2588,0,4,-2
5,59000000fa030000f50100003b090000f2070000370700004207000045070000b70c0000c705000044080000f60a0000c80400001a060000990b00003504000055070000d10a00006c03000087070000540a00006601000053000000bb0600007c040000a6060000fe050000b606000030060000aa0700004708000025030000,518,1,7,1
6,5c090000060a00007f04000033020000d10b0000bc060000d90a00000e070000640a00007b0700003d0b00006f030000eb0300008e0a0000d00c00007f0200003a0400007a05000022030000500700007f0500004a0000003a0700008c02000038060000d20c0000e6090000da0b0000b202000043010000910000001c0c0000,2929,1,7,-1
7,de050000af0300008a0900005c0a00004606000003000000db0a0000fe0700005f0b0000af030000f00b00004f070000620800001c050000000b0000cf0c000038030000160c000037000000490600004f050000eb0c000021070000f6010000c00500006e0700004d0c0000a50c00005905000043070000390800002d070000,1940,0,6,-2
8,e6060000e704000085000000ab0b00007101000042060000a7010000bb0700006f0b0000930b000001080000fb0a00002e020000600b0000f50c000074070000f30a00005a000000f4030000650a0000db0b00004904000053090000ac030000d000000096060000b80b00004c040000cf060000800600009b070000e3050000,3120,0,0,-2
9,7004000003030000be020000a1030000b7090000680500009c050000d20b00001a0800001c040000100b0000c90c0000ba010000e10500008e010000ee090000140000007e040000210100004d010000d20c00002c050000540b0000da0200008f0500000f060000cd020000d90b000034080000f302000059010000f1070000,3201,0,3,2
10,35090000c2090000bd080000490200008b0a0000ae0c0000e40b0000ed0200003c07000003080000b20200005f0c0000ea070000de0c0000980000008f0b0000350200004f000000210a0000d4070000430900004203000017090000600500008908000018040000320700009c0c0000b105000050020000d5040000c50c0000,2673,1,5,2
11,9305000057030000c10a0000d0040000d80100007e0300002c040000ab0c0000ae070000d50c0000770500005e0400006b090000220300004604000004010000450000008e0000007b080000fa0b00000d0200004500000060010000c6090000a90400009e0c0000b6020000a00000000c0100001a030000d700000041000000,2131,1,1,0
12,4c0100002b0c000086080000640900006a0500002609000068030000b201000079060000b70a00005e020000a70c000094020000b20b0000950a0000a10b0000e9060000e10a0000820400000c09000061060000dc04000059010000280200001e000000820a0000fc0b000090050000880100001d0b0000730200007b050000,357,0,5,-3
13,4a050000d80200009e000000b10b00005d070000c90600002e0c0000fb0200008801000014050000cb060000120c000082040000080b000021000000b8040000450c000060000000660a0000630b00002c080000960c0000bc0a0000030500001104000028030000c3000000660700005d080000f3040000ea01000067070000,2874,1,0,-3
14,4e0a0000320c00005f080000f0080000ed0100005d070000190900006e020000fa0c00002e060000330a0000b2020000e0030000090c0000d2060000fb020000a90000004a0100007200000048080000ab060000a8060000c00b000016030000a507000079040000d4060000c7090000e0010000eb0a0000210a0000d6090000,2707,1,2,2
15,2e0a000045070000900900007e080000f4050000130400000d000000340300009b07000074090000820900006e0700003c0500006407000097070000d80600000500000089050000880800007e0c0000e60a000067040000c501000090050000950c00009a050000550900008a0b00009302000081070000ce0c000090090000,343,0,6,-2
16,cf050000cb07000085020000c90c0000d9080000ad0c00004e0a0000d1080000050900004a0c0000450a0000110300009d060000180a0000e50b0000b6080000190000001c040000c705000007020000a30900002c0600009e0c0000660a0000ff0c00001f0a0000ce0400005a030000eb0c0000000a0000aa070000d50c0000,2181,1,7,0
17,41050000ef090000ee00000046070000fa0200009f020000610a0000c201000058020000be020000f40c0000050900006f0b0000b20600008d01000069050000b80200005e09000012020000bf0c00002a0b00002b04000074090000e1020000be0100007906000075040000f0020000af090000920a0000e7030000c8070000,1321,1,0,-3
18,7d0200001b0a000001000000f50a00009f0800009508000072090000b108000055040000e80b00002202000060030000f00b00008b00000049000000210000007f090000490b0000310a0000170a000010050000bf020000a0020000930400004b0200003e05000077090000ba0900004305000083050000fd080000750a0000,636,1,5,-2
19,320500000405000087080000c50300009c0000002706000005070000700000009e0c0000c70000009c000000ac010000c4060000b4050000210500003a0300007e0a0000ad0b00004b060000cb090000a20b000006040000a30400004c070000540b00008d000000130300003f08000003070000e10700007508000041000000,2261,1,6,1
20,e60b000016030000790000002e0a00000a010000f10500003c0800000f020000d40b000099090000cb060000de0b00003406000003060000970a0000bf08000023060000290a000084050000ed0700007c0000006c040000320b0000ba010000e40400000200000040000000bb0100006401000078000000d4040000940a0000,250,1,2,0
21,95040000a7020000110b000005060000a40c0000a60c0000770000003d000000d30a0000f2050000c60b00006f08000041070000df0900002a010000b6000000d4010000a00500006e07000072000000ed020000d30c0000050800009f000000d5030000de0400005a0b000018070000030a00009e020000d305000077070000,2346,0,7,3
22,0a0400002c090000c4060000060a00004a090000ce0400009b050000fb0500003807000050010000ff070000dd070000410b00002b010000b80100003e0300001802000046060000e5060000140500002a000000430600006a03000077090000e40b0000c1080000b806000028060000b405000007090000830b000007030000,2230,0,0,-2
23,c2050000120a0000860000009a000000ff0800007b090000040400004d0a0000c50900000604000042030000090300008d000000a5030000830b000004070000aa0300003f080000e004000015080000460500008d0400003d0c0000930c0000720a000036010000d30000002c03000046020000a40c0000910800009f030000,2421,0,0,-1
24,2306000042030000e40400006b04000093080000c80100001a07000035050000b806000054020000d1040000ac0a00007d090000d6040000b807000078040000840500004d010000e00c00006a020000cb070000c1020000290a0000090a0000620c0000b4080000570300005e030000e0040000a9080000b401000064070000,2561,0,1,1
25,29050000a9050000190b0000a60c00005a0500001c04000065080000ec0b0000450100006903000088070000e10900009c080000b3040000740800009805000051000000ca070000cf0400001a0c0000bd03000003020000f10700000404000020070000cb04000033000000b40c0000180800009f01000065000000ce030000,2143,0,6,0
26,e8040000940100007e0c0000df000000d707000024080000bc0800009205000007040000d90a0000260600008d000000990000006f0a0000970a000098080000a90300004e00000008060000fe0b0000b90800005905000096090000ad0100002d0b0000f50200004b060000400600007a0b0000a2040000f80b0000f3040000,2311,0,6,-3
27,c70700004b070000e404000041040000b20000002e0100003e0800008b090000bd020000b20b00008f080000d00a00008b0b000051000000f4030000cc0000001d040000e3070000c1070000ea0a00007f0400001f0800002e070000090700002d00000083060000a0030000040900003209000051050000170900007e070000,163,1,6,2
28,15090000a2040000a10600006c0b00001e060000e70c0000b5020000bd010000950600007f0b0000f10b0000d9090000ce080000ca030000460b0000e40900005304000026020000ba050000ea0600008f070000d5070000400600009e010000d5090000490c0000a2030000ca0b00006f0b0000b5070000c50c000008020000,764,0,7,-1
29,bd040000bc0300008b090000d50800002c09000092060000b90900006a0b000013040000c300000071000000060100006b070000fb010000460c00002f0b000034030000290c0000d10200006c0a000081050000eb030000b60500000b070000400b0000620900000809000025030000860800000406000091080000cb0c0000,198,1,3,-1
30,7c060000660b0000920300009f0500006d0400005e040000970500008b0c00001609000083040000060200002e060000c3030000e9020000e30500001c0b00005b050000e80b0000bc010000b9040000de0800000e0900000a0a0000b3030000ce010000a1090000cf09000002000000cf0a000086060000f203000020090000,2351,1,5,0
31,5904000025020000c70800002d080000b60100000d0b0000e8050000c60c000003070000df0100003c0b0000d9070000530b00003a040000350800003f05000035090000ef0b0000100a000031060000850100007a0b0000b7050000f6060000100600009c080000ec090000270b00003f0200009f020000fe030000470a0000,214,0,3,1
32,900b0000180a0000a9040000a8060000640c0000d30b000058090000a9020000ec010000240800006b00000072030000ec0a00006d0c00000f0b0000c2080000ef0b0000360b00009e0a0000b4090000140c000056090000d7010000920000003b0b0000700400002c09000088030000470100005e080000460c0000ca0b0000,1877,0,2,-2
