trial,a_hex,b,m,alpha,e
0,f40200007c0a0000240700002e0700007f0a0000d10500008c0100000f020000af030000f80b0000b00c00007205000054060000d7080000db0a0000e6020000a50300002b0800008f0b000079010000d90b0000c3020000f4020000d40c0000160c0000ca040000fe0b00001902000097010000770000003a0a0000460900005c050000e20a00003d020000f10c0000a60800005f0100007b070000540300004203000055000000490100002d050000d202000011060000080300001b0900000b0a0000a40c0000e8020000720900000406000040030000dc08000007000000040800000f090000bb070000260600008d0100004c010000600b000089060000,2971,0,6,1
1,28090000140000000d0a0000cd07000000080000b50100005c06000080070000e20200005c060000f90b00000e0400005d090000f207000058060000e30600000e090000f300000020070000aa020000ca050000cc080000d607000066010000ad0100005a050000bc0500009409000090080000af030000c10c000017080000190400001d0200003e030000540b000094030000cd0200003e0b000049010000120c0000650700009d020000c10a0000ca000000e3010000b90a0000ad0b0000a507000071040000e902000096020000980900007d060000d20c0000b50b000091080000f500000008060000b00600009a070000c8040000bd0a0000870c0000,2611,0,2,0
2,0b080000700200002b0a000047080000b60400005b090000a1040000b902000012060000c4000000da0000002f01000048070000a80800001b0300002d0c0000bb030000700c0000520400003007000066040000e5040000e307000073030000ae0500009d0500003300000048010000fa00000062010000910700009b0c0000140700004a090000300a0000e1010000a401000074060000c909000050030000020900000b0a0000270c000017040000450300003f010000b5090000d60000006f0100006d0600005600000002050000c208000080010000740000001a000000b90200002f050000d4010000c90000005e050000e8020000f70b000067070000,2750,0,6,1
3,0609000020080000080a000029020000da0a00009c0a0000630900006e0c0000f80100002f020000eb0c0000a0080000c0020000230a00007d0000009b030000480b0000910700007c0c000001010000e00a00009f080000cd0600001e0300005c070000e2020000ca0a00000f010000a2000000c10c00008f060000c4070000e20c0000ea0a000081030000ee0c0000df00000076010000900c000003090000f004000033020000dd040000b00a00004c050000d70300002b060000a00300001e0a000049050000460900007a060000e9070000bb0400003d0a0000e40000007d020000c4080000970000001a06000030040000e8060000f301000066030000,2543,1,5,1
4,9102000014060000150c0000d5010000800b0000680600007b0c0000de000000a705000024080000a601000057050000290100003204000059070000ee0a000088020000530c0000ad0600000c000000aa0800004d0100006b0500001a0400003f03000085030000880000007b0c00006400000094000000f4020000da0b0000ab0b00002804000087080000e60200006b0c0000fe0c00002b0100007f0000000c060000070a0000e0050000aa030000b50a000056050000090a0000fb0c000086000000fd040000ee09000053020000e709000072040000160300005005000052070000730c0000fb060000310600009e0200004e070000ae010000ff020000,3034,1,4,-1
5,d108000070040000bf0c0000900300002d0c0000d6000000fb05000045050000480c0000930500003a0000000909000030040000910100009e0700007f0700006e0300005c0c0000c4030000a5070000770a0000fe050000b00a00003e060000460b00000a0b0000e602000048060000ac0c0000cd0b000044070000de0c00004b060000f7090000dd0600002d050000ec0c0000fb08000045060000f309000044050000890a00008203000058040000e40300007a0a0000230100002507000093090000c50200008807000034020000e30b000033010000960100006a080000c0060000220600003905000025050000bc0a0000fe0c0000f102000009060000,1929,1,7,1
6,510100006a070000b10700008e0900007b08000053060000d90a0000640800004c05000056010000260400004801000086050000690c0000ea0200005a0400004c030000c7030000980600000c000000be08000071000000cf0a0000d3020000c20700009404000020010000840100008500000065070000ee060000be0000008c0c0000ba020000d3050000900000001c060000350400004f06000095040000b7010000be040000f40600002d040000ed020000ea0b000072040000ea0c0000a501000026090000f8040000b0080000fb0b0000530b0000c10a0000550000008b000000b20100005b010000c205000091070000aa0b0000510c00000b090000,2255,1,7,-1
7,9800000055070000410800008302000093070000d0090000930700004a09000020090000c4040000420a0000d20c00005c02000096080000c4080000d8000000fd0200003b0000009a000000a4020000b90c000059040000a80000003a000000a9080000000c000087050000d0090000de080000b50a0000ff0c00003b060000bf0700008a090000b4060000e10800007c0c000041000000a8020000d3070000c7050000c902000082060000be030000e2070000f401000079040000030a00002109000069020000090700000f0500007b0800007a0400001c0a00005a010000fa0100006c040000c506000034070000e4040000090a00008c07000053030000,3211,1,6,-1
8,9a070000880c000015090000410c0000a9030000d80800006b0c0000c10b00008207000074020000b20a0000c00300000b0a00008807000085070000890800005f040000880b00009b07000091060000b407000004080000a7060000cd0a00008a0200009a0800005b08000062090000080c000007060000070b00002a08000099080000b7010000e70000004c0800003f04000085060000b40a0000d70600003a050000d70a0000cc0a000060060000c00100008a0800003c0000009e0500005d070000bd060000e40200000c0700009a010000680c0000d4030000c60500000d070000b2050000a2020000d1000000160a0000aa090000230800000d020000,312,0,0,0
9,1b070000ed0300003b020000fa030000ae04000081010000b30c0000db040000700b0000300200006e020000910100003705000089030000530400005f0a000021050000f60a000018070000c9030000b3060000150300000a020000a0060000fa030000ef020000f40700005a0400001b070000460300000207000017080000860a0000270500006c0c000074030000b80c0000800100007d070000f5060000c5080000880a0000c40c000036060000db030000d2080000b30b00000c000000d6030000260100007f0b000086080000a80600004b0400008a000000c1040000340b00004e010000720700006d0300003e000000510800005a040000160b0000,185,1,3,-1
