trial,a_hex,b,m,alpha,e
0,e6050000100600001a080000d7040000fc010000150c0000040700001e020000b7080000ca030000cd0b0000a306000003060000c3020000560c00007d030000a4080000fd0a0000db0900008f0200008e030000a20c00002a05000030090000e601000015020000d10000005909000068000000220a0000410700003a0c0000,2683,1,6,1
1,0c070000c20000001b010000da060000620700000f0200004e0800003c0800009d080000b7030000e203000095070000350c0000e1070000210200005e050000b3040000990000008f0200005c040000fb0a0000c20400001b060000460c000052060000f2000000200800001a0a0000c00000009b000000ab04000000010000,2530,1,2,-2
2,dd0500002b0b000084080000ad0900005f0900007c020000b4080000900a0000950c000073070000920b0000d606000094040000f2060000fd03000016070000b9020000660700004a0500002e0c0000700c0000520b0000b9010000110b00002a0a0000df09000063020000c10b0000f7070000f704000030000000bf010000,2344,1,6,2
3,bc01000066070000ce040000d70b0000880500000d0c00000406000074000000430200002e0800002c0800004e0c000022050000600000005e0100002d0a0000e80400000c060000bc020000a9060000df0000007e030000440c0000650400009a01000091000000a5030000cf0400006107000029030000580a0000c4070000,3290,1,5,0
4,ff0a0000290b00001e05000016040000000b0000e2040000da090000620c0000780700005c08000008040000f409000031000000880400005f020000f506000032020000740a0000ca0600005302000057020000e70100000c0800002f0a0000710400002c07000044010000e20000005200000054010000e3060000790a0000,59,0,4,2
5,9d05000053080000a60b0000c4010000ea0c00004b0b0000e5060000d50a0000ad030000b0040000470800005f0a000097010000e301000039050000390c0000c20b00001f0a0000fa0b000092050000520200005e080000c1060000830300003609000047070000b00900009e07000098080000e4040000a90200003e050000,466,0,7,1
6,1a010000de0600001102000024080000c905000026020000810000006c0800007f0c000068070000e80900004b010000d9070000db080000080500000a080000d9070000720100003c0a0000b502000030010000570800007209000075000000ab080000590700005e0500008d0c0000da04000056000000a301000020060000,2487,0,7,0
7,c00c0000b90100003202000099020000a8000000e40c0000d20a000045080000b1020000f00900008e020000a8080000600900003d0b00000a0200007d05000061000000b6070000e7030000f6020000a70700004c020000f2090000f10400000d050000490a000043040000cf0400002f0c0000560500005e070000580a0000,1567,1,6,3
8,0c080000b0090000a20a00001b020000d90400008b0200003601000047050000b102000001090000ac0500006e01000087040000460c00004b090000070a0000000a0000e709000088030000a0000000cd0100008e090000a40200006e040000b7060000ed000000fa040000360c00002e01000076020000a008000089050000,3272,0,0,-1
9,680100008f080000f303000062000000ca0200008b07000067010000f706000078080000df0c0000a5020000d305000015080000640700000a01000034030000b50b0000fe000000000800008c080000920500003f0b00001e080000d8000000b90700008b060000d503000080030000d606000001020000f5090000eb020000,1804,0,3,1
10,45060000110100008f00000072070000fb020000de0c000015030000990b00000c000000d70a0000a50100000d0a00005606000025010000a800000015080000530800002f020000c10400004f040000e80c000087030000bc050000270400002f060000c7070000f402000068020000da050000d6080000a90a00005e010000,2033,0,5,-2
11,680b00007b040000670900004b0c0000740b000079020000ca050000320c00003a02000049030000bf0a00002b09000080000000f6000000d4030000f40100006904000086020000f500000024080000080000000008000061000000c70000002701000014040000f50900007907000028020000d90a000073080000d3020000,1590,1,1,-2
12,cc0b0000a10400001a030000b20400002c050000cd02000057000000a1000000250c000035020000ee050000c1040000f50900006401000056010000f9010000bf080000e40b0000fc0c0000130400008c0a000085040000470000006a0a000062040000a5060000d80a00009c0a00007d0b0000eb040000be0b000077050000,3275,1,5,-2
13,b4000000c60400003e01000037010000c00b0000570a000013090000ca0900004e0b00005a090000400c00007705000018060000c3010000900a00009d060000a5040000aa0900006e070000a80300006e010000f500000056010000c30300009603000042030000120c000056000000ec080000d30a0000940000004a000000,1041,0,0,-1
14,8801000091070000ae060000450600000e050000ca0a0000a2040000c10b0000d40000005f070000b00700008a0200009101000015040000a10b00004b000000d902000041030000c8030000de0300007a0b00000a0c0000c10000008a010000ff040000b70b00009b040000ef09000080050000b80c00004d010000f3000000,2620,1,2,3
15,a1080000dd06000076030000720a0000ce040000530c0000f30800005d0300002f0500002d020000fa070000b805000079040000070c0000250600005e020000a9010000ca070000e00b0000e1000000d7090000ee080000620b00006b0b000010030000180a00000c0700008c0c0000d5070000880700006200000036010000,2603,1,6,-3
16,39010000c1040000280c0000ed0c0000e90500004f0c00009b040000d60b0000760c0000f301000071060000e005000066040000f00700008d030000150200001f020000a30000007606000066040000b60800007c090000c2030000cc0c00008a080000dd010000360600002006000034020000480a0000e70a000087020000,2550,1,7,0
17,810400008400000042000000450700008f060000570700004e0400004507000033050000e20900004705000044010000ee04000061090000700300008d0a0000820b00001c0a0000f205000074020000e70a0000c7080000030a0000c30c0000bc0c0000c50b00000b0200008f020000870400004b000000ad02000008090000,1412,0,0,0
18,7b060000cd050000e10800004d010000b70c00005d010000e30400002e05000032040000ea0300009b0a0000ee040000e1020000640000005b000000fb070000a5070000f9060000b2090000570200008f000000fa0a00005c0500001f07000052030000f3070000aa010000320100001b010000f10b0000c4030000fd040000,198,1,5,3
19,f3070000c7010000fe070000d209000034020000a208000030090000190b0000910500008d0800001902000084070000390400001d010000900b0000310100009a020000010000001d0c0000c1050000ca08000097060000e1080000a4040000500b0000e8050000ee09000099070000c50c0000d30a0000980c0000fd0b0000,1332,1,6,0
20,4c02000057080000cc050000fd030000e8020000ba0a0000a70c000013070000990c0000740c0000d306000022000000cb0700004f060000d6000000fe080000c50100006a030000b3080000f9070000970b00000a0b00004b000000ae0800005a0100002d0500008f0a0000a7000000fb0500009d080000f604000068080000,2287,1,2,0
21,5d0b0000a9060000a8020000540300005c02000015020000370700003c0c00004e080000bb0200000a05000084020000860a00000d02000042020000550b00007801000041000000be0b0000bd0a0000eb0800008f020000930200002d090000410a000019080000520c0000a5050000580600001d0000006203000050000000,1574,1,7,-1
22,870b0000f90a00009a0200008a0800009f040000cd0a00007a08000057050000c307000044000000910800006a0a000036090000bd0500006c0300009402000099050000220400005e0c00008e0300002d0c0000920200004f050000f5010000780600005f060000980200006101000048010000cd050000c304000093070000,3040,1,0,0
23,4c0100009e010000d10000000d04000083000000cc0800000206000053060000b90c00000300000090020000490000008403000086040000cd0c0000fb0800004803000059030000d808000024040000ad0a000042060000e30200001b0900009c0000001304000066020000db07000071080000f40800009401000079080000,989,0,0,-3
24,0c08000032030000fd0b000039000000890400005e0a0000790a0000a50500006e000000a8060000330800005900000076050000cd0c00001f09000051050000a60000007e0b0000aa0b0000b20a00003300000026080000b6030000ef0a0000dd0c0000110700002e0a0000ab000000d90800002c050000ef020000e40c0000,2171,0,1,4
25,3209000059050000d7080000c4040000a10c000060050000b40900003a000000fb0200001a070000620100000d08000009010000310c0000740300006502000028080000b80b0000cc060000290b0000a8010000130900004f0b000016080000d403000067010000070900001a05000039000000040400003b040000ed060000,2967,0,6,2
26,ef070000200900009f0400002700000056070000320900005d0c00002a090000bc070000760500006007000054010000e30900008b040000f80100002a040000cf090000a1020000f60a0000aa0900008f000000710c0000f10600008b04000087050000a3080000bf0400003f060000f4090000cf0300001d0100008d020000,2633,1,6,-1
27,990600005503000098090000000a00007c050000fb030000f1040000970300004202000049090000a408000018040000380b00006606000021040000e4060000100500002d050000aa0100008a0300000c04000055020000be0600008e0b00008400000068020000c40800003e090000c1090000120b000007040000c5050000,1151,0,6,-2
28,eb0000006d060000920700002b020000ad0300001f0c0000840700001b08000053010000940c0000d40b0000de0b00004602000064090000c906000000000000c5060000a60a000011080000de0900008d040000cb0c000081090000d50400004e070000290900007b0a00002b040000930a0000dc020000f3000000ec0c0000,1735,0,7,2
29,030c0000af020000bc070000050900002e0c0000a0020000dc0000002a040000e20a0000950600004f040000db080000cf07000051020000850600000b07000033070000370900006600000020040000b0050000d4020000340a000091030000bc000000f00700000103000031090000b70c0000c90000004503000009070000,1838,0,3,2
30,800c00009f0c000051000000950000002f040000f80100009f010000550a0000bb060000c20800003d01000089040000d0020000da050000f20000006c0b0000ea010000e60200002f0a00009601000076050000e6070000f5060000ab030000a8080000650c0000ad090000d00a0000d3030000030c000090010000de030000,765,0,5,3
31,2509000056080000030c00000a080000e1040000d00c00009a000000020200002c040000e5030000920300008002000039050000bb00000076060000a8060000fc0400005d0c0000260a00007b0b00009f0c000013070000a0010000f60a000037020000eb0000006804000021030000780b00006b030000bc0a00004b000000,1370,1,3,2
32,9f0800004b0b0000db0800004e050000ad0500003b050000010400001f0b0000b0090000280a00001c0c00001c070000380b0000a30a0000a20c0000930c0000e9090000f8060000b10700008c030000850100000a0300001509000035080000a3090000c7010000ab020000b909000042000000be080000db000000fe000000,3095,0,2,1
33,210c00009a090000770100004700000040010000580b000032010000e10b0000f50a00005c0500001f0b0000300800001a0500003d010000240a0000f1040000db050000c80700000708000024080000490c00007e060000fd0b0000a107000088090000360000009a010000690300003d0200002f020000f40900004b030000,1011,0,1,-4
34,32070000900b00005b000000320300001c06000092020000d102000096030000040a0000d105000027050000a40100008a0b0000e10a00001c0100006e0900009209000034060000ca0c000065070000730c000037090000fa07000093030000bc030000c4040000c403000093050000b0050000a00a0000ee04000030040000,700,1,5,0
35,1501000089030000fd030000b50900000f0b000084040000b9040000f3030000ea0b000042040000a00200001e0600009502000019070000e5040000260300001d0c00000604000049070000ab0900007e0a00005c080000c80600009c0600003f0400009004000037010000940b000081090000820c00001b0900002a030000,2255,0,3,0
36,d7010000ae000000a50100009b070000d70200001d0a0000140c0000a3050000c00500002a0c00005005000094030000e90400000a0600004e01000029090000af030000460700003e070000c0080000690200008f0c0000ed0b000081020000030b0000c00a0000b70b000003060000d0050000020c0000980800009d060000,1894,1,3,-2
37,2b04000081030000b40c00004d0400000f0a00007e05000019020000150900001f010000760000006e050000520a0000a9070000a30c0000150b00000b05000076070000a3090000cd08000085010000680000005e060000b2010000720a0000c2010000a5000000f70a0000ed0a0000900200005e020000810000006d020000,1953,1,4,4
38,880a0000c30000005d0a0000ec060000910c0000220400004e060000f905000043030000c40700001a040000e00a00002b00000050020000950100007a040000430500007301000090010000e9050000d002000063050000550c0000a6060000780a000040030000320400002a0c000099010000c508000028090000e2000000,2593,0,7,-3
39,350b000051010000d3050000640a00003601000023020000a30a000073040000da0000004203000000060000140000004a0b0000280300009b0900000709000052080000c4060000ea0800002d080000f8070000350c00001b02000088040000f90a00005f080000aa05000006010000a70c0000a8060000db050000e90a0000,2408,0,3,3
40,110a0000f601000056010000e4050000780800001c030000670600003e00000080020000360c00000e0900005c060000db02000096000000350200006f000000f10100008e060000f40300001b000000cc060000c3040000c6040000390100004e090000d500000049040000f80c000088080000170b0000eb09000038050000,2213,1,6,0
41,8f0a0000220400002601000035080000e4050000df050000df0c0000490a0000c4080000b9000000c0080000b30900003a010000690a0000290c00006a0900009d090000df090000d90b0000870a0000b10b0000800900007a0400000d000000980b0000050a0000160500008e040000ec080000e00900003f020000fe040000,1537,1,3,1
42,2d0400003a01000059020000010800002a0a00004c050000fc0a0000af080000470600008b0000008d0c0000e80a0000970500006c00000009080000e30b00003f050000ce02000017010000a9040000150c0000020300005e060000a40200000c020000a50b0000c60c000083020000a50000006002000074040000540a0000,1753,1,7,-1
43,3e0c000042080000660200007b090000ad0700001b0c00006f0700004f0200008e04000023050000a0030000ad0c0000b10a000062090000480800003b06000033000000c7030000dc0900003e0c00000b0500002d02000051020000be08000070080000270400009b040000ef07000006090000980c0000e1040000e10b0000,165,1,4,1
44,aa050000cf0b00005a0b0000a6000000d50000006f050000490c0000880400005007000070030000cf0700004a0b0000810200009f0c00002f0900003e0500009700000056010000cf000000580100008d040000d60b0000bd070000ae0300003c02000033040000680b000054090000dd0b0000b30100008f0a0000e1010000,1251,0,0,3
45,d5060000030900001f0b0000a7000000d80000002c080000120400009a0a0000c4070000d6030000a506000017000000f405000016000000030c0000d90b0000f70a000016010000aa060000e4030000e30b0000f90c000047030000560b00008f0b000014070000370500008c010000610b00009b0b0000d70900000d090000,2786,1,2,2
46,15010000dd040000c70800002f0700002d01000070040000d8060000970100008004000009080000b70b0000e0060000b701000089090000800800009504000060060000080200000f040000290900003a010000680b00008b020000d1060000f30800002a09000097030000c206000098070000ce030000be070000d6010000,2576,0,3,2
47,310a000005000000db030000c10000001d050000730100009f0200006007000094070000150b000034080000720800001e0c000085080000e30a0000950400004c0b000088090000e900000065030000e60100007a0b0000a5080000390400004b090000b5020000c40c0000d6050000440a0000d40c000022020000410a0000,373,0,3,-1
48,1d090000ec0100000d0400001d0b00009700000040090000be010000e109000022030000be0b0000660a00000e04000050050000c808000079010000af05000065060000eb05000017060000a8010000dc02000083050000190400008c0500000f0600001d000000c6070000250c0000b9000000760000006d0b00000d020000,791,0,1,-1
49,d20b0000250a00000e05000028090000cc000000d00c0000c3020000820a00004e020000510a00002a060000250c0000d80200007b040000df020000c4040000e70700009c00000058060000470c0000570c000009020000420800003d070000fc0c0000c808000045030000ae0100005407000063080000c90a0000c10a0000,649,0,4,2
50,390a0000f2030000f80500008a040000df01000018080000230000007205000097010000c304000012060000440800001a0900003e010000d90a00006d0b0000dc0a0000a7040000e2090000a60a00007106000037080000630100008b020000550200001a0400002b03000056020000750c00004c020000840c0000ee020000,3202,1,1,-4
51,47000000f9030000e40000001106000068000000a50a00005a0800003e0c0000a6090000fc0c0000d0060000ae010000b20c0000ce0c0000a3070000d8080000660c00006d0700006706000001000000e3060000df010000e90b0000ae090000c10500009f070000d3000000480600002407000024040000f9070000c10b0000,1274,0,7,-2
52,080000006500000068020000b6060000520600000a08000031040000f40800004c050000720c000039010000fa0c000029010000820400004c0300001d020000910700007100000043060000bd090000040200009a0b0000830a000030000000f8010000e7060000350000009f0300004d090000fe020000030a00005b090000,7,0,6,2
53,e00c000012020000070b0000610c000080080000de040000900900009f070000a10a0000a7090000430b0000840300003d03000006050000c80a0000ed090000130900007a0b0000ca020000c90c00005b0b0000d0050000aa0800003305000039010000660a000009050000c80100004a050000ac020000a3040000c50a0000,1344,0,0,1
54,120a0000bb08000078070000000d0000c3090000230200003b0100009a01000001080000cc0b000053060000a50900008209000000000000ef050000b4060000880000000f060000100c0000020b000047040000eb0a00004907000039080000690c0000ee0100008f0c000089070000b0000000f20a0000f503000068050000,2139,1,6,1
55,15070000af0b0000cb020000750a00002e0100000c070000be030000530700007e05000015000000a70a00004700000078050000530a000086030000cc0900007401000084040000450a000036060000f80500004f030000e8090000f60800004e040000660500000f0a0000f4090000d30200008d0c0000810b0000160a0000,2597,1,4,3
56,f50a0000d40800002f020000f60c00007404000042080000cc02000035030000060300005600000055070000320300008c0300008f0c00005a0100009c0b00005901000064090000d20b0000c80b0000b90a0000cf040000920500004b090000710000007d01000053070000690c00009b090000590a00009a00000084090000,2464,0,7,-2
57,480b00001d050000d2050000a8050000bb080000500900008b09000036040000be09000047090000190000003207000037070000d40000009b060000750b000092000000350c00005f02000047080000710c0000110a0000230a00000600000066010000790700004c0b000011060000ef02000042070000a3040000d0000000,2376,1,6,1
58,b7060000cf0b000020020000fd080000ea030000370200006402000076000000dc0a000073010000e70b0000890900006b0400008d050000fb040000a20700001404000034060000b4020000550c00007b070000d60c0000a0080000ac050000660b000075080000ec070000010c00002d0800000a070000fe020000f4040000,2910,0,6,-2
59,5e090000b4050000a40c0000d603000060070000ae09000050080000ba06000028060000cf060000010100008e0300007f080000f7010000ac09000047090000ca0200006e030000cb06000009080000590a00000c070000c40c00003b0800002f07000003040000f3010000ed0200002b0100005c0000001104000025010000,1604,0,6,1
60,d40200006001000000010000450b0000720a000067060000cd0b000021030000aa090000e5040000260c0000fe030000dc0a0000bd040000f7000000c90100001c020000560c0000330900005a0a0000580800003a0700002c0b00001804000087000000bf0a00003d05000066050000960800007e0900003c0b0000030b0000,438,0,5,5
61,00020000f7080000ad040000da020000f6000000820800001b0b000024040000010600001a060000ab070000cd0c0000a20800005804000076050000310700009a050000aa040000f7080000c7080000600500006a03000001010000ef020000a7050000a40a0000790800008b060000a2080000cc050000a80a00003e050000,97,0,7,0
62,9007000012070000640000002e0600008b080000fe060000320700002903000062050000530600008c020000d60b000069010000330500005a0700007b0400008d020000070a0000a70900000b0900007c0500004e050000710b0000ea0300003903000026030000e1020000be02000056050000a3020000580a000067010000,1948,0,7,2
63,4f030000f80500004f050000a80200005f04000044090000060300009b070000ea04000032090000a5070000860900009103000091020000ec0a00005c0700004a020000ee050000aa0000003002000047020000a00a0000630300006d0b0000f0040000400400003e000000a90200007e0b0000c50a000072050000de000000,2285,0,3,-4
64,1a0c00002c030000cb030000640900007e0b0000e10a0000df06000017090000440800009f060000e902000004070000f20b0000c30300003904000048040000380b00004d000000f20c000085040000720600002b0400008c0a00007d040000790800002a080000fb0800001f0100008701000007040000e5060000ea0a0000,1469,0,4,-5
65,8d080000d50b0000bf070000a30a0000e301000036020000b4070000a2040000310b0000c3090000fa080000d90200009602000091020000450200006e010000d8070000c2070000f1030000ae060000c6000000c0000000390c0000c7050000e80100009b030000a90b0000b8030000c5090000220300003907000053000000,2244,0,3,1
66,740600004a03000026040000d0030000fb000000ab0600004e09000049020000660b0000f1050000740b0000bc03000066030000ae000000f3080000e0060000b0020000b1010000910300004f0c00007b0400008d020000560b00008f0b00007c0300009f0000001e0b0000e70100005a0b0000e30a00000004000024080000,3304,0,1,0
