trial,a_hex,b,m,alpha,e
0,09080000840000006a060000d60c0000260b0000a70a0000a9020000440b000080080000550400003d0c000009080000a10500003a0900006801000041020000,80,1,6,-1
1,290c00007202000016020000130b000014020000c8040000af080000520200006b030000b7010000990500008a0200000a06000046080000c0050000af0b0000,1350,1,2,3
2,1c0c0000e90c00007b0600003e030000ac050000200000004f09000046060000f30c000051090000160c000014030000490c0000540b00004e0c0000b00b0000,2135,1,6,0
3,21030000850100008a000000a20b00003b080000ec0a00005c0300005a0b000062090000e2010000a9030000de030000950a0000c40000002d080000780b0000,1102,1,5,-4
4,c20c0000530a0000a3080000f7030000090a000062000000650700005c0600009f020000d8060000e30b000070080000c102000043060000d409000015030000,2661,0,4,4
5,d5060000a50500002d070000fc060000800a0000740a0000c906000091030000b00700001601000022090000e6050000df0600005a050000260c0000c3010000,1946,1,7,-7
6,f00600006108000079050000d30c0000d00400002c040000560500008d080000010600000007000087070000ec0c0000ac0b0000e8030000df0600007a080000,2029,1,7,-2
7,750a0000ca04000032000000a503000015070000e90200007a090000870a0000b605000084010000b4050000790200007c0800006707000022080000b7070000,1390,0,6,-3
8,6901000082090000e00c00009b0a00006a0b0000e30c0000820200006b0c0000fd010000d803000083040000a3050000e00a0000c50c0000e5060000cb000000,1044,0,0,-5
9,a7000000570a0000840a0000ed0100009a0100002b040000250600000f0a0000d7010000d3010000d9010000bf030000870700005e060000800b0000e80a0000,473,0,3,5
10,5101000088090000980b0000c50600008c01000066070000510900004a050000df0100004f020000c6010000c8010000580600001b040000b9070000cf040000,1504,1,5,2
11,1a0800006e0200006e06000031080000ac020000180800009f000000f7040000c70000000c0c00005c0000001d080000b50b00006601000039000000c9010000,1266,0,1,-3
12,32040000530700008a0b0000d8090000da09000047040000a10800001d03000055070000830a0000bd060000910100005c0800002b0b0000ec080000e3020000,2635,0,5,1
13,860700004a020000a7020000ae0b00002d0300008f0700007207000078060000200b0000ac010000860100006e0700004f06000022010000f70c0000b8090000,2492,1,0,-4
14,6e020000b2020000a80000009f050000c90800001b040000aa0a00000f030000380b00003e070000080c000041020000b30500008c030000160a00003c000000,2603,1,2,-1
15,1e07000036010000b20c0000b20600008c0b000090030000e504000047060000b1040000120c0000ea020000f10500006e020000d4050000fe020000e3010000,2606,1,6,-2
16,b40c0000e4060000d6010000f401000085010000f5070000360a0000850c000054040000310100001b04000043040000f30900003e060000680900003e0c0000,423,1,7,2
17,0e010000dd0200009f0100000b070000ce0500004002000070050000470600002d050000f0050000790a0000a4090000d40700003f080000e70900003b050000,2410,0,0,4
18,1b090000030500003b0000006501000066070000bc020000890c0000810900002f0a0000e2060000c60c0000840900001a05000028040000d8070000ab010000,516,0,5,1
19,f209000096070000c60a0000ef070000720100007f000000c5040000080c0000c6070000390800007e03000068010000f5080000e50a00007402000054000000,1901,0,6,5
20,440500001d0500008109000062070000e90700003c07000055080000580700005b0000009f010000e6080000110c00003b0a0000600b0000110800003c010000,3327,0,2,1
21,6a070000520000008a0200005c01000049010000ea070000cb0a0000a6070000320a000065000000640600002f020000050700004b0100002d0b0000180c0000,1870,1,7,0
22,3505000054020000e0010000c902000078000000f4070000f5030000cc0600008c020000dd0600007d0a0000670c0000260000009a090000cf090000eb0a0000,1754,1,0,3
23,5c0300007c0a0000b8070000ee06000010020000a50b0000370800008d030000cd050000b2070000e4070000b20a00009b040000690800005f050000f8030000,2899,1,0,-5
24,3d04000030080000bd0b0000870a00001200000025050000d0020000540000009f0b0000bc060000b10500007702000028070000ad0900008106000080050000,1722,0,1,-2
25,bb0200004b0b0000510200002e01000091010000520c00006e0b000095050000fc020000410b00009a0b0000390a0000130300004c0a0000c50500000f000000,370,0,6,1
26,fa0c0000950c0000a40300009901000081030000ba0a0000b90a0000f40100002c010000c60c00007d050000800800001d0900007f05000075040000e0060000,2717,0,6,-6
27,ce01000023010000d4020000cf010000e60b0000720a0000a3010000160a000087030000ad0000004e020000c00700009e000000430c0000170700009c0c0000,1757,0,6,1
28,a8080000190600008707000079050000be0100001c080000ea090000020c00008b090000a50b00003801000099000000860a000031080000ab070000c4050000,2493,0,7,-2
29,4c0a0000e40100004b0a00000d020000d30800006a070000f80b0000d40500000b0c0000310c0000f20c0000780000002d000000df080000910a0000cf020000,108,1,3,-4
30,fe050000d703000075060000ba0c000003010000fa09000002070000b60100009b0a0000550c00003e0800000c0100009306000058070000a4030000b70b0000,2882,1,5,-2
