trial,a_hex,b,m,alpha,e
0,35080000e3010000da0b0000a8080000940c0000b0040000850c0000b10300000c0a00006f060000b9000000990c00009d0600008d0200000e0600000e0a0000b60a0000e2040000f80400005700000021010000f2030000080400006e030000ad04000034010000740000003e040000730c00003b01000099040000fe040000890000005b040000ef080000090900008800000046040000da040000a90b0000dc0a0000c8050000160c00007e000000380b0000be000000090200000805000079010000ce010000ec030000660700000d0600005e070000db0a000014020000d803000043030000e90b000054050000010400005f050000a5000000930a0000,686,1,6,4
1,55030000bd090000b5050000d10a00009003000041050000c40a0000490200006d000000040600006908000093070000830c0000df01000022070000680300006f010000fd05000011060000f2030000be060000c2000000c9000000f7050000a30100004501000006060000e208000049040000f9000000b3000000e40c0000ac06000080040000c9050000a40300004b050000e3070000120800008400000039040000b7070000db020000230a000010030000580b0000ec080000f4050000c1020000480a000087060000f3070000c8050000ec090000a90c00001405000041010000f80400006c070000590400004b080000610b00000800000057060000,494,1,2,1
2,b0090000dd070000050a0000d20a00008c0b00000d090000dc080000e1060000d3090000c0020000a1010000330c00001303000072090000150b00005f0000003e0700000201000049030000430a0000840c0000b60300006e020000e3040000d90c0000230600003e0b000065090000ba06000072070000e40000004b0b00008a000000dd050000750500004c0a00006b050000ca080000690b00006e02000019020000b102000063010000b00b000024070000a50a00008c0c0000c0020000da0200009e040000eb050000a5030000cc050000a10c0000d2070000460000000a030000a90000000b0500001e0000009f050000fa0800000d07000001050000,2750,0,6,-3
3,df05000090080000d60c000040010000700c0000270900008d0c0000300900003c040000d305000045020000c106000078010000190b0000c30300003d05000062080000390500008d0000002d0200000b0a000077020000050300007f0b000090030000b9040000d60900005c0600006b040000ad0500007f0b000004070000d0050000e3000000d505000027030000d40a0000b7050000ff03000062030000510300007e0200009e03000072070000a603000065070000d60700006509000012040000c50a0000480c0000b4010000e601000032010000c700000089020000df01000099010000b5090000e20700002b030000a5020000cd090000a6040000,982,0,5,-2
4,f00a0000d00000009c0900006f0400008c01000081090000a2000000ce0a00003b010000e008000066020000840100007e0900004a090000a9020000190600007a070000dc070000aa06000007060000d806000035040000d50200009f010000820a0000bd0c0000310700001b070000e7020000bf0300008b0400006e020000d10900007a00000098050000d30c00007f0400006d0a00009604000002070000130200003b03000091030000bb020000990b0000630c00009008000020050000b508000079030000b80c00006e05000038080000d10b0000c6020000da070000ae090000f40300003a0200007005000092070000db060000470700009f0a0000,2804,0,4,-1
5,23020000920a000087070000330c0000a6040000fe060000e10100000409000002040000f5000000ac040000f7010000c30800007f080000bc080000ec020000c60a0000bb070000030300006a050000270a0000320a0000a50800000e000000d0000000c50b00007e07000061080000310300008d0c0000550c00000a040000a4050000ed050000010300006a0b0000f4080000a8010000ab0b0000d8090000ee0c000071040000ce070000e40700001e090000e6080000570a00009a0800002c01000036050000eb01000061050000e4000000e80800002b0c0000bc060000e0010000b7030000590c0000ad000000ae0c00000b0500008903000080090000,1515,1,7,3
6,32070000ba0100009d0600005c0300005d0a0000970200002d0000004a06000061040000710b00004204000036090000ed06000010060000280100004a030000e20900002d080000cd0b000061000000d2040000a2050000e9020000540c0000d4060000130b00006e050000820b000034000000670800001f030000d306000084010000480500005b0a0000d6030000790a0000240c00005f0700006c09000078060000fc0a00003a050000ee070000680b000043060000800c000032030000840900000a0c0000cf0b000087030000af060000a70500002605000032070000d3000000f5030000b8040000aa0c000002070000180700006b06000086040000,1881,0,7,2
7,e7050000710800005b06000062050000bf0100003f060000fa070000a60a0000cc020000a506000069000000950a0000910a0000840000005f00000089040000b40200004f0900005d0a0000f1020000260c0000f605000044040000f60a00005f0700009c0a0000fd04000055040000e50c000068040000420a0000e707000091050000480b0000c10500006803000039030000db090000230b00004400000071020000a1040000850b00006805000032090000fb070000250c0000850900008d0a0000e20000009f000000d80c00009b030000b6020000aa0a0000e8040000090a00007b0c0000c00b0000a609000095020000d8000000170b000038080000,1438,0,6,-2
8,7807000074000000f70a0000050a0000520500007a0b0000b7050000b5050000c7020000b30100004f04000087070000fd04000008050000d9040000d3030000380900002a0000000f010000cb090000600a0000f4000000f203000085010000db0400006a010000ce010000ab05000005090000a20c0000e3060000c20000007f060000c10900002d06000033040000a1010000c0020000e0060000da0500002b0a00000a0a0000120b0000520b0000fc070000d1030000bb020000490c00005f0a0000af0c0000b00b00008902000089020000af0700009f040000c00c0000bf0500000707000005010000a805000053090000de040000a4040000b1040000,2026,1,0,4
9,c50c00004d0800001d0a0000d6020000ae010000410a0000f80b0000a40600003f0200003d060000830a0000a803000063020000f90c0000b3040000850a000041000000d60b00007b0c00000602000018050000b6090000de090000f8010000e70100000f020000f804000099050000690100008f080000f30300006909000072050000970c0000ae010000e60900005600000018060000cf090000280a000055050000e4070000fc0c0000c8060000640200004b060000c0010000b0050000120c0000870c0000880800008f09000050020000420c00007c040000410400000f010000800a00005f050000260300009b050000a4050000bb0400001b0b0000,2618,0,3,-2
