trial,a_hex,b,m,alpha,e
0,de0000002b0c0000ff0a0000df040000d80b00004e08000024010000b901000077090000a3050000dd05000096080000d20300004805000081070000ce030000570400001d0a0000f30b0000f10a0000420600003a0b00003e0c0000870000004e0c0000a603000073090000d5060000db060000f102000026070000f6020000,1547,1,6,0
1,15010000f40100005c070000820800009d060000b9000000740a0000c9020000200c0000ba0400008b0c00009604000021060000ef07000064000000e20700008d0a00002c07000036030000b601000045090000c909000040030000c102000062080000a70a0000d80a0000740c0000390b00009f040000d1070000dd020000,2441,1,2,-1
2,8c030000a3080000610a0000060700002b0b0000c0030000980c00000e0c00004b000000070c000041050000d50c000014080000c0000000360200008e0a00006f0300007e0700009d0c000070000000d907000080080000540a00006202000066010000a1020000ed060000510900004d010000e80c000069030000f40b0000,1900,1,6,1
3,55020000d6070000bc060000320a0000f40a0000560a0000f5010000ae010000620700003a07000055090000b50100007f010000110100005c0a0000270300003b0b000050020000ba000000da000000460b0000d901000074090000130300008b0200006b0200008f0900000909000021020000360900000c020000c2000000,1509,0,5,3
4,580600007707000052060000370a0000d504000066000000ba0500005b03000072060000de090000370500000d030000850900005804000038080000440a000099060000970200002e0500005a030000f503000047050000780900002b0a0000c102000050090000af0800005c070000de00000078000000ca0900007c0b0000,2691,0,4,-2
5,2f0a00005f0600002b0a0000e70a0000c307000011050000ab08000044050000620900004b0900002e0b00004308000098040000b40900000c030000670400009a0c000057050000a10600008d0a0000eb0100008b080000d3010000c908000007030000de0200005d0900000e070000040800008e090000a10c0000cb050000,2156,1,7,-1
6,a00a0000b4030000fd010000d90b000054000000c60000007b0b0000bb0b0000ea0100000107000001000000a90600007d0400003607000021090000230b00002509000002050000f6090000a3040000a707000027040000cc0b00009f0800003005000071080000b40b0000300000000a000000fa0c0000e5010000de0a0000,333,1,7,-1
7,9c0a0000e20a0000f10b000046050000b0020000d00700006a05000015080000ce0500000003000092010000f30c0000b40c000016040000c9040000810b00006c0000003e0c000017050000e00a0000fe05000053060000cd0a0000410300008407000011040000110000008b08000067080000240200000209000010010000,1968,1,6,-4
8,d50900001f040000710a0000b300000017060000850a0000b90a0000770c0000600b00007f050000c5000000ec030000cb03000087020000680c0000e10a00005f0500009d0a00009a080000d10700005c0100009906000055020000ef0500004c040000bf0c00000400000067090000990900000e080000740a00006a040000,3185,0,0,0
9,82030000cf0b0000c10400008f0c00001b050000cf0600004c070000c0010000b502000050000000d8040000db0c00007608000049050000b8010000fc01000050060000f404000095060000e5040000e5080000ca000000fc0600005d000000da0b00005e0a000016040000c90b00008c01000050050000f4060000b60b0000,1785,0,3,-3
10,08060000a7060000df050000cf0100009e0900004d0900009a050000e7030000d60200008c070000a60700008d050000a00300005402000015080000db0000008b0600009d0b0000210a00005e0700006d0b0000de04000026070000250a00007c030000e3030000dd0b000039060000b2030000f2040000de080000b9020000,531,0,5,3
11,4d06000014040000220a000000070000b70400006e0a0000ee0800009e050000ce070000cc070000ec0500008a0400004a060000b706000035080000710100000a030000a0060000b6010000df050000fe0b0000d50c0000ea0400003d0c0000ab060000310a00005e08000066000000d30700006701000081050000e6040000,1548,1,1,2
12,110a00006e03000040000000860300007503000013080000d604000088020000cc02000044000000420c0000ae040000ea0900007b05000057040000240a000025070000f00c00002802000054010000dc0c0000740c00005f08000030060000b90b000089090000e2080000f60c0000fd080000900b0000d10300007b0c0000,2916,0,5,1
13,67070000cf00000053070000e609000028010000590400004006000055030000ca040000760600000301000055090000ca020000b9060000f7080000d20b00003e05000084010000ff05000007000000f20300000f050000d30500002d0a00005e000000010a0000620a0000ff050000b4070000250a0000c508000051050000,1445,0,0,0
14,9a000000860b0000b10300002404000036080000a50200008d020000d80500004c000000240000003e0a000084020000b5010000170900003a0b0000ab000000e4090000650c0000910a0000c7010000e80900002c030000c700000013010000be020000550100005e090000850700001a0000007b0a0000200200000e080000,1245,1,2,1
15,8b0b000009070000a40b0000710300003d00000010000000fb0c0000750a00002907000072060000af08000062020000e3030000f202000014030000460600007d04000071000000ed0b0000a90c0000cf0100000b0300004408000001090000220c00009b020000ac0500000a06000083010000a40500009104000052090000,407,1,6,1
16,2f090000b3090000f60700005b020000e30800007504000031030000060b0000640700002d0a0000cc080000b00a0000590a00008e0b00006d0600001b0800009c080000a8000000810700002b0300003e080000f40b0000dc00000088000000fa0800009a000000c00a0000dc0a0000360a0000ad050000990900004e0b0000,1913,0,7,1
17,9e010000cd010000c50a000067060000d1060000a3050000c00a0000eb060000f5090000ef010000800b0000a0030000bd000000ca03000096030000c60200007b040000d1090000d40c00005c0000008e03000060060000af0b0000ff0700006300000032070000950b0000740000008d060000620b000093010000c8020000,2445,1,0,-3
18,c50b0000280a0000200500002b000000810b0000fd060000950b00000d090000a00100007f06000035080000900b0000ed060000d4050000ec09000041060000cf0000003d010000140800001d0c0000ce0600009b090000890c0000df020000270700008201000095010000e50b00000c030000a60300004a06000045000000,2215,0,5,2
19,b00400008e030000d0000000530b0000230200006e0100009b0800005b010000d40a00009908000001020000fe0800008e0b0000b3070000770700003b00000054040000c20b00007e0a0000a304000019020000cf0900002f050000dc0900000d00000083020000650700002a0a0000720300006901000049010000bd050000,3165,0,6,2
