trial,a_hex,b,m,alpha,e
0,a7050000f0000000000b00004c01000014070000e7040000b9030000120000008305000085000000590c00004e0a000048090000e9070000010b0000ea0b0000c10500009d0600003b030000540300008f07000010020000fb090000260c0000e90c000059060000ce0c0000e80b0000ae020000f4030000ac06000056000000,3248,1,6,1
1,4201000048090000870300002e000000110600009a0400008c010000c9080000ec0b0000fe0200000a030000410b00005a0400007f060000480900004b0b0000df090000490200004d05000036040000c70100000d030000c10900001501000080020000570500001d0700006b05000067050000e80b000014070000a70c0000,919,1,2,1
2,01050000a20a0000cf050000e9090000c70a0000fb060000cc0800009c0b000023050000a3080000f7030000a50400008000000083060000320600009f02000008070000020c0000a600000089060000d90a00007102000056060000cb050000a70c00008f060000d1020000280a00005403000024080000140b0000f8090000,3072,1,6,-1
3,b90600009e020000ec08000059040000610b0000ef040000bc06000077020000310b0000040b000033050000a5030000180200007c0900000a0800002f0800008a0a00001d0b0000740b000085040000950000002b0400006d060000980c0000800c0000f30c00009a030000990b000089000000ea090000bb0000007a0b0000,3034,1,5,0
4,920a000086080000d305000001050000db0600007b02000051010000770c0000e60200002f050000b201000001030000d60a0000550900004b02000008010000d4060000b5070000c603000062060000c90400001b0400002c0c0000370300003e0700004f0b00006700000018030000240a00000f040000030b0000cb070000,990,0,4,0
5,d904000083050000f0050000b10a000001030000b909000009010000c70a00001f060000c5080000af02000056050000af030000d90b00002e0700007c070000fa020000e30700005c0600008d0000005a0c00002207000051000000a8090000d9010000160700000c0200003d0300001d0a0000940a00008101000077020000,401,1,7,1
6,02060000c80700009c0800001705000067050000b40700006a050000c90b0000460c00005709000028050000f5080000080400001a0a0000b3020000d50b0000260200007f0b0000cb080000b30a0000f10100008008000023050000460600008e000000de0900002c080000a00b0000d50900006f040000320a0000830c0000,1053,0,7,1
7,100c0000e30c0000600a0000850a0000d00a0000fa0c00008e010000200c0000280c0000b6090000a607000007030000b7000000f1000000540300007b0a00009c0c0000db010000c70a000071010000790000002c0900006b060000050400008f010000a408000024060000180600006f010000f00700005c0a000039060000,3227,1,6,0
8,5b090000ba00000064010000f90c0000d00200004a09000044000000c705000097010000ed0a0000d2020000e90c000052020000be0000003407000012030000f90200008a0b0000c9090000f003000087080000170400008d050000a2090000990500001d0000006d060000650b0000de0c00009e000000d207000066030000,2278,1,0,0
9,57050000b90b00001a0700007a010000480100008a090000d10c00009a0a00006a020000590300003701000025060000540b0000ee0a0000620c0000ea030000900c000012070000320c0000710800006902000085010000160000005b06000072090000e3000000e8040000f9040000830c000067010000a203000036020000,2532,0,3,0
10,580900009a0600007d00000061020000f60b000082090000460a00007f040000c9030000cf09000055020000970500008d0b0000dd000000190b000068000000cb0b00003b0b00000c060000300200008b09000045090000b508000060010000900a0000d4070000860600006a0900007001000071020000ff0500002b0c0000,3041,0,5,-1
11,cd0a0000e4020000ad0b0000c40500007a0c000004090000920b00000a0c0000120c000055010000ee0c000060030000cf0000008c0600001f0c0000970000009600000047030000870c0000bc020000910800001e060000f2070000be0a0000130900002a0a0000b50c000030080000c2010000bf0a0000ae070000230c0000,1690,0,1,0
12,7c01000069040000390c0000890600002a080000780b0000b4040000d405000082080000290c000073090000cc0c00002c070000fc040000d309000058020000970300008302000012040000b30900009d010000df050000140100009100000074080000470c0000700c000044000000250a0000f9020000b9070000850c0000,1841,0,5,1
13,d90500002a0b0000b9020000750700000401000098030000190a0000be01000093040000200c0000d30500006e0a0000240a0000200200004d0a00003c080000e603000071070000b5060000600c000040060000f3080000ea05000063010000bc000000740800002604000013080000e7010000790300004805000080010000,1116,0,0,1
14,390700005a05000033010000520c00005f0b000007040000d50a0000fb0c0000c40b000079020000960c0000a6000000b4060000fe030000730500001a070000e7050000050000004c0a00007d0c0000bf040000570a0000450a0000cb02000036080000cd010000470b00007707000095020000550c0000bb00000065050000,1640,1,2,-1
15,260700000e0c000061020000f20800009a0c0000290a0000e1060000db040000c8020000e9040000b5020000e4090000db03000009070000e30c0000aa0300006d030000d0090000830300005202000012020000b20c0000e7000000d3030000410900007a0a0000aa07000072070000db050000df0900002609000027030000,1321,1,6,-1
16,5702000012030000fa0a0000120600001806000098080000df0a00004a020000e8080000540800001901000003080000fd040000be0a000095050000610a00005a0a00009a000000ca0c000054060000d3050000c0000000bf0100007c00000097010000100400001a0a0000e0000000a702000057090000f6020000d20a0000,1579,1,7,0
17,b80b000079030000f5060000f40b0000990c00004c050000c60800002e0a0000790700003b010000f10500004d04000088030000f2080000fb0c0000de0c0000450700007602000097000000300b0000030a0000a4040000a20b000015060000a00a0000ad0400001b040000020200008702000072080000ec00000049040000,454,1,0,1
18,0a0800006600000074080000920400009d0900009f040000c20b00006f060000600100009a0500000e070000910100002401000061040000070a0000e40b0000d5000000160100009c0600001e040000370100005f070000cd090000cf00000015000000450b0000eb0a0000de02000052060000270c0000a801000041050000,2882,1,5,0
19,d00600000e0400006308000072070000e40500001b070000a7010000000b00007e080000dc0900002506000015020000020200007d03000000020000fc080000800800009704000056080000d8070000490a0000740b0000ea06000018060000b1010000cb050000cf080000170400004e03000042070000bd09000091030000,169,1,6,0
20,a80b0000e3030000fd0c0000b8050000db030000f40000005b09000040080000b90c0000e70b0000f90000005a050000d80b00000d000000450700000907000060010000a5090000820900003707000041030000f70900008209000032070000fa020000a6070000e5010000b1050000d0020000ad020000260a000076090000,1631,1,2,0
21,b6060000f9060000b6040000ec050000bf0c000003060000bc080000c60100007c080000c40200004904000065030000090c0000030b0000880b00002b0800006e0a000017080000720000004e040000810a00005c0a0000d409000003050000b5090000ef0a0000c80800000b080000690a000057030000940600002b020000,622,0,7,0
22,ca01000074020000620800004a01000081010000850400008a08000058090000d2060000b1070000ca0200000f040000af0100001809000056040000ea0a0000e70700005f040000c60000001902000026000000f20700006e0c0000560900007b0100001a0500001e040000bf0c000081040000560a0000780a0000580a0000,2975,0,0,0
23,09030000f70600000803000014010000d60c0000c9080000eb030000cf070000bd080000090100009d0c000074050000050a000038080000b00100001a050000bb040000f20400005e0700009105000010080000540c000067010000580c0000030b0000fc0500005c010000aa000000350400006e0c0000c5030000c9040000,3119,0,0,-1
24,5202000054080000060000001d0c0000560b000089040000900200001b020000010700009500000014050000c0030000b80700003c030000650000008b000000d0060000630b00003801000026010000c20300000f080000b903000059010000290b0000230700009b070000520c0000890400003e0600003f01000088060000,1793,0,1,0
25,f8010000fb0b00002a060000ec070000cc010000190100001a0500008a0600002a080000ce010000e2010000f20c000078050000200b0000ba050000290b0000000100004804000050030000dd0800001c0300005d010000b10c0000d0070000400c00005d0b00004906000062060000dc0400008f0c0000130b0000b3020000,3261,1,6,-2
26,bb010000ef0c0000c00a0000ab0b000066010000e2010000c5010000b504000026010000df01000070000000190a0000e3020000f00c0000790900004e060000950b000030030000f80b0000b7080000fb070000af020000d9090000bd0800001b08000079050000e80300007a0b0000ef0a00002a0400003d000000eb0b0000,2212,0,6,1
27,9d0400006b010000f70400004b070000a50500006e000000200c0000590b0000bf0800003d0b0000820300001300000010070000c80b0000b8030000a2010000b5040000bf02000069040000600200005d030000a80100009e040000630c00007a060000850c00000b04000097010000460400007d07000064060000d6050000,3141,1,6,-1
28,bc0b0000f20800001506000068040000f60100009b0b000094080000010b00003e030000e20c000046030000f70700003e0700003905000042020000a00a0000c50600005908000044090000fe01000038070000800b00002901000034040000180a0000050400002e020000750300009f0400008f0a0000b900000028000000,3023,1,7,0
29,680100006d080000b6020000a00b00006b020000db0900005202000005010000a5000000ea02000075010000540000009507000083040000af000000470b0000ef080000e1010000b50b000094000000f00100001c030000e007000048040000ce020000d109000085030000e20b0000830b00006e0a0000ca02000093090000,1521,1,3,0
