trial,a_hex,b,m,alpha,e
0,c5020000d40a000025000000ec00000002020000d2010000210c000010050000e7000000ba0a00000c060000d4060000d70800004701000081060000de0b0000200b000023020000890100006101000073090000540100000d0a0000d50c0000d3050000750b0000b20700001905000028020000500b00001b020000da0900008e050000c10b0000ba0200005509000016050000040b0000be020000d90800005a050000f1030000440600002600000084000000540a0000ce0a0000dd0a000066050000ec090000f8010000150100000b070000a90c0000b0050000ae0100007d020000dc0b0000280100008b0900005d0a0000e00b0000d30900002a010000,2449,1,6,1
1,810a0000150a00000f0b0000410500006d0800008807000079010000410a00005200000006020000c00c0000290700001e060000d8030000430500009e000000d70600004e0800003c0300002004000097040000de00000033030000260c00002d08000066010000ab0b00000509000089020000fe0b0000d40b00003c0400004e060000e702000014060000a2050000df040000dd020000ba020000ef040000cb080000e60900005e0800004803000024020000130a000054000000ba0700009002000027050000460c0000d5000000c20000001c090000c40400006d070000d20c000000060000720800002d020000b30b0000ad010000860400005b0b0000,910,0,2,0
2,ca0a00003a070000b008000012030000c70b0000df0a000092050000430000002b0c00002c060000b9090000190c0000bb010000fd010000bc0b0000d0030000b5030000860000005e0a00006f06000046090000840a0000c20b000032050000890600007d0a00005b0500001c0600000c0400007a040000340a000034060000330400003d000000f103000019090000800300004300000002080000f80400006c02000098070000a80700004d0a00004f04000021030000d503000079040000950700008b030000e6010000c8070000cd0c000014010000a706000071040000e80c00007a09000081020000370300006b0b000055000000fa06000037090000,1121,0,6,2
3,0d0a000076040000960500006c04000078080000200500007a020000ba000000fd010000710500001506000035050000a9020000a30500002e060000ab020000a70b0000530100004702000007010000ab04000043020000c6040000c7080000380c0000fa030000fe070000fa0000004d01000083070000d20100005201000059080000a0060000c10b0000230a0000590c000043070000a701000044050000c402000006090000ab0400000e00000022070000830800004a05000061020000d403000074070000e9010000140700006f0100003e0700008e000000210900006b0100008d06000068060000120b0000dd0600000c040000f40200006b030000,3161,1,5,0
4,be07000026030000c50300002d0a0000e10500003e040000fd05000060020000aa080000ec0000007c0b0000e001000061050000ff010000eb03000033030000a80800008e040000d20c00007109000044080000f6000000980800005607000061080000a80900005f0800003708000067040000c806000094010000800b00004c0700006f0a0000dc070000a304000091060000aa010000870a0000800c0000610c00000b010000c2010000840a0000650700003106000083000000010300005d040000ba030000e9010000ce0400003a0400005d030000b2050000b1030000460700002e0900006c060000910500002b080000eb040000490600002d040000,1195,0,4,-2
5,e1050000e302000064020000b50a000035090000f10500001f0500005c0c0000490900002f070000940900006f0a000092040000fd0100009b0b0000be0b000018010000430c00007b02000029050000790b0000460b000002010000e6040000bb0700009e0900004e0900006a0b00008209000037010000440100006e0c00003a0a0000c00b0000350b0000790100001c010000230b000061000000c507000054060000c501000064040000020c00007a070000520500006a0b0000c10200005f0b00007004000041060000eb0b0000e7080000790600003b08000061020000f3000000d9000000c20c000066090000a5080000c90200009e02000079000000,3251,1,7,0
6,640c00003d0c0000300a0000d006000005080000d1060000b20200003e040000d90500003f060000560900002a060000de08000049080000ea050000790b0000350b0000b300000018020000a40b00009909000011060000af05000001060000fb0600003b05000049040000e00800001b0000006d060000580200009408000003020000d5050000860500002b06000045010000fd0300004f000000f400000063030000e20900004805000002040000ed04000021030000a90900006e0900001c0a00003d000000290000008e0a0000d6080000d90a00000b0700002c03000010050000b6040000c60300003d09000052080000560a000081000000e4050000,670,0,7,0
7,a60900006f0c0000930c000093090000d5070000a40c0000840a0000d3060000840700000d0b00003d090000060900005b0100009f0500005c01000030060000c2090000870000000c0c000019040000850a0000b20500002a0b0000fb0a00000c090000680c00000a06000007070000e70800002e0700004f0100004a0400005a050000e50400004d02000090020000da0c0000be0600004f000000610500008403000084090000f0060000e003000032050000b6020000480b000084070000ab0c0000a80b0000f80700006e03000021020000e009000054010000e4070000990400001502000035010000f0020000c4050000090a0000f90600008a010000,32,1,6,0
8,da0500004c0a0000e8080000530900005c050000d5000000120900003f0200009c0a0000d50a000035020000890400005e0700009b04000028040000690300004a0900008c0c0000400b000025060000c800000058030000d80b000052010000f00600002d050000ee0400001d090000ad0000007b02000051030000fb080000ef020000380000000d0300001307000098090000e40300001c0c0000cb080000850000006805000015070000ea0400006a0000007b080000ab0000005f0b0000fd0900001e0a00006b0b00003406000047020000c106000004070000550100002e0100009b0100005b0a00004a0a0000ef080000b40500000a050000890c0000,1322,0,0,0
9,b20b0000b10300008c0c0000450900000f0400004c070000860a0000ca020000a1060000170b00005f0500000b0200001102000053050000670a0000c50b00005d060000a7040000ce03000050020000370c0000450b0000550b000015070000ad000000870b00006804000067040000370b0000ff0400001109000024000000c7050000ba090000a7070000f80c0000a80c00002d090000970b0000db050000290c00009a02000099010000860400009b0500002d010000e5010000600b0000ec0a000064090000fd020000160100008a0200005f060000b505000080040000520b0000bf070000c2090000fd0300004f020000da060000110b00008d030000,2834,1,3,1
10,c60b0000fa080000ea080000a90200006f0100009a060000af070000eb090000350b0000cc06000094070000fb050000b80a0000300100009d0a0000b1040000950a0000d30c0000bd0100003d040000bf020000160b000061060000d30c000083090000ca0800000a0600004f0300000c040000a6070000ca0100003b0300009b0a00002f06000010030000320c00006c0b0000c8070000ce0100000f0100002e0a0000e3070000ea0200007a02000035010000ea060000800a0000910c0000ac04000064010000b90900001a0b00004d060000470100000f0800002a090000b30600003900000045010000900c00007d070000580000007f0100006d010000,1448,1,5,-1
11,f90a0000da0c000084020000dd0c0000680000006402000077040000e605000024070000cc0c00002403000020080000460b0000ab0c000074070000c007000005050000820c0000d60900000905000093030000c30c00003e010000ca050000c5060000eb030000cf06000002020000740600004c0c0000e8000000ce0b00002301000052070000f3040000c80c000023060000ab0300008d060000de0c0000300600001808000004020000ab0b0000a60000006c080000220b0000570100004c050000f4040000fc0800003504000056040000e6040000280c0000cf0b0000dc070000370c0000590700009108000088000000b9060000da0c0000b3020000,480,0,1,1
