trial,a_hex,b,m,alpha,e
0,ac0b0000bc060000f50600003f020000c2030000dc0800005b070000df030000f30b0000740a0000fb040000850b00006b0100005401000070050000d9050000,1251,0,6,1
1,a10c00006c030000e60100009b0100009a0300003900000044090000410c0000cc0600004b0800006e030000060200005c0500001b090000a3080000e80b0000,1990,1,2,-1
2,c80700008c020000e00200006c090000d40b000050040000b90800001a000000b80500007f0b0000e608000029070000d1060000c0060000730b000093000000,1833,0,6,-1
3,2a0c00008d0900003d040000530a0000dc07000084000000730a000084030000ef0700005f0a000039080000190200009d0100006b06000041080000b4020000,3009,1,5,-3
4,fd0b0000c90400004e050000ff0a00004a050000c30600002b0000007d090000220a0000350a00008d0500003c0500006d020000e100000024000000a0060000,2701,0,4,0
5,89080000d7080000790b0000500200005e020000910000000e0100004906000065060000f005000098020000bb040000eb0a0000340a0000fd08000086010000,2224,0,7,-1
6,e309000030000000ff0500002a08000070070000a7060000bd0c00002c060000ac090000fe090000540a00000f0300003e0a0000f5080000650b000046040000,2528,0,7,1
7,d3000000ed010000d803000050070000ec0a000023070000ca0c0000590b00007b030000300c0000230000009c0c000003040000b602000074080000f2010000,2423,1,6,2
8,fa0600005a080000420c00008d0c00002d0b0000a90c0000bf050000b5020000640b0000fb0c00000b040000120100001d080000c70a00001a0500005f010000,83,1,0,-2
9,2d0c0000e406000026050000f5090000090000008c0900006105000094070000500a000057010000a30a0000a00100003a0b0000f20c000094040000ee010000,2014,0,3,0
10,16010000590b0000c202000026090000c5040000a00b000077020000e702000022050000a90c000034030000e008000076020000b00a0000680a0000e30a0000,2808,1,5,-1
11,660000001e07000066010000df0200007c06000078050000ea080000b3090000f2020000020b000010050000f90b000094000000f9040000a90c000077080000,1146,0,1,0
12,8a0300003e00000066010000080400006b0600008509000004090000b8080000ef0500009a010000f7060000e8070000ac0400002c050000d9010000ec030000,954,1,5,-1
13,710700007f0b00008c000000380600001e060000600900007406000003070000b8040000b502000018000000c506000086020000b20000007d0b000089080000,3167,0,0,0
14,220000007208000033070000a0060000000a000019060000900500005c0200007b0c00001d050000e70a0000bd060000ab0c0000b20a0000a004000020060000,1191,0,2,-2
15,65090000470c0000b8080000270a00002b050000210100005c0600009e0600003b020000a5070000e00b0000a4010000fe02000027000000420900006b020000,1255,1,6,-2
16,1707000065010000f40500005a0600006604000099010000950b00004a020000ff0800004a09000066060000d7070000fb070000430b0000980600004c090000,1003,1,7,-2
17,db020000050000003f0900008800000090090000dc0100008f0b00001f0c0000c5050000c10c0000e90000007b0b0000570c00005d030000840b000066020000,1880,0,0,-1
18,5f050000510b0000740900004b0c000099020000690900005301000061050000550700003e0600008d02000087050000900b00005e0600007807000091070000,492,1,5,4
19,79090000d8040000dd070000a0080000b6030000630800007b020000c80c00004e000000c60600000f000000f6040000a4030000f6030000b60b000012040000,735,1,6,0
20,66020000690800007d0900005e060000510b0000aa0a0000b7080000d50b0000160600001e0600004c0500000a0900008f000000120b00003c040000b8060000,1790,0,2,1
21,8a080000d60c0000fc040000670c0000d7080000f8060000b9010000fa0600001e0a00006c01000005080000990c00005e050000f00300008408000093080000,311,1,7,1
22,ac0200001a080000450a00005a01000087090000c0090000b20c000068070000fb030000e5040000020600005f0c00004d0c0000830200003c020000c3020000,2177,1,0,2
23,440b000022070000e0050000a10a0000c4060000230c0000ab0500008101000082040000e803000074060000400c00009d0c000079090000fb0200005c010000,2724,1,0,3
24,240100001a050000810300007806000062080000de0000000c060000790200009a070000bc030000510200003e080000b2060000c10200004c0300006a050000,1296,1,1,-1
