trial,a_hex,b,m,alpha,e
0,590900002d0c000070090000c0070000120c0000f6000000c70500006e0000000a050000c6060000f500000096070000310c0000390c0000d90b0000a0080000de0b0000840a0000ad0a0000ab0400007f0200000204000089020000830b0000bc050000840700009303000000090000c5060000610200007a00000061060000,3205,1,6,0
1,930a00004202000066000000130b0000300300007a0900005d0800007007000065060000d60200004104000063030000900800002a0b0000f4070000150400000d0100009a050000d50100001008000056040000740a0000780400007d020000580600009f0a00008c0200004d02000094050000370500005a0200008a0c0000,2061,1,2,0
2,df090000b8050000880a0000fe000000af040000270c000036070000520300004e0800008f0b000092010000f70b000058000000f4010000bc0800008c0100002f070000bc0c0000c20c0000a20500002d000000950a0000030c0000a30400005c0b00008f070000a3090000e40c00001f0c00000f090000290b0000f1090000,797,1,6,-1
3,f20b0000b8080000480200006f04000059060000270c000034060000530c0000f40b0000070a000032080000f50000003a0200007b050000d2050000c00700000a090000eb0700000705000065020000e008000004040000c8040000840a00008f030000af000000050a00009b070000e0090000d70a0000c80400005f090000,1098,1,5,0
4,4d03000055060000180c0000fa09000075080000c1070000c90a0000fd09000043040000b8020000b40b00008a0a00002b0c00002c0900002d02000042000000eb030000a0010000690000006d040000dd0700001c030000720800006e080000f50b00002b06000094070000da03000036050000de040000a00b000051060000,1838,0,4,0
5,ce0700005f0b00001600000019060000fb07000082090000400c0000dd080000260b0000cd0b0000c30c0000c50a00004b0200007f0600009d05000055080000560b0000f30c0000d20700009a02000070020000fd06000089060000d30b00000f050000cd050000da0800002a040000ec0700004c0200005309000016010000,2678,0,7,0
6,5a0800001c040000670400007a090000030600009006000090070000cb090000b50700004f030000cb0200007d000000330700004e060000f0040000a4010000350b0000eb0300004c0c0000c40200002f040000a70b0000d9090000640900000c0200001609000099040000180a0000c8010000c40500006e090000f20b0000,1731,0,7,1
7,fc0600004c080000a00400004e0a000093040000df0b0000740b000066090000ef070000f70b0000210b0000b80c0000180200001b0b00006a050000a4000000620900002f03000044090000270300004f020000f2060000b70c00006903000050090000bc020000f80000005b030000d70c0000d8040000f80c0000ee080000,139,1,6,1
8,cf040000df0a000048050000e50800001a000000e30b00003b0b0000e102000075020000e4020000de040000fb0b0000f90c0000360a000083030000f0080000d00300000f020000e707000076060000db0b0000c80a0000a6080000b60400005b0a0000b5060000d3050000be09000069060000cb010000c40b00007c0b0000,2597,0,0,-1
9,62000000310c0000410a0000d80800002e070000c3000000340b00005a00000036050000cb0500008703000013020000310a0000ef060000ef070000a608000081080000aa00000070020000ea010000480a0000b30c0000ae0c00001a010000ed020000880a0000160700008a0b000077070000480c000081090000fb050000,3268,0,3,-1
10,070700008b0c000064090000e2080000640000006a050000e00b0000a40a0000c70b000003020000ca09000037070000cb06000006050000e501000028070000fc070000380200009c050000c5010000f10a000089040000fd000000d60900005b0a0000e90c0000c1030000c20c0000b90c00009a0700006903000044030000,1810,0,5,-1
11,76090000aa0500005f04000018010000da060000a5040000b8090000b90a000033000000f7040000b4060000590500004404000093050000ee0a000064050000f709000060030000ed0000005a020000aa000000610a00004f0b0000530c0000eb0c0000ed060000350c0000a10b000061050000a70700008b0000002d080000,1886,0,1,1
12,450500000b070000fa020000510a00004f000000570300006d080000cb0a00002305000015050000e30000007b0900001c0c00003a0b0000be0b0000e5060000c0080000340300008a010000e3050000d70a0000f6010000f006000077030000d8090000cb050000e706000083070000ed05000014030000b008000006000000,3144,0,5,0
13,f10300007c020000df040000b6040000c6060000a60c000008060000b00a000071010000380a0000090500001204000090000000be010000030300008a0c0000e7070000920a0000f7090000e90200001405000089060000110300005f000000590800006a010000c1070000e0070000220b0000db010000540900008a0b0000,2050,1,0,0
14,ad000000f807000099010000f209000096060000e50a00008a0400000a010000c2030000da0c00008805000059050000c6080000de060000af090000210500000b05000008070000200c00009f080000d50c00007f0500007d0c0000f20c0000130500009c0700008a06000048070000ec0b0000940a0000a8080000b8010000,1714,0,2,-1
15,db08000017070000050a0000360900005b050000130300009c010000b5010000d50c0000cc010000230700002c0000005f090000a603000042080000240100001b0400005a010000820300009c01000078040000ac030000ba0800002e020000a60500007f060000d60c000017000000140a000084050000ad0b00009f090000,1836,1,6,1
16,a00600007f050000ab0600009f0500008c08000067050000620c0000550700000f0800001c00000092030000e20c0000c8040000300400006d0000009b0a0000060300006c0c0000260a00006d0c0000fa090000580a00008e050000a3030000bb0a0000fc0400009b06000060060000c7050000e4080000bd060000d60b0000,806,0,7,1
17,a3010000e7090000610000005d0400005f0b0000d30a00004c040000530a00009a060000f2020000e30100004a0700001804000065050000c00900004e0200007c010000a80c0000f201000025000000ad050000e3020000aa0800007e0100003500000023080000c1030000350900002f0c0000d3000000e10000001b0a0000,3008,0,0,1
18,7b0500008506000085030000a8060000d30b0000510400008c030000790600000f030000460300009c0300003b000000ae07000026060000b30a0000680b00002f0300005d0000002a010000b308000074090000c1080000a5080000d80200007f070000f00100000a08000011070000b805000073000000ae040000ff000000,2548,1,5,0
19,07010000920500005f030000e5080000620a000032000000cb040000f10800004e020000620700006d0800006809000025030000a80c00000a0400008704000040000000e209000041050000c3060000c1010000c40b00009d060000620100009c060000bd0b0000010b00007d0100002b010000e90c000018070000dc020000,1426,0,6,0
20,b10200004f050000910c00008204000064050000e4020000fd060000830000008e0700005e08000007000000600b0000d90b0000ce0a0000170c00004b050000a80a0000fc080000500800002f0c0000d10c00001a0a0000ce0100008302000058040000410100000c0c0000e0020000d1050000f9090000bb03000065020000,192,0,2,0
