trial,a_hex,b,m,alpha,e
0,3109000055010000d6070000f0020000a40a0000cf000000040b0000020600000d0b00002e060000710700000e020000bc05000006070000740800000c0400002a000000fa080000b70200001002000061070000d40c00005f010000760b0000850800002f03000075090000d7080000fd050000a9070000320900000e070000,1949,0,6,9
1,7d0c0000950c0000ec00000069090000fd050000f30a0000b601000094060000fd070000ca040000ef090000210a000088060000de08000012090000cb080000420a00003e000000360c00000e0a0000e6080000f709000010060000be050000bc0600000f0100006f050000e5090000880b00002d010000b404000068010000,1976,1,2,3
2,8904000025000000900c0000f50400008c03000084010000120800006f040000f807000041080000f30800004b06000090020000d2080000b8020000ca040000d90a0000b50300004e070000d10800001307000060070000f8040000de080000a605000083040000dc0200000e020000100000007c000000f2030000ea000000,1178,1,6,6
3,8207000009030000e10100006106000014070000620c0000870300003606000081060000dd0300009e060000fa070000ce0600005c0b000042070000fe0600000c0400002c0b000082080000790c00005f02000036050000ee040000e30800001c0400008c040000310c0000350700005b0200003f0a00008400000088090000,1832,1,5,0
4,14050000270a0000de060000de090000df0200003f0c000064000000b0030000b20500005c040000060800002e0300000805000001000000790c00005f010000950500007200000084010000960a000091000000150a0000f8010000f10800008e0000001d0a0000a9080000620000006a0b000046040000bb0800002e040000,19,0,4,-3
5,e9060000d50800005506000070030000be05000001060000e601000043080000f10400003207000081040000a30900002a0100006e030000550300006a090000500300004007000079070000f30400001b0000009e04000063090000dc00000093020000a70c00002b0b00007b030000140c0000bd080000180a00004e010000,192,0,7,-2
6,330c000026010000af0a0000be0900005e0200007d0500003c090000bb0a0000590c00008e020000ac090000cb0500003201000030080000970c00001e030000ae05000094000000c8040000a10b000034020000020700003d05000084070000640b000079030000bc0400002f0400009d0300004b040000b303000009030000,2758,0,7,7
7,4c050000ee0300002d04000086070000830a00009d060000b70200009d0100001009000095090000400000009b06000003080000c8060000a7070000160a00001b020000810500006f0900007e09000069040000aa0500001b070000a00700005f0a0000520c0000b50500000e020000a50c00003e0b0000f90900006b040000,1701,0,6,0
8,360000002d07000092020000d1000000f9000000eb00000012030000e3070000bc0700006c0b0000530a00002a0200006d0a000070030000b00b000079090000330b00003e01000033040000760400009b000000b6030000ce0100008c040000ba020000340b0000ef040000dc0a0000a5020000ee060000b502000056000000,633,0,0,-1
9,750a00004b0200008e0c0000560c0000580c0000d009000077020000600200000b0c0000b00c00002b040000ef050000240c0000950b00004401000072050000c5070000d50b0000380300009201000015000000510b0000b20700006f020000900800004c01000051000000c3040000980500007a040000440c00005c080000,2836,0,3,1
10,330a0000f600000003050000fa070000e70800004109000021010000d80c0000540c00006a0300004f0200001407000094040000000d000004020000900800008a0a00003e0500001f06000006090000c907000094020000610100005c040000c6090000090a0000ad080000ae010000b1010000a701000082000000f8040000,1367,1,5,0
