trial,a_hex,b,m,alpha,e
0,32020000c100000041080000e7000000fc0500001e0400005006000042040000f8020000bd080000000c0000500600000d070000980c0000a10b000088010000,1703,1,6,-1
1,c5040000cb0800002e0100004d09000067040000c80200008b080000de010000f20100008a0a000060070000330100000a0800009b020000d90700009a050000,70,0,2,4
2,870300006d0c0000b201000035090000b7020000e30c0000230200005b0200009501000075040000350500007c080000aa070000b1070000ed00000052010000,721,1,6,4
3,bd060000ee0b00002e0a0000770b0000c40900008c02000047020000bb0b00001b0400004408000078010000f7050000dd030000a00200007d000000a4080000,2477,0,5,-1
4,b2080000b8000000c602000017080000db030000e00c000085050000bf050000590100003900000066080000030b0000810400003a030000d8070000fe080000,208,1,4,3
5,c6010000180600006d0200001e010000a305000086090000130400001f080000d90b0000290700009c070000fd0a0000a405000029040000c804000025070000,237,0,7,1
6,200000008f08000091050000820a0000ef060000410200009f060000060100002b0c0000fa090000f4030000dc080000ab0a0000af0400007c0c000005010000,2100,0,7,-2
7,c40a0000f80600007a0a00002e010000f80b0000db0b0000aa00000054000000260a0000ba0000000e0600009e080000100200000d020000a5090000b6050000,1211,0,6,0
8,a8080000d9090000c2070000d8090000200a000047050000850a0000ae0b0000c3060000bd0100008a07000019050000190900000f020000c3010000170b0000,914,1,0,1
9,5c060000f5080000a7050000460100001500000095060000e50c00001a000000d101000089040000e003000000070000aa050000ba0800004b01000035050000,2307,0,3,-3
10,f1050000b2040000fe000000a00800002b040000f90800003a01000074080000d00c00009c03000022070000ec08000096070000610900008208000099070000,174,0,5,0
11,ad020000660a00006f01000036090000d20000006f0c00006006000003030000240c0000ef0b00004608000068040000a5010000320400009f0200005a000000,1010,0,1,-2
12,68020000a20b0000be040000e9080000c9080000e604000006060000d4060000be030000fd06000006060000f0040000c2050000bb09000086010000bd060000,2088,1,5,-4
13,16040000480800003806000080050000ac0a0000d6010000d205000029070000c1000000e30500000705000069010000b8060000d904000070040000e3020000,1071,0,0,0
14,5c0b00003b080000ae0c0000770000004a0c00004a060000b10c0000ee000000ed050000dc0800000808000095040000f50c000064030000d6000000e70a0000,2390,0,2,0
