trial,a_hex,b,m,alpha,e
0,7e080000d7060000c30500003c0a0000ad0b0000f7080000f00c00008b040000d40b0000ae0600008008000053030000ea090000a60000002904000096060000d20a0000d2000000bf080000710400009f04000022010000be0400009a030000ad050000ce0900002e06000066080000d80400008e0a0000d10c00006e0200004f05000032030000ab0000004506000097020000c8030000320b0000dc000000e6010000e7080000af08000064050000c40c00002003000041060000000b000090020000e4080000b1080000480500006b0700004503000068080000550100009a02000088030000dd0800007a0c0000ed0600000f0a00002200000098070000,386,1,6,-5
1,c102000002070000c00900007b040000b10000001c030000830000000c0b0000db040000c4030000e00b0000cb0800002b0b0000970a0000a10a0000200a0000460c0000590800002903000001060000950400000401000051030000b5050000f00c0000da000000750600007f090000a3020000060b00007803000054070000f50a00009e0c0000d800000044040000850c00007a080000d1080000020200000d030000e50600002c000000b5080000dd090000720c0000ae06000042090000570200003a070000ae010000160a0000370c00000a010000cf04000067020000a7090000ca020000900a0000f60a0000f00c0000640a0000ad0a0000d4040000,3252,1,2,1
2,410000007f0900006c020000650400004c090000660a0000e2080000d4030000b00800002b0a000041020000820b000044090000b60000007c07000056090000b4020000ea0300003e010000b40a00006900000056090000b1060000710a0000c305000060030000610c0000910000002505000082050000c6030000900a0000cf000000600900001d0500000c080000480c0000100700009204000069030000c6080000920200009f0a0000650000005002000001050000550c00002706000081060000250a0000a00b00007d040000e20400002c0000003e0700001901000039060000ab02000086080000c905000001030000ef010000e20a000061010000,847,1,6,-3
3,31060000c3070000860600007f010000180b000021000000b4040000010100008c060000c601000012080000090a00009f0c0000b5080000a6040000b909000036020000ce0a00002b0b0000ff040000f504000011080000f9070000bc03000057020000680500005e0800008305000049090000f90a0000cb00000044030000b90500007b0b0000a6000000fd08000073000000de0700003a0900002e0200000a0b0000a205000020020000db040000510700006f04000063000000940a0000a8000000dc0100003f070000b60a0000b00c00004a010000b3040000350a0000900c00002d09000009010000ac010000d70900005e05000003060000f80b0000,219,0,5,0
4,3101000034040000ba07000079070000df070000bb0c0000c30600002c0c00002a0a0000a30a0000640a000078070000cd020000f30a00005803000029020000ce050000bf070000a20000006a0800008a0200009e0400004c000000e60a00007c08000080090000f5080000000c00004e08000089010000240300004c050000c802000037060000670a0000dd0900003b030000b9050000440100006b0600002c000000670200004e070000010200005c080000750300008607000074060000a90c0000aa080000e70a0000ad070000f50a00003f070000e409000055030000b108000075050000840800001b050000d0070000d70c00008800000082060000,946,1,4,1
5,310b00005d0400004a0300000a0400003705000072080000df0a000054010000fc0800005d0900008608000013060000d90c000016060000bf030000c00b0000740b0000df0100001305000060040000860600007306000086030000a5050000a30400001c040000ce070000a80b000057050000450500002c00000058010000cb05000012070000fe0c00007e0b0000280a000066010000080300004c0200009a0c0000070700007102000027000000b30b0000a3050000a6020000a20a00002101000004060000450a000092060000a3030000c8000000ba0b000008000000b90c000083060000430a000031070000ea020000d7030000d30c000041000000,1763,1,7,-1
6,030300005e09000078040000920c000044010000a30000003706000076030000aa000000420a00004c0b00005c0400002a040000a9060000da030000380c0000c4070000fa0c0000a80100000a0c00004c0900001b0c00001c010000c2020000800b0000c1080000e90600009c070000950c00003102000063070000ed080000b9020000f30b0000040a0000980b0000ec00000092010000a6010000630700002d0c0000de0800005a040000320c000011060000070000005d00000045080000ef0b0000fb0c00005e0800004c0300000d030000c5090000b60100005d020000d20600007e0600007c0800003f080000150b0000d8030000f7080000db030000,1996,1,7,2
7,fb0a00003c05000091060000240500005f070000220a0000cc0300003204000066050000e40b0000db0800006d080000d503000071010000d70800005103000009060000f9040000d50a0000010b00005d0300002f0000001d07000040040000a7070000170400009f0900004a0a0000d0020000fb0300004c0c00000c0700007f08000006090000e70400002f0b000035020000b40b00000103000038000000f6090000e2060000de0a0000ff00000079040000f40a00008a0700000d050000590c00005d07000061030000510b0000e40900009c0a0000e10a0000e0090000970200005b000000460900000b040000580a000012010000f002000000050000,1360,1,6,0
8,c50a000004020000070000002e07000087080000d7050000fc0300004f0c000083080000c10b00006205000039060000240b0000dc060000000c000029000000750400004a050000d6070000a70200005e050000b50a000069080000f805000069050000be0a0000880500000f03000075080000f40500001a0a00004e0100001808000000040000a2050000060000005d0800008a0000007b08000094030000ca0000007a0c00005005000052060000d20400007e0b0000b306000074030000ee0400006e07000016010000880700007c070000d8090000c600000099040000a3020000b5050000c80100003e020000c0070000bf050000fe0900004d020000,1032,0,0,0
9,f40a0000550a00006b080000030a00001d03000036030000d50500003a0700002f020000660a00001c050000b50a0000730500006d0a000054010000370900003d070000790a0000e807000018010000880500009e02000018070000420300008b0a0000be0700006b0000004a030000f6030000050300009d0c00003d030000e205000023080000d306000054070000e3020000680b00007c0700008a010000f6070000970a00006203000053050000e10900001502000092060000d7080000010a00001706000032070000410a0000b40200006103000090050000f7020000540b0000ce030000de0b0000960800001d050000e60c00003802000083000000,1687,0,3,-3
10,ac05000076000000d70b00001204000032010000fd020000ca00000055090000840900008b010000fe0b0000a106000049000000a10900003d05000070010000af070000a60a0000d40200003d030000dc070000bf0000009b0b00005b060000e6040000b80100007a060000860300003d0100008f07000044070000c0080000a10400009c02000017000000bc000000de0900006c0c000032000000ee0300001d070000f30600003e0300004502000086040000710200006c010000da080000a20a0000890600007e0c000046000000d7080000f8050000f8020000b50500003d000000b70300008a0400006b050000710a0000b5050000360a0000fe0b0000,624,0,5,2
11,ad01000051000000f3050000b60b0000cd060000bc090000d50800006f000000fd020000d0060000dc0300000d05000091080000140b0000d00a00006b01000013000000f2050000a20900003c0500009a09000056020000690c0000d40800009a000000280c00009d03000093040000ef0b000095090000a6080000a7000000620a0000490a0000430100009b030000750400003b070000a50500000d0100002904000092010000440b00005e090000b3000000a80900003c0000002a030000500b0000a90600008e000000c7020000c70800006b0400008b0900001a040000540800004a000000f40800004a0a000077010000de0200000b0b0000c5030000,1361,1,1,4
12,4e080000f10a0000bc020000420b00005f0600005d01000076010000e20a00008a0200006f010000910a00004b090000f00c0000420c0000c9030000610700001a0b0000e5040000bc03000057040000110c00004b07000013050000960a0000cd03000012020000320b00003e000000c2000000f103000001090000df0a00000e0700008c060000b8040000320b0000b3060000e60b0000840600004a0c00005d020000510300008702000072040000f109000018060000a60000008905000035020000b10c0000bb0600008a0800004f020000b3000000d0040000e1040000c00200000f000000d4070000330800009c0b0000d00200000200000089010000,679,0,5,0
13,0f050000bf0700009f0a00008f0c00004b0000008b080000a2030000d10a00009e0c0000fa090000ce0c000069040000860100000d020000b50200008f010000c503000050020000610c000092090000a8060000ad0100004f040000910600002303000015010000e4090000720a0000c00800002f040000670700002707000021000000e706000077040000d308000082090000ce000000e9010000e3000000dd08000024090000910c0000e7010000d9030000930100003b0a0000a808000038020000450200007f020000a60200004a0100006e050000a0030000490b000054000000840500002e0b000093070000f407000039020000b80a0000310c0000,3125,0,0,-4
14,0e0a00000f060000f103000070010000790a0000490800000b000000820b000049070000770800001b0500004f0300006c070000b20400004d0300002d0100009401000023000000830a0000870900009b000000870900002f090000e5050000e609000040000000f4080000330900005f000000a0010000c40a0000270b000095080000630100007f0900007408000069090000620b0000180c0000cd050000fe010000f7000000ad0c0000300100008c0700001f050000e3070000f70800009206000040090000d3020000f8070000bc07000053080000a60500007f070000220a0000520400003a030000ba060000dc07000028000000070b0000930a0000,87,0,2,-2
15,5f0b000055080000470200007c050000350100009f0a0000240b0000ca020000060800005b010000c108000041070000a303000001070000b9060000650c00008c060000b40800001a08000078060000e207000016080000f6030000fd070000e1080000760400009b0300002c060000ac010000020200002c0900008803000071080000990100004902000086070000b40300006b0a00007d0c0000070200004a090000a6070000ea0c00007b080000820200008e090000a40b00005a070000ea07000082080000d50900009c0c0000d40c00001d040000b00100001f0b0000e80b0000880200009b0100005f0a0000c2050000870400004c07000074070000,2493,1,6,-3
16,09030000c10a00008301000019020000cc0a0000b60c0000120300007002000007080000c0040000bc010000d30600003501000039040000090b0000b90200007c0200001d08000042020000ef0a0000b0080000f4010000ec0b00002901000037000000ad00000042080000640b00007e0a000072060000fb05000095060000a7060000640a0000e60b00005f090000c6080000d70a0000bd060000230600005100000099030000fa07000087020000880a000018030000f00000003b00000072040000170b000091060000b80700001c030000cd0a00000e0a0000140c0000030100001704000031020000eb0a0000ac0c0000f90800000e0900003a070000,1596,1,7,0
