trial,a_hex,b,m,alpha,e
0,0101000078000000200900009b060000df050000460a0000d3010000cd030000fc070000d50a000039090000c8070000d3000000ff010000c4000000af0200008a09000036040000fd040000cd020000fc030000fd080000eb020000bb030000690100003904000049010000af0c0000560700002d0300004f070000d5030000,2791,0,6,2
1,e605000013060000e40a0000640a00005c0c00003f07000066020000e4040000d50200007b0100000c0a00006b0600000205000052030000f0020000690b0000a808000001050000a70c0000090b0000d0060000600a0000a6090000be0a0000460c0000b2030000a006000019050000740a000027060000320a000058020000,3215,0,2,5
2,54050000b00500009506000070040000d3090000df08000040040000fd000000b6020000f903000081060000520a00001b000000b809000015090000210a0000ef06000012000000d2020000bd0c000087080000d5020000a809000087060000f20b0000500000005c0a00009d020000e5040000660c000025070000a8020000,37,1,6,1
3,67040000070000000a0000005d05000099080000b9020000ce070000d3010000220700003f010000ae080000f8040000ac0500001101000024070000b5000000e0020000000600004f0a00000c040000720c000043000000ec0a00003008000096040000740700002f050000b80b0000650c00007f0b000099050000af0a0000,835,0,5,3
4,210c0000cf020000ff060000ca090000870a0000d109000078000000b00c00006c0400009f0600009e0400002b0b0000d80800005c050000fb03000055090000600a000079010000790c0000f70000004e0600002c07000055000000500400001d030000c30200007f040000a50c00008a0100007f0100006b030000640c0000,205,1,4,2
5,570b0000e906000077030000c10700007c01000093090000a1000000230300009b0600009c040000620c00002203000015040000a0070000f90300008a0300005f0100004f0b00004a010000890500005b010000230a000034070000070b0000fb0700009e0700005908000076040000d0000000c201000070060000740c0000,3059,1,7,0
6,9e030000c60b0000d7060000b1020000520b0000ee0100009f0c0000250c0000b105000049010000210c00007c020000eb0a00008d0c0000690700000a090000f7050000390c0000740100000e0100000e04000041070000f60b0000dd01000074070000ef0b00007d090000a30400009e060000ef060000190400005e040000,169,0,7,2
7,4c05000094050000a503000008080000be0300007c08000055090000920200001c040000ed060000cb040000a6070000ad010000e0060000450700001009000003060000f5030000b9070000210300009d0400006d08000091000000490100003e0300001f0b000056010000500a0000af01000087000000e604000022050000,3254,0,6,4
8,2a0b000023010000eb0b0000f40900007a090000470900007b0600001b05000064080000a40100003c090000b80c0000930a0000cd020000cc040000550a000085080000050100008a0600008d0c000032080000ee09000027030000f4070000700200006c0500008d070000ad0400000a0800005500000011090000c4010000,716,1,0,0
9,2b030000980c00004e040000fa070000fd07000002090000f0040000470b00000b0c0000310400004d000000e50a000031000000c3070000a405000022060000400c00009402000075010000ec060000bf06000075050000190c0000850900003202000075080000640200003a010000ca08000004050000270600000e030000,31,1,3,3
10,bc0c00007d050000fd0a0000590a000079030000bd0400009a0500002f000000490000009e0b00002d010000160800008c020000930100003a080000e2070000fe080000d80800006f04000002090000370800003e0200005c030000230b00005d0200006404000045060000490a0000dc0b000094020000f90b00001e030000,2547,1,5,-1
11,7d0900004300000003090000f4070000b2060000b30a000030070000210500007e0400006205000088070000750500002f0600004e0a0000030b0000df0000006404000099070000d70500000602000048020000c0070000830100008506000048010000eb0400008007000010080000050a0000c50b0000b60800005f0c0000,3009,0,1,0
12,1f0b0000a20100004f0000000c0400007b0c0000ce040000750800005b05000024080000fd0a0000730500007b080000de0400006b0100002306000055060000b2050000300c00004c070000ad0900002f050000b20c0000d6050000b6050000ba0b0000280100004f0000004a0700006b030000f40300008607000064090000,1172,0,5,-1
13,17030000e4040000b80c0000df0500000f0a0000de08000098080000250100006705000053000000b30c0000980600000e070000b409000030090000a60b0000eb010000e20a0000620a0000e90400003e0b0000150a00007708000045080000d0080000da0900005b090000d1060000c2010000f90100006802000011040000,2860,0,0,2
14,e80900007f040000530600002e000000d70a0000d90b0000ad0a0000c20c00004d0400001205000039050000c3030000b907000003030000630800000f06000041000000ee090000350c000046090000ad080000b0010000430600009f040000000a0000db020000a0060000d90300009104000068030000c7020000e20c0000,2601,0,2,-5
15,b60300009d0200007b010000f108000057040000d00900001e0500001a000000b0000000df0100008f010000d10a0000ab0c0000a60200009e020000680a000092020000ff0300000d0400008f0400007308000093050000fb050000b8030000c108000027050000650300000303000086020000ce060000ff040000500a0000,276,1,6,4
