trial,a_hex,b,m,alpha,e
0,1706000041010000010700000c0200002b050000180b00006c0600008e08000099050000f7030000660a0000c5030000be040000a8040000e40700001f050000,2742,0,6,-1
1,4d070000e8090000cb0500009f0400007e030000420c0000c9050000d80700008a060000080500001e0500003c000000d20600000506000072060000640c0000,2569,1,2,-1
2,0e0600000b0c00002e0000003a0b0000de0700001900000016070000110100005e090000650600009308000040060000b6030000da010000160300008c090000,93,1,6,-1
3,1c0c00000b070000240c0000c00000008a0b0000e90a000015040000be08000092050000af010000f4010000ee050000600b0000e4050000ce0c00001f010000,2795,1,5,0
4,b6000000200600001d010000aa000000700c0000cf0a000045050000d10900000907000088090000fc0a0000dc040000670800001c0000003f02000081040000,496,0,4,0
5,4906000057040000010700005f060000700b0000d7070000f5080000c9090000970a0000a30200000100000072010000a90a00004c0c0000f00900002c020000,1783,0,7,-1
6,6404000089010000740300002c0c0000030300003f040000ec06000099010000f9000000d60000006c05000096000000a00200000b0c00008e060000df030000,95,0,7,0
7,1f0200001d0c0000120a000066060000c00600009a08000092060000570a0000a00b0000fd0a000096010000c30c0000bf0b0000550b0000aa000000d4060000,1431,1,6,-1
8,720b00004c0b0000d5060000cf070000a10b000034050000ee0200006206000040030000da0900007d02000041080000970b0000cc0500002f0a000055000000,580,0,0,-1
9,a8070000f7050000dc0200005f0400008f050000970200004a0c00007504000019050000b5080000a30300008a080000e20000001b05000000020000b70c0000,3266,1,3,0
10,b60c0000b50200003401000019000000dc01000056000000d3090000680100002501000065000000bd000000680b0000f2000000e90a00002a090000f90c0000,717,1,5,1
11,a509000085030000f80600003b000000ab02000006020000a1060000a30b000066080000b40400004a07000095050000d706000019090000510900003f050000,2512,1,1,0
12,730a0000610a00001a000000dd010000fa040000fa0200005c0a00004f01000019080000a1000000500300000a090000c3040000ef070000420900007a0a0000,954,0,5,0
13,400600000d0b0000cb090000250200002a06000043050000cb0400002b00000009010000ca09000051090000610500005709000056040000ff0c0000960c0000,2285,1,0,0
14,c7070000370700000400000060030000ce0500000c080000150b000080050000000800003f050000c40100000b000000c609000039060000a70200006c0c0000,2496,1,2,1
15,b503000012070000fc0c000012000000fd03000074000000970100006c0b0000ae0300002c020000b00c0000150600003d0900006e090000b0040000a50b0000,541,1,6,0
16,cc0900009a050000c4080000cf0600001a080000be0700009c0400009606000062050000ba0a000099040000b20b0000130c0000a9090000eb010000c1030000,1000,0,7,-1
17,2c0300004d0200007e0c0000c9050000ce0c0000870b0000e50a0000e107000009050000f10000000b0b0000b40c00002e0000006f080000f50a000008070000,1864,0,0,0
18,3a010000520400008c010000990200008c020000d9080000db05000019030000fa0a0000c3020000c50a0000bd0b00006f060000f10c0000d8010000a9080000,1709,0,5,1
19,0b0b0000b8080000e1000000110800006b0800000905000064010000c90800002e090000fc0a00009f000000e9080000700800008f040000ac000000a8030000,2064,0,6,0
20,0a0400000c050000de0a0000c604000080080000ec020000260b0000b1010000080a0000c005000090000000fe03000065050000c10c0000ea040000f50a0000,351,0,2,2
21,41070000a30200007e000000300b00002400000069020000ca0700008a04000093040000640200004c080000080a00008c06000088030000a00c000001040000,917,0,7,-1
22,440b00004c040000040000002a0300004f0b00002d0c0000d1020000d40600004c060000bb0a000087060000bf0900006b0100002a000000be0700008a050000,997,0,0,2
23,a80a0000ab000000af050000dd090000c00200004b0b0000420500007c000000de09000012090000960b0000a7060000d10700004b0b0000bb02000013020000,1223,1,0,0
24,010800004b080000f20200006b050000310b0000a70600005c080000d2050000dd0c0000e7030000a9030000bf030000f008000068050000fa0200007e050000,85,0,1,0
25,be0100006704000027020000730b0000970b000077060000720700000207000004040000be080000490c000073080000040b0000e9040000a00a0000dd0b0000,1633,1,6,0
26,5501000075030000ec00000020070000660a0000a50b0000d60300002c01000090010000f106000074010000ed040000e401000017090000e100000046010000,3034,1,6,1
27,9b040000480400007c0a0000c6000000ad09000020000000060c00009b010000db0300004007000054010000a00c00009d050000400c000086060000d3090000,2944,0,6,-1
28,24040000900700008f0b0000e901000080090000a6060000d906000012000000e6000000f1030000c90c0000280300004b0c0000bb090000270c0000660a0000,2870,0,7,1
29,510a00001b090000330a00004d0b00005902000051060000a10c000067060000ba000000bd0b00001e070000130b0000cd070000280c0000d8090000e7060000,70,1,3,0
30,330a000031020000af0900005b0000000d000000a0010000d20b0000140b0000960a0000210c0000af0b00005008000048050000e5090000d705000082050000,1610,1,5,0
31,5a05000092030000a6080000af020000ec000000eb0700003c080000da0500005d000000d6080000c2000000300400001e0000009f060000f7010000b90c0000,1614,1,3,0
32,ef0b0000a0000000130400000c0300002807000009010000990c0000eb090000ad010000510600007e0400009c0c0000ed030000b40500000600000021030000,800,1,2,1
33,4204000070090000fe0c0000f5000000ee050000660a0000330b0000220800004d000000d10700007a0a0000cf0500006201000038010000710b00002f080000,1758,0,1,0
34,c90b0000d7020000130b0000940300000300000097060000f00200006a080000300c0000cd030000a20800000a0a00009f0800004f0000008f0a000031030000,497,0,5,2
35,6b09000071070000fd030000140b00005f0c0000ce0b0000e00400005a0200009a080000c90300006d040000fd070000d6000000f1080000d3010000f5070000,1561,0,3,-1
36,6a0a000021090000f8000000860900003f070000880a0000f60000006709000092030000fc0a000096000000e50b0000e3000000ee0b0000c004000082000000,2346,1,3,-1
37,be0b0000c20300006a0b0000d90800005f0b0000f8020000e607000003040000a40500003a070000600c0000a10a0000fa010000bd080000e00a000007030000,374,1,4,0
38,800a0000010a00001d080000490b0000e6000000fe05000010030000b30c0000b20500001c060000e7090000310500008007000032060000fc05000003080000,224,1,7,1
39,5e090000d7020000b9080000bf040000c70a0000da020000c90400005c06000077050000170b0000bc0900007f01000023050000d60300006909000039000000,523,1,3,2
40,420c0000920900008404000016000000570b0000420600006b0a000002040000d70600007b0a00004f030000f30a0000c50900002f090000d703000022080000,1464,1,6,1
41,7a030000de0b0000be030000d10100009609000034030000b40b00000a0600003308000046070000cc040000600b0000f406000089060000ed060000e90b0000,2843,1,3,-1
42,d4070000fe0c0000db0b0000b4050000bd010000e00300004e0600003b03000073020000580a00008e050000e9030000dd0400001b00000042000000590b0000,792,0,7,1
43,40060000da0100006f0600004f070000b70a0000d80a00007c0b00001d090000db0200004306000061080000de010000630300002401000088080000db090000,1444,0,4,-1
44,4d060000c4020000be0300002b040000df0a0000b30800000e0000001e060000750200007e050000f50c00000a04000081090000d5020000af05000080020000,2711,0,0,2
45,51010000c304000078060000f50800008406000087050000290400009b0000008e080000140c0000630900001a070000b0080000790600001b080000bf0c0000,1639,1,2,1
