trial,a_hex,b,m,alpha,e
0,270c0000a006000085070000b7000000a604000056010000da0b0000fd0000008d0000004902000049000000700300005608000055090000fe010000d3040000bd0c0000900c0000960800004c0c0000ce090000560400000a0100008c01000003040000c900000047020000810300009b0a0000aa0a00001b070000f50800003c0300006f0500005901000005090000b10100005703000057080000eb05000097040000e60800002f0100000f0100009c01000024070000270700003c010000420600008c010000f80400009c020000910c0000f40c000069030000d2020000220300007007000058060000b40000002506000053020000350400004b090000,2170,1,6,0
1,a7090000e80900007102000024060000e50b0000860000009509000058060000630100009c0900004c0b00006b0b0000bd0900001100000094080000ed090000f10b000070010000cc010000a5060000940a0000ee010000250c0000fc0b000045050000b10b0000f5050000cf0400000f0b00000a0a0000f80b0000340b0000b20400000209000049070000de0700003a05000002060000400400008c080000550c000013070000c6000000480a0000320c0000cc0a000092070000d8080000830a0000ef08000045020000020400000e02000087000000250a00006400000033070000ee04000010020000e2080000320a0000f60c0000cf060000cc010000,268,0,2,-1
2,130900004d030000fe0a0000780700007a0300006406000053040000660200003f0b0000c2090000b3060000380a0000740c0000c402000037060000c50900002e080000c00800003203000052090000d5090000e3080000260600008109000057060000e10b00000c01000055050000cd0100008f090000d00500009a00000011080000230900003a0b0000220c00004a080000b90300004c080000de01000036020000600600004c0c000048040000c501000051060000d50b0000f008000060040000500b00007e010000ff030000ba000000240600000c060000ce07000049030000c70600007a050000cd0b000022060000fd0100006f0b0000850c0000,141,1,6,1
3,51070000380300001d0a000081050000a20200009f0800005f020000150700009e070000710100008f0200001407000022060000d6080000bb060000d100000001000000780000002b060000e40000006c030000af0c00006e0c00000e010000b30b00004f06000079050000e5050000330a0000df0b000030020000b10100002f040000ac0900004a010000af0c00003e0b000026060000d30000000a010000fe0000005f0b00003b090000210b00002d0a0000f2060000a3040000ea000000ee0c000051060000670800001b0600002c0a00000c080000e60c00002c0700009f0b00003d050000250b0000de070000d706000090070000060a000069080000,318,1,5,-1
4,3e090000d60300006f0c00006f0c00007a0600003e000000e408000009090000ee0b0000260200000a080000300b000045030000c70c0000ca020000940400004407000087090000480500002c0b0000cc0900001d0b000050030000e4070000ee04000059080000770600002d0a00008d030000fd0a0000930a0000e50a000022060000ed050000b9030000c20b000022020000dc040000b8090000df09000055030000550c0000060000008d08000064010000a00b00009e0200004e0900002b02000090050000e20b00001a0a000055030000ec0100000a09000085000000330900000a0b00001a0a0000470500008b0500009d0700005207000076040000,3087,1,4,0
5,1f020000f50600006e060000520800004b050000b1090000a10a000059090000df04000028020000cd020000540b000012000000990400002b040000430a0000510b0000de080000f4080000040300004e090000fb0c0000af0c0000da0c0000b90a0000f50100008a020000bf050000ce030000210c000044070000a6080000120a0000dc090000c7000000f9020000f4090000af000000230c00001008000050020000ff0b000089090000490700004a0500001101000004020000c6010000fe010000ff050000c40500006a0a00005c02000004030000510200003f0400002a060000d3010000fc07000032020000c30a000062080000c30a000010010000,3144,0,7,1
6,9d0100008d090000a0010000a4050000140100008a030000500700003a0a0000f704000031080000f90a0000e50a0000a80800003600000037020000d4090000ba0200009e0c0000400a0000a5080000160b00007b050000c70a0000f809000016030000e0070000880400009402000007080000cd010000000d00000905000075040000ac030000d4080000790600005c0a0000960900005c0500006b0a0000670a0000970400007304000027040000840200005e070000f3080000fe030000550500004c090000e20b000010090000180900009c0b000054030000300c0000d90b00000e040000c30c0000e1090000470200002700000021080000570a0000,2289,1,7,-1
7,0b0200003a030000650b0000700300003f0c000008080000280900004c000000580c0000b9030000bc0600004201000060070000030c0000ce040000c007000025010000b40000008d060000920b00000d060000cf030000180c000028080000e50300008d0c0000ab050000d8040000a70200000d070000b50500004d02000012030000e0010000ca0100004203000012050000340000003a040000a40c0000f2090000ea060000d9060000a50c00003b0000006a0100003e050000f2080000ff0c0000140a00009f030000b80a0000180000003304000018070000c3070000050b0000550700005f0a0000510c00009a070000b30c000098030000e6070000,541,1,6,2
8,63040000c90500003b050000ae0500005000000023030000f9040000040c0000b3030000370100001f010000a1050000870200007f0a0000b5090000b5030000c3030000fe060000700300005502000067090000a2020000ec0c00007b000000620800006d0900000b0300000300000003030000780600009d0600001f050000ea0500006a0c0000d9080000890c00008c0a000075010000fb0a0000710c0000f200000074090000dc0b000032080000aa010000100000006705000058080000880900002901000007040000a9050000970100006009000045010000b2060000b009000078010000da090000cf0a0000020900005b0b0000b80100006d050000,1476,1,0,3
9,0a0200008808000046030000eb030000400700004a02000081070000d40400005500000035080000df0400005100000084010000570a00004c0b0000da0600009f010000860600008a080000a1060000ba060000e404000084050000b6070000a507000092000000ce0500008f0400009c02000083020000d80b0000a1040000270a00006602000011090000d20a0000a9040000b8070000a50c000018070000f30a00000f0b0000dc0200000f0c0000a4010000cf070000d4070000d4020000c30c00006102000066030000de0200008a040000770200009303000025050000fc0000002c040000510c0000fc080000bb0b0000b4040000300700007c000000,2411,0,3,0
10,800b0000450300007c0400008a09000077090000400a00009b010000c406000061050000980b00005d0b00009b070000e00100004106000029010000280b0000b4030000840a000070070000d50200003e090000bf000000210c0000df0a00002d0800001c080000b0050000f00500004b04000063050000e50300004f060000810a0000d3060000f00000004c050000d40a0000f109000073050000ee010000ac0b0000ad030000b60b0000f40000000e010000d6020000a2070000f701000021010000b20a00004e0700009d0c0000450a0000100c00004b0a0000c80300004905000029030000ec060000b80c0000ea06000071060000e609000063000000,248,0,5,0
11,9708000095070000c705000045010000d9020000b9090000300000004a0b000049060000050c0000d2080000d80c00003c030000360b0000ca0c00009a020000ae010000d804000054050000d60900003b0200001e040000fc0a000043090000b6050000130a000004030000260600003e090000200700001f0b00004a0c0000990000007d000000d10100008800000049000000e205000082000000e90100008b0c000053030000ed040000790b00009106000080080000f5060000d20b00008c01000078050000250c000078040000b6000000b10c0000b7030000c6050000a205000043050000d10b0000130700001c0600002c0900004801000078070000,1062,1,1,0
12,950000004f000000290200007e080000a90100004c0b000062020000000b00001e080000b2040000e00a0000aa020000240b00000d0c000074030000590800000e0a0000d60600000a00000072090000cd01000081030000880000009509000057010000fa0900002403000002090000c008000007030000ae0800004e0300004e0b0000c90b000042090000b30a0000f108000025090000b90100001e0700000e060000bd0b000033000000c70200007705000039030000bb010000360a0000200a0000370500000a070000ad040000ca0800005d0700007e090000260700004e04000037080000c8020000390100006a0600005b0c0000540500004a080000,2363,0,5,2
13,2f06000059010000bd0400004d0a000040000000460c0000570000009f010000cd040000fa020000ae0c0000910a0000990500003d090000430a00002d0600006909000078090000480a0000cc000000d6060000c2000000a6040000d80800004d020000d809000064030000480800004e0c00004600000043040000bb0c000090050000c2090000a30b000087030000260a00002a02000075020000690b0000760a0000f40300001e0000001604000008000000af040000fb050000ee040000e9090000a90900005702000014060000d20a000017050000d5060000e1010000480600002a0500005b060000640600006d0700003e09000029090000d4080000,1357,1,0,0
14,4c010000e4020000740a00004e0400000b0c00000f0c0000f103000045030000ec090000fe010000f30b000086090000e306000083000000e10a000073000000240900000b040000e10b0000f5050000a50b0000f105000094010000c5080000330c000094040000d3060000fd05000057070000da080000d40600001e060000ab010000090300000c070000dd090000df000000ef0200005a02000046060000e00a00005d0800005e080000ad010000b7010000230900008d0a00007e0400006d07000047020000c5050000fd0200006b060000d20b0000b90700007f050000550700006f040000ae09000037060000fa010000670a000086020000700b0000,1379,1,2,1
15,be040000f205000053000000d9010000b3060000fb0c0000070b00003d0400003501000000080000d20b0000300900002f0b00005501000059000000d400000005040000340100002c05000076040000c40000003f0c0000480400000404000004010000c3070000f20100009c0c000036000000f50a0000d6030000c801000090060000140300003d03000088010000a60800003e070000f004000064030000ee0300002c0c0000d2060000a70400009f000000ad010000860b00009106000097080000b001000027040000dd0200007c0b000016050000f9040000fb0a00008f030000d503000049090000c10b0000c60000001a050000e8020000eb040000,1410,1,6,-1
16,f30a00009c020000070c00006f010000fe040000b20900001c030000b402000089060000020c00003b0200007e02000004020000ba00000063090000350a0000d301000021080000e905000037050000b7050000580b0000f2000000ec040000cf08000088040000410c0000b706000050040000990c0000ea0b00000c060000d60400000807000051080000d9090000e10900000f0b0000340100009008000096020000d9080000c70700007b0c00007f0b00006a020000810c0000a30800002a0600009f0200006702000004030000000500006a0400007c0900008e0c0000dd070000830c0000fd0400005f0400005d0800001d0100007d05000079030000,229,1,7,1
17,0a040000c9030000ef040000e30c0000f6090000f6050000bd0300008e03000026020000b80b0000c7010000a90c0000c40900001d010000cb090000300100006809000014060000df0700008306000091020000040b00003e06000021020000f903000081000000a00800007b060000d5050000e70c00008f0c000092090000f80800003d000000ea0b00000b0200001b0a0000980a00002f020000eb0c0000f1030000be0900001d0a00002b0100005c0a00001b0a000067040000c5000000c70100004e06000046030000b40b0000cd000000270a00006a010000f2070000b30600005a070000770a0000e70100008b0200003a0200009d000000aa070000,2891,0,0,0
