trial,a_hex,b,m,alpha,e
0,a1010000c70500008f080000410400006f070000df05000045060000b7010000090a00009f070000f20900005a02000029020000960800000609000016070000,1658,1,6,1
1,bc070000060b0000a80a0000e80c0000d20700008507000009010000f801000061080000c1020000710b00007b020000750300001b0800002f070000620c0000,3221,1,2,-2
2,c80400001d0100009c020000ae0000005903000061020000420800003c030000a20700006b09000073090000b6030000a60c0000e20200004a0500005b080000,2292,1,6,1
3,b0040000170b0000a90a0000430600005f060000140600002c040000ea030000970000009f040000210600006f0800005e0400008d030000c10a00001e0b0000,2061,0,5,-1
4,c1090000b60b0000d9060000f706000065050000350b00004a0200009f0700004e030000480c0000750000004e060000c40a000035030000ab080000c3040000,318,1,4,1
5,9606000004080000a5080000d60a000024000000d9050000e70300005409000024010000e0040000dd0b0000d5050000280400004e030000aa010000e2030000,2190,1,7,-1
6,a70500007e0300009800000059090000c20a0000b40c00007d040000150800009909000016000000df0a0000370c00004a0400004408000069090000700c0000,626,0,7,-2
7,9e0600005d090000a10a0000a0050000560c0000090c0000c10c0000600400005b040000750500006803000087030000000700005b0300003d0a0000d30a0000,382,1,6,-1
8,a4070000f20100001e060000280a0000540c0000530c000004070000460c0000f600000032090000240b0000770000003f0b000086070000630c0000ab0b0000,2609,0,0,1
9,76050000c30b00008c0b0000d3070000890600002c0c000041090000970b00005a010000990c0000db0b0000c1040000f5020000e303000093090000e2070000,2311,0,3,0
10,fc080000a80600001a0600006a060000e50100005e060000ba0300005b0b000021090000ba060000cf070000700900003b010000ca0600009e030000c40b0000,2860,0,5,-1
11,7e050000ca030000570200008e060000870b00001b060000e20800009a00000089020000e401000033070000d90c0000d80c0000c9060000fe010000b7070000,2364,0,1,1
12,990600001f020000170a0000ce01000051050000c908000047050000900b0000d4010000a40300000d050000c10200007e04000079070000c4040000270b0000,3260,0,5,-1
13,f7050000680900000c030000a50c0000640c00003d050000ed04000073050000c601000095000000eb0b0000800500003009000054040000b30500009e060000,712,1,0,2
14,d8070000330c00009c0100003002000093040000f907000093030000e6020000520a00009f0c0000d20a000080060000f60600000702000036060000da0c0000,2614,0,2,-1
15,2f04000096020000c9060000a8050000fc030000750100007a0600008a030000060a0000ee08000045090000b20c0000c7020000b90500004408000093070000,2417,0,6,-2
