trial,a_hex,b,m,alpha,e
0,72060000170000006d0a00002309000099040000160500003f090000b7070000ba060000dd01000098060000b5070000200c0000ce09000010070000950500002e06000024070000220c0000140100008302000037000000340600003e000000240000002b0200003b03000085060000970a000041040000f807000014000000700000004b050000e80500003b06000008060000fb04000078030000c10200001a020000ab0300008c0c00001f0b0000e30500007f0c00001d06000087000000750c0000c206000071010000610a000007080000fd070000180900004b020000fc0a00003e0100009b09000087060000e009000003090000630700009f0b0000,2044,1,6,0
1,830200001a050000610500008b0b0000e10c0000830800002f0c00007903000002010000ce0c00006a0a00007e0a00006c060000400c0000e40500004c0000004c090000d5010000200b00001e07000073060000a30400009b0100005c030000820b0000df0900009e0c000083000000a6020000ea080000bc000000070c0000500a0000df050000e5020000ab000000d1060000b2010000640b0000220b00002e070000c4080000110900002e0a0000e1060000ba000000cf0400006704000081020000c6020000480500008b090000b30700001f000000ff080000c10200000e000000c6070000170300004a060000c4010000800800003b05000074020000,2163,0,2,1
2,e8060000700c00000e020000800b0000590a000084000000d5010000c105000052050000340c0000e301000000040000a105000063080000ef0400008a0c0000660b0000cb000000690a00003f010000a0060000440800003c06000044010000bd0b0000cc0a0000b40b00002f080000f00a0000250900000803000066040000290000007204000091020000bb090000500100005e0800000c0a0000230900006b0c0000750c00003f0a0000290c0000ae0300001f000000f9020000630b0000fa060000940900002b0200008d040000dd070000c90400001d080000a7010000dd090000920a0000040300003308000023060000d20400009d01000023070000,886,1,6,0
3,860b000010010000cb010000a301000063030000420c0000f80b00000d0100002b0b0000390200002b080000f40200007f0400001d000000540200008c05000000010000f40c00009c090000960400009c0a0000180a000060020000e90a0000f10a0000fd06000067060000800c00006a0200006d070000170300001c000000630500001d000000d10a0000500b00004c010000f704000051030000a4070000480a0000600200001a000000d4000000340000003b0b000058070000e2090000aa0900003a030000570900003c0900000b0a00009a010000a9030000600c00005d020000c0040000830c000075080000b009000024060000840100007c070000,1272,0,5,1
4,d9020000b60400001b020000a20a0000350c0000150c000010000000b50b0000c2040000100100002d050000df010000960900001a080000c90600003e0b000042070000af080000680a0000ab0b0000ea0b000043010000c80b0000ef070000620500009a0c000029090000af05000010070000be0800000409000081080000a80b0000d9000000280900005b010000900c0000bb0400002f0b00007503000071070000c80800007f03000026000000850200000d0b000029070000c5090000620200002905000014010000870500006c010000b906000077000000c0050000d90500009d0c00005e0800007d000000cb0c0000580100007106000006030000,757,0,4,0
5,010800003a0b0000cd010000e10c00001f090000ed0700000c0100005708000046050000b3090000110200004f050000900b00007c0c0000b9010000fd090000470a00003703000014090000ab070000a50b00003f0a0000600100007d03000020040000610600006d0300002502000013020000220b0000350400002d030000d30c0000f6040000610c00005a080000680200009f060000f7070000ff0100005b0900002a0c0000730c0000bd0c00003105000073070000ff06000097010000f60500007e04000055070000ea0a0000f7030000e2060000280800005e050000180a000042020000e20b0000b9080000c205000030030000c007000043060000,1473,1,7,-2
6,12020000ac0b0000b9040000ee080000a50900006200000013090000bc080000b102000040010000e10b0000b5000000c70a0000a1070000af0400004800000000030000d90400006a0700006f050000560a00009d0500003c030000a00c000057060000bf010000a40800008a0900002e0b000066090000fc050000a902000058020000480b00002b090000bc0c0000f8010000a20b0000f608000017000000ed05000054030000500900002c040000dc060000e60700003e010000730100007b0000004a0600005e000000e0040000290800002b0000005a0a0000910c0000700000001a0c000022010000560c0000530c0000980c000048070000c80a0000,2469,1,7,1
7,9f0600005c0b00002e0300000a030000aa070000bd00000055050000d2040000c70b0000c20900002403000064030000170a00001f060000b00a0000760a0000fd0a00000c000000a8090000d80b0000320c0000a203000007070000a5010000cf0a0000c6060000350400007f000000e40700005b040000e6090000270600004c0c00004a0c00000b0400000b040000520600002d040000990700004b03000073090000e20c0000f4000000dd060000090a0000c00100001b0700007c0100003d0800006f010000300c0000300a000081000000870700000008000063090000150b0000d40b000098060000a8010000a20a000094080000e80c0000420c0000,3040,1,6,-1
8,870b000050000000520900001d0c0000e70c000059000000b70200003b0800001d0a0000ed0b0000280b00007d060000290b0000db0c0000aa010000f7000000cb070000c60c00006b040000a4050000b70c00009c02000058060000560500007c030000970c000057010000060c0000f0040000040c0000b00200007e0200001e0c0000f7050000c80700006e01000001080000d20c0000b3010000710100000d0100004905000066020000c60a00008b0100008305000034070000dd080000eb04000088030000a70a00009e010000d00c0000070100001d050000bc050000a70c0000ca0500006d0b000053050000ca0c000099010000820c000070070000,2255,1,0,2
9,8d080000e60a00000c020000200c0000d7020000c0010000fb020000cc0b000046070000710c00007f0a000027060000e30c000033080000480300001d030000e40900004a0a0000c8060000c2010000200500004b000000e2080000bd020000d40a0000b30700009e0b0000ad09000073040000ad0a000048060000b80700004509000096000000710a0000000400000e0b0000dc0500001409000065070000160800005c0c0000ef0a0000600400008a0600002202000043000000d3020000480b00008b0800004f0700006402000098000000860400008508000078000000bb0500006c0600007607000020070000460600002302000090030000f30c0000,499,1,3,0
