trial,a_hex,b,m,alpha,e
0,ee0700007f000000ed0800006f0a0000e309000001050000e706000058040000790a0000b2080000a4070000120100005a0300008d000000ef000000b90600008405000064000000bf050000580a0000fc050000890100009d0c0000ce0a00008a0a000017050000b60b0000c205000093020000ff0c0000c70400005907000070040000d7080000f10900003b070000420200004e080000240b0000ee0a0000e40a000049000000d50b0000c40500008f080000350a0000120000002a030000ce0b0000950800000b040000810900006c03000070030000e409000094070000730800001f0a000097090000240a000010060000f204000068090000a9010000,943,0,6,2
1,6f00000031070000d60c00001f090000eb0a0000ec05000002060000b70500000c0b0000460a0000e404000031030000b4000000dd040000650a0000dd030000b90300009b02000037050000a0090000f8050000b8050000940200000905000084080000980a0000bb090000430000004e0c0000f5000000c6010000cf0100000b050000280000002500000041070000990b00006800000060070000af0a0000e90c0000940400005c0c00005b0b0000530600005d0c00002b020000a60900000a060000a50a00008c0a000047030000d400000093010000b60700003f060000810c0000a4020000d4070000a2060000e4040000150200007b07000030030000,97,0,2,0
2,3a040000780a0000d2010000ef030000e4090000e4070000d90000000a0500004a0600009e0000005b010000910400000803000042020000af0400000f0100004f030000ca040000520400008c09000026010000d4010000e2060000f20c0000f902000036030000cd06000027060000cd070000d6070000310200002b0c00009a080000240b00004702000079080000a808000027050000120c000082090000080600002002000017020000e40800009309000082030000350600002c0100001f070000180a00001307000037060000b50700007b0800004a0b00000609000004060000280300007a000000e60800006b060000e8000000e503000069000000,783,0,6,0
3,d107000093060000eb0a00003504000039020000f1060000bd0b0000060100002b0800002b0a0000f60a000088040000c9000000fd0800003d0900003f070000da0a000071030000dd00000051020000c30b0000fe0c000020060000560600003a090000a4060000aa07000051000000600b0000f505000002050000fb080000130400006d0700002c0c00005f0c0000af070000d7030000bc080000bc050000200200006c020000d70300000009000098080000b90b0000540a000047070000c7090000e30400001907000048030000a5020000a30c000087060000e9010000b40b0000b7040000c30400002502000015060000eb0300009b03000046050000,2498,0,5,1
4,c7060000fb01000060080000f909000069070000e3060000bc03000080040000eb090000ac020000640c00001c0000002705000096040000450b000029070000ed0c00001901000066070000e40400002c020000b00c0000fa010000680c000089050000b9010000f80a0000680200002b080000eb090000c7020000870500001f060000fb0800005f0200008d000000a6020000b00c0000c0050000680100000b030000e50000002c0c0000280c0000d6050000210700000c09000032020000600a000015010000b2090000b6020000c4000000220900000c0900004c0600003a0000002a0000006b0c0000530600002300000067070000f70c0000ab080000,819,1,4,-1
5,5907000003020000ed0a0000b700000045030000fe020000bc0300005a040000c900000059050000ec0b0000cc050000ae08000035030000a8030000540600003609000001050000b80600002f000000500200000b0c00002a080000bf000000f60200002d0b00003d040000d00c000080040000fd0000007009000037010000ab05000076070000db010000bb0a0000160a0000d40700007d080000cc0200004206000053050000ce0b0000e9060000ed0b000061080000190600001b0200003d0c00006b000000db07000029090000630b0000f0020000a7080000aa02000067050000eb0b00003f0600007802000036020000b00500000b0100008b030000,3305,1,7,1
6,48090000a60900006b060000bb010000930a00008f090000c4070000cd0900002c020000420b00005f0c000027060000fc060000fe020000330300002603000084070000c40a0000a6090000df030000740a0000cd0a00002d070000cb00000054060000ee0b000070010000e40300001b01000043060000d10a0000370500005b080000b4010000e30600003b04000014000000010500009d040000ef0b0000d70a0000f80000006209000075070000d601000078080000140900001306000020050000110200000a030000a208000059030000fa0500008f0a000064020000a9090000c40a0000e2050000ab040000e70b0000250c00009e0b000044020000,592,1,7,0
7,40030000f8030000e9050000610900009d0700001a000000e80400005b02000092080000ff090000fc040000590b00001b0700003809000020010000b10600006008000062020000980a00002f0800008f05000098060000c8030000a8080000d30500000a0600008b030000670000002008000033080000280100005e01000086040000480800001f0600002e060000ae090000e0040000c70a00007f060000a30800005d0b000063060000e9070000c6050000b7070000240400005207000072090000f20c00003508000088080000f50900002b010000b80c0000e7080000ee060000e7070000b0080000f80a0000d207000052080000590a000083010000,3136,0,6,0
8,a007000035040000ae090000f90000007e01000023090000f90b00000b0b0000a009000006030000150b0000f3060000200600005008000087080000ea0c000016030000fa0200005e01000013070000730500005b050000040000002e0c0000ed090000a00a0000180a0000f2020000bf0800009c0c0000680700009a0b00005c040000f0080000500a000037010000e5080000320c0000e400000008060000a50b00005f0c0000e80100006a03000092080000840b0000230a00005c09000096070000670000007a0200007207000078020000920500003409000048060000b1040000b10400002f070000260800004605000053020000b2010000fe0a0000,1472,1,0,1
9,62020000450800002b0700001f0100005e08000022080000390900009f0c0000e20c0000e5010000fa0b0000db0400008b0400003a040000860500002c070000ba040000d60a000031040000f00400007e000000520300003a000000c50400006109000033070000e50a0000200a0000ff080000fc0b000004060000dd080000cb010000c4050000ed0c0000f8030000c60b0000ff0b0000260b0000c701000033070000d9040000170000001a0a000014050000d7050000a803000054090000dc020000a4010000060c0000a40a0000f1040000810600004c0c0000da01000022090000b90b0000000c0000d80800001e060000960300004706000090060000,616,0,3,0
10,e70600007f0200008d000000ce0c000092010000ca0000001e0600000a05000049080000e8030000e7000000270b0000090000002505000052000000730a00008c010000ea080000fc000000c802000060010000b306000066040000b70a0000f40c000008020000520b00008a000000c50b00008e020000fb010000f9060000ef0a0000450c0000dc040000f40b0000f0070000470a000031010000790b0000830600005c09000096050000a8040000b1060000980400009e09000090070000db0c0000420b0000e50700005a0a00008a0400005b070000c10900007c0900007f0c00008705000024080000e8090000b10b00003d0c0000290b0000790a0000,1087,0,5,2
11,c90b0000a80400004009000039040000250a00004e0800006a06000032040000310200005a0c0000f8010000b9070000220700000e08000024030000ca0b00006e06000033040000d30a000092000000fc0a00005508000043070000e4020000550c000088030000b507000030050000a3090000df0900009f020000e60b00000d0300004f0700003c090000250600007c0c00000e080000f4030000fe060000b505000000050000360300006702000047010000530c0000cd0900007e0900002b0a0000ad090000c70100001e0900001c070000080c000096090000e4090000bd040000e60200006b0300006a040000b2040000640800006d030000650a0000,989,1,1,0
