trial,a_hex,b,m,alpha,e
0,da020000550b000074050000930c00008c020000d90900004f0b0000a307000079020000590400001a0400003e0600006b0400007001000081010000da030000e405000085050000c30a0000650500004d0a0000790a0000cc0b0000a6010000510200006a0600008200000077000000dd0800007b030000120900005e0a00005805000070020000980400001e0100002f020000aa03000034030000eb030000a60c0000ed080000360c000040040000b2060000b70100001d07000065020000d00800008305000013050000150b0000ae030000870700004b01000088090000b50b0000d20a00008c02000011090000a4060000c40500000c0300003e070000,1788,0,6,1
1,870100006006000008060000140800004f0500000c0c0000e10700003c0900007c0c0000a803000028010000070400008d090000e0030000b60c000008010000690a0000ac0600001b0c0000c4040000e7010000bf070000ec09000078070000220100004c0300001b040000690a0000930a0000fe000000200b00008b090000bf07000065030000f30c00006c040000cb0c000031030000db0a00001e020000d1060000ea020000fc02000019080000d5050000d8030000eb030000f601000082000000a1060000b60600002b0900008c0c00000c0c00007f0c00000f0a00002e020000cf0b00007e030000d20500004f0c00003c08000004090000b7040000,2465,1,2,0
2,9a0200003b020000c90b00007e0a000098080000da00000029080000d2060000fb080000d0020000f70000005a0c0000090700004e000000bd040000d7000000c8050000d4080000430500004e000000770100003f000000d80500008b0b0000d20200000c0c00007b0a00004b00000075090000b008000031060000a6000000ea0c0000bf0a0000ec01000011040000160b00006b0c0000e604000090040000390400009105000048030000210900004d040000460a0000a00a0000780400001d03000002000000fc0600005c00000069060000e40a0000f0010000960700007a070000370a000053080000bf09000099060000950400001f060000e30a0000,3318,0,6,0
3,34000000370c0000310700004e020000f5050000770500008f0b00005d080000c1040000d7080000c20b0000a90c0000cd0400003c0a0000a5080000640b00004e0300007d0400002f030000c3010000310500007009000050030000360a000087020000be0700001c0b000081050000bf0b0000e10c00003c08000019030000c6060000b20c0000590900000d020000800a0000fa05000098020000bd05000085020000c00600008a0a00000d0c000048010000f8020000340400005f0300005d01000029050000900400003d0c0000ee060000d70a00008e040000dc01000073020000040c000002070000a40a00004f060000e3040000a307000025070000,2209,1,5,2
4,ba0600003b0a00008a0a0000aa0b0000ec0800007c00000041070000880900008d0400000504000037090000860a0000e4040000a501000032020000df0400004d0c0000f6080000de0b00001301000027070000c50300001b0500000b0000002b050000750b0000ec0a000052060000100700000c000000c4030000c5020000f4040000370c00006303000097060000e400000070080000c10a00003401000018010000210200006d0600004d040000d7070000ea000000c706000019020000f905000095000000720b00000c040000070a0000440b0000650a0000d50b0000500a00004805000034030000b70a0000c207000063030000c40b0000c6020000,1964,0,4,-1
5,9c0100006b000000ad040000760300007b000000d30100002d090000e60a000039010000d2000000ef01000011030000b20c0000600600001b020000d70a00003b020000b50c000038060000de000000f707000070080000bf020000d90600002f0200009f0100004c010000c8000000950a00004507000058000000670b0000940a000033080000eb080000e30100004a060000d502000018070000430c0000340500008608000004040000a70a0000b90400002a0200005909000024080000f60100006105000030030000040500009e05000001040000ac090000e60a0000f80c000071050000cc0400003d0300001b060000100c0000c60600005b020000,567,1,7,-3
6,b40200001d07000058090000330900004009000007010000d9060000b80b00009908000030040000a00c00001d0200000e050000b907000056050000ef080000670500000007000082030000b702000037070000e101000076000000f4060000dc0c0000b50500006c0c0000820a000051090000c40b0000b10c000088050000320700004a0b00009e020000f8020000ab020000940700005d0a0000be06000025010000bc0b0000b40700008f050000c9050000db0b00007e0800002702000041020000a2030000c6060000760b00008f00000024060000eb060000c40700006e0c00004300000091020000860500002800000087070000e3000000000a0000,28,1,7,1
7,2e00000031040000700a0000eb0600008e050000ed020000c80800008c060000da050000710300001d0a000081020000f00000002e060000b701000005080000bd0700004e09000065050000860900001106000099030000980b000081020000780000000c0500000a0b000041050000e6040000870300008c07000075030000df0c00008207000019090000450000009f06000001060000b90600009a040000090c000019080000440700007d070000d7010000880400007a0900001c0500006c070000ea080000860100007b030000c909000069010000bf070000a8040000cd030000ba0200004e0800002e040000e607000097070000a80b000076000000,1338,1,6,2
8,58090000df0c00003c070000e40c00000404000051010000b20c0000870100008d090000ab0200002f0a00007c0b000040050000be0b0000600300004c030000f503000098030000af0a0000bf060000950a000048060000150a000096080000b00200005c050000ea0c0000c5080000810200000e0000000a020000a3060000e70200006701000015000000e60600001b060000120c00003e0800004507000084000000be03000052040000540c0000b20b00006801000001050000460300009b0900000b0b0000b90b0000b80200004d040000fc010000060b0000ee0600007606000013040000d2010000d80a0000990c000018080000990b00001d070000,3275,0,0,-3
9,e20200003106000061090000c703000058050000ff00000017060000ea0b0000ab000000100500001602000082090000b6070000040c0000b20b00002c06000099050000d601000089040000260b0000a507000022080000600a00003c020000950600005a000000240a0000a20200008e0a00008a06000042020000df000000b90a0000d30b00003a0300000f030000d4040000d70c00002c020000a9040000d40b0000ca02000096040000c70400007c070000270300003d060000f7080000ed01000003090000ea0a000083040000bf050000c1040000150100005a040000ff0b00004c090000e00100008a050000200100005a080000b70b000045030000,994,0,3,-1
