trial,a_hex,b,m,alpha,e
0,900b0000760600007e04000044090000e8080000220c000023060000490a000064090000620a0000890b000084030000540800002a000000a902000052040000,241,0,6,2
1,0c0a0000140200009808000036030000800000000b070000c00600007604000075070000e80c0000d30c00001509000027020000b1050000a5070000e6090000,201,0,2,0
2,0a0600004b0b00004d020000bf060000a1040000c007000049040000070c0000c8030000f60700005c0b0000fc020000cf090000a00600002c0400002a080000,2736,1,6,0
3,ab010000e50100001d07000009000000830c0000c300000012050000af090000f90200005d0c00001f0a0000ed0c0000b70300003b080000830a0000770c0000,2685,1,5,1
4,620c0000f9060000190c0000b80600008f060000d4000000640300001e0b000044060000a50500003c0900009d0c000084030000fc090000420a000023040000,718,1,4,-1
5,c3000000430a0000aa030000ff0000003b070000e20400002503000065000000890c00005805000063030000cc0100008f00000010030000cd080000e7030000,739,0,7,0
6,7908000095080000eb080000f109000058060000b00600008a03000029050000ba050000410c000046030000c209000012090000ea07000029020000e5020000,387,1,7,-1
7,5903000060020000b7050000a5040000820900002e07000042060000510900004108000021000000d0060000580c0000e30a0000700a000089060000f5060000,2512,0,6,1
8,12030000930c0000ca08000096020000290800009f070000a4050000ed050000f5080000000d0000a2080000da000000730a0000450500009c0400007e060000,853,1,0,-1
9,f4030000ab0b000042000000fc000000b4020000e2010000c0070000af000000b1090000d4020000ac060000100c0000b6000000110c00009207000044040000,3178,0,3,-1
10,ff000000f2090000b30a0000a40000002207000046050000840a00007d07000095090000ef06000072000000f30500005a0300004f0b0000b30c000083010000,1116,0,5,1
11,ea0400006b02000060080000ce000000370a000029080000300a0000da0700001502000003080000a7030000950b00009d000000f70a00005a040000bf050000,131,1,1,1
12,c80a000098090000b30800005a080000c8050000580500000908000024020000740c000090090000340000003b09000059030000660700005809000026060000,2466,1,5,0
13,a4060000c9070000180c00000a060000660a0000ac0b0000a906000034040000160b00008d040000a5030000a6020000ed0900004e040000b406000001020000,1525,1,0,0
14,c5000000b2070000a1040000bb050000a70900003e050000f20000003e0400001f020000080c0000f2020000ed0100001c04000069070000630100005b0b0000,660,0,2,0
15,6b0400008102000045030000d801000050080000b40500009d03000029020000960800005507000063010000d8040000da050000b3020000890900003b010000,1160,0,6,1
16,2109000030070000860200000e020000e30100000d0000007e0a0000ce020000900b000053060000940300008f060000b4060000230500008c0c0000a2070000,1268,1,7,-1
17,b4040000a3030000c10000007a0c0000810100006d070000ae000000c800000099070000140700005a090000460400005c0700000108000032000000010b0000,3162,0,0,-2
18,90050000300600005e0600008f0700001106000083030000630a000015000000060500008f0800008c060000a00a00005d00000055040000ed010000ad0c0000,1459,0,5,0
19,460c0000d90a0000a7080000b8070000eb080000ab0400004c0600007505000089050000c7050000ac050000f0040000cd0300002f000000f905000047010000,3300,0,6,0
20,130900007b010000a00b0000e4030000b5020000110400002a050000fd080000cd060000e1030000b50500001a0a000044050000bd0300001f090000c1030000,1393,1,2,0
21,17080000140b0000210400007c050000c0050000630700004007000020090000f8030000ae050000a50c0000470100000f0200008e020000d10b000060020000,1925,1,7,-1
22,89050000a5010000ef0400001e070000ef0b000095040000b50900002a010000b60a00002e010000ec0a00002e030000d2070000f4090000740a00002d070000,1450,0,0,0
23,1a0300002f0a000091020000540200009a0b00007e090000630b00005f050000030000009b0c0000c204000072080000080900004a030000590c0000be040000,359,1,0,1
24,6e010000140600000b0900006b0400007e0a00006b09000080000000a7010000fd03000056080000380c0000560800001f0200006a0a0000d000000059090000,1722,0,1,-1
25,b507000076090000770a00003405000053060000880300001b05000053060000930b0000cc04000020030000f9050000db0200003b0b00000603000098040000,836,1,6,0
26,1303000010040000e2010000110c0000b10800009c060000f80c000075060000bf05000043090000a4080000ed010000180000007e040000480b00005d0b0000,727,0,6,0
