trial,a_hex,b,m,alpha,e
0,5105000058090000310300005407000037020000a80600007d0a0000a40800000604000027090000fb010000fd0c0000010700002c0c0000c8060000e0000000a9030000bf010000d10a00005b070000f902000007080000890a00002f0c00008a0700009b0b00004104000062000000270700000b080000a10000002b050000,1567,0,6,-1
1,6b0200002d040000ed020000ef050000d903000066050000bc00000083050000530a00000e0a0000aa0c0000280c0000ba070000d70a0000440500009003000084090000290c0000c10a000052020000b4040000f20900001d0600009f040000df070000fd0a0000830a000092010000780c000026020000ec070000f3000000,690,1,2,1
2,c00800009601000024000000cd010000290700002a00000065080000460300007e010000910c0000790b00007f0300005a070000c3060000b60a000077010000c80a00002f010000e70700003c060000f303000051070000050c000006080000c70200005d010000760700002b060000270300004c0c0000e20c0000270c0000,2168,0,6,1
3,260100000b0100003e0c00000b0c00000507000041010000cd050000e30b0000690a0000f10b0000ee0a0000af080000bf0c0000ff070000110b000081060000fc03000080000000050a0000bb03000008050000970a000085000000c50c00008e080000a102000097020000d1070000a4050000630600003c0c0000e6040000,128,0,5,0
4,62020000350600008904000037090000b6090000b404000042070000130400003d010000c80a00009d040000850000006d0b000020040000710b0000ce0800009604000085070000140900000705000060000000080700000f040000740b00007104000000030000b101000067040000780c0000490300003c0600001e010000,848,1,4,1
5,67010000f3070000890500008c0300008d0000002c060000e7020000c505000034020000780a000044020000480500004d0c0000da010000400300002a0800000b0c0000bd0b000042000000e1070000ea0a000079000000680800009a070000f80c0000e90200009c040000c1080000440000001a0c000071060000e6020000,442,1,7,0
6,c80b0000ad040000fc0600005f090000880a00002e0500008f0100001d000000d50b00008a0c000026070000b7090000530b00007605000004050000cb050000fd0b0000e5030000cf05000041040000380300003205000082030000a00000000b00000060070000aa0b0000590c0000ba0100000c0c00005a000000d4070000,1401,1,7,0
7,e60000006c0000000d0600000e0400006007000087030000ef070000ee060000cc0900001d070000460c0000f8070000e404000013040000fd060000f30100008f0800006d030000d8020000690b000015020000c60800009f0300000a06000088080000ce06000044010000920b00004c0700002f0b00009a020000800c0000,3050,0,6,0
8,06000000b4060000210300002e0400007d0a0000f4080000b6090000df0c00008c0b0000ea070000a20600009d0b0000da030000390500004507000093010000510b000015020000bd020000ad0b0000d30b00005e0b0000bd0a000032020000260000009f09000075000000ae08000029010000cb03000075070000e7080000,739,1,0,1
9,b30b00008a0c000057020000cc010000010b00002c000000e40700007005000032010000980800000c0100007b070000fd0200001b0a00000a08000083020000fe0c0000ff0400009a060000120100004a0000001b010000fa0a00009302000068090000060700006a050000fd0a0000000b0000cf020000fd0800008d0c0000,531,1,3,1
10,3e04000084050000140700003a0a00005c080000d20a000020040000360b0000f80000008e070000560a0000340400004e0800005e020000d60400005a080000b307000097090000d308000083070000b2050000e00c0000240c0000190100002f010000a50600009f020000ac0500002809000044080000c6050000be0a0000,2118,0,5,0
11,43000000ed05000021030000f30c00004f0b00000d0b000084090000e40800001d02000046050000b3020000d20a0000d00900001f010000840900004f0b0000e406000059010000aa0c0000b004000017020000db0a0000560000003a0c0000c6000000550000007a0c0000e9090000520400002b0700008e07000008040000,1721,1,1,-1
12,630700003a070000e90c0000770800004d0500009f0000009b0a0000f2000000ad000000ec040000b40b00004d030000ea09000045030000ba03000009060000680200005305000004020000670600008c04000042030000ae0100006a000000b80300009b080000ca0c0000ec080000f809000060040000990c0000dd010000,1232,0,5,-1
13,0c020000f7000000380b000065070000bb0900004a06000034010000f9030000c70b0000ad070000d6050000610200003408000081070000fe020000cf0c0000d0080000c3000000bd0c0000f30300005d0000005205000001030000c7040000950400009f0500008502000057080000670900003c0800001d060000ef050000,1127,0,0,1
14,43000000520a0000610a00002e050000e70c000040030000eb010000260300001f0c000032050000910500002f07000024040000c1080000e3010000cb080000060300008801000074030000e6010000350200002d09000030080000a604000008020000f90a0000550a0000fa0c0000bc09000096030000820c00007d090000,626,0,2,1
15,6a0c000069000000c8080000ef0000003e070000ad0c0000cb000000180c00000d0500007e0700005c07000032030000380b0000060800003607000014000000e9070000d7000000eb050000da000000690c000017060000ea0600004f0a0000e907000034020000dc0800008e0700006f070000770400007409000036040000,1614,0,6,0
16,130500004b0b0000550900005c01000086010000db0300001a0b0000000b000098080000220700008501000084090000210500007c09000054050000cb050000ef0c0000100400007d030000ce0400002b0500003d0a0000bd0a000075080000a30500008a090000e7020000ea030000ba0c000034080000fb0600007b050000,1459,1,7,-1
17,b10b00009d0c00007a0800006f070000a7010000bb0c0000a3050000770a00007105000027060000a70b00005c000000b70a00001609000025030000380c00007d06000078070000a20600000b0c00004a0400005e03000081060000d90400002f0b0000d4080000e606000012050000550200004805000032050000a70a0000,2864,1,0,1
18,fa0100000105000002010000d006000044070000eb010000450600007f0500002e000000bc0c00006c0300005c0800002a000000ce070000f00c0000f507000031090000040a00005e060000ea09000021040000430b00009e00000072000000590100009a060000bf0400003e070000dd040000cf09000058030000c9060000,2822,0,5,0
19,7d00000046030000b0000000b1010000ae0b0000ad0500002e01000031090000f5000000e80100008c0a0000c8050000e1070000d700000051040000f00700000e01000010010000ff010000170c0000f806000090090000120200006a010000b905000066080000f5010000150600006d000000430c0000d809000003020000,348,0,6,0
20,e707000047090000280b0000470a00004e050000b303000034080000c30300002b050000f005000069030000e80900002f0b0000670900001406000052030000a80300009e0a00004a0a000096000000cc0c0000dc0b0000fc0300008e07000022020000fa07000071060000ec01000076000000aa0700007903000016090000,1285,0,2,-1
21,6109000052040000ec02000097030000570b0000d8000000560b00001c0900008f0a000006000000f80c0000c60300004c000000af03000057020000920900005f0b0000f80c0000ba010000ab0700008d0c00004c0300007c000000c1030000e70200006c020000fb0200005f09000052000000e3060000c6070000630a0000,2038,1,7,0
22,5a00000089080000fe0500007b060000f60300003a030000a50c00006601000020010000b40c00005e0100002c0100007c050000bb0700002f0400002e030000420700002e090000b80200003a070000030a0000c90500006f030000590a00000e030000d30000007c03000038040000f20a0000fb060000760000001e090000,761,1,0,0
23,3f0c0000870a0000260700003d0300008a09000004060000d90b0000a7050000050800009e080000740b0000c6020000670000008902000034010000f8070000140400009503000060070000b107000066000000720200004802000012090000ab0300004a0100009b0400005105000082080000e10c0000de0a00002f0a0000,903,1,0,0
