trial,a_hex,b,m,alpha,e
0,e90c00001b00000047060000f9080000230200002f080000ad0300008607000022040000710c000015090000d1040000c6090000c6010000090300008a0b0000c30a00001504000024010000ad06000044040000f7020000980a0000b70b0000480600007b0700006c0300009106000054010000470a0000bb090000d4050000490100007d01000077070000ef070000d0000000bd01000035080000bb0b0000cb08000016040000df0a0000410200006a03000018090000ef04000014050000500a0000fd0b000041030000580a0000040100007c0c0000b30900004d0400007201000079020000290100004b080000bc060000bd0a0000c30a0000f9030000,2741,1,6,1
1,e1080000ed060000f4070000980500004d020000dc080000760500002b000000d401000045040000390300006c0a0000fd0a0000bd0300002d040000110c0000ac010000de000000b00c0000870900005a020000a90c00006c070000c5010000550700001c0100004a070000cc050000040b0000c60200000f090000ab00000087070000d5060000d3050000b8090000370b00001b030000c7000000df0c000020050000c80800004d040000cb0900001108000056050000c90600004c060000390500009a030000bb050000580b000003080000d20b0000fa0b000082000000d6080000c4090000330700003d08000018040000650200007e07000054000000,3051,0,2,0
2,4c0300006d040000fb01000060040000560500008a0c00001e0c00002f0c0000d7080000590b0000dd0100003c0000009d0a00008b070000e90900000d04000099080000d100000003090000ad050000f10a00005d070000310b0000eb050000460c0000aa0b000008020000ee0100008f0700001509000016080000980800009106000028060000ef040000cf020000440b0000910800003607000062050000f805000051070000660700007d0100008305000018080000f60400001f0c0000b40400009f03000069020000be090000cb02000094050000f60a0000b506000005020000d7020000e5080000f200000039030000bf050000da0c0000ff080000,973,1,6,-1
3,c900000022080000090b00005d03000076070000f503000076030000a804000017080000e20a0000a8080000050b00004a04000021090000c806000051080000a4010000f80400001f08000068000000ea090000c70b0000170800001a0c000082030000de08000039030000220500005a0b0000e60400001d080000f60a00006d090000e60400006d09000081010000540b0000c10700003006000028010000b1020000c409000024050000a30400006a0a0000210a0000510a0000870b00004d070000c4030000a208000072070000130200006e0b0000a4070000af0900001407000062080000640400007e090000150b00003a0100002a09000006030000,3128,0,5,-1
4,5d060000720400009f0b0000d10500006b0b0000a0040000c90800004502000037010000d10b00003c0c0000d2090000ad0800003b0c0000b3020000fb0c0000010c00003b040000260b0000710200002a040000100b00006d0b000054090000ba020000040a0000dd090000540300007d0c0000490b00006a0200009a000000440600001d0c0000aa040000b40700001808000009020000c70200001c0300009f0600006b01000083090000940000002d08000000050000250a00008d0c00008a090000d10400009c050000f0090000020b0000dc060000ce0900009e060000d20c0000d0010000e10300008f040000c6080000cb05000085080000560a0000,1306,0,4,-2
5,840b0000b303000027070000d00b0000350400004b080000440100006f0600001e020000ef080000f7050000320000005b0a00003700000033030000760c0000080000005805000018090000160700003f0000009109000040060000100600009f020000ce060000d2030000ef0c0000d2020000b40b00008e0c00006e0200002f080000b0080000740c0000e80a000039090000490a000019030000b80b0000bf0c0000df0c0000870a0000f1010000840900008c060000d7020000ab0b000025040000040600007404000010000000370a000033060000ac030000c3090000220100004c0b000016040000070800007408000018090000f50900001b010000,2612,0,7,-4
6,f20500004c0400000f0200003d0000004d010000bb0c0000b0020000d5030000310a00007001000040080000bf080000fb0000007f070000d1060000b005000002050000d2090000db0a00007b090000b90c00002806000026000000660b00009d0c00009c0100009f000000bd0400009f070000ea0300002f0200005005000081000000200300007202000024080000e10a0000730800007c0a0000460900002b0b0000f20500001c090000ef090000dc020000c00b0000ff080000380c0000df0a0000e2010000a10c0000e7020000860900000205000027050000ac0c0000e2090000780c00009c020000ed080000d0070000af0c0000580500005a0a0000,642,0,7,0
7,b80b0000e70400005e050000680a0000b1090000af0c0000f4090000c5020000bb040000f7030000e40b00007d0c0000a4040000e50200004b0b0000e60b0000ac06000055090000e702000097050000ea050000e80c0000420a0000fe0b0000d305000057080000700c0000e50200004a040000f1060000650900000b0a0000c7080000fa0400003705000026050000f5000000bc050000250600001d0200009504000027040000820a0000b4050000690b0000f00900000405000097010000b40200006d0900007c0a000035010000f80c0000df0000007c050000e0090000d00c0000ed0b00000404000006030000e9070000ea0b0000620200009d040000,630,0,6,6
8,ff0c0000d40100004d000000740a0000800c00007808000055010000e2040000f9050000540b0000ee0a0000fe02000081080000660500007a070000d1090000db070000c8050000fb0800009e0a00002b0700009f0b0000920b0000cc03000073010000a60900003804000033040000f90c00007a030000cd0a0000320b0000e9090000fd07000037090000700a0000570200001e03000078040000910a0000b10a0000b80c0000770a0000880c0000000300006203000081090000d7080000ce06000078000000a7070000370a00008901000085060000e4030000b1010000fb0300004a0800002e020000e909000055020000ae0300001105000045040000,1315,0,0,-2
9,ba09000055030000fa010000bf090000290500001f070000790b0000e50c00001e060000d90800007c0200004b0300009a0400003b08000077080000880200004b090000bc000000ee03000082030000bb010000f4000000cf080000420700002a040000450b00001d0c0000660300004e0b0000b3070000420b00001404000001090000cd0b0000c2010000540800000606000011000000880c00008a050000fe0700009d09000057050000c4050000d0020000b904000050080000110c0000aa01000030000000840c0000440c0000220100002b020000670b00000c0b00000c0400003b0c00003f0b0000cb010000510c0000960300002107000015010000,1857,1,3,-1
