trial,a_hex,b,m,alpha,e
0,150300007f030000a5040000670b000026060000150a0000fd020000b9060000ef060000420b00003b0b00007d090000cf0b00008a0600009b000000bd0a0000,1544,0,6,-1
1,9d0b000029060000240300001606000032080000ea000000d40800006e03000015080000900100007f0c0000440600000508000066060000a501000073000000,658,1,2,-1
2,650a0000d70b000065090000f10700009f0c00002a060000a4000000320c00006e0400001305000096060000de08000036070000a90a0000a706000051030000,2772,0,6,5
3,1e0300009a0b0000c0060000430c0000f90900001d0600003a0a00009b0b00001c0c000022000000ea020000c100000055000000bc0c0000650800007d010000,133,0,5,3
4,9200000000040000a8040000150b0000cf070000d4070000fc0500006b0100009001000026060000640a0000710600007f0a000099040000b8060000fd040000,1215,0,4,1
5,d4030000ae0800006d090000d2040000e50200002603000025090000c107000019060000b40200003b070000540300000b09000090020000cb0a000073090000,1950,1,7,1
6,0b080000340a0000b807000019060000cb060000210900008c0b000020060000d105000009030000370a00003707000014030000490100006603000015090000,1187,0,7,0
7,2f090000aa0500009a050000970100007d06000050090000ed020000eb010000230c000043040000470900004a0b00006f0c000023040000b80600000a090000,2085,0,6,-3
8,f000000037030000da010000bc080000f70200004f0a0000500200004b0c000014060000550400004d070000ff090000b1070000d1050000ed090000f3020000,1337,0,0,1
9,35060000bd0000007e050000ea05000061080000490000000f030000090b0000500b00003001000010000000e5080000fd040000cc0500003400000079030000,2874,0,3,1
10,4d080000790a0000ec070000930c00001d0000005c050000dc050000d2050000e108000051080000710500006d070000c9030000f40c000046090000c8050000,993,0,5,-1
11,b30000004605000050080000cb0b00004b02000028050000dd0200009b04000032090000c10a00001e040000520a0000c303000022070000b2010000fa000000,803,0,1,1
12,32050000750600002f0a0000840a00007a05000079020000650b0000e7040000410000000a0300007f0800001a010000b20b0000a709000090050000f5080000,1873,1,5,-1
13,d50200003f030000520b00001a0c0000400600000f050000da0200004409000016050000d40900009e0c00000c030000670100007603000050090000d30b0000,753,0,0,2
14,6c050000c8040000bd090000f3030000910000005f0b0000570b00000d0300000c0b0000d10c00005404000045070000b303000016070000180c000095020000,379,1,2,-1
15,66090000af07000027000000e5090000950a0000b0000000a10600001f0c0000f6060000a301000068000000480400002f070000f1040000000200004c020000,2834,0,6,2
16,9c0a0000530800004b07000087090000850a000004010000bf0900006b03000048050000e5040000670800009e0c0000f8090000b2060000950100003c070000,1655,0,7,2
17,17000000e2040000fb040000240400009f070000c80100006706000085080000aa09000021020000250400006d0600009b0300000e06000058020000a7020000,1278,0,0,-2
18,5a07000048000000bd060000c204000064040000e60a00001c0b00001f0800008c0b0000250700005607000032090000470a0000a8030000e0070000fd030000,24,1,5,-2
19,cc060000f80a0000d5010000a4080000e8010000050600005a0b0000c6060000c3090000a8010000b50800003f050000230a0000380b00000807000017020000,1167,0,6,1
20,74030000f00600004f010000b6050000410000004106000056090000850600001202000012020000be0700005c0700007c000000a8070000ab020000ac0b0000,279,0,2,1
21,ee0c0000090200003d060000d00a00008f060000300b0000720700002d020000a60b0000c0090000510a000010020000e0020000c7010000d908000049020000,257,0,7,-4
22,f10100000a030000590c000016010000930200009f020000950000006d060000a70500000e040000e40b0000550b000055040000f3070000b40b0000270c0000,1655,1,0,0
