trial,a_hex,b,m,alpha,e
0,ef000000c7070000860a00000c0700005c0a00009a0400006e03000086030000c004000070030000cb0c0000aa0a00009305000092080000e0060000a8050000b60a0000850300004b0400002c070000ff000000c10500004209000048030000f80600002d07000085040000fc05000075010000590300003a0800002903000060040000eb01000021030000580b00000d0b0000f7060000100800005503000020010000f4070000c20c0000840b00007b0200009905000014080000c9060000ce090000f50900001c070000e2060000a9000000d2030000cd01000021020000510a0000b40c00005d0000002805000049050000d9090000d50a00005b050000,3221,0,6,-3
1,010c00002c08000032010000400300000c0200004e060000ec05000075010000ff080000ca0a00006c0200008f0500003b0100001a010000600600004f040000cd06000031080000240700005f050000e500000013020000dc040000a004000048040000aa0b0000b60900001c070000eb0400007c000000ca04000043090000d7030000520100005b0b0000130100002a0a0000ec010000ca070000350900000a0800005b070000150200009c020000e6020000310300002c010000ba000000220800005503000045040000aa050000560a0000540500002f000000db0600004e0c0000520300009600000004030000e1090000fc0100000b0a000071010000,398,0,2,0
2,72070000420a00003c090000dd0a0000d2070000060300000d010000d40800008a0a0000210c000098090000240c0000920400004f03000041060000110a00008e0300004207000019060000630b0000a20a0000ad03000035020000dc03000097060000b500000011090000a80b0000ab010000670200000b090000520b0000a60700001704000082000000f0000000af0100006f0b00001b0000007d0400000d0300007c060000590600004f0100007f0700007a0200006d030000be0a0000d9090000cc0c0000dd07000004080000af01000090080000290a000044020000a1080000670b00003c03000013040000de0c000073080000750100007c020000,1420,0,6,2
3,c60b0000990c00002f0800003c070000e1070000a5020000fb0900009507000076050000750c0000020200007003000038050000e00600004b050000f9090000c40c0000c4040000660300003d0900001d020000de0a00009a0300000605000006010000b10200007e030000970200002105000007080000240700001f000000190b0000fa0200004c00000024060000a10c0000ad0600008f050000eb0c00002d080000be050000ae0700000808000083030000b40b00000b0b000070030000e307000086060000f0090000cb0300001f0b0000f90b0000f00c00001d070000b8010000cc060000b40b0000270b00000e0c000033070000b60c0000f5040000,2093,0,5,1
4,4d0600002b04000052060000d108000048040000a70200007d040000330b0000ab0a0000b6020000ca0800000a070000770a0000f0060000c8080000d40400000b060000b6070000e108000016030000570500009b0a00002e020000420200006f090000be0c000074060000650b000048040000fd030000060400003c0800009902000085090000b6070000e00100009e090000600c00004600000051080000080a00004a07000079000000a30c0000b3010000b401000014060000120c0000a10c0000ce0b0000b50a000032000000f00c0000c5060000520a0000630b0000cf0100001b00000072030000c40400008c050000ea0800005a04000081090000,1185,1,4,3
5,c3090000100500005204000006070000aa0800000c0b0000bb03000014050000340700000e040000d10c0000840a0000a4080000060900004a070000cb080000cd010000890a0000fd000000b506000072070000c1000000700b00009d000000aa0c0000730300004f04000027090000860700004d020000b00b0000ca080000600700002b000000580a000081030000cb0000009e050000ea07000070080000e308000073020000f607000025020000720a0000c30300009e030000100800009c0a0000b60900004f0b000052080000b10400002f0600005f0700009b090000610200002e0700009b0800007a0c0000b40900009f0c00000009000061070000,496,1,7,-3
6,a9080000c706000046050000620a00009202000065090000db040000580b00005909000077080000750600009707000051060000b40b00006504000068080000b2020000320a000093010000820c0000f202000070000000dd0700007d0000001602000068080000d90b0000140a000097080000d0000000ad0c00004b090000000d00003e03000093020000f80000004d0c0000dc0a000046070000ba010000430900001a04000043020000ee0000009b05000085050000d105000028000000d40c000014000000ba0b00006e0b0000ec0000000a090000e2020000180400006004000032020000c70b0000370200008d010000490c0000d9050000570a0000,1698,1,7,-3
7,2d020000f60b0000370200006203000093020000e10b0000d3080000ca080000c8030000bf04000024070000fd0600006e0000003a0400002c01000093020000f60a0000b40a00009105000031060000b1060000e1070000440700000d0400008d0300001f000000e8070000090400007c0700001b0a000028000000ab0a000049050000b2070000350700007107000044020000b1090000f70b00002d0600009d09000014090000060700009504000011060000cb0c0000ee020000ef0800000b0200002f0100001a0c00008a040000a10a0000fa040000c7010000090c000095080000f608000037010000b203000042000000de000000980000001b0a0000,1330,0,6,0
8,16090000860900007307000067070000dc010000bd0a00002c0a0000e1020000ce0c0000eb0c00006f0300003a05000030030000c2000000e5050000960800009f0000002d050000100b000000050000ae0a00004707000040050000c80200004f02000012080000a10000001c090000560200002706000073090000050300004101000014000000910200006e040000e90c000005090000580200005b0a0000ff030000ec0900005c030000f5040000ac00000026040000e207000097070000d3050000e70200005a000000cc010000bd00000082070000a7010000970a0000430a0000b10b0000ac080000db0300006a01000070040000820b0000eb030000,2209,0,0,-4
9,c8040000400c0000a50c0000b0000000a0040000390a00009709000038050000260a00007d09000012010000d6070000830a000053040000570900009a0a00007d090000580b0000a50800004b07000077070000200500000c020000ad050000450a0000400800007c0000008e0c00004509000054020000930c0000a4000000c600000062090000b30800005503000065020000610500000d060000cd0800000408000049020000580c0000e7090000890600001a0a0000cc040000e2070000100b00003f040000970b0000b10200009a0700003f080000440800008f0700008a070000a0050000fd080000a50700009004000078000000fc090000ed080000,1992,1,3,0
