trial,a_hex,b,m,alpha,e
0,090800008c0c0000ae0900006c0400003b050000f30b0000c6000000f7040000ab020000f2070000dc0b00006708000089060000ec090000100b0000f3020000a00a0000fc040000820100003403000058070000900a000068020000d6040000480a0000de070000da060000ca090000f805000037080000af09000017080000ad0200009b0100006b0800002d070000d70900007f0b00000b0c000054010000c8030000aa0c000066030000510700006d010000ab00000070030000860c0000d00000000b0c0000dc030000410900008e030000f70c000080090000490400005706000058040000b3070000050a000020050000ff0a0000be090000f6020000,2199,1,6,1
1,0d01000081070000c60400003901000058070000a7060000650b0000b6070000bb07000090030000c1050000e902000067070000b5060000b6020000680b00000003000073050000bb07000011090000b50a0000490c00005c0700009e0a0000480a00006b080000f30200006b0a00003c030000f7070000cd0600000803000090080000e5000000d00a00002d0b000040010000750a0000e009000035050000b5000000a9040000b50900000902000043080000f20a0000e9080000a3090000a7030000fb050000ee010000c70b000088000000fe0a000070010000a60a00005509000011070000ce00000041030000790500005e0c0000140300003c0c0000,1699,0,2,2
2,6e090000ff0b0000d6000000e0080000730a000009010000870a0000ac03000067040000770600002e0a0000fb0600002b0900007e040000e20800007d0b000037090000e5010000e9000000bb0500008a090000af080000f20600000f0900007a07000011030000a50b0000250600008c0100005f02000067020000e705000064030000d7020000940b0000bf050000ad0a0000b203000096000000e607000070050000af0700009a0900000b0c0000c70b000059070000fb00000065050000dc0500000b0200004d0b0000120300000008000070040000f3060000f4060000180c00007d000000b2090000c9080000c1070000aa050000d9080000cc0b0000,1028,1,6,1
3,bb0a00002e0700005e0a00005702000038080000500b0000380a0000150200004a050000b40800003008000063090000330300001004000093020000d2070000c10a0000e80100002002000074020000ab0400007203000020040000ff000000fc0800007b090000d50a00006f07000005020000b20900005908000044050000980b0000400700007b060000b1050000a70c00004906000040010000fa0100009c0900002c040000030800006c05000046070000080b00006e00000068020000e40a0000190a0000f70100006309000007050000fa0100006f0500009b060000620900001a0600003a010000690700006a0300003c02000080010000d0020000,2163,0,5,0
4,f4010000350b000044050000c403000096020000c90400003b0700005f090000a90b00004c010000480400005d00000063020000f1000000490400006d090000f9000000bd030000f00000007002000041060000010400008a0500001e07000057020000e10300003d0600002f0c00005b040000900c000023060000c20c00004d0c000095050000950a0000d6050000c60800000f0400002d030000d308000022020000bd0000007f05000095000000c7030000dd0a00003c010000900a00008a050000450c00005b080000d90a00004f030000a30b0000ae0800006f030000f10a00000b090000710200003608000053080000070b0000d400000076050000,3168,0,4,-2
5,8e010000f90a0000740200001c08000073060000ed08000022030000b8060000750a0000340300000908000053080000e60b0000570a000066070000e50b0000530900000d020000bd0a000042030000570100009d0a00007c0c0000070600000e080000690000003104000085010000f90500001d050000a7090000f2000000320800003e04000014020000ae0c00003a010000bc01000090060000ce030000fb060000810b00006008000019090000af00000034050000bb020000a204000028030000c30b00007d0600000d0b0000b00a0000870600000908000057070000080c00003f050000950100004e0700007f0600007e010000cb0a0000570c0000,538,0,7,0
6,65030000bf040000fa0800001609000046020000ec070000930500007b0600006f01000032070000710c00003a0a0000c5030000370b0000890200000e0200001f0600000d0200005f060000860200005f01000036090000f70c0000a00800000b0b0000b3040000500900006f0100004603000051080000100600006200000061000000b70a000058020000d803000099090000870100004f090000a50a0000270000002a0000000604000086010000b60600005d0b000076040000dd0000003c020000d1030000c50900009a010000060900009004000073020000d50a0000f2000000290400009c0400009b0400009807000099050000d105000099060000,760,1,7,-2
7,f10000007b010000cc0a00001b0700002c0900006f0200007c070000fb06000057030000d8050000560200009402000029040000eb0100009b020000ad070000a40b0000660900009808000065080000e30c0000330c0000a5020000b30200004b03000004040000cf06000022090000fd010000b4000000ee09000042000000a009000031000000180c0000180800009b0c00001a0200007f080000b5060000d30000008202000011050000cb090000c90a000015090000fb040000d4090000fd0700009d000000a60b00006f0600009f0b0000890100001f090000c5010000b20a00003e040000c60200000e00000007030000e50b0000120100007c020000,3242,0,6,3
8,dc0100001200000026070000b9010000a60000009402000083030000d10c0000d0010000e1060000120100006508000056070000c7070000700500003b040000f707000059070000bb0600007b02000050010000de070000a20400009904000084080000670900004f070000d608000001040000f50600003a070000270100006a04000018040000c1090000570300003e0b0000070c000037010000660700000d0100005e040000120800006c090000e00c0000c40b000045040000ef0300005c0c0000990c0000630a00002c0b00001103000040000000b0000000470b00008b0400002e010000a50800006a0900007e06000040060000c7040000b9020000,3104,0,0,1
9,650300000f050000090a000080000000480600008d060000750a0000b80a0000b20b00001f0400009a070000280a0000aa0c000087080000690100007a060000220900001f060000be010000bf070000fa010000d5070000760600009b08000050080000810300001a0b0000560200009a05000089000000a7050000110a00000c040000f506000066000000ff03000031060000870800005501000053020000f40a0000b90900003c050000c20c00007d0600002c090000450c0000b403000061010000e90600006a0a00001f06000084050000f2030000cd060000960700004f050000860300008f090000a0080000f20300004d07000089080000610a0000,594,1,3,1
