trial,a_hex,b,m,alpha,e
0,3901000051010000bf01000029050000d80100004e0700005c05000061090000a0060000e70a0000380c0000390c0000cc0c0000d40c00000c090000c5090000c90a0000c2030000f00500001d0a00004e020000690200007b0800004f030000030200009b010000410300006d02000005020000a90c00007b0100002d010000,1640,1,6,2
1,260900005f070000400500009b0400006a0c0000540a0000590600004304000001010000e7010000ef0100008b0a0000850900001f070000e50b0000d3060000d80a000079020000dd010000bd020000d20a0000c10800007a0100004f0800009a020000a10700008f0b00008c0a00004700000088000000b50b000044060000,1023,1,2,4
2,19070000f4080000e70700001f0000006d0300007a04000089060000330600001109000030070000f5050000ad050000850c000099010000080000008c00000010060000d90b00004d070000dc0000002a040000610300002f0c00001f0a0000890100004d020000d8030000c20c00000703000070020000f30200000c040000,3000,0,6,3
3,6e070000ec040000a0040000e80000007c0a00009d0200001c010000a009000086090000ed0500001c0700006a090000520a000037090000550c00009a0b000076030000ea08000032060000800800000d0a00009b0c0000be0a0000660a0000130400005e0c000050000000030c0000d2020000830300003c0b000081010000,1261,0,5,-1
4,8f030000ed0100003a0600006a0800007502000030010000be0a0000d90900000b0700006f0c00001b09000003090000b2010000a2050000ba020000c10a0000280500004a06000092090000cb080000910b0000460800004b050000420b00000f0c0000ef0c00001c070000400000003d040000d40c0000ec00000072060000,742,0,4,-1
5,160900009306000014000000e00700005e030000cf000000dc060000d5070000220500004e000000320800005e0100000f0a0000890a00008b040000680200007d0000005e080000bd0800009e03000020020000b00200000b010000f40900000e0600000c070000ca010000750c00005209000043050000880c000099090000,1673,1,7,-1
6,6508000025050000c304000090010000550b0000fe0200003c010000dd0600002e090000880a000084070000850900006c060000ba0b0000050b0000ca090000f90b0000290400009b010000210a0000f30b0000010a000080050000f4090000db020000e90a0000c40a0000af0c000088040000f6090000ce060000c3080000,545,0,7,1
7,010a0000fc020000130200002a07000054000000240900005b030000fc010000b10b00000d0c0000800100009f070000ce0700002f080000d9080000880100005a0600003d0b0000f80800006f010000560c0000030900005f020000090a00005a0a00002c000000fc0c0000010300003f060000a70200004a0400002d030000,2744,1,6,-1
8,37050000ac05000043040000890400001b020000dc020000140000004d0200008e0000002c00000010060000330000000f080000ec06000034000000d9030000af060000340b00004d060000430c0000c2060000a1050000fa0500004009000059070000e20c0000c50500004c09000092070000c0060000f0060000f90c0000,363,1,0,-2
9,50030000fe0700001b09000065080000d50a00005a080000680b0000d9030000bb05000012030000b0040000040a0000950300007d09000086090000e10b0000fb0b0000f40b00006f0800001606000077090000700b00009a0c0000b60400006208000090000000950400005a08000092090000c2010000ba0c0000f0080000,75,1,3,-1
10,ff070000e7060000a2000000230700000d050000380900009c0c0000d00b00001700000098060000aa020000970400003c090000d40700005b09000039060000fc0b0000510b000062070000e70300009f0700008b0600002405000015000000970b0000a70b0000cc0900006d080000fd0400003e090000a70b0000e70b0000,1512,0,5,-2
11,8807000049040000f20a00007a0b0000980b0000b1070000220b000025050000db0c000048010000e70b0000d90600002d010000460600002b05000078000000b70c0000fd080000380100006b09000046080000360b0000db0300008b0c000039060000dd0c0000150c00003f07000036050000b1090000160a00004b050000,1301,0,1,1
12,ea0c00007c0a0000d102000005010000810a00003b000000660200000204000037060000f7010000500400008c060000f00c00005d0b0000810100002f0300002a090000e40c000032090000be040000720100005e0900006a0500003f010000af0c0000b40a0000550600006f080000f6010000df00000060070000b30a0000,1530,0,5,4
13,eb0b000088040000b90c00000f0600001206000001050000b707000070090000d705000083080000a4040000270700006b0b0000ff0300004a080000910600002d020000c40300004605000014010000f1070000860b000074080000ff0700007b040000630a000087000000f70b0000190b0000ae0600004d0a0000960c0000,791,1,0,2
14,a2030000270600008402000073010000ac0c000084090000870b0000470000009a0400006f000000d40a0000310b0000770500008f0b00007e040000520a0000760500003305000017090000c00200004f060000d90100009001000006020000f20700002b01000082020000130900007f00000037080000120b0000d4030000,514,1,2,-2
15,8b05000097000000d5090000750800007f0300000d09000048010000550500006b0100001f0a0000c200000042040000cc0c00007d0a0000330700001007000072080000c8070000260700000d0300004a080000d10300006e0300005905000081080000280a0000d201000007050000510000009a020000ac00000054030000,296,1,6,2
16,81020000c804000063030000dc010000a000000023060000e70000001b080000ec0c000046080000ee020000320b0000550500001d0600001d00000082080000f205000075080000e10b000010040000d9080000aa060000b604000000070000b90000002e020000ba0b0000db0c000099070000cf060000fd070000ba060000,558,1,7,2
17,72090000720400008b040000aa0700003c090000c20c000031090000080200002e03000018030000bd040000760b0000cf060000ca070000b80000004b020000f3080000b40a0000bb060000790c000040030000ba0000006c060000f2030000fb040000780900006c050000390a000020090000fe040000f4030000130c0000,2328,1,0,1
18,fb07000084030000a600000045040000f60400001a0100004d0a0000270c000036050000830c00008b0500005b090000a80b000086070000cc070000c2000000e20200004400000021000000bf090000620a0000be0c0000f6030000c50c00002e010000520800006706000042080000fb0a00009102000034030000e20c0000,1613,1,5,3
19,e6090000350900009c0200006c0a0000b304000029030000110300002f060000c205000096080000cc0c0000210200000a0200006e010000b00a0000ad0a00008f030000030c00000a050000540a0000710c0000e70a00003c0b00008e0000000a080000e003000035050000fe070000c2060000150b0000760b0000e80a0000,835,1,6,0
20,b707000033030000560a0000ac080000a4010000950c0000ed060000a00c0000c30200001a0900000d0a0000d60c00002e070000670500002f0b0000e803000088040000ce070000e0000000bb0100009d0a00007f0a0000ab020000f0000000a50a00001e030000dc06000029070000eb00000014070000100b00001c030000,893,0,2,0
21,3f0600000d020000b50400006d0800007f0c0000a7070000a60c0000900200004b0400003e020000a2000000d1000000210600007c070000fe0000007c040000ac020000ee070000ae0c000025030000f40600003c00000054080000f9080000300900006b050000cd05000060080000780a00006c070000d90400004a080000,2431,0,7,-3
22,6b0a00008901000024050000520b0000ea050000e9020000040300009706000087030000a50500002a080000b90400005e050000680700006e0500009c0300008f0c000063040000b10300004c030000420400004f040000230c0000bb070000460a000074060000b4020000280400008c0a000043080000620600001f040000,1289,1,0,-2
23,e00b0000bb03000059020000c50a000034050000700a0000970400004601000054090000d2000000930a0000a7090000940600000e0b000072010000e90a0000d5050000d50200009a0a00000e0a00000b0700009306000091030000650200002d07000008030000040500001400000085070000c1010000b0090000af060000,2958,0,0,1
24,2f0a0000560a0000b70800003803000073020000f807000094020000bc0700006c08000005010000d30200001d04000091090000710600001b0000000b080000bb0a0000060800009f0300009f0b0000a8070000620100005e000000fa050000e00200003e00000049090000e80b0000280200004d0b0000ea030000ed030000,455,0,1,3
25,560400007b0500001f0600003e0a0000720800000b0c0000ea060000b10a0000c40c00008e05000019050000510a00000f0100002d020000b600000098040000940800002b05000030050000340a00001b02000018030000be0800009d07000045020000840a00004f0a000071080000340c000032000000750b000056000000,3187,1,6,1
26,6f030000a4060000a00a0000970c0000ac0300007608000061040000c0050000dc060000f70a00006c00000013000000c10700005e090000f5040000cc010000d50500007a070000b60500006a0300009c0400007900000083060000cd0a0000d60c0000a40a0000e704000052000000ed0100000e04000004040000c8020000,74,1,6,-2
27,570800002e030000e30b0000fc00000090000000da050000130c0000910500008d0a00001d0900002a02000071010000350c0000ee03000091090000d10a000091060000620a0000d70c0000890a0000ea0a00008003000075030000d303000024020000ed0900006609000002080000c7060000690a000019070000830c0000,1508,0,6,-4
28,36080000c9080000e30100008e060000500300001d07000098000000450800009b080000a00900009a090000e30a000028010000bd00000094030000ff020000f0030000ac0a00009b0900001105000081030000cc0800005a010000e90500001e040000dc0000000d0b0000db090000ad030000920600008d0600009c0c0000,1202,0,7,-1
29,b7030000aa080000dc030000cd0b0000ba0900006b0a0000a005000089030000f6060000140900003d0c00000d01000044030000aa080000c10300004c070000e80b0000e808000019050000e4030000c70800008609000092000000fc03000033040000660a000073000000cb070000b6070000cb090000a50a000052080000,271,1,3,-1
30,b7050000e00c0000d20400000a040000470a0000fc020000ce070000b10400002f020000090a0000650c0000330c000037090000ab010000bd0500002c01000004070000ee01000044090000ad0600002e0a00009f0900000c010000c00a0000d10b00006a050000d807000080000000cc0700005c0a0000920a00007a090000,2295,0,5,0
31,20080000c7060000f1050000380b00006e030000b40700002e050000a003000029000000070600003c0700005c0a000064010000b00b00009203000007040000e0070000880100007d030000290c00000a01000098060000130a00007a0900001f0a0000f20a0000b20700001a0100004505000048060000000200007c000000,2768,1,3,2
32,6c020000a1070000a1020000050b0000fa090000b30400006a020000d90300001c0400008a0b00002b0a0000bc0a00000a030000810b0000600b00000b0c000076070000f5080000b20200004b0b00005d0000005b0a00004c050000f8040000d5080000010b000073090000a002000024050000410700005008000076020000,2582,1,2,1
33,aa040000450000007d07000049030000180700001f080000bd080000a4060000ba090000f0090000e6010000ae030000820b00003c0c0000f0040000f9060000b00b0000a20a000002030000d00700000f010000050c000048000000db090000e404000005040000050c0000d80000003f050000b00100005c0200003e060000,2660,1,1,-2
34,7e02000061050000a3090000a8070000630300006f0c0000260800000d010000fb07000051070000e50c0000c9050000530500002a0400008603000082070000b80c0000020200001e020000a3000000cc0b00006204000018010000f5070000180500000d0c0000d60900002b010000da070000b50b000061050000b2010000,2838,1,5,1
35,c70300004f040000880700000c080000c9000000ea0c00009b020000c60300000c0800007a060000b90800007b000000e1070000e6060000f2070000f7010000560b0000560c00003609000043010000950a00008304000048050000430c0000a8090000ce0a00001f010000280c000015060000b705000014040000f7010000,473,1,3,-2
36,a4010000bf050000310900007b0100003002000088050000d7080000de03000017030000380800005e05000006030000b907000065090000080800008e0300000c0400001f0600003f050000f40c00004306000060080000c30a0000510600001a000000b30a0000ad080000b6020000330a000068060000400300001f0c0000,604,0,3,-3
37,4c030000a30000006e040000f40400000b090000320000001a040000910c000083030000e5020000730400003f01000081090000cd00000058070000aa0900000d0c0000770b00009a0c0000cb0000002c0b0000f90b0000380b0000d70c0000ac0b000024030000af040000360b0000000200002e0b00008b03000062090000,85,1,4,0
38,180100002f0800002907000093040000860000003c040000d50500006d080000cf010000b00c0000ff0300000c06000051040000940a0000650b0000b0030000aa010000ce0700000e03000085050000b80b0000a20200008d010000460000003b060000a1040000a6010000550500001503000006040000440a0000af030000,3210,1,7,4
39,8b0b0000240b0000de0a00000e0b000066040000450300004c050000e2040000c206000095030000970800006b0700000f08000074000000880700007e0a0000c1090000ab03000090000000f001000030020000040900002b040000320900007b0a0000bc030000290c0000d20b0000840500006c040000140400003b020000,257,1,3,1
40,470600000f030000750600006c0b00000b070000600b0000e206000080010000d50500001b0a0000f50a000091040000f60800003d0700000c0c0000ad0c00007e0c000029060000f400000084030000c701000012070000b70b0000db0000001c0b0000670700008f0100002e0c00005c0a00000706000094070000730a0000,2132,0,6,1
41,aa080000dc010000d5030000f4020000f80900006d0400006204000075060000550c0000a804000024060000ad070000220000007602000096000000bf040000330a000018050000fe080000920600000a060000030600006005000000020000110700007b090000170c0000870c0000280a00000900000062030000b8000000,2560,1,3,1
42,9b0300006f0b0000820200004f080000b20b0000f7030000390b00002d020000d905000074020000710200009d050000dd0000004e0800001e000000520a0000fc070000b5090000070b0000fd04000096020000220c0000580b000059050000850a000051020000af010000900c00006f080000200900000a06000026090000,1916,1,7,-2
43,ef0c0000e1000000f5050000f3050000e00a000045000000660200006c0100003f060000350b00004701000055050000a703000043080000d503000060030000ec0300001209000062090000e406000090010000960200001d0a000083040000d40400004c0b000028020000b40500000404000086060000bc020000790a0000,341,1,4,1
44,eb0300007d010000860500007f050000440c000066020000d5010000ce060000170700009b060000a3040000e9010000260c000023050000590c00007a060000f20b0000d4030000070400006e090000370600002b0500006c0900000b0200001c0c0000f2030000c707000026050000e4070000680b0000450b000057070000,769,0,0,-1
