trial,a_hex,b,m,alpha,e
0,4e0800001c070000c1000000fe0c0000c1030000380a0000ed050000080400005a07000061090000f8050000c00100004c060000e70a00005806000039090000b9070000a9060000670b000095040000040200000b050000160200004b0400007a030000970a0000870c000090000000bd0000005b00000047030000e20a0000da05000058090000bc0c0000fd090000920400005c020000cb080000e407000091020000b60300001b0300005b090000230a000059000000e505000098090000e30300007e010000aa060000810400000f070000f1000000f40300001b0300007900000014050000880700009a0000006109000078040000570200003f080000,1774,1,6,-1
1,4e0c0000fa0a00004a0900003202000062070000000d000003020000450c0000b4070000390800003c090000e1040000e30900004a020000730c000093080000910700003d0b00006e090000dd0b00005d0400006a0a00002e0800000d000000f60c0000bd0c0000ba0000006f090000f102000019030000cb0c0000ce01000075050000bb0b00002f0800006a0100001c050000fe0c0000310900008e050000c40300000a03000055020000ba060000380500006804000055090000b3090000820100000a0a0000ac020000f50c0000f40300008a09000066060000350600001e0c0000ce020000fc01000055080000f707000092050000d80b000040040000,2236,0,2,0
2,7d0300006905000045030000da0c0000000400000a090000ff000000210b0000950a0000a90200005b04000012020000c7060000ac0200007100000020090000c10a00008a00000042000000890900006f0000000103000040050000de04000070040000b90800001e030000e6030000e800000042030000e3010000a1090000260100008d040000850a00005f09000006060000ce0300003603000039010000ae050000fc080000040200009305000006080000cf030000710a00003a060000770400003e010000540400006005000024010000c5050000410c0000df000000100900002d09000064030000e8040000d604000071010000fb000000a1030000,2847,1,6,0
3,0c0b00002f0200006f00000008050000a70c00007f090000da0a0000f80300005d08000079030000210700006208000017070000c10200000801000028080000a209000053060000b20100000d080000c900000034010000a9040000b90600007407000010070000c70a0000b1010000cb0100008f0700004707000048000000af080000cc070000a7030000d10500005c0800004a080000d70700001e0c000012010000cd090000df080000010b0000680c0000990a00007b010000ec010000770600006906000013070000a1050000440200002a0a0000520b000009050000db0a0000eb050000d7070000880100004608000072070000d708000009080000,3207,0,5,-1
4,ce02000013090000d1010000dd090000530b0000d8050000ca090000c80c0000f60b0000b0010000790400009c080000f30100006b010000330500004d0b00003c08000023000000cf0b000099050000740200003c09000066030000680a000028050000f7050000a10100003c040000de0b00008d0200003d01000025000000540c000082090000060800000601000041070000ba0500005b0c0000dd0300007c0a0000990b0000620400004b0b00003e080000620a00001801000020090000af0b0000cd07000017090000e60900000c0000007f000000ce070000da08000022000000c6040000620800009100000047090000730300002f0a000067070000,1752,0,4,0
5,87000000180900009a090000dd0600004d06000014080000a00b00002e0a000083090000d5030000ea060000a30000002809000057020000030c000054000000920200008f060000e102000026050000fb040000490400001d0900001d02000040030000c808000000050000b00100007a020000e00b0000690700001d0600001f0a0000ba040000fb0b0000aa020000d502000061030000f5070000880100007f000000e802000073080000290b0000d50c00006e040000990000003b090000410a00005204000065000000020000005b030000dd0500009a000000dc0b0000de0500000301000058050000170100003a010000820c000011000000ae020000,3178,0,7,1
6,7b0500001f000000f3000000090c0000f70000004e0900001e0b000008000000fd0c0000ca040000570a0000c9080000ab08000021010000d0030000c70b00006d030000430a0000a90000007a0a0000a20400002d080000d70200004b020000710500008207000029010000960500001f070000160c00007a010000a60b0000100a0000e1030000f30500008d0200007e0500002507000084080000a0070000280100000503000054050000470200000708000050090000a9080000f9040000be0700000c000000c6050000fa0b0000b40100007e070000ca040000f80b00004a090000530100009f080000c6040000fe020000fb0000008c090000e20c0000,3096,1,7,0
7,9b050000e909000027010000130900009e0c0000ec0b0000f3090000700c00001a080000680900009302000065070000ba0c0000e9050000370300007e0400001f020000f2040000ca0600004e0c0000710000001c0300002f0a00002f030000c30700007d09000043020000430900000a0700003c0800001104000050030000240500004707000042030000250b00005205000059080000c3060000b00800009a030000180c0000670800003f060000450600003f0100002807000053080000f5010000d703000067070000120300002308000052020000f8020000bb00000090090000d80c0000f20a0000eb0c000079020000ac0c00006c08000005000000,1067,0,6,2
8,2a04000083060000ae0c0000350c00004c09000081090000a10500006106000022080000b004000044040000840b000059060000d009000051060000fe0b0000e6050000480500001d060000aa0a00001b050000ef070000be0c0000e7050000ac0500008e0500009f0400006a0300009e040000e20a0000a306000013070000050a000019060000ab0400001c0a00004c0a0000080500004e07000021060000280b000024050000640c0000c70100008b010000f10b000054040000e5010000c40a00004b0a00005d070000600900004a090000ee090000a9050000260a00009e080000710300007808000072050000970700006b0c0000f503000082080000,2706,0,0,0
9,c00700000a060000a8090000300a0000ab0a0000900400009b040000c1060000170700006d07000041070000a60c0000be050000fc08000010020000af070000cd0400002d03000002020000d20900007e08000020080000b3060000f802000038080000550b00003e0c0000020500003b0300005d010000110200006a0a00000e080000b70300001d0500003a04000005070000a40c0000cb060000660600007008000052010000710100001a020000c3010000f40300000d0a00006e020000f307000036010000ce0800004b060000aa0c0000730900009a0c0000130800002a030000b4040000ef020000b2090000d7080000900b0000ff0a0000850a0000,1528,0,3,0
10,d2040000880c000018060000e50100008e070000920600001b090000890a000089010000a80b000034070000090500009e0a0000cf0a0000f908000021040000f20b0000e2020000420900000a0900009f0b0000a40a0000b5020000b6010000780c0000b3090000ff010000590c0000f90100005f0700001201000057040000210400002b0b0000b8000000a1060000bc010000040c0000610c000069000000f80b0000d60200000c020000050800001204000031000000e0090000980a0000a106000045020000480c0000930500007c030000ba010000fb09000079080000cc02000060030000f40500006f08000054090000a9030000e109000050050000,644,1,5,-3
11,1c090000230400002d0c00004a000000fe0b00007d0c0000c60a0000dc050000430700009c090000900a0000b8000000fa050000ef0b0000e6000000910a0000b906000028050000ff050000650200002708000052090000c4070000f2020000730c00001f0700005500000093040000c10b0000140a0000210800005a03000038090000db04000013040000400100007f0200001307000012060000e30c00004f0c0000d9040000a40600003f030000c10b00006b000000dd000000e205000038040000e90300003f050000810b0000bb0c0000000500008b0200002e0b0000b70500003b0b0000220000006a0c0000db0800000f0500006d0000007e0a0000,448,1,1,-2
12,be0600006f040000750a0000660000002c0200006b070000d80a0000ec0200003a0c00000d0a0000f1000000690500005706000060060000a2070000c70900006f0c00003c0c0000eb0c0000a6020000320800008505000008000000d8080000920700008904000095060000840400008d0c000070060000ec060000f70400009305000004010000bd0600003f09000005060000b90300001f0a00007a08000029060000a002000002000000cc020000250200002a000000950900002a09000027080000a40a0000280c0000430a00004c020000840200006e0600003e02000016000000180c000078000000570a0000c60900007e0300004908000014060000,3048,1,5,1
13,cd010000230500000e020000fe000000c20b0000ec040000970700009b080000f40800006c02000039050000b20b00003f0a0000360000007f0800000d090000070a0000f80100002f000000e000000044050000ca030000b901000069050000500b0000090800005600000048050000bb090000730500004f03000037030000c7000000f70400000807000015010000ed0b0000f10a0000b703000029050000d50a0000e30b0000bc020000dd0900006c06000033060000360c00006d0900009c040000e90100002807000090090000e5020000fe0800001308000044040000c000000020090000a0030000ff0a00002f000000b20300006904000008000000,2980,1,0,1
14,6e050000df0a0000e0060000b801000005040000580000003e060000e40a000039050000fe0c0000c8010000aa0b0000d700000064090000ff010000f5090000900500007a0100002906000033010000a701000015060000a1060000df060000fe0600000a040000ff0a00008f0b00004f040000bd0b0000d3030000d20b0000110c0000800500003500000060020000db090000d10a00000406000079070000630b0000690000003801000015030000a20500000705000022050000ba070000ec090000aa050000330b0000d1080000b70700008202000011090000150c00005f080000700c0000b008000044070000800500007208000003000000de090000,905,1,2,1
15,fc030000760c000054040000f006000063090000ca080000130700008302000025060000b1070000930b0000e702000026060000900000005f0300004e0000000003000069080000a80c00006b0600000a0c00007d050000b00b0000930a0000a00700009c09000064030000e9070000ea0500000d0200003d020000c7030000bf0300007e01000002050000330c0000050100003e0b0000bf020000f8010000000800004c0700002203000082030000570900003c0500005d0c00002c050000a80b0000780300009806000049080000e1000000df0c0000c109000023010000e6090000ac0b000094020000210b00008b0a00003c020000d90c000059030000,2522,1,6,-2
16,08090000a40b00008f0a0000510300002900000042080000460a00001906000089030000aa05000081000000e708000001070000300b0000810c00006505000071020000870300006200000036000000f10800002909000048080000e0000000670b0000010400006f0c0000460b00008d010000550c0000b1050000370b000089000000390500007c06000098070000ab02000057050000af080000e1020000b708000045080000a4010000d4060000b80600006c02000018070000b20600007e090000a4080000e80c0000070600005c010000990500008605000069070000360100001e020000b7080000e2090000a80000006c09000072090000fa030000,1430,0,7,2
17,68090000300b000074090000ef080000a50a0000fd0a000059070000950c00003e0c00007c0b0000fc0800009407000050010000ce0a000012030000640b000041010000f10b00003d020000af050000710c0000a7040000110600004d0b00008f0b0000d5040000350400008e020000b400000009010000e905000095000000940200000f01000033030000830000007f080000790c00004b03000075020000580b000042000000a10300007906000031040000fb080000410500005a020000eb030000a60c00000e0800001f050000de00000059060000d90a00005a0b00004d0400008d050000bf0700002602000073040000fa0700003e05000028040000,639,0,0,-2
18,2c040000810a00004e080000c109000089080000c8070000a3000000bd060000dd040000880a00003b0a00008e0400002f0a0000e20c0000f6010000a7080000fc0a0000390400001c0800000f030000bf030000e00c0000a102000040010000f5090000940c00006a0200000b0100005c030000580b00003e090000f80100005e040000d80000002a000000d40c00008a080000550400003f040000d2030000630500009e0400001b0b00007f0200004f0500008d0a0000d80200004a0200005d0500009a050000e1040000dd050000d30300008d0a00004603000018070000130b0000670c00004d080000e1080000ee070000f6030000380900007f050000,416,1,5,-1
19,1e040000090300006d000000af0b000083090000c9000000d3080000f20b0000f7020000a8090000ff020000cc080000c30100005a050000f40800005b0100004e070000260c0000c20400007d060000030b0000a00000008c030000c80600004e090000ba07000048090000e802000003010000d2050000670c0000810b00007107000073090000ec03000019080000770a0000e2070000a50900001f030000e5050000bf0900003c0b0000460b0000b6020000ab0c0000520700004b0900006e0b0000dd02000038070000de0200001d0600004e080000af0c00004e09000086060000980a0000460900006f0400005e060000a50c000046090000cb000000,2082,0,6,0
20,b8090000f4010000f7030000780a0000c209000055080000320b0000700600002f050000970c0000620000004c06000014010000b80a0000960c00006f010000a10000002e0a0000ea09000017070000ec0800006b0c00008c090000c7070000310400007c050000fc0b0000f60c000070090000bf040000c907000069070000880a000076030000c509000036040000120700003c080000fa0b0000c90600006d01000062090000b70100009b050000e900000027000000200a0000d3040000440600008f000000f901000081030000ab020000500b00001e0500005b0700007f050000750800001307000040070000fe050000e900000069020000ff000000,1502,0,2,1
21,f60800004e000000fa0b000006080000610b0000eb08000092090000100c0000a5020000f3090000230700005f0900005e08000046040000290b0000fd01000075090000970300005b0b0000220a0000db090000a20900001f0a00008e010000010600005f05000069080000ef07000009000000b50b0000c806000028090000cd06000048050000f00300007e0100005105000028010000ed0400006f0c00009c030000db0600001908000051020000720500000a040000f10100002b000000490900006d0a000096000000040a0000000100009105000083090000f10300008e010000a60200001a0c00001602000061080000e6020000f001000075050000,177,0,7,1
22,a50500003005000029000000160a0000d2020000a90900000508000006010000c00c00003b050000f30100000e0500000b0600002f09000036040000870500006a07000032090000ae070000dd000000bb0700002f0c0000d60000008c080000530c00002f040000820500003a0c0000e60a0000c0030000e3060000af0900000c0000000f0200006103000054080000370500002c01000021010000ac090000e9040000d605000001060000b00c00008a030000f9010000c3080000e70a00001b0c00001b0600005804000091080000110b00001308000088050000390b000018080000a20b0000bb060000eb0300001b020000bb070000df09000086010000,2454,0,0,-2
23,6b0800004702000057000000c4010000ec0900002503000003070000bf09000025020000fe060000bb030000b30b0000bb090000880c0000d204000043000000f90b000065030000830c0000d7030000010b0000c00c00003e0b00001407000087090000aa040000770b0000510b0000ca040000b20c000074010000690200003a06000081040000090c00009b060000aa0b00006d0c00002c080000b70400005b0c00002b0a00000e030000490a00005d03000031030000d60a0000d9010000c407000025020000f90900003c01000020000000d0060000c3070000a705000050080000de0c0000420100002b06000083060000fc0500009003000085060000,2574,1,0,-1
