trial,a_hex,b,m,alpha,e
0,0608000025080000990400004b0400005f000000830c0000fc0c0000bd0a0000290b00008d0a000093020000110c00007e0b00003e070000430c0000fd0a0000,959,0,6,-3
1,2b070000d4020000a2080000cd040000f80c00007f00000091030000a3010000420500006e0300001a010000240600002607000051000000a406000050070000,1620,1,2,0
2,86060000fa050000f10c0000a80500008b0b0000ec040000d70a0000840200000f0c0000320c000053070000c6030000f9040000f10b0000140700005a0a0000,72,1,6,3
3,47010000ea0200007f0a0000280700002a01000068080000800500002407000020060000250c0000e209000095030000fd06000080030000c80200004d0a0000,122,0,5,3
4,790100000b0900006a070000f3050000820c00006603000053000000e80a0000910a000016060000ee0000008500000050010000c90c00002108000027050000,1626,1,4,1
5,d306000084030000eb0c0000a604000038010000fc020000910c0000be0700003f050000950a0000c604000083020000130900002d0700009a060000b2080000,118,1,7,2
6,55060000a7080000640c0000100500003a070000ed0a000066030000db0b00002b0c0000820800003b020000a80b0000bc04000050050000b5020000d70c0000,2037,1,7,-2
7,1f080000160a0000ed0300000d060000760700002d000000390400008109000045090000a1020000a20b0000a10100001e0a0000a8020000be08000092020000,1181,1,6,5
8,9a0a0000b30a0000ad0c0000b50600003008000073040000df05000019080000c9030000e50400000e000000880c0000aa090000a70b0000bf0a0000160b0000,3128,1,0,1
9,1f0500009406000051090000bf000000d7090000ba060000a50c000073090000d3010000950c0000c4010000f3040000de010000420c000004020000dc090000,2669,1,3,5
10,15040000b8070000f40a000037090000e7050000100800002a060000b60c000056060000fa010000a40100000508000011000000990c0000370c0000290c0000,2216,1,5,1
11,9e0c000062090000520300002c0800002d050000d20400005203000070070000b70100005c0c0000b10000000c0b000007060000be020000960c0000bd030000,2319,0,1,2
12,d10400003a01000094000000550a0000ec050000c7020000fd0200000c0100001d040000e20a00002505000038020000b10700004405000042060000ab010000,169,1,5,-5
13,9b0a0000a40c0000ec090000a0010000af0a00007209000093040000b20c00005c0000000d070000170a000067040000df0a00008f060000e9050000d7020000,2713,0,0,4
14,0b00000001070000a7020000fc0000005101000078070000d30b0000330c0000ed0b0000d0060000e1050000c60700007f0c0000380a000040060000c3000000,273,0,2,-3
15,660100007a070000e40b0000190300001b0c00005d060000840a0000d7090000810800005a01000000030000c10700001f0100001009000067050000b80a0000,2619,1,6,4
16,cd08000055000000a4010000a70100009c0b0000600000000d0a0000fc0c00000109000082030000760200004b0b00003c0800002c0c00008804000028080000,574,1,7,-1
17,0f030000de040000720b000063090000c20000006f0b00001e030000600b000060000000de0a000051030000840b0000b9090000800c00001b0c000020090000,1120,0,0,0
18,7a0300007b060000d90400007e0b0000ae0b0000650a0000b8060000cc0b0000cb060000970700004e0b0000cc0b0000f8010000f2090000510200002f070000,2736,1,5,1
19,ca03000034090000dc020000d60100000b0a0000570b00007108000064070000380a0000c10300004403000010000000c60b0000af030000c80b00000d080000,139,1,6,-7
20,1c0a000015080000d1000000f1080000b4020000d1060000150300009a050000b90900004d0100003100000013060000d2080000000a000001020000b6030000,3053,0,2,-1
21,e90a0000ca0600002f010000660600008a070000b90c000093000000880400002f0600007b03000026040000350100003e0200008f070000090b00003f050000,2393,0,7,0
22,a50a0000810a0000a10c0000df0300008e0a0000d00c0000450c00003504000041080000790200002f0100006d060000f0030000fa0a00002502000007050000,888,0,0,4
23,8f0b0000770300001c090000b3010000180b0000da06000019000000fb03000074010000140200005506000087090000f9020000e3090000c406000010000000,2356,1,0,-3
24,4b02000053040000be010000a5050000c10c0000a5070000ed010000ae07000098030000f7010000fa0400007d030000ba040000e1050000000600009e050000,2843,1,1,3
25,5e0a0000a506000037080000cf0200008209000023060000f70c00000e020000690b0000df0400002a0300006105000071050000ec0b000063050000b00a0000,799,1,6,-1
26,070b0000080300006e0b0000650600008b0a00009b0c0000c40a00004e010000280100001b080000c6080000e1060000310000002c060000f9040000410a0000,2400,1,6,0
27,ea010000220700000a060000a8080000c003000066090000e60c00004b0100009b080000e9040000d5050000190700000b020000170500008e0c0000140c0000,2040,0,6,2
28,2b04000085080000b102000086070000410200003b0a0000d4080000870a0000430a00004e0500008305000055000000cf0100001c0a0000ef0000002a050000,2829,0,7,3
29,79090000c3030000b70a000087070000fd0c000097090000d00b0000ce06000042050000bd0c0000780b0000be0b00002a090000570900009e010000ed020000,2219,1,3,0
30,ce0800004208000080030000670000000f040000450b0000300c0000160900009a09000031010000d7070000c0000000f6060000330c00005b08000044000000,2127,0,5,0
31,fd08000063060000d909000056050000a2080000a7090000d50b000047050000b5060000b108000079020000e4000000d6060000fa0a000028000000cb070000,2589,0,3,4
32,dc0200008d0600007e0b0000a8010000e7070000400a0000ed030000980b00006f0c0000590100003d050000f304000044070000c6070000a104000031070000,2901,1,2,3
33,8f060000c70500007a060000690c000057070000dd060000ca0c000090040000d00100007e0b000080010000e9050000fd040000fe07000008050000ac070000,2032,0,1,-1
34,8b0300009c010000b20b0000af0300008a060000710c0000f706000091020000f2020000db0a000038020000460b0000210200003c0100001f08000090050000,467,0,5,-4
35,160b0000780200006d0400006a0700002a060000790900008f060000e2050000c308000095010000a7090000130500001f050000f50b00001a02000074080000,2976,1,3,-1
36,5909000008010000060700005f010000740b00009e0500002f0a0000fc030000fa000000ed0c00008709000075080000690c00003f0c00003d0b00006a080000,2906,1,3,0
37,540500004002000020020000e60a00009304000009000000f20600005f0a0000130500005c020000740c0000aa0400004c0a00009e0b00009607000042020000,855,1,4,-3
38,2e0200006405000074020000d102000094090000d60c00002b000000bc090000e90b000026070000f20100007c0600007f050000c0010000ca0c0000ae040000,688,1,7,-1
39,3e0a0000a409000061010000080700004409000053060000e40700001f030000a2010000a5050000940400009c0a0000990c0000f30a00006a070000d1030000,2559,0,3,3
40,1d0200002b0a0000320500000f0900009004000065010000100c00009a0600004b010000bf080000bd050000860b000047010000c7020000a30600009b0c0000,1460,1,6,0
41,280b0000dd050000af0a00001d010000bc0500008f08000006030000db010000e30c000035050000170b00005a030000bd0900001e000000eb000000e3010000,1002,1,3,3
42,530a00008f070000180900006b08000007020000af040000d20a0000a7010000770b000031000000f70600007d010000b902000010060000160b0000840a0000,1035,0,7,-2
43,a70000008d0200001e0000009d0800000a0a0000b5010000550100003307000037070000510b0000a50a0000830700008d02000067030000710c000062050000,2382,1,4,0
44,450b0000790b000069010000730b000020070000630900002b020000960b00003c0600006907000019050000c0080000da070000d30800002a060000c6080000,598,1,0,4
45,f201000020040000d6030000b3060000a804000004010000df0a0000f4050000070700005b050000170000009d0800009204000070030000bd08000048090000,2754,1,2,1
46,c00700001d07000027050000b50400000a03000019080000720800008f070000d2080000a201000080010000d20300006c05000022010000710a000001080000,580,1,3,4
47,85060000950c0000630c00005f0a0000110b00006d0b00001c0100002b0c00006d0200007f0300002f06000036020000de0900002c090000d5070000be090000,2058,1,3,1
48,e20800008b0b0000b80900004c090000ee06000090050000160b00007b0c0000520c0000bb050000cd0100008e0700006e000000700100008808000098070000,175,1,1,0
49,0e0400002c040000820700005d0a0000570a00004b090000c80c0000cb050000a208000006070000ea0700007a0700000a0500002a0a00009e040000b7030000,1358,0,4,-1
50,300500000f0a0000f4090000420a0000df00000026050000190300006109000049060000e20b000014070000dc0b0000910b0000230b0000350a00006a070000,1327,1,1,-2
51,48080000cd0c000009070000b404000001060000f8080000970c00006b05000026080000b2070000560a00006f07000055050000750200008a000000f5020000,2744,0,7,-3
52,7109000067070000d2080000ad01000029050000ca0a0000980b00004e0b00002d0c0000500700000907000059000000d8020000610700009103000084040000,1451,0,6,1
53,030700009e030000c30c00000b0100001f0600007e020000f602000079030000ad0500000b0c0000f90c0000fd030000f1040000140900007608000005040000,2011,1,0,1
