trial,a_hex,b,m,alpha,e
0,650600002607000035090000af000000a7090000e407000077010000a9050000ef0c000066020000870b0000a0000000cf05000067000000b605000078070000,2462,1,6,1
1,0c0300003c020000b30b0000020c00007e0b0000bf020000840900005a0900005802000028070000dc000000ce02000033000000910700002d0b0000740c0000,1112,0,2,-1
2,1b0b0000990b0000fd03000053080000c8080000540b0000d80500003b000000c4020000cc06000019020000e70a000048090000b70400006d0600001f0b0000,992,0,6,1
3,24020000400a0000b7050000670b00001a08000005030000cd0200008f0b00008b090000ed090000c5040000b50900007b0100002c090000f0070000920c0000,1684,1,5,1
4,2505000097070000620500000a0500006c0a00001e0300007d09000045090000f7040000c2050000fd02000001060000730800003d080000e70700001e000000,1052,0,4,-2
5,b50c0000750000003a090000200200006c0100006b0b00009e0c0000650a0000fc06000002060000da070000c4000000d1080000c4040000dc09000055020000,2271,1,7,-1
6,5e0b0000d505000016070000f60200006f0400005f0300002d0c000000080000cb050000de02000040060000de090000810700001507000016090000d90a0000,556,1,7,1
7,580200006400000091040000b608000087020000100a00006703000043090000390a00006e06000017040000af030000f7080000a50100008f0a00007b070000,1801,0,6,1
8,9a0100004c00000024080000250500005a0200007b010000090c000003000000830b0000790b000095080000190b0000b00000005d040000fc0a000016070000,1783,1,0,1
9,d60b0000a10a000052020000340b0000dd0100004c0400004204000064000000a4090000bf070000630700007e060000790300009b040000ba05000001060000,48,1,3,1
10,9f09000019090000f30a00001b06000083040000db04000043040000690900001d010000d30c0000a9030000120200009b000000d3020000fa060000f7040000,945,0,5,0
11,a70900004906000005080000ea0b00003f0b0000da070000230c0000380900002d0b00002e0b00006702000076050000f60b0000ea020000a10c00008a020000,2167,0,1,-1
12,8d010000e9000000660c0000390b000079050000a806000075010000f4080000db0c00009c01000093080000de0800001a06000033020000100a00000b060000,2649,1,5,-1
13,910700005b0800001d0300004d0600001c05000004070000a6010000390b000039020000870000009301000064010000000a0000a40c0000f00000003f030000,443,1,0,1
14,df040000170a000075060000900100006003000057020000400600003a060000d1000000970b0000d0080000ae040000580a0000de0800002003000042030000,1103,0,2,1
15,1f0700009401000006020000fb0b0000ec0b0000870000001b090000bf0b00009a00000048000000710500001e050000700a000031050000e9010000d10c0000,1098,1,6,-1
