trial,a_hex,b,m,alpha,e
0,c70500000309000080070000210c0000b0040000ff0600005605000046010000e3050000d8020000c2000000d40100001d03000031070000cd02000098080000f40b00008c0200009008000077060000750400001c070000c10700009c02000092080000b0080000770a00000e020000170b00007f000000b7080000bd060000,1265,1,6,0
1,eb010000480b00005b010000ce010000c70b0000520100002d0c0000d70c000062090000a10900000505000090010000a2030000460b0000500a0000520b000096000000cc080000390200005d0900006d060000660a0000830500001f0b0000370300003e0b0000270000000b07000002080000810b0000f004000005090000,2733,0,2,-1
2,8f000000d806000043020000220800001b06000023090000ed070000bd030000520600003c0c000083030000c90a0000cf0b00000401000013030000f00500008c000000c70b000080010000090100004b0800004d080000280200001b0a0000a009000013010000ec030000c60b00009a060000bd0a0000d804000041040000,737,0,6,-1
3,ff0b0000d7000000c30700005b040000a70c0000490800008f08000014030000270c0000c40b00004c0c000062010000090b00004d0700000a000000bd0000008f0000008f0b00009b0200000005000085010000d1000000cc0600004d0600002b090000c8000000bf060000160900000009000094000000540200001d000000,557,1,5,1
4,380c00005f00000084040000560100001b0c0000520b00008408000023090000d6020000fc0000007b05000013090000dd0c0000dd090000680a0000160800002102000015030000080200007504000086000000930300005f0600003906000010080000990700000f0a0000120300004c0a00004c0a0000450000006c020000,1440,0,4,-1
5,f60b000088000000dd0b0000720c0000760c0000d10200000f0900004102000011060000d4020000bb0c000002050000a80800008b0a00005306000008050000cf070000f30b0000b2090000840700002a0a000025080000b3070000070b0000ef040000ec070000da0a00004d090000ad0c0000550500001b0500006a030000,1179,0,7,1
6,d5060000b10000006c02000091090000c70500000e070000720b0000550b00000c000000eb0b0000330800007007000021070000dc0800005b0600006b0000005f030000c4030000fb0000001308000007070000bb050000d5000000be0500008c0c00001c0100008003000091060000300300005b010000c5050000bc010000,3169,0,7,2
7,de0500007d0a00003800000074040000440b00006a0000004c060000c20400004e070000c0060000fb040000dd0b0000790b0000f1080000ac0700008a050000d4030000700600001d070000fc000000f30400007c030000f9010000e6000000360300004204000027050000a003000000020000190c0000990300004d090000,177,1,6,1
8,cf0900004c000000e3080000030a000074000000d90800006e03000045060000cb0b0000890700004d0b0000760300007c00000001070000a60600003b0900000000000050010000f00500006e0b0000280a000048000000380400007d020000f5060000c60900003b040000700500006000000029030000aa010000ca070000,2542,1,0,0
9,3e050000cb04000013050000370a00002e050000310900005e030000d6080000de080000c2060000230700001a020000380b00004c0b0000b80b00005d0400002c0900004804000056040000d70100000c03000087010000510a000021060000d907000062050000400c000074020000dc040000a90c000044060000df0a0000,3221,1,3,1
10,d7020000a9030000d60b0000be030000ca0600009f0000001f030000f5060000ff0400000c0c00000a0a0000530b0000fa0c000065060000720b0000bc08000078010000c009000071020000fe09000098000000380b0000730600007b020000b5030000190a00009a080000c6050000cd01000099010000c5080000220c0000,1050,1,5,0
