trial,a_hex,b,m,alpha,e
0,070c0000e00a0000910b0000ef0400002d030000c0010000b5060000ab0b00007f07000050090000b6020000490800004d03000054050000f9040000cc000000,369,0,6,-3
1,1b0b0000930b0000fb0200009d020000be060000160c0000ca0800009708000030060000cd040000b30600006b0200000f0700001f0b0000760300001a040000,1705,1,2,-2
2,210a000006040000be020000700a0000e8090000aa0100009d050000fd070000890400005b000000990a0000f50b00005b020000860b000058060000ba020000,260,0,6,-2
3,d50900009a090000a80300000d000000060800006909000037080000aa0c0000a90800009d030000050400003006000009060000ec0c0000a2050000090b0000,3199,1,5,0
4,48030000ae090000fb010000f40800004a0100006e0400001a0c0000b40a00001b06000042000000a9080000ac0200002c0c00009d0a00008b080000be000000,1702,1,4,1
5,8c080000950200007007000050090000fc0c00008605000048070000eb010000a2030000d8070000b1080000620000007b0b0000fa010000f203000090030000,676,0,7,1
6,b8090000b40700009a0400009a0100009f010000d109000086030000c3000000e107000049080000900500007d0200008e080000d8050000b20300003e0b0000,1947,0,7,1
7,090200004f060000b9080000d20a0000bc040000980a00000d0b0000160a00004a0b00005b080000400300002b080000b604000000030000150600003e0a0000,2439,0,6,3
8,b20500009a08000019030000da030000800c0000980600001c000000010b0000ea060000150b0000770b00005d060000dd090000d30200000909000060090000,2833,0,0,1
9,f60c0000e002000045070000920700005f0b0000f8030000750400009605000001090000240b000062030000a2020000850b00006b0c000016060000ce0b0000,326,0,3,2
10,b3090000e8010000390600007906000056090000db0b0000a5080000ba010000c9020000b3020000e3090000b2030000be0a000011070000690a00001b060000,1641,0,5,5
11,e408000094070000d50300001f0100005a080000a80c000074060000d10900003c06000062030000eb0b0000100200001c070000610800005e07000097050000,673,1,1,-2
12,18020000b004000094070000b5000000cd0b0000980a0000690b000007080000160c0000f1030000260b0000510a00004f0300000f0000009d0900000e0b0000,7,0,5,3
13,cc0a00003b0b00009902000082060000fd090000df050000a5010000c60300000f04000095080000430600005a08000039030000910300008a02000047040000,720,1,0,1
