trial,a_hex,b,m,alpha,e
0,fa0c00004d000000b40200008d0c000087040000760a00001a0c0000bd0a0000d8020000770b00003001000094040000d00c0000ae0800007800000031020000d401000067010000bf000000b8080000820a0000460900007e010000ac0b00004e0a0000670a00005c0a000093020000900000008a0200006c050000f40100007d080000d2000000a2090000e90000006802000054010000790c00002b010000f20c0000b3060000910400006b0800004a0b0000550c0000cf020000cf0600004a0500004d0100009b090000fc010000960b00008f0c0000c5060000d1040000ee090000d00b0000ef010000cf080000660a0000260200001e0c0000a9050000,2610,1,6,1
1,330300006c000000d600000062080000be00000021060000570b00005a02000068060000f0010000c2060000110900001009000075040000bf050000230700009b07000045070000390900003d09000099030000d00b0000a8030000a10b00000c0000005e050000f600000072070000960a0000eb0c0000d9070000120c0000c1050000c4070000c80400002f00000091070000970c00000d0800001f000000c90b00005d05000056000000390400005e070000540b000076000000960000009d030000a40200006e08000086070000e2010000680600008e0200008806000077020000d00c0000f4060000c3050000c2070000f309000028060000a60a0000,2820,0,2,0
2,06070000930400009e0900007b070000d30a0000f3030000c60b0000bf0c0000d9030000ee0a00006b0c000023000000530b0000460200001f070000570300009e0c0000f70100007f0c000054030000920900003e080000bd000000890100002501000047030000000500004008000095070000af010000860500002d080000c7000000670400003b06000046030000b80300000f030000290a000028070000f8060000000a0000ef090000bd040000330500001a0500005e0400007d020000f1010000ca0500009b030000780c00007e060000820c0000db06000042060000f5060000ec0a0000a90000003f0600001c000000220500002303000036050000,426,1,6,-1
3,40050000350000004a050000f60b0000aa070000bd020000d20c000019090000200b00005705000082050000600300004a090000de0100006800000027060000ed060000aa0c00005002000014000000bc060000d20300003005000011060000280000005e020000100b0000740700007506000019050000210c00008a0c0000c00c0000a8030000e70a00004d090000060b0000390a00003f0900009200000090090000890c000008080000eb070000d20a0000ce01000048070000dd0c0000e006000049040000c90b00006a030000330800002b090000530a000086030000df01000052070000b909000094040000290c0000bf040000cc090000b3080000,2532,1,5,-1
4,c10100005d0500005e0600005b0400007508000079060000000a000089010000e6080000b2000000a6050000060c00006c0c00006f040000a5060000ef090000cd090000fd0800001e0200009f010000a6070000870100008b0700001b0b000061010000b10900004c05000026060000d00600008d090000c9000000bd0300000c020000240a0000460900009f0700009907000014080000c50300002a070000bc0a0000a2050000f601000031020000a60c0000d20800002b0c0000930a0000ca010000af07000010000000450100005d090000c70a0000510c00002004000038010000c4060000570a0000970c0000b80200003e040000af010000dd020000,2678,0,4,-2
5,c2040000800400001e0900009207000005020000d1020000d8060000d20c00005c000000c3030000c30800007d0c0000bf0100008b090000ab0c0000cf0800004f010000b30100008f010000a30600000b020000370b000030020000050c0000550a00007c04000003050000070a0000ab0b000011010000780900003f020000170100005c0900003d0b00009a050000e9030000840c0000ca0a00006c0c000088050000b7000000f50c0000ce060000260a0000ee0c00000f0b00005f050000de0c000006030000d50b0000b80100000a070000220c0000010300005c0300006f000000b0080000620100001e0a00002f020000ec0b0000f104000028090000,3102,1,7,-1
6,2a080000d50000006c05000089070000940300005e0c0000c1090000960b0000c80b0000120700001f0800008e0b0000480100002d0100008f040000d4030000070500008e0a0000160800006d0900008309000079090000dd090000d6010000400c0000420000005b0700009a0500003d0400003f0500008002000086000000ec0a0000d40b00003609000017040000eb040000750c0000380000001b000000580c00002d0600000a060000da0c00009700000020030000210700001a090000fe030000390100004501000024010000760a00007c090000c6000000a1010000450400007e0100004d040000400a00008c020000da000000c90300009a030000,588,1,7,0
7,8c0c0000fc0c000072090000d60000008e0b00000b040000280a0000c7060000890c0000770c0000e302000071070000e10200006f0c0000ab070000d30400008e0200002d0900005e000000d706000000040000db020000da01000008010000c70a00004d0800007e080000bd0a0000cd0c0000070100006c0900008c010000c3050000ce000000950000006805000054050000bc040000f3080000070000001f060000320b0000ff0a0000340600009a02000065060000cf080000450a0000290c0000ef0b00006d0c0000f1010000cb0300001a040000b10200004b08000088020000270900001d090000c4010000260500009f0a0000b602000010030000,2843,1,6,0
8,ab0600008a0a0000cb07000062000000c80300008b0c000072010000c60b0000200500007b02000088020000ab050000b0000000490b0000a7040000e20a0000760300002d070000080700003c0b00004902000005090000e0030000d10b000004070000cf070000bf02000002090000a00c00008d0c0000a80a0000a3080000cd0300003c09000090000000050c00009d0c0000700b00006a0000004a0a00009502000047070000e70500001c0a0000770b00004e0400009007000049050000c7060000150a000047080000ce040000bf090000720300001c030000d2090000c8020000c907000068040000c9090000290b00002f010000e40b000027030000,884,1,0,0
9,28070000ba0500008a0b0000ba0200007a02000046030000d3040000180600003b0900008b0b0000e50500008901000050090000ec08000065080000e3060000640800009d08000052050000f8040000e301000019000000640a0000ba0900006e0400008d0a000051050000d5070000290500005f05000054030000fd060000b50000006900000094000000080a000053000000f3060000de080000640c000056030000a40b000065090000eb0b0000450500004f0c000026090000ee0c00009a07000045050000d60900008c000000f303000020040000ad03000056010000e30a0000cc000000ab0200006e000000e9050000680500003d020000020b0000,1273,1,3,-1
