trial,a_hex,b,m,alpha,e
0,3f0a0000250b0000c5040000470b0000ba060000eb0900005a070000a60c0000b7080000780c000094060000de0c00001f0c000017010000540a000066080000,337,1,6,1
1,f30400009108000091050000d901000053000000db07000035030000d509000029050000610900008d0a0000450300004f030000b5070000620400003c080000,782,1,2,1
2,8f0200007009000076080000900a0000fc0b0000a4050000260800005a0b0000050500005a0a0000ed010000dd0300008e010000d50100004c0200007d000000,1835,1,6,4
3,02020000670c0000a2020000b4000000fa030000fd020000790400009f03000088030000c30b0000c3050000ac030000eb01000070070000ff090000e3030000,2393,0,5,1
4,63000000c0030000190b0000e80c000066090000ba010000af040000f1070000d80600008f0a00008e050000e80a0000b70c0000910500005e010000ef000000,3227,0,4,4
5,5207000058060000ac09000032080000eb0700009809000067050000c2050000920100000c050000cd0700006307000028050000bc030000f900000004060000,1428,1,7,1
6,20060000440a00004406000005070000bf0b0000b3050000080b00009d05000043020000a300000007030000ce06000039020000dd0a00004f0a0000bc030000,3018,1,7,-3
7,e80c0000f80200000905000094040000040b0000910600003a0b00000505000033020000fd090000890500001f03000067060000bf05000067000000af0a0000,1229,1,6,1
8,ad0200005b0300008a0a0000630a00008e020000ad0300005405000075040000f201000035000000ff0b0000e0060000730c0000a8020000ca0800007b010000,214,1,0,1
9,6a000000b40100006f03000000050000d40c000090090000120a00002f0900006b020000b605000041060000fc0000006b06000056000000f2060000f3020000,688,0,3,0
10,b3080000b20000003e080000450c000048030000b20c00005c030000570300002e040000b90800005a060000d403000060090000970b0000e40a0000a70c0000,2970,1,5,1
11,490200002207000009060000970c0000f10a00005a070000410300003c09000026070000c2090000aa0100002f090000680c00008f0800007d09000084090000,2886,1,1,1
12,ca0800004d070000610c0000790c0000c30b00005e000000eb0a0000060b0000e1040000780300008405000044080000760b0000570700007e0200005b080000,388,0,5,-1
13,3603000000000000c1010000dc0c0000e70b000078020000b80b00003209000039040000390b00005c040000040300004008000016020000130b00001f070000,1563,1,0,-1
14,b8010000bb010000170600001d030000af0a00004b08000099060000010700004309000094010000b50600005604000092080000cf09000057010000e10b0000,199,1,2,-1
15,f90b0000b00c0000af0700003b0c00001e060000c90b000015080000900c0000410300001b0000008406000001080000cb020000a0050000f80b0000db0b0000,935,1,6,-1
16,4801000074060000420c00004b0a0000a9090000c20c0000a806000046090000f303000008080000ef080000940700008b0500009100000015080000c2070000,1680,0,7,-4
17,f5050000c60400006d0b00004b070000c80a0000730700005e0700001d0b0000b60b00000e05000073030000d70400000b070000950c00005c0000003d060000,1292,1,0,-3
18,e1050000a70600003a0c0000c60b0000b7060000c30700000f01000003010000cc080000fe0400003d0100004a010000780700000b030000850b0000c60b0000,3286,1,5,-1
19,970c000087030000b00b0000aa030000f4010000d00b00000407000040090000b0050000e40a00002102000076080000780500003a020000230a000010030000,1432,1,6,-1
20,e3070000590a0000fe070000ad0c0000f4030000f8020000b00a0000f50c0000b1080000ab0b00008f030000d20000001f090000de050000240300005f0c0000,2196,1,2,-3
21,43000000460a0000480c00009b000000d80900001e0500003f020000cb0b0000070500001c0a00006e000000ea090000b30b0000050b00004b0a0000000a0000,2277,1,7,3
22,c6020000b6070000840500009f030000550600009301000033020000510a0000ed0a00000a0a0000a60c0000600400006b0c0000040c0000a106000068010000,2762,1,0,4
23,79090000f60900007c020000a3060000c9050000ce0100007208000080090000f107000039080000be0000004e08000022080000620c000015000000e70b0000,2192,1,0,0
24,9f0c00008a010000070300007703000008010000ab030000f90b00007d0c000070020000f8080000d4070000040c0000030b0000c20b00004e09000087060000,540,1,1,1
25,93090000870a00009100000007090000f2030000f5030000ba0200004f000000a0020000ba0b0000e70600007d0a00007408000091080000e40a00004d080000,1817,0,6,0
26,70050000920c0000070a00000c08000046000000370c0000280000008407000001010000bf050000c4090000e207000017070000b00700001f0c000095000000,1159,1,6,-2
27,f1040000e4090000050300007f030000d3000000e00700004501000098060000aa060000a7010000ff010000ee05000067010000210a0000c2080000b3020000,1118,1,6,-1
28,4e0b0000430400004d010000f8040000b607000067030000e8010000c10b00007c0b0000d60b0000eb0100003a000000dd060000770300007d0b0000ae000000,1966,0,7,-2
29,7c050000040200008d0b00002a0c0000fa0000003d060000e6040000d2050000300a000032030000d2050000050100008d060000b50500005f03000061010000,917,0,3,2
30,b60a00005b050000170600009b030000a8090000b107000044040000180200004f0500007905000020020000f2070000e5030000cd030000210c0000cc0b0000,265,0,5,-6
31,a40a00003002000005010000800b0000fd0c0000af000000e70100007a0500009a0b0000070400000a0c0000500a0000a90c0000fe0200000006000070000000,393,1,3,0
32,46060000d3090000fd0600009102000056070000830400006a04000077050000830c0000af01000087040000c6070000db080000c504000077050000c0030000,2910,0,2,-3
33,04070000110b00008e000000d708000007070000a20a00004107000071000000aa0500004605000067030000230b0000e805000066030000a90a000075030000,2324,1,1,0
