trial,a_hex,b,m,alpha,e
0,a2050000f50b00001d0900005d030000b00a0000000a00001e080000570c0000e80a0000d40a0000de0b00001207000077050000840600007408000024020000c20a0000d30b00004a0100007a01000046000000940800003a07000046070000a9040000720c00008e0200004d090000f200000014050000f6000000e5020000,977,1,6,0
1,68090000a4010000830b000027070000010a0000760700008e0a0000f50a0000ef01000044060000b6020000190a0000f4040000770b000044060000bb0000003c050000c0040000c0050000e9020000930700005b0100001a070000f50800007a020000f5000000e405000093090000b6060000d5010000b408000075000000,2018,1,2,1
2,190200008c0c0000740b0000870a0000e7030000fc070000e3020000d50a00004c0a0000620200009b070000aa0600003b010000d501000014030000ab0a000002030000940a00004e060000cb070000c50a00006e0b00002302000014070000cd070000e50900001b0b0000d70c0000a2050000030b00002b030000730a0000,1557,1,6,0
3,bc0b0000a4050000600a000050090000240a0000f700000031000000db040000a9090000de0000004c060000fb0b0000df050000cb0b0000dc0a0000af020000ca0a0000de070000b1090000f00300006e090000130a0000b80300009f0600008f09000071020000970100004b030000270b000056040000570b00001f0a0000,2477,0,5,-1
4,d10a0000bd030000780600004a0600002a0b00005c0100000d050000620400003004000017040000cf0600001b0800001c010000480700007606000050080000190300006e02000082060000750b0000a2030000ee03000042020000040c0000a7000000ca020000ed000000ff0c0000110200003a0700002f00000080070000,1945,0,4,0
5,b50c00003a0b000028010000a00a0000d8050000d5000000e8050000b70c0000f8010000e7060000d7030000070800009d010000430500001b0700006a090000a10b0000a70b0000ce030000a6070000e5050000c506000026040000d4040000d1060000ef070000a8010000c706000082000000a70c000002070000aa060000,2330,0,7,3
6,df030000940b0000340200003d09000063040000830800006f060000760300007c0a0000f70a000079040000d80a0000560500003f0a0000f8010000aa0b0000b30c0000fa07000010020000fe080000f3010000eb080000a0020000ac0a000025030000f5090000430c000071030000a5070000ef050000090700009f080000,1635,0,7,1
7,cd040000320a0000750600009500000043050000ab09000033080000930b00002e0000007f0c00007b000000ca03000095030000ce020000f30900004a0b0000220c0000660c0000e80300003e020000c40200004008000090070000b80400009a030000ba0b000062000000490900003e0c00001f0800000c0c0000dd090000,917,1,6,1
8,e306000051060000bf020000fe0800007b0400009a090000ea030000900200007c010000e903000053080000d70c000038000000100300001c0c0000870b000089010000ad030000ab070000ed0c00006b080000120b0000460a000020050000710900003603000025000000c50600006b0a0000760600001c030000ed090000,1726,1,0,1
9,e604000049030000b2060000a90600003a030000a50c000044040000c40a00000d010000430a00005e0a0000f7060000e9080000ba060000c60a0000eb05000031000000ad010000620100004c0100001301000014070000b50600007f050000d1060000e4060000bd090000480a00002a010000210700000c0a0000a2090000,2430,0,3,1
10,7e05000034090000ea040000130c0000f1000000a0040000d40c00001e090000ba000000c70a0000d1030000eb040000cb080000a8040000f0060000ef0200000f0600002f0b00003700000025010000bd070000ae0200007d0300008f0c0000fc050000e7060000e10c0000f20600006a060000a30a0000e4030000d3080000,427,0,5,-1
