trial,a_hex,b,m,alpha,e
0,9c030000b6000000350b000068060000500b0000b2050000840b0000f902000003020000550900008308000038030000b002000057040000d203000025090000e2090000ee0a0000f8090000190500002b0600005e090000f2020000000100005a070000ff080000c9000000b2020000c3010000f90500007105000007080000,1691,0,6,1
1,350a0000d30a0000d20200000c040000980100003d0400006b020000ce040000340900002f0a000043000000320700002b060000820900007f060000b60200007701000047040000700800005c030000fd040000fd03000034010000460900004a0c0000930500000406000033030000d60800000a0a0000c408000029050000,2396,1,2,0
2,890b0000a7050000a20a0000110a0000f7010000ea020000e0010000420c0000fb04000036090000d80c0000590500007a0c0000c80800003c05000007000000de03000077010000de030000cd020000080a0000bc030000d3040000c800000030040000340400007e07000094010000d5060000790b0000e302000077050000,3135,1,6,-4
3,8701000073010000bb020000f50b0000930c00004d0b000096020000d30400000a06000066080000f403000099060000a8050000a60b00002f080000ef000000e9040000a2080000070a0000220700004d03000057030000c1080000db050000dd000000420c00002105000081030000e10c0000b50a00003502000034030000,698,0,5,3
4,76010000fc0700007808000024060000370500004b0a0000e2010000220a00002c090000b6040000e5060000d5090000d2080000cd0700007703000093040000dc050000af070000dd070000a70700009c010000bb0b0000de050000e60200002c0200009c070000f80a00004e0100004d0c00004706000081050000ce030000,458,1,4,-5
5,4e04000043020000dc09000023030000ea020000e5070000b7060000130300000801000061080000550000008a0100001b080000e0000000c80100000c0300005c020000ac050000d70c000088000000110c000065090000ee0b0000bd0200008802000036070000e6060000c20000005b000000340c00003b09000098060000,1586,0,7,-2
6,a10a0000ec0c00001b070000f10b0000ce0300007d0900007d0a00005e0500008e050000d8020000bf000000cf090000870b0000b301000077000000bc0900006f0800009a0a00006a06000060060000d0080000d70900007d00000066040000cf0c00003e0b00006f0000003d0b0000cd000000c30a0000dd080000420c0000,772,1,7,7
7,da010000550a0000570500007302000092060000440100004a040000900600008e0700004b06000014060000ff0900001109000028060000800b0000760500004f0700007c060000260100003301000006050000400b0000260500008c0800008d0c00003f060000260400006e060000080b0000620200003009000090000000,2107,1,6,3
8,be0400003603000001050000660900001c010000470300006506000058060000f2020000ec050000a00b000058080000020000008b0600006e010000d10a00006e0900003e000000da020000710000001804000018070000f4090000ce020000ca0c00007505000000000000c1010000d4020000b80300000e08000040010000,2225,1,0,-1
9,4f03000041060000240a0000cd090000ab0400005a030000150500007d090000940c0000ae070000ab0400004603000043000000a50c0000040c0000f30300004d000000be0700007b000000a50100001b09000098010000f205000074060000de0300001b080000e7000000010600002a06000064060000c9040000fe040000,233,0,3,2
