trial,a_hex,b,m,alpha,e
0,750b000097090000d10400003903000049070000b807000034090000850c00003f0a0000f502000011080000750300005d07000082060000b70c00002f0100000402000013050000000d000063040000f4080000d60a00002d0100009c0c000034060000e90200009205000075080000bb050000cc070000f6080000ec0700004c020000000a00000b020000d1080000730700005e06000099070000060800007a0a0000040600004c070000f90c0000530a0000c50b0000cd020000b10500003008000008090000560900009003000007010000f20400001c090000ab0700003a0c0000a80000009d060000ab040000d6090000950a0000140c0000d3040000,1660,0,6,0
1,85080000190100000e070000ff0900007a0800001c0b000025090000df030000c5070000b302000086020000240100009a0c0000c10c0000ee0100002d0800005d0a000074090000570300000f080000a90500005505000050020000fa000000b5030000f10100006308000039050000440c000038030000e7020000180a0000e4070000e50000005b0b00004f06000054030000f5050000ff0a0000a20000007e09000077080000f706000015050000b40100001a030000170100001703000051040000cb0100007108000090060000f6030000e1000000170a000008040000700b000054000000b7030000a9070000450b000044070000160900009b030000,765,1,2,-1
2,950700004d060000e709000000020000b7040000960b00000a040000c7050000ce0100006e0800001501000074000000e001000080040000740400009c0b00003105000044040000910b000046020000b7070000aa04000030090000b0000000100a0000cb0200005d0300002f0600004e0c0000ff020000310a00001707000023080000ff0200007e070000cb0c0000080a0000ff000000a9050000390b0000cd01000045060000be0700004709000016020000d00800009c000000540900007409000044090000ba0300007b0a0000530a0000df0b0000a6050000eb0200009c0200002e0500000e000000e90b00001c0b0000610000008009000003030000,442,0,6,-1
3,b907000057080000d6060000c8060000a9090000120b0000c30500002a010000f30800000f00000011010000850a000077000000ce010000ff030000290600005b040000f4090000c5060000740300005a060000f0010000b50500007b0b0000bc0800008108000028020000ac050000d7010000b8050000fb09000014060000de060000c4090000520100004e0500007805000016070000da040000c7040000a20200007c0a00007902000085080000070b00004f050000850b000098060000d20a00004c060000a6030000370300005a000000230c00005a0200001f050000de0100003b010000e70000001c090000d70700005c060000690c00000a0a0000,2860,0,5,-1
4,84060000b1000000eb050000d70300008708000070090000850a00001c040000fe0a000011060000940a0000050b0000400100002c060000bf090000e1080000290700007b020000b30c000032070000230a00004d04000071080000130700003c0c00002b000000070100005b000000ee0400006009000078010000d805000065010000490800000f010000930b00000e000000580a00008102000033010000020900009007000068080000160b0000f7020000ad04000058030000ef0a0000a00c0000d2090000c80a0000c602000045010000bc080000b104000084030000650c000068020000200a000061020000340c0000c30600009904000085060000,1079,1,4,1
5,4c0b00004c070000b30c000094090000750a00006406000040030000060300002f060000e00700002e0b000074090000310c0000ad030000f30a0000e5070000230100000c0700007f0c0000a80a0000840300005b000000ca0b00003b0400008a0a000001040000310500001c000000250b00007a07000023090000ef030000510c0000a9060000ff00000075030000e70900003b080000c40a00009d020000b10b0000bc040000c70000003d0500006c0c0000b506000091000000ea0400008f080000190c0000b0070000ab060000fa05000000000000c70200005a090000b1010000ec0600004e010000e1010000ca090000d7060000b60900001c0a0000,1198,0,7,0
6,4b0a00001e0000002006000024020000350a0000c3050000e70c00000c0c00008205000004040000d90a0000ea050000b40c00007f0400006705000057000000a00c000095010000460500001b0c00005a060000dd0b0000880300002c0800002a01000059040000a300000003020000ba010000ca0200006b08000019030000c10600009e06000065090000b402000088080000a90b0000960400000609000048030000c2030000d0060000a50a00008e0800003601000087050000e50b0000b7090000540c00005f070000db0a0000510300000f040000e90300009b080000fd0b00002d090000090000007e040000400200003b000000190b0000a0080000,846,0,7,0
7,190a0000590700002c0100009c030000dc0400009b0a0000ae090000120800000b0800005f0c0000160a0000be000000d50a0000d90c00007e0400001a03000001050000740000005e080000390c00008c090000f0040000d10800005b0a0000380c0000f0080000b8030000b5060000f8070000930b00002c020000c304000097070000780900000e0200008b0b000022040000a4010000520c0000650b000087020000d30b000022050000470200007c090000fa0c000021020000f6000000b1010000ef090000570800002b020000650100004f010000ec020000ce08000088030000470c0000a10000008a0b00009c02000033090000450b0000bf090000,3008,0,6,-2
8,610c00005a030000730c0000b6030000500c000096020000f60600009a080000720c00000a0b000025000000690500006e000000460600003f0b00000e050000810b0000620b00002f070000fe0b0000170200006a080000030c00004303000020050000a20700001c0b0000df0600000c060000a8080000660a00001f090000350c0000400900007c0a00001d010000b7000000840800000a080000380c0000300100004a00000002020000d9030000260c00009600000038080000dc03000068050000de070000050400004e080000a8060000400200005e0a000094060000b40a00003d080000ea030000a60c00004e060000d9040000e701000097050000,2351,1,0,0
9,3f0100001d0600009e000000cc0a0000d0020000970a0000e9070000950c00003a000000f506000052020000da040000d809000077080000880b0000000900008b090000b70b0000570500005f070000a8030000da060000bf08000020030000720800009b020000cd0b00002c0c000081030000fd000000020c0000d2020000270b0000140500006f090000430300003004000001010000cf050000b50800006a080000b8050000a508000077010000f40b0000660100006f0b00009e0500007b090000d6040000530c00001b050000750100007204000008070000650600001b0b0000c1070000600a0000ca0c0000470100009800000042020000290a0000,855,0,3,-1
