trial,a_hex,b,m,alpha,e
0,2b0b0000cc0400007e03000030090000cf090000390200008900000081020000db0c0000d407000095080000840800008e040000f0090000bc060000f50700006903000050090000cc020000fb0600006f030000690a000036030000b10a0000d408000068080000de030000a6020000f7050000fe0c000056020000d201000099080000010100009b070000cb08000010000000bf00000086010000bf0c0000520c000086020000c6010000c80900000f020000ce050000800100007d02000000070000450c0000ce0800006c0b00004d000000d00500000a0c00005b000000d6050000b4080000070600006d0300009a0a0000fc050000df02000029060000,252,1,6,2
1,aa0c0000a70a0000b90b0000880c0000270b00003c0600006f070000e4030000f80b00004f030000050c0000fe0b000074040000050200007b0b00001d0a0000d5030000340a0000a20a00002c0b0000270c000008070000060b0000a305000078020000b80b00007d010000c40b0000f2050000f20c0000fc0800005f0c0000410800001f02000018050000080a00004c0100002d0c0000d60500008701000057090000b5000000390a000063050000920b0000830600003108000053080000e4070000ed040000300000004801000099090000ff090000f9020000b90b000087050000b4090000c3040000110400005c08000067070000f603000009070000,2198,1,2,2
2,e90000007b070000ba0600008c010000a00c000087030000c90a00002a000000140b00004905000046080000df08000054060000250b0000b6010000820c0000810200007104000085040000b30a00008e0700009b070000aa030000550300001a0a0000d00200006f000000aa000000ea060000d5090000480800002e030000ff010000c4010000da09000097080000d809000081070000180a00006d0c0000740900008f0b00006107000096020000fa020000ca0a0000600b000032010000d70b00006c0600003f0900005b0b0000250500006c000000d1040000d9030000110c000093070000d50a000047000000cb09000044040000c8070000100a0000,621,0,6,2
3,d20100005d090000f5020000bb07000069090000040100004c0200008d000000d7040000080c0000d4090000a4030000110b0000b1000000ae0a00007a070000340a0000210a000039080000cb02000089060000c0050000310700002803000021070000e606000038010000c3000000eb0c0000e50500005304000098070000c907000099020000ae0a0000f5020000810200005004000037010000890a0000900b0000be0a00003b0900007e0300005c010000170000008c03000090060000f80900007805000004090000790000009e0a00000d0500003a03000007050000d3080000f305000004080000070a0000c70100009d0800004a0a0000460b0000,317,1,5,0
4,9d020000e10600004600000044050000540c00008d0300003d040000c4060000db0500002d0c00007b0600006d040000c5050000510c000067040000650200007f020000990500002a0a00004a0c0000cf0c000094000000af02000063020000180a0000920000008e070000e60b0000ce070000000200003c010000fb040000010a0000f00a000083080000d2010000970500003d080000aa0500002603000010020000f108000016010000690600000b0b0000290a00008e070000a507000017050000f508000034080000430600000f02000080060000a7060000c00b0000cc0a000003060000760900000c070000d50200002209000060040000920c0000,1482,1,4,-4
5,2b030000fc090000f0060000de010000830b00003b09000038050000800800006c030000250900005004000042020000680000006c04000037030000170c0000570b00001d090000120700009d0500000f090000bd0900006e05000025000000aa040000fb010000640c0000060700009e0400000d020000f40a00004c0800002b01000007060000b4020000a604000084060000100700004d02000029080000e2070000090000008505000024060000f4040000590b00006700000065000000760c0000f1070000f10900006f0b000049050000f20100004a0300004205000053000000010c00004c050000b1080000bc0100002c0400004f0400006b080000,2606,1,7,5
6,29050000860900008f0c0000350200000b04000048030000410b00005702000025060000850300002c0500008e0a000014010000a20300001c000000720c00005d050000020b00000d06000093040000250000002009000020090000c300000067040000030900003a060000de080000a7000000aa020000a00400003a0400007e0b0000ea0c0000dc000000e50a0000b50400009307000053090000d2020000e809000076010000a00a0000f90c0000f204000055090000b30a0000f40c0000ff020000b40800001b0b0000300c0000530400007f0a000022020000fc060000f70600001b0c000067000000770400006c03000021020000f608000011090000,2458,1,7,0
7,2a050000fb020000e7070000800400005d08000073090000d4020000d90000007f000000f8070000280800005001000005030000150000003602000037060000330a00004601000064090000770500006e050000c303000069060000430c0000cb0a0000a5010000a70600006c080000b90900004e0b0000260500009a0b0000a40400006e060000d4090000b6040000e702000093060000440500007802000003060000740100007b0a00008d0c0000680200003208000028030000c20600003f030000560200007b060000d90100006506000062080000d200000067050000190a000019040000cf090000c201000032080000c20700005006000087090000,3030,0,6,2
8,b20b0000a20a0000d60700000b0b0000ad060000c10a0000800600001f0c0000c40100002007000026000000bd0800002a090000ab0600006f090000cd0200001701000075010000bd000000320c00006d010000b90200003a0500008d0700006d0800002e060000d50200004a010000ea020000ef0a00000605000082030000be0b000083020000f30b00005c0300003307000072010000a70600008f070000bc040000c8080000b508000020040000770600003d0c000015010000280600003e0c0000a9030000660500006b030000fe0c000059000000bc010000fb0b000048030000cd0b00002d07000065040000c10c000023080000ef010000bf0b0000,1546,0,0,-4
9,71020000510800008d08000081090000de060000c60b0000a60000001f0600005c08000050010000df090000370c0000290100009c0200001109000020080000f0060000c9020000b400000070020000070b0000f4060000ed0300002504000090000000df0000000f0800002d07000083050000d20300009c0c0000fb040000110000009a08000044060000c404000084030000040000005f0c000049020000de0300006a070000550c0000270800001b070000e10c0000fe0a0000c70b0000cc0a00007101000069060000ee060000cc010000cc060000630b000041060000d204000041050000c0060000f50300009b01000044050000e4000000b00a0000,54,1,3,-2
10,6a080000b50b0000160500004a0a00008909000002050000e9050000ea020000870b0000a9020000810100003e010000af06000084050000a70200003f01000000020000d20600001e0500004e040000a60c0000180c000028080000550300000e0100005f03000093060000ad0a0000f70a00009d0b0000080600000d080000ca0a00007c0000003b0400002b050000870a00007407000025080000bd070000c903000078030000800a0000c00300007b0000007a050000e10000001a0300002b050000730a0000490500008c050000110000007d080000de020000350800003c0c0000aa0700005e0b0000430a00009d080000ef0600003803000067030000,606,1,5,1
11,72080000cb060000350a0000440c0000e10c0000b1020000d70b0000e505000018020000f603000039060000d9040000e506000022010000140b00007d05000022060000120a0000bd030000ce08000010070000d8090000b905000032040000580b0000380c00007a0100002e050000f9090000a00200008a00000096050000f40a00004b050000b3090000e606000055050000df030000c4010000c90800008b060000e2060000380600000c0800007e050000430a0000ca0b0000990c00003307000045050000dd0a0000360c0000d70700003106000084040000770900000c01000059090000cc0c0000a5080000ce030000be070000410c00004e050000,609,1,1,1
12,a80c000045010000e3050000b30a0000a3070000030a0000bd00000000040000620b00009a030000ae000000ba07000075060000ce0300006204000069070000b90c00006f040000650c00000800000099030000850000003d050000980b0000680a000040040000cf03000079020000950500000f020000b10a0000a50700003f0a00001e0a00000f070000e5090000c50b00004f0100001603000002040000fd0100008d070000bb00000070090000eb0b0000b3050000a6090000060800004800000070060000880200005a06000040010000c70300005f0000005a040000fd0800004c070000400b00001f060000d00c0000a60900007d000000e0060000,1371,1,5,1
