trial,a_hex,b,m,alpha,e
0,b50c00008e090000de010000290500008e080000b40a0000220b00002f0a000042010000240700004c090000ab0700006308000004060000830400006d050000450b00006708000010070000e30b00009b020000120900002a010000270900001b0700004a010000df0a0000b00b0000840c0000770a0000070500007e05000016030000280800003608000072080000cc0b0000da09000017060000d5050000980a0000d50800006d0500008f030000b70700007d000000e80b000092070000710100000c010000780700009f0500002b0500005d0c0000030a0000e609000050070000bc0b0000ca0200002e070000b7000000130a00005b0c0000a00a0000,13,0,6,0
1,2a020000fa0000002c0a0000fe0c0000dc08000050020000bc0500002e050000440000000006000017000000290a0000e703000095040000ed060000340200009f080000430800002c060000120b00005f040000cc080000b40a00009b0c0000e205000021080000e50700003c090000ea02000037080000600200009309000013000000f909000066080000a50b000005000000060b000088080000670a0000e30600004e090000df02000014040000b30b0000c80b00002e0c00006f090000c4060000930800006a0a00004e0000002b0b0000dc0a000087040000fe0a000051020000090500004109000020050000c608000027090000c60b00000d040000,1166,0,2,-1
2,a5020000f90a0000d00c0000840600005f070000ea0600009e0a00008b0a0000230c0000c20900000a0c0000f80a000080020000ce0b0000be0900003d000000750b00000b040000340600002e0b0000ac09000056090000160c00008603000038010000be040000bd080000a7090000b80c0000620400005f0c000048010000f7070000750c0000fe090000fc0500000c060000f70200000e0400006c0a0000780b0000fe090000430900001e040000fe010000fe0a000031090000dd080000cf020000d8060000100c0000b50800005509000089020000a80c0000980800002e0000007b03000062070000c60b0000da040000e7020000e20c000025020000,1091,0,6,0
3,0c0a00009a0c00004a070000c20600005b06000024020000d50c00008f090000cb0a0000bf03000019080000f605000005060000a70400000105000079020000040c0000340400003e000000460200002e000000300200007109000036060000d0020000510c0000d60300004203000038010000fb0b0000bd050000c505000091010000d5090000250800004c0300006a0000003100000066000000ba060000e40300002602000085050000630b0000930c0000810b0000cb0b0000d500000040010000d20500006d020000990b0000e5050000b704000078030000f407000031020000650a000006090000aa050000f10b00001f0c00004f0200004c080000,1087,1,5,2
4,1d03000084080000400a000021020000a80a00009a0400009e080000380c0000ae0300000408000062050000d30700002b02000063030000930c00005b070000dc07000033020000010800000e0100000e0400008e0600000d070000b20a0000f00c0000e0050000690c0000c10900007c0a0000620c0000a1020000e00c00007d080000d2030000bb01000037030000580000003a0300004d010000570b0000dd0c0000880b0000e1080000100300009f060000ed090000630000003b000000d80c0000ac01000033010000180900007307000091040000b40a0000fc050000d40a0000e3040000dd010000b6060000a706000005000000ba0b0000f90c0000,2840,1,4,-1
5,b6050000160000007b010000400800009f010000b30c000014090000320000008e04000018070000ff07000025020000b503000065010000f60a0000b5000000360600002403000037010000a0040000860200005006000093000000220000000001000034020000fd0800009204000041090000c20700008e0b0000ea070000f70c0000ed0b00000305000043000000cc080000300000004d0b00001d07000083010000cf0c0000c20a00005405000039030000b30300009a0b00000e0a000090090000c1090000a1020000e301000056080000080b0000a1090000fd0b000058070000270c0000470a000001030000590b0000a9040000fb020000d10c0000,988,1,7,0
6,790700000c0a000076030000d00500007b0c0000470700006c010000a30300001a0a0000c903000095040000460600005d0b00007b0c0000690200006f0800004e070000970a0000d6000000f1050000a10200006f020000d3010000c40000000901000013040000800c00007200000059000000b508000004060000540900005a04000095040000a1090000ab0c000087000000260a00004c060000ea030000d50b0000d604000088000000850c00006f0a0000e60a0000830b0000820500008f0700002106000044000000160a0000f00400007d0900007b0000006e0800009f000000b7090000f50a000003060000a0080000430500005403000067040000,1912,1,7,1
7,d5060000d60700001a0000001c05000046080000a70600007d0c0000a8040000d1090000dd0b0000890a0000820a00005c020000200a0000f5020000c7040000360c0000d5050000c30c0000aa0600007d060000b3000000400600005e090000170c00005d0a0000d4060000be090000050700009c0500005e01000068080000d10900002507000025060000f306000006000000f507000005070000c1020000210b000008020000ed0800000e070000af0500007b0b0000c8000000a909000060080000740a0000530700000804000014030000190c0000820c0000f30c000037090000160300008a06000058050000000000002b0c0000510500001b070000,3051,1,6,2
8,5e020000f5040000a50000003d0600003f000000400c0000760b000083000000ab0400008701000012010000940a0000e8060000bf060000a2060000b5070000ca090000550a0000d7050000c60a000050030000f704000085020000040000007408000047040000ad060000fc0000007b0c0000c9000000a3010000fe0700006d020000ec04000069090000c009000015080000da0800004a03000005040000700700004f0a0000b90100003b04000000080000a60b0000400800004a010000f90300004d0c0000670b000084060000ce050000b8020000c9080000cb090000ac0800003f0c000043030000ab00000075050000050300008b030000fd090000,1052,1,0,1
9,fb090000a6080000df050000bb060000d709000029060000e70b0000580800000207000080060000a80b0000a1080000f3010000a1080000bd0b0000ed070000720b0000d809000052070000470500003b0900005e040000ff0b0000c20400003b0b000020020000c50b0000f30c00001b0900005f0b0000b0070000ef0700002d0500005a0a0000220900008f07000036030000ee050000d30800008606000089050000e10000008903000006090000c4020000210500001f0000001d0900000b010000f90a00004107000064050000a2090000aa000000f10900008c030000750c0000fd08000083040000590b0000430a0000d6060000e3060000e0080000,2613,1,3,-2
