trial,a_hex,b,m,alpha,e
0,9a0b000062070000c4080000ec00000022050000da0c0000ef070000ff0a00001b010000ef03000087050000e10a00001b040000db030000de0c0000200a00009a020000ac0000001e0b000038040000610a0000bf0900005e03000089070000a7040000b60100001c0c00001e0300004b050000a60200008d090000a4070000,297,1,6,2
1,280c0000a40700006a02000052030000d8050000cc0b00009e06000020060000be05000006020000490c00002b070000cd0a00002a0100009c06000017090000f40700002e0000006905000066020000f9090000b9050000e50900009f0000006708000045070000b906000075080000d40300008a020000d1000000e4050000,246,1,2,-4
2,71090000ca02000086060000e504000055070000cc070000b8010000bd06000037070000a40a0000610100009607000030050000930400000b0b0000730900005f050000da0b00000c0c0000e40c00004f010000490c000095040000330a00009709000056030000fe010000e905000006070000b0070000c10100006d060000,2289,1,6,-2
3,c0000000c105000014060000080a000066080000710b0000d90c000050030000790c00006b050000440a0000fc0900008a0c0000230a0000350100007f070000fe0c0000a4050000140c0000710a0000cc05000090020000bf010000c8050000aa0c00005406000005090000ee090000fd0b000012030000c1030000af060000,74,0,5,-3
4,460c0000060a0000d0040000d80c00002c080000e8060000a40b0000340b0000fd0800004c0700008a0800006b000000580a00007f060000f10c0000810c000091000000cd05000077000000ef0700008a050000900c000029000000fd0b000026090000c7070000d50500004f070000d30500005f070000f40b000016030000,1097,1,4,0
5,670a0000d80400001c020000d60b000091040000760500003404000050070000ce07000095080000860200000b0200000d0800007d0a00009b080000650200002f0a000033080000240b00008d000000a10a0000420700006f050000be090000c508000048060000f90500005a08000042020000da0200004c04000088080000,943,1,7,0
6,3b050000d70c00000d020000f7080000070200002e090000c00c00009f060000c5070000d104000090060000c509000018020000d2000000640200007a0900007f080000bd070000510300001b09000052040000ed030000810b0000e0060000f9030000b50c0000ba040000fb020000710c0000c50c0000680100009b070000,316,1,7,5
7,b201000031060000f80b00001b0c000065030000ad0b0000ad0a0000270a00005f0b0000060c0000f7030000cf050000b9040000170c00001305000095090000d50a000025000000c30200002e04000086070000490500007107000075080000a4030000a800000060030000be06000029020000cc020000c10a00004b050000,2149,0,6,-5
8,fa01000023040000a705000001000000ca090000d2050000640200006b01000022090000ab0700001b0c0000c30a00006b000000eb0400008a06000049090000da0b00003809000074090000cc080000480c00008103000018040000d30a00002b07000068080000560c000071040000e2030000f4060000030100006a0b0000,1630,0,0,-2
9,2f070000870800009205000013090000ab0000002d080000c708000087070000c00c000078000000830000008201000015030000730c00003e06000021010000bf060000920800001c040000420200007c030000af0600002e0600001e0c0000160000000e00000035030000910c0000e7060000320700005e040000de0b0000,1520,0,3,-1
10,1a010000970c00002c080000310200004a01000015040000180b000066050000ae080000620000007e000000030a0000420200001c0500009f0000000d0100000d0900005c07000052020000da0300007e0c0000ba0900007b0b00001d00000029050000810700003b0800007800000036030000050a0000da000000bc0a0000,664,1,5,-14
11,7b050000a60300006406000028020000fd0300009e090000840800007b040000dd0100008a0b00006f010000840300009101000090030000f20a0000820b0000da0200004b080000f60100001e0800000d08000081090000190400009b0000006f0800000b0000005b06000078030000f20200003e0900002a03000093060000,303,0,1,-5
12,1f020000170c0000830200003b0700001e08000080040000400b00009c0b0000400100001b050000720b000079020000a50700009d02000019010000cd050000460c0000c1050000f5080000a6070000fe070000e00b0000d304000032020000a1080000920c000098010000e70b0000520200001303000071050000d8080000,2109,1,5,5
13,bf0b00005e090000fe0200006c070000cf020000ca0800005108000042000000080b00005f0b0000fb0c00008701000028050000860a0000040600000606000084080000ba0b0000350a0000b1080000580100006c010000630c0000db0a0000e0060000900c0000d90700003c080000350c0000b70b0000fc04000057010000,932,0,0,1
14,7c0b0000ed080000630b00003e080000bd0c00003901000096020000990500004f080000300b0000f5040000e40900005309000091070000ec0800009001000087060000eb0a0000d002000069020000b4030000af0b0000dc0400005e020000dc060000260500001e0b00008901000003010000970c0000dd02000053060000,70,0,2,-5
15,14030000cc050000c6090000bc070000960800008e010000a9040000c609000011040000f8010000a1060000d509000065060000c600000015090000c40c00008407000047090000040c000009010000200c00008e0700001f0c000008000000ad050000690900006c010000720300002a020000e70900006702000086020000,1489,1,6,2
16,a10100000500000044040000de070000d70b000089010000b805000043080000c0000000e80600004e0c00008707000069060000fd020000c7010000260a0000af0000007509000078020000ec010000f4020000a40a00004a030000880c0000e601000061060000170c0000ca050000570b0000150600009208000050010000,3040,1,7,6
17,180000003400000050040000dd010000d007000052070000f30a00009a020000c2080000870b0000ec060000420a0000df0c00002e0b0000f7020000cd010000270900003e06000077030000690200005b0c0000c50a0000e80100003300000028050000a507000087010000130c00006d0100008605000065030000aa0c0000,255,0,0,7
18,550c000052090000d30500005b020000f1050000d8040000100900002307000072060000330c0000b7000000ae050000930b0000d90600002d0a00005d000000700800009c0b00006f030000e80b0000a1010000f40a0000e0070000810a0000c2070000950000008b0b00008c07000077070000f20600003b06000002020000,906,1,5,5
19,170700003706000067060000fe0b0000df080000a9040000050500003b030000750000006b050000d505000060030000a90c00000c08000037000000a5000000b407000019070000630a0000de030000e00500006f0b0000600900001b060000d40a0000be070000690b00007b0500007e0b000029000000740a00001a030000,3249,0,6,0
20,b001000070050000c8030000110c0000830500005d0a0000b9070000870200002207000071090000bf0000007c050000e9020000e00b0000660800003e080000c40a0000bd060000f3050000040300005a030000df0100001b010000c70b0000110400005d0c00006b0200000f0300004a080000aa0300008d020000db070000,3192,1,2,0
21,d1080000d80300000b030000da03000035060000e6090000350300001b0300001b000000f30c00005f0c0000bc0c0000390b00003b080000740600002f0600005f0b0000d4020000ec0100005205000046070000510100000b090000990900003c0100002a020000af090000df0b0000d10700004d0100004d0700008f020000,777,1,7,4
22,c7010000fb0c0000c0000000b8020000d6080000fb0a0000140300007f0100005e080000230900001602000087060000520800007a0a0000480a00007d010000b50c0000ac0500004f0b00005404000071040000410c0000e7080000600300008a0b00008c03000002040000f40000008a0100009a0300007b020000b4020000,354,0,0,-2
23,740800003b0600004c0b00004e0700002c040000880200002700000039020000bb0500002b0b0000de010000ac080000fd030000a806000013080000420700009f070000d20b0000570800004b020000d70a0000310a00007407000036080000e0070000b4000000a0080000540900000f050000350200008a020000810a0000,1602,1,0,0
24,b30900007b0b000086020000700900005c0000007c0300001900000069020000fa090000df0800007b0b0000b2080000da090000ed020000460000009d0a0000dc0400002d09000056020000a5030000ba03000056090000b20700001d070000eb0400001604000051030000f10c00007e000000eb060000e10000007e020000,2472,1,1,10
25,cb0a0000d4050000ac010000c5040000420200009a020000bb0c0000240c0000bc02000070030000440b0000a1050000910700007b080000d304000065020000de020000430100005c090000c10c0000d50500007c010000f90300004b0a00004b0c0000100600007c04000053010000740a00002b02000052060000e4050000,615,1,6,3
26,49040000bb0c0000ac0900004a030000740500005f020000db00000045090000dc0800006a0a0000300a0000e6030000fa07000048040000e80000004d0800009f0b00008807000033080000a0000000c30b000080000000e10300007902000082020000fe010000f20700002c07000029000000e40c0000e4060000f50a0000,1698,0,6,-3
27,c20000007c070000360700000e0a00000c0000008b0c000076000000b80b0000220200009f0900009903000091010000090600009b020000660700007601000095060000d1020000ee0c00004505000065050000f60b0000f4090000d6080000ff0c000049080000140a0000480a00002d010000440300009007000022090000,381,0,6,0
28,390a000060020000d4080000ab0c0000e2030000030b0000cd000000990b00004d000000fe0b00004000000018000000a606000051020000bc000000370a000067090000d90a00003b0400009a0a0000b9070000b708000093040000d80200002c030000ea080000e40a0000ed090000e90b00008d0a000082030000b5050000,1370,0,7,1
29,680c00001f0b0000460400007a070000d9090000b80b0000c20200008c020000bb050000b60600005909000097000000a0020000c1090000d2000000bf000000b5060000030500008e08000028020000f5060000470100009106000008070000ee0c0000df0b00000b000000f5000000d30b0000a50c000085020000f1020000,1446,0,3,5
30,ac030000390a00007e0c000089090000050700001401000005020000c90200008000000064070000f6000000990a0000740c00002f0800004a010000d2090000e4090000010b000023060000b70700005003000010050000220200001f010000a7030000e20300002b010000650000001a0800008e0800004f070000210a0000,1557,1,5,1
31,83080000c6070000950000006f0a0000ce0b000077040000bd02000098030000a2020000bb020000fc060000170500006b0b00009309000094080000ee0700005605000084000000d20500005d05000084030000890c000028090000860c0000000400000d00000039000000db0300004a06000038090000c301000006070000,1447,1,3,0
32,d90b0000030700006c000000e00b00004b0a00005000000049040000a2040000de060000c1010000160600001b0c0000f4060000fc05000045040000ae0a000030010000ad0b00005e0c000095030000d4070000f9000000770600000e0800005a0800005603000023090000a1030000220700001d010000ff0b00009a060000,2223,0,2,1
33,1a060000ae0b0000b60000004d0c0000920a00007d070000600a00005c000000b10a0000f30400009f0a0000860c00007f0000008f0500000c03000030030000650000003206000074090000bc070000b40a000005090000cc07000016030000f804000068000000110600009308000036080000050c0000c504000060080000,2980,0,1,6
34,7f030000030400003502000004050000fc0000006e0400003e0300002d0100004f0400003e050000a20600000405000092030000d2020000af01000096040000c10800003c0a0000ae0b00009c090000e90100005e0900009f030000e10700003f0500001606000090090000610c00000f06000052040000d90300007c0a0000,689,0,5,-2
35,7c06000039070000d10c0000e9090000f706000000020000850c0000f2010000760c00007a0a0000190c000055080000890c0000b9000000c7060000340000008d040000cf010000da000000f90c00000d05000000030000d90a0000c8030000000300007a0500004e01000059050000d9070000a9030000470a0000fd050000,563,0,3,-3
36,5f0a0000b60800000d0600001908000016090000610b0000430200008f0a00009b040000cd0c00008f0500006c0900004f020000dd0c00001303000016060000e9060000c30c0000b70000008e090000500500003305000002080000cc030000cc02000006050000a70300005803000086020000d509000046070000f20b0000,2109,0,3,2
37,ed040000570c00002e0700001f090000920200003500000089060000ef030000da0a0000220b000068090000bc080000960a000034020000f202000055030000910c0000bb0100005f0b00001a030000bb010000fc01000059070000c70700008c080000d10a000079010000540100000d080000e10600009f06000084020000,2211,1,4,-3
38,5b06000097030000da05000026040000100900002d020000f50100002300000019020000740b0000fa0c00000c0300006c060000e7040000f7090000bc040000910500009804000076020000bf0c0000bf080000db060000e7030000e70a0000f2010000f50400000c0c00002a0c0000ca0c000041010000340a0000b0060000,709,1,7,-9
39,380300008d0b0000a6000000090a0000800a0000a107000024090000320100006f0900001c0b0000a20b00007407000048050000f6070000ca0a0000ee0a0000070c00000d0b0000a60b00008a0500001b070000f60800005c090000920800009a020000fe0100002408000007000000ab0c0000ab0900004f020000090b0000,276,0,3,4
40,61030000d5090000800c00005b0400007f0000005f010000150c00001503000093090000fb0500001803000030040000ff0300006c0b0000f6020000dd050000810a0000590b000012080000bb04000089080000420000008f070000e8040000ba0c00009a0400002c0b0000100a0000240a000000030000ff06000081070000,2433,1,6,0
41,17090000cf0400008903000089050000d3080000ff090000b4070000650c00007d0400000f0b000023040000cf0800003d0800004e0800009c0a0000f8080000ff0b000072070000590500008401000023080000ee000000c40c00009a0100001c0800002f0b0000a90b000098030000e40100007c0a00008705000031020000,2123,0,3,1
42,cd04000093000000c0000000be080000bd0b0000050000009e0800002701000040000000690c000039000000a3020000e2050000900c0000bb080000a9040000c203000043060000cf0700001e030000610a0000cc040000aa040000d30300007f020000aa010000090400005e0a000028050000ea0800005f0c0000b8060000,2901,1,7,-2
43,80040000750100002b0a00003e030000c404000010050000000d00005c0a0000d50a0000cd000000f7050000fd0100001306000073000000ab010000c10a0000d60b00005f090000ef000000070b000087010000a402000071050000a0030000830100007a0c00008603000098030000cc0b0000a0020000b20600009b060000,3289,0,4,-4
44,280b0000e502000069020000d70c000045010000c80000000c0c0000c20a000015040000e30c0000d70000008e030000bd0900006b0900008a0c0000a509000053030000b307000058040000f9080000b2010000da0c000010080000a4070000c906000065010000f80400008c03000079030000b3050000450c0000e3060000,1746,0,0,3
45,cd010000f90600004f050000a9060000a70a0000a1040000580a00003b09000082010000a509000064010000590b00007a090000110a0000e00500000f0c000088040000120c0000180c00003a050000580600002f0a0000db060000a609000054010000530300003b07000058020000940a0000d209000062010000d00c0000,2963,1,2,-3
46,850b000099020000020100000104000061070000b50a0000e5070000610000002b040000020a0000f1010000e0060000ff0c0000800b0000ce0c000047090000050a0000310a00005505000007060000820500000b040000690a000079030000c2030000950200002e070000260c0000b708000008050000e4090000f6070000,1919,1,3,-1
47,fd080000820c0000be010000ff0500002a090000bc030000390b00003b070000680c0000380b0000d4030000d50900003e090000ad0000003f060000ed0800005d0800009303000079060000800900003302000094030000c50000006e080000fd080000920300004f0200007c0700009b070000be0c0000d30c00007d010000,1817,1,3,-7
48,f000000039060000c90a0000d6070000e50500004308000023010000ae0b00000e0c00001f070000860a00004d000000eb0b0000c20700004f0700004f010000c7010000720900003a050000a4050000d00c00003f01000088070000af000000dd01000099090000cd0b000016090000aa0b00003c0600006b060000c20b0000,85,1,1,0
