trial,a_hex,b,m,alpha,e
0,930900006509000056010000fa050000b2090000e901000048080000690700005c02000050090000cd0200002f080000b60a0000180200007e000000f9020000,2695,0,6,-3
1,1b000000a5090000060500007803000034070000d0000000f1040000fe0400007c000000c30a00005502000077010000ec0b0000b60500009808000044090000,376,1,2,2
2,ca0400005d050000b0080000320c00008f070000b00c000009010000290600002402000022010000520900008f02000021040000bb080000c3020000ad0a0000,2237,0,6,1
3,260400007a070000b80200004a0c0000e1050000a7000000f30b0000730c00001c0c00000d020000b40300002c080000530a00009f0a00004b0500005b0c0000,3178,1,5,3
4,db050000900a000001030000c30c0000360700005d0100001f0b0000ff070000560b0000960300005b050000300b0000930400006d0c0000ee060000ee020000,2685,0,4,7
5,71050000bd0700002b0700009f090000e10600004605000019050000c20c000003070000360b0000250200002d0a0000b80000009c040000bc0400003e040000,1715,1,7,1
6,1b02000055030000ae000000c50c0000380b00003f0a0000560000000b05000024090000fc0b0000cf020000ad090000b70c0000920200000a0000008e040000,1462,0,7,6
7,a1090000b80b0000ef080000eb0300004206000005090000440600006c0200009702000087000000c70200009800000048020000420c0000ba0a0000120b0000,814,0,6,2
8,38030000cc0a000062010000e203000042040000ff03000070050000d90b0000cf010000fe0a000028000000c8050000b109000083060000ce0200000e040000,2692,1,0,0
9,b1080000e205000073040000eb0600003a080000f80400003f000000810300009c0a0000710300006f0a0000de0400007d03000025050000fa0c0000360b0000,2597,0,3,2
10,66020000480000004c010000cb0100001c03000055010000a8060000ba060000ba080000a7040000340a0000860900008f0a00005c07000005040000ec070000,2253,1,5,-3
11,aa0b0000970c000016070000ca020000c4040000240500004e000000720a0000fd030000d904000091010000c3040000520500003c080000760300005d070000,2314,0,1,2
12,62010000880a00008e080000dd070000720900006b0b0000690b0000de070000630a0000d1020000de090000990700006305000045050000670800005b010000,3092,1,5,-1
13,950b0000e60700008c00000041080000be0900008d060000af000000890000001b0b0000130200006d0c000076030000960900002d0800008b0300009b0a0000,3055,1,0,3
14,360800006d020000d509000042060000cc0200008a060000c8050000cd070000a2010000a50c000097040000390a000026060000180b00007803000050070000,1971,0,2,3
15,50000000b3050000d9050000ce0400002b060000710a0000ad060000c3010000cd0a0000e10c000024020000ae070000ec060000230a00007101000016070000,1805,0,6,1
16,010100002d02000046080000da0100004c0b00005107000016010000090400000d0800006e0c0000690b0000e8090000d207000039050000f8040000cf0a0000,166,0,7,0
17,490a00000e0b00009100000039050000fd090000f7010000d60b000007030000870a0000d90500004c030000f00a00000900000021070000e00a000022020000,48,1,0,4
18,d00300002f090000510b00009b0700007a0c0000300900008d0300008f0700000f0900006604000078020000220b0000680c0000f00500001e0800004b040000,906,0,5,0
19,6d09000068090000d2060000d20400003e060000a403000093080000bd040000670b0000f9050000d804000052030000b60c0000250900007209000024040000,832,0,6,1
20,ba0b0000f1000000dd0a0000890500009e0600000f0c000089010000b70a0000ae070000870c000028090000b1070000260400006100000034050000bb080000,2652,1,2,3
21,64030000860500001902000026050000c300000008010000a7070000b50900007a0c00009e070000e60a00000500000057050000fe09000006090000510c0000,3019,1,7,3
22,eb0b000013000000e70700006107000041000000e8040000b209000005010000bf00000032050000b20c000049000000d20600001b0a00007e0a00008d090000,1317,0,0,-2
23,f90400007804000067020000040800002a0a0000e805000007040000080c000003010000e80a0000c3070000690300001205000083030000ca0a0000eb070000,861,0,0,3
24,6807000092030000ce0a0000c60600000701000070060000d2040000310a0000f10a0000b40a00009c0300008206000092010000470b00008806000089010000,3125,1,1,-3
25,9408000064020000490c0000e80200002f060000940000003706000042040000bc030000850c0000fb0800006d03000018040000220a00009a030000b9000000,1247,1,6,-3
26,20070000730c0000390a0000de070000a8040000290a000008070000b10b0000d80b0000a60000009a050000b7050000700100003605000013090000a7090000,2780,0,6,0
27,34080000e0070000d4050000610a0000df0a0000530a00003801000062070000c80a000015040000e40700007304000088010000560300005e010000a2030000,2018,0,6,0
28,900c0000980100005a0c00006b030000b70800005c0000000405000083020000b702000080080000ca060000e60a0000f5090000ca060000c8020000ee050000,663,0,7,-1
29,9504000044000000b2030000860c0000080200003f07000011010000a00a00005109000095040000500000008e04000010070000bc0a00000a060000a1050000,1393,0,3,0
30,950a000009080000130100005204000080040000520b0000480100007902000011010000300700003e0a00004a000000f80c0000750900009f060000b8030000,403,0,5,7
31,f8020000bb0c000096050000f604000057060000b70a0000f1020000bf000000dc0a0000610400001309000073010000cd0c00009f0a00008a02000037020000,1677,0,3,-2
32,ba0b0000b7060000930c0000ad030000100c0000c3000000a10b00008c090000980300008b09000015010000180a0000d2070000d900000086010000cd000000,429,1,2,4
33,230800007c040000a9080000ce060000e4040000b20400003d0a0000dc040000b20b0000240a0000fb050000a50c00000d030000b60c0000390100007a030000,35,0,1,7
34,9008000075080000cf0800005d0500005c0b00006e0400000f09000023090000580a0000bb040000950a0000560200003c0a000055020000ae040000fe0a0000,2233,0,5,1
35,c5040000280400003b010000110300009f0c0000a00400005b02000009000000330500008f050000ce040000600600009d030000c20900009602000082070000,1283,0,3,1
36,650700001301000052060000a908000096010000a7050000b7070000db0a00008d06000060040000e7080000350800006c050000d40500006c050000ad000000,2894,1,3,-6
37,af0500005d0a00007a040000d20b00000c090000b70300003e0a0000110c0000e40400008f07000058090000690a000024010000320400007a060000330a0000,257,1,4,4
38,fa0000007e0c000004010000fa030000910400005a080000370c000039020000e9000000330b00001c000000d4080000a001000038040000560a000056090000,2954,1,7,-5
39,b80700007e0b000051030000ee07000056000000f9050000c7030000940b00006706000059090000a108000077040000dc0000005d0c000069030000a30a0000,3,1,3,-3
40,650a000040020000f5030000b40700004a0500001f0700008d060000e7060000a20500007c010000620c0000210c00008d060000710b0000280100000f000000,2973,1,6,-1
41,590a0000b7040000df050000550a0000f0060000650a00005d0b000093040000b7040000370c000009030000260300001b03000083070000030300003c080000,62,0,3,-3
42,640b000089010000a60a0000c307000021000000430200007509000086060000520000001c0c00007901000029050000df070000f202000093040000c7060000,1070,0,7,5
43,b90b000029070000a7030000d40900003f03000000020000f20500005e00000083060000db010000960600007f0c000025060000440a00005e0400008c030000,2186,1,4,-1
44,e20400008f05000023050000f50900001c000000c101000091080000760400007e0b00006a0a0000da090000710a000022060000c9070000a70200000c020000,2090,0,0,1
45,c8060000520a000005040000c60100008c060000e50700007e030000b90400002a0500009b010000c6060000820700004d020000050b000086020000c6070000,3208,1,2,-2
46,5e080000c30b0000d70000000c040000ca000000db0400004e0b00002f030000db050000a90600007f0a000066090000d9070000530b0000510500001d000000,2918,0,3,3
47,3f0b00008e0a00008c0a0000d103000021050000ed070000ce0600003c080000780000009b06000068020000ba070000480800007208000095050000ec030000,1861,0,3,4
48,370700001b010000dc0600005a010000760c00008b03000098090000a2040000c302000009060000ff090000c1070000d20b0000fc020000c201000043020000,2511,1,1,1
49,620500007e060000290c0000920c00008a0a0000b0040000380a00007d000000d1080000d30a0000aa0a000003090000b80b0000b1050000f6020000c80c0000,2461,1,4,-1
50,f208000095090000810300002f0200000e010000e6040000df0a00006f0a0000ad02000026070000400c0000470a000087040000020800003c000000490a0000,121,0,1,0
