trial,a_hex,b,m,alpha,e
0,b800000028050000a00b00008f0200001a040000420a0000590a00009b0b0000490400001e0b0000360b0000b10b0000e600000085010000c2000000570b0000d80500008a0b0000c207000092010000c8080000510c0000170c000043030000630900003e020000280200006608000031070000640000009f0800009c09000069000000dc090000d40c0000640100004f0000000302000071050000a4070000790400006f060000f8090000660b0000820700003f0700007a050000d70100007c09000081070000300900008206000017090000910c000072010000620b0000950400003d070000a00700005a0c0000180a0000cc030000270b00000c090000,2497,0,6,3
1,a0080000660700009a0c0000f30500003c020000080200005404000017000000b6010000060200000503000078040000d200000003020000b90700009b070000d1070000b2080000830b000029050000860200003b090000fb06000025020000540900008f090000e60a00004a080000bc0c000065020000b5010000ec0600002a0b0000d80c0000cd0a000076000000100b0000c80600009505000084010000890a000096030000520a00001e0c000036020000fb0900004009000013030000d00b00004b030000400600007a060000a0080000ca0200007305000006080000cc060000150100006d0300002d0a00006d090000880300009601000071070000,2824,0,2,1
2,ea0a00005b010000e40900002b050000cf0a0000560300000e0500007d070000050a0000d10a00003c010000df0500007c0a000050040000ea0c0000020100000b0500001c020000700800001f0a0000ae030000700800008e0c0000340400000d0700007804000052040000480a00005b0b00005d01000059040000c10b000040030000f8010000e3030000530000006c0b0000cb0700005a0500001d050000e808000019010000ed0c0000b80a0000eb080000e8020000d509000084090000e50c0000a60600009e0100000a0200000a0800006606000081000000250a0000e1080000f7030000760a00001c05000085090000ce0100001209000058010000,1056,1,6,2
3,ea080000aa0a00008f040000820000002b0600007e040000e2010000e5080000b2060000ef0300008806000095030000df090000e8030000860700009b080000330100000e0a0000a50a0000de040000f80500002a0c0000230200008b010000900b0000f1000000cd0a0000230b000021030000070700009c0a000014050000020900002808000055020000d70c00000f07000063000000ff0b0000240a0000180c00004d090000a408000093020000a4060000bd0100008307000058040000a5010000f608000056040000c0050000c40b0000db0300002801000036090000120a0000b7090000a508000096050000b30b00008704000059080000850b0000,1917,1,5,0
4,1b070000c50300005e000000d60b0000d10c0000e80300009401000015010000cc0b00000003000097050000e203000097080000490a000056000000120b00004604000060020000040800008f020000b90c0000590a0000840600007805000045050000cc0700005d0a00002306000093030000c90900004e010000f00000009d080000df0c00006d0200008b010000a2030000c20b00007d0000009e050000ed0c0000c70000008c090000a80900004e020000c10b0000620b0000d5050000920200007b030000ab0600007a0200009e09000070070000f00900008a030000400000000b030000ba030000a408000010010000230a0000750a0000f5070000,2467,1,4,1
5,5c000000dc0900002809000023040000b6070000a8040000e6080000c5070000da020000f809000068000000720500002e010000df070000b20900001f010000bd0a00002f0c00009c090000c80b0000770300003e000000e8040000d10a00005e05000092040000c9000000a00700004500000003060000c9040000bc0400003f0c0000000a00003801000025060000b50a0000e0090000fe090000ae0000005d0b0000bf060000010500002d060000fb0a00003b0100000b0a00003205000000070000190700004d0a0000f40c00000a0a0000e1090000420b0000620c00001b0c0000fa0b00004b03000035030000880a0000f20c000072060000c0070000,503,0,7,0
6,8e0c0000450800000c0a000083020000d2080000ef03000057050000fd0c0000a50c0000d10700004d070000970b00001105000062020000c9060000370c0000e7070000590500002004000005020000a009000094080000890b00001909000063050000bc0200002c0a0000cf0900009908000069060000910c0000950c0000ac02000051070000cf03000027030000890a0000ef030000c9030000b60a0000bd080000f40900006f090000560b0000f30b0000cd0c00003c0000000f090000ab020000ea0500003c020000780b0000370200008f0b0000d90b0000f90c000069040000620600006f0a0000f30500008d0a0000a9050000cd01000031010000,1310,0,7,-2
7,de0a0000d1050000bb060000dc01000018090000620b000096060000360100005e030000c3030000e8010000c9090000a10200002c0000004c070000d70900000e0700007b01000023040000a10900000a0a0000fa010000f40400007d03000055030000fd010000320200003d050000eb0100008c01000002040000e1020000940a00007a030000c80700005a000000200400000e030000d2010000f3020000890b0000550900000d090000f1080000a208000003060000030c0000c4070000b2050000ff090000c0040000ac0c0000680400007701000056010000a50300003d070000b50c0000e9010000c201000087030000240c00009a0900008c060000,3272,0,6,-4
8,b0040000b20c00009603000089080000fe0600009009000017040000ca0b00002f01000010050000b30800003c0300006b0a0000c8080000ae0600004f0200005c0800006b0a00007f0c0000b9080000860300007f01000005090000c1060000d2020000920a00003e08000079000000b8090000f6050000fe0200002b0b00005505000051020000820000000e0700003b05000031010000500b0000d0030000420c00001f02000065060000a70a00007e0c00008707000005040000670a00009c010000630c0000d70c0000c00000000c020000cf0400009e0a0000a9020000d4040000dd050000fa050000ee000000ce000000f7080000860900008c0a0000,3273,0,0,1
9,cd0a0000360c000031030000df0b0000a60600007d060000ce050000830900009d070000d50c00008b060000a60a00008f080000db060000af0a0000770000009b080000750000004e0600001d0100006d000000f4080000630b0000b003000045030000f60600006008000094080000e2050000e2030000690c000029050000a10a00001c020000d007000085000000a7050000e9070000740400005a020000d7060000050c0000210200008c070000be0a0000c7020000b104000034080000e50a0000f30b0000a80300000106000092020000bf0900002f05000022020000a20a00008e01000014060000f00a00000e07000054090000ef080000660b0000,2790,0,3,-2
