trial,a_hex,b,m,alpha,e
0,1a010000d7010000000d000063080000770b0000920600001908000061070000ad000000e40100002c0a00004f070000a8030000d300000022040000fc0c000037040000350a0000de0700004c090000c80a0000280500000e08000087040000fa0800001e070000740200000c0b00006b010000d3050000d4000000390000001a08000008050000d6030000bd0a00005b0c0000b9000000560900006905000018060000430a0000510700004a0c0000e1040000fa0c0000a7010000a8060000c3080000e20a00000503000045000000a60900007a040000ce0700000d020000290200007f030000320c00000d080000a00600002a00000010000000d6050000,1317,0,6,-2
1,b3050000fb000000f1020000500c0000390b00006c000000e10700006c080000750b00003e0b0000c60a00008c0a00009d0c00008904000049070000de03000032060000fd0b00007d0c0000590c0000390300009e0100006b0300007c0a00002d06000066060000c00a00005a010000220a0000860c00004e070000b20c0000ee070000a30b00001c060000f1070000eb070000360c0000020c000065010000b50600003c020000930c000021020000de090000a1030000500b0000e9010000d4010000570c0000890a0000dd010000aa0a0000480c0000e0050000930b0000260a0000ab090000f3090000b20500006d03000073090000380800006f070000,1900,0,2,-3
2,7d040000ff0b0000c50a00006c060000c2040000e20900001c0c000077070000b8090000740c0000610400003705000078060000480a0000540400006a080000070b000053040000fd0b00004c0300007f0500001b0700004808000022090000020b00006d0700002e0200003a0b000091090000b408000065040000d90b000051040000b9040000aa0700005d0400000d080000d9090000ae0800000d0600006f040000c4070000db0a0000a2040000670c000075070000b80300006f060000b1010000f8070000830b00005503000069060000c40200005302000063090000a50c0000c40000005f0b0000620800000e090000410900002a0a000035070000,1205,0,6,1
3,050100005a01000068060000720a000019020000a20400002e0a0000520300006e010000680b0000e6090000730500001e020000ab0a00004106000034010000ea060000b50b000032040000f70300002a0400001a080000a2080000c6000000ff0700006500000020050000240b0000de0b0000280a0000710500008b07000032090000e10000002b04000031000000ca0800000f020000d509000047070000f80200001805000050080000370b0000e2080000020c00009f040000a5010000ae0c000068040000b20600006c0800001a090000940900007c080000870b0000c2010000cd040000cd00000052030000d4030000d90a0000d50a00008a0c0000,983,1,5,4
4,e6060000b502000034050000550900005d0000008f0000008c0b00000f00000026080000c5060000930a0000bc03000072020000610600001f0c00001d000000a8070000f10800009d0c0000830800003f030000ca0b0000520100000c080000910c0000cb0800002b070000940b0000f8040000ad0c000022030000a00a00006107000063070000500c00004e010000f0000000320a0000e1080000fa0c00000c0200001009000040050000fd0500002f0a0000520200007b0c0000dc060000d40600003802000013010000d2030000bf00000084080000af000000450c0000ca020000c10b00004d030000c2000000e3070000df000000850b0000900a0000,2469,0,4,1
5,cf090000b40a0000d8030000f602000000050000a408000077050000d0030000d6070000f4090000cd0c0000fc0b0000760200000d0c0000560a00000c0400009c070000a90b0000c60100000e010000b5060000e40b00004501000003040000ce0000003d080000dd0000000202000001010000ec0a00006f0c00007a010000bf020000d10b0000a2040000b10b00004d0a000015050000400b0000200100006d08000082080000690b00003f0800004801000036070000d10b0000d609000048000000630a000011040000ce08000040020000940400001d090000390a000066010000be0a000082050000d30900004d050000430c000010080000a20a0000,2085,1,7,-1
6,8800000029040000dc0100000c0c0000bd04000097080000b307000076030000500700001d0200004903000042050000520400009a0300004603000000030000cf0100000a05000087010000340500009c03000023050000fb030000920a00008c020000b5020000460b0000b4030000ca020000a60c0000790000004a0b000061020000bf040000a1010000f0090000f6080000d6070000940c0000620900006b00000058090000fc07000066000000dc030000180b0000510c0000550c0000280500002c020000280300009f080000c304000073060000530c0000de0b0000fc050000820000008c000000bb020000ad020000670700004d070000b7030000,1386,1,7,0
7,c9050000ae0c00009b020000140c0000dc0a0000b5080000740700007b090000500500005e06000054020000ff0b000021000000d6020000a8030000180900002f080000080500004d0500009b04000006000000f100000068050000e20000001507000065030000250b0000f301000098030000d20a00007a010000ad0000006b0c0000dc0a000079050000bb000000ba030000850b00004a020000c90400008c0a00008f0800003b040000690000008a0a00005f0800003708000037060000660a0000f70600002c030000d9010000ae03000030010000340c0000670b0000c00a0000f20900008e00000014000000f3080000ca0800001c0300003e060000,2733,0,6,2
8,38030000af0300002c0c00002e04000016090000f7060000940a0000ca050000a5000000450a0000ce050000c8010000d20500006b010000b8020000e10a000051060000640c0000c9080000b90000009e0a0000ba02000040060000c80c0000f90a00008c070000f90c000021080000d0070000b8020000a60300000f080000ec06000009070000d3040000ce020000e6090000a00300002e01000004060000460300001303000001040000550600003c0b0000820800005d090000f0090000d60200001d0c0000970c000057020000bd040000bc010000360800006c0600003f0b0000880500001f0400001e0800008d0b00003e0c0000d207000078010000,2369,1,0,2
9,580a0000d40200006b050000380200006a0c0000500900004f010000fd000000b8000000d005000055030000c40a0000ef070000d90a00005a010000a80b000089050000100c0000500b000022040000d2010000a50a0000500a000027070000a40300007f070000a60c000039040000f80600005b080000b40a0000a3000000b708000070040000fb0b0000ba0b0000b40a0000c90100001e030000a1070000a80c0000410800004806000020040000ff0700002203000055050000a7080000f20b0000970000004e030000fa0c00004a060000120100002a05000011040000f60a0000ba050000fc070000e00700001a070000a10a0000f400000062050000,997,0,3,0
