trial,a_hex,b,m,alpha,e
0,800b00007d0b0000cd090000a8080000b30c000032090000c907000058030000ec06000020010000bf0c0000a40b0000cf0200004a0a0000dc0b0000c00c0000e30b0000ca030000360400005c0800008d0b00007a080000ea0c0000170a000063050000b50700008c07000040020000700c0000400100009409000031000000b4010000ea000000820c00006403000014070000030b00003f020000760c0000170a00009403000073010000470000005d0c0000910c0000c90b000047080000110b0000b304000076070000f30500003d080000df01000079070000550200003a030000010500005e0c0000f9090000f80b0000fc0200005d060000d00c0000,2701,1,6,1
1,9b0000007b0b0000b7030000ab0600006d090000d0090000ee020000fd0a0000c00200007d0c00007f000000e10b00007a0b0000c9060000ac02000030090000e503000073050000890000004a060000100a0000b3060000c00600005c060000d3060000480a00009b0000001401000071090000b10200003c010000f6090000080800003e020000260600001d0900000f0c00008c070000f60a00005d050000380a00007b090000130b00002505000073070000e7000000a7040000f20100007f000000130700005b0700004e000000d1070000a30b0000fb09000029020000f8070000b3030000620b00004d0c000020080000b9020000bb08000031000000,2382,0,2,1
2,75040000d30c00006904000007030000f9020000410500003603000072080000d4020000fc08000060000000ba0300003800000028020000a40c0000c20100007b090000110700002d0b00004c030000b30200004b0500009e0a0000aa0800002a0000000708000026050000e60100002b00000004090000fa0000004d060000050500002c030000000800008a0a00003206000064040000fb07000038030000a6070000d6080000ee020000e405000007090000730200006b0800002b0b000096040000cf0c000077090000db040000b6010000080a0000e80400006d040000e4010000b209000032060000ff0a00004d0a0000da0c000082000000de000000,1158,1,6,-1
3,b3040000c90a00003b080000d703000077090000af0400009b0000002a01000047050000570100001b0600005f050000550c00006c010000f60500009f0600005f0c0000db0700009800000066060000b90c0000d4070000340b0000ca070000580b000083000000890800003e0a0000870000002d09000006080000d304000067070000d80200005f020000050b00003c010000de0a0000df080000d90a00005a060000b60b00006d0b0000fe0400008206000084060000e70500003f0600000b08000064020000310200006f030000b4080000320800001e0a0000a40c00003006000006010000570000008d0300007e070000fe000000dc08000035000000,3227,1,5,0
4,f80b0000f9040000950300000008000062050000e30a000080040000850a00000c000000f0020000180000003b0100008a070000db0000007a0a0000c102000021000000130a00003f030000b8000000990a00007e0c00001701000053050000f104000075000000c8030000590600007b080000cf0100005a000000dc030000eb0800006003000070020000ab0b000015000000af010000f6000000eb070000020300002c0c0000020800003d0c0000880300006e080000b1070000ef04000073050000b502000087020000fe0400007a020000420a00007d0000003a090000aa0000001e020000260b000075010000cc02000009020000670b0000eb030000,2375,0,4,0
5,5d02000093010000d20c00002f0b00009d0a000083050000930b0000fe030000c800000089020000ad0b0000aa0c000022020000ae010000f5080000820700009504000030030000b70c00008003000024090000d506000064060000240b0000e10900004b050000a101000058010000c00800000f000000c30a0000af0c0000130400007d0100006007000065070000e20700001c06000090000000020300002c0100003e0200008c070000b40a0000460b0000f8030000cf0b00001c000000f001000068090000210c000020050000b6070000dd040000790700007b040000b4030000680700002a020000d5070000330b0000040400005509000066000000,1573,1,7,0
6,380b0000b80b00003a0600004b0100003d02000070050000a7050000b506000020030000b1050000b60700003d0a0000f4050000580b0000d60400009800000046000000d70200002600000048060000980c0000410a0000b4030000780c0000950600004607000038070000270100004a070000600800003b050000470700002e020000b3090000aa0b0000d60b00000702000033080000b9000000bf000000de01000058000000330b0000750800005b090000ac07000094010000e3040000210c0000b80c0000430200007b030000d0000000110b0000a4000000df0000002f010000e6090000f60a0000690200009e040000e10b00004d0a0000c4000000,2859,0,7,1
7,90010000b4060000eb02000044050000b6040000a400000078080000750400002b0400001a080000fb04000078070000920400009f0b000062070000cd0b0000de0a000069080000a508000091090000ae000000410700004f08000066070000830c00006b080000dc01000066030000f30c0000da0600003e060000ab030000250000002308000068010000e2040000b6090000cb0b00002f04000031030000ca000000db0a0000e5040000d606000060030000c30300006d0900002a0200007d0a00005c0900006f010000fc0a0000cc0900005d050000f2080000ad060000ed030000d2000000590b00001508000039010000ab03000057010000a6060000,2952,1,6,1
8,b10900002f020000810a0000ab080000330b0000ae03000089090000dc0c0000b00500004a050000c5040000ff000000460800003007000093040000b7020000b602000044060000f70300005607000045030000e8000000ea0b0000dd070000840000001600000078050000e5020000f20600004d080000dc02000026000000a0030000f10b0000e909000010090000d3060000770800004f080000ff0b0000d6070000390900000201000090020000c20a0000290100004e0b0000160a00000001000037070000f6090000900900007c0800009d000000f3020000d0050000c407000039030000ce09000075070000aa0a00004d030000270c0000500a0000,978,1,0,1
9,a4000000f8050000020c00007c020000f90000000b0700005c0800003a0a0000810200008b00000061020000ea0c0000900a000034000000160c0000f30a0000cb0b00003001000080010000010600002f03000006080000a10500004d060000ea0500001b030000d607000030090000a80700000c020000d30a000081070000f10c0000010500004e05000004090000bb040000d80a0000ff02000045070000f40a00009e0b000039060000c40b0000ac06000077000000760500009002000043020000c6000000ee060000e90500005f0b00008b01000061010000670100003a080000290b0000f5020000810c0000d40c0000bd0a0000e50c0000c5050000,529,0,3,-1
