trial,a_hex,b,m,alpha,e
0,dc0500002e020000df0900003705000095090000e2060000ac0a0000b80c00001b000000ac0300007d000000c6010000bd090000d4050000e10300003c0c0000c80a00008d020000e8000000b2050000cb090000bb0300007f0a00005a090000b6080000dd000000da080000410b00006a0400005f000000ed0c0000ab0b0000d5060000180800004a010000bb0100008e08000008060000eb09000068010000940800002d020000b50600006b01000064000000d80300008b040000ab020000710500008206000077090000c8000000c5080000760800005d0a00003e0200003e070000100500000b0400002f0800000c0900000e000000d102000038010000,111,1,6,1
1,92090000ef030000a2060000b20a0000db070000fb00000057030000110a00006f020000aa0b000096010000fd0c0000ac0c0000500200007c0c000067020000ba0500001d000000950000004c0c0000d3030000a6060000d8050000020b0000d30100002f0a0000460c00008c0b000031060000f0080000db030000f20c000078070000370200003a0b0000ca000000e2060000530c00006009000060070000d9070000a507000010030000af0c00003108000056010000c60200005d030000810200003d020000030000000f0a0000cd080000410c00001b0a00007d0200001b06000002060000040200001e010000670800006e0c0000480b0000e4090000,3296,0,2,0
2,480700000c070000ac0a0000c2080000d2090000bf0300003e0600008102000018090000f3060000c8030000a4070000e60a0000310000004e0c00007802000025050000fb070000c807000039070000e7040000670b0000e6030000b405000006030000980b0000640500004d06000067080000e90300002c050000580600001800000068060000350b0000e00700004c040000c903000019090000be0c00002b000000fc0c0000a1070000db090000450100004f0b00004a0100005106000084020000d5010000fe0400004d0a0000f70100006b0400004f030000c50b0000600a0000b2000000c2000000d0080000ed030000e6060000d50a0000b8030000,1152,0,6,-2
3,d70b00000a0500002a0a0000a50a0000d90b00004806000012030000b1020000d60800007c0500004b090000b103000068070000410800005a0800009c0a0000090c00005f0400007e0100003c0a0000940b0000060300000108000076000000840400003b010000850b0000d40400002107000037080000c90c0000d60a000068070000ae0300002005000082050000320700005b0b00000b0a0000b601000066020000430600004f0c000070000000630c0000210c0000b50400002d0b0000580a0000970a00003908000073080000a5010000d604000026060000de080000a9070000ed0a0000800a00006e040000bd010000860300009306000025030000,729,1,5,0
4,72010000200000002a0400009f0200007602000048040000af0c0000af010000e10800007805000033010000f2090000f8020000a20900005c050000800b0000170300000e0a000090020000c5040000fe080000f2040000b0080000fb070000a400000048030000780c00001f0b0000a50a0000770700007c0300008f0c000020090000080a0000b00400006c000000f2070000320400000c0300009507000050090000830100009a070000f8030000a90b00000f01000033040000c30600007a050000810a000059070000a10500009c070000ad0500002a020000a4090000950900007d050000c80100002a0c00009a0500002e0a0000a50c000000030000,1543,0,4,2
5,260100000c060000ed0a0000800a0000010c00000b09000029020000060b00002e070000ea030000cc04000091010000a30900001c0a0000df040000850a0000ae0a0000c40900006f0b0000350600003a09000033040000cc05000086030000830200005a000000ee0c0000890c0000c0060000390c0000b00400007d0a000072010000060b00007e0b0000810000001c0b0000b101000082050000490600009e0900009f080000c80b0000e2040000cd0900008e050000630a0000a80500008a040000510b0000080b0000170c000037040000d3050000380b0000c80300006e0c00009f08000049010000d706000055090000e00b0000f703000066010000,2990,1,7,1
6,3602000016070000820c0000ea060000880a0000990c0000b105000089070000e400000090050000740c0000000500008704000003050000cb0a0000220b00008d08000005000000730200003507000085060000680a0000e50000007b09000091070000540c0000510600001f06000056000000f00600002f000000b90000006d01000037000000d908000094090000720200009d0000001f0200004e08000040040000ac040000f7050000aa040000410b0000bf070000ec0c0000db0800005b040000b50500000d030000810b00008f0700003a0c000033020000d00a000020010000160700003e070000850000003e070000fb0c0000f60300006e090000,1636,0,7,-1
7,d0050000a7080000c70b0000da02000043050000830a0000b702000068080000fa060000a20900002b0c0000400c000032080000a7080000d00000001f090000090a0000a9060000f6060000d40b000061040000500300006607000048050000b30000001b0a000004050000af0400000b0b0000850100009804000006080000650b0000560b0000d7010000b6030000f3030000a2090000b30b0000f6080000250700006d01000077020000aa02000024090000b1000000fc050000840600006b06000093000000b5020000e10200007e080000b5080000d309000023020000700600002005000075070000750500008406000006080000f80600000f010000,681,1,6,5
8,bd0c0000250900005f06000075020000d70100001c0300008b040000400200000504000058030000870b0000250500008b00000014010000b80b00005f0500007d000000b50b0000ac010000dd070000b603000066070000eb0b0000920c0000ea0b0000f3090000cb0900002e0900007d08000019090000e606000077030000e306000000040000340b000093080000190a00006f090000600c0000680c00009c020000f10500009e0900006f020000300900001a03000020020000120100004808000017080000220a0000f7090000c10b00001f0800008b060000500a0000a3070000ac050000b4020000d20100004708000050000000de06000078020000,2904,1,0,-1
9,9a0b00003c0c00009b00000039020000b2070000ee01000009030000dd0c00007c070000920100007a070000450600004c050000d803000052090000ee0400005f0400001b0c0000c30b0000cf0c00008b090000460600001f060000e10300001007000097010000e00a00004a0300007f0b0000030a0000fb050000110b0000f6080000fa0b0000ac0b000078000000dc090000c00a00002000000056030000960300008c0c00009a080000d6020000db0a0000480a0000ba060000a20b0000480a0000a10b00009b04000032000000ab070000ef0a00002e000000f9030000e70500000b0900005b0b0000120b0000180b0000bc07000055050000a5050000,1366,1,3,-1
10,94050000fd040000e10300009a070000af030000170500000802000021040000b60c00002f0800005b020000b80600003c060000750c0000e10900004709000025010000120c0000be0200007c0200005b0c0000010900001a0c00007a080000bf0400006c0a00003e0800006f01000077050000530b0000e5060000cd020000140a0000ac0b0000800600007b0100006d01000033060000780b00005b000000e20c00005d0300006b0c00009a030000530c0000c501000030060000110c000082070000ef050000240000006e0c0000d307000096000000980500000305000044090000bb060000300c00002709000006060000c9010000ac0100001d070000,628,1,5,-2
11,69050000a0000000980200008c0400009b010000cd070000040a0000fa0a00005b09000098030000fe0100004d0a0000af020000a8030000eb0c000085030000a0010000b80400000a010000660700008104000047020000f7070000a8030000e00400001e01000016000000d3020000b1040000400a000093060000ad050000ba0000003b03000094080000b2020000830a0000cc080000210a0000ef0600005d0a0000f406000055030000bf00000028020000e90a0000b007000077080000100c0000770c00003d0c0000f9070000210c000008080000a500000001020000ad060000b600000042030000cb050000530c000003090000bf0900004f0b0000,1454,0,1,0
12,5508000019070000220700003e0c000008030000720b00008902000022060000160900005a0100008f0b0000a5030000dc0100007106000084010000b6000000b40b000078010000e2080000230a0000480c0000010a00000e070000eb050000390a00005a000000010400002d000000a90b0000310200003b0a0000f5040000fa0900009a0c00006a060000870c00002b030000c7010000e6000000100a0000d8020000f60200006a00000011090000030400004b070000ad010000c9040000fb0700003f090000aa050000f4060000ef0a000089090000a9040000610700004d090000a3050000dc040000b4020000050a0000680800001e0a00005f0c0000,1825,0,5,-3
13,cd0b000020060000860500002d030000540c0000b3030000d9040000300a0000a70200007f05000058040000a206000020020000d7040000f0090000010300008d050000d10c00003b0700001d0300009101000075030000a5010000d1060000ec000000ec02000008080000500700006d0100004409000022090000c1050000950800008a09000075060000630500004e030000eb000000f0050000f30200007d030000020600009508000038030000640b000008040000ea000000f60700006b0b00000d060000e20c0000e60a0000220100006a07000018090000ff050000910400004403000015070000130800000a050000830a00005b06000045060000,1604,0,0,-1
