trial,a_hex,b,m,alpha,e
0,470c0000ca0a00008608000075060000e9000000b80b00001d0600005d000000260300009d0800002a0c0000f20700008e090000e0070000e70c0000e20700000607000062020000c20900001a040000d5090000b5020000250900008a01000097020000cf0b00003d090000d605000050030000f70c0000220200006c080000,3306,0,6,0
1,640900004d080000a40c00000d020000690a0000650b000050010000ec01000085020000420400009d0100008f08000073080000980000002b060000ab0100008d090000ba0600007f070000320c0000670600003f0b0000de0a0000e40000005404000069040000a1060000d0040000b30500002f04000032070000c6040000,868,1,2,-2
2,d0050000a00c00003105000044080000c302000077070000a2020000000c00002c01000072060000f0080000730800002507000039060000ad0a0000910800002907000036060000d606000001020000dc0a00004402000005010000c60000001f0a0000ab070000b40700002f0a00004b050000c30500007a02000053090000,2386,1,6,1
3,870c000029070000ef0c0000270b0000da0500007b0600006e0c00001d060000ed0b0000c80300003f010000300600008b040000900400006d07000020090000700500005e0c0000b708000072040000050b0000c3080000ea0600005d070000a50500000008000011060000af060000230b0000ca05000084090000790c0000,920,1,5,1
4,a0030000a109000077030000f9010000400a0000a1040000e8060000330b000083090000b20c0000b60700004102000061000000aa0c0000d70500006f0b0000d00100000c040000c30b00006c080000950600005c0a00007d0200004b0000000e0a000014010000ee0200002d0400003d070000a70300004a08000052090000,599,0,4,0
5,10060000b6050000b3040000b6030000810500000a0a0000cc0a00001109000033010000240b0000b6030000d20300001b0000001e00000012080000a60400007d060000510500008308000077010000370c000056080000ed040000e90b00005d060000a30b00004d0600008709000026060000720c0000070c000044040000,2680,0,7,-1
6,8e0b0000100c0000dc0c00006107000025060000dd090000e606000056070000ab060000db070000900c00003e04000008060000740300002504000099040000a0090000b4030000c1090000570600004b040000b80300007d010000e1090000a9070000980600004609000059070000ba0c0000e8060000b50a000064010000,2069,1,7,-1
7,9402000063000000f00100001f0c00005d000000200200000b0900000b040000db0b00004e0c00004209000024040000a3000000610800007f020000e6010000ec0b0000ad0c000054060000ea030000e9080000d10900006900000026070000ef0100002e0500008c0100005b030000f8000000f20200001a0500009c040000,1231,1,6,-1
8,940500002e0c00004406000066090000130600007e01000046090000d60a0000ec0b0000140b0000750900001d0000001b020000fd070000e7060000c204000078080000e30000005508000029090000db070000120b00007c050000420b00002d0700007200000041040000be040000b1000000e3010000250900004b080000,1812,0,0,1
9,970100000f0100008f0700008a030000db0800006d0a0000d00b0000f4090000550b00003c0c0000fc0a0000280300005a0900008f000000470300006f09000084040000d90100007c030000ac000000990000005300000076050000ef050000890500007905000057070000ec0800003e0400005d0600002008000016000000,1493,0,3,-2
10,9f0a000079010000400600001e0800001e0c0000dd020000da0600005f000000970c0000e901000037060000660c0000f10b0000a7080000070c0000cc040000db060000130c00004c0100001e05000051030000c00100000e070000f2000000e708000036030000670c000058000000d00300004d0800002d0100006d070000,1265,1,5,3
11,6c030000930c000092040000df090000c4020000db070000f00800005d090000dd040000e20700007b0700004d0c0000f6090000270100008c02000067090000220600000f0a0000340900001b0600003f080000700a0000c80a00001a0000001b00000083010000910900006f0600003e0900007307000081000000e90c0000,2785,0,1,4
12,b1020000d70a0000120400008f030000b6080000fc08000034070000cb050000f90c0000ba0a0000b6090000d508000037040000ce0c0000d5000000530100002401000056030000ce090000ec0a0000f8040000ce0700008a0c00004f0300002f0400005802000016010000c60800000b0a0000cf030000430800000f020000,2376,0,5,0
13,7807000011000000410c0000e3070000cb0900006c0b00008c090000ee050000ff080000ab0900006d080000740100005d000000d0060000880100000c0b000004070000f70c00002e0700006e010000a504000044030000d60600008d010000240500004402000003000000a8040000ac0c00007c07000065050000d4050000,1287,0,0,2
14,b60a00000b0500007b080000ff0800005d020000e6070000570200001d06000027070000a3030000f70a0000a20a00001d0200006f050000300c000060090000080a00006c0600002a040000f5020000e00800003104000088000000a90b00002f0300004e040000e0070000fe0c0000f9030000f3080000c50100002c050000,3034,0,2,0
15,ea070000070b00001c090000d20b00004a010000670700009d0a00005b070000d3080000530b000072060000d80b000010050000d3080000be05000047040000210a00002809000016000000e7050000e408000028080000c90300007e0a00005002000005020000810b0000ea0200006b030000f3040000ac030000560b0000,2953,1,6,2
16,23060000f9020000da050000020700008b080000ff0c00007c0b00007a010000420b0000ba0500007e0a0000cb010000870c0000850c0000410c000049020000580c0000c5050000060b0000c2000000b40c00001a090000b6090000f104000077080000ce0c00001a030000c008000003030000870c00000a060000c1020000,2612,1,7,-1
17,d50b00004c0a00007b020000f5030000e0020000fc000000fe0400008701000069070000c70a00007b0a0000a6070000cf0b000012050000ab0a0000940b000099020000940300005e070000bf0100006209000044090000eb05000042040000cf090000c3060000d5070000630c00001f0600004e0700003d060000b9010000,1667,1,0,1
18,730a0000d00600000204000047070000b9020000ce020000360400009b0500005001000071060000790200008c04000058080000650a00004a050000ac0a0000ed0b0000450100004b050000900a0000e0010000f4080000020200008203000046060000b9030000ad0c000034080000e70c0000290300000000000063070000,1762,1,5,-1
19,c60b0000f7010000150600005401000046000000f10c0000950000005c0000004e0700008d0900001f070000fb020000f7050000eb0a000092040000400300002c060000200300003d090000e80100008f0200009503000074090000f10a00006c050000510b000085070000850b0000a4070000c6040000d40400004a090000,3226,0,6,3
20,5f0c000079090000c5050000fa02000003070000550b0000f6020000b30300002a0900002d070000b90100007d0c000014090000ff0a0000a200000096010000e40c000085060000af010000ea0800005b0b00000c0300008803000022040000e501000031080000da040000cc060000d50b000019070000b00a000096030000,668,1,2,0
21,0a010000620900009a060000ce08000023090000790800003505000072050000270300005a00000051090000de0200004d0b00003a0a0000eb0900003d090000d10800001a0a0000850700006505000056010000dc0c000036080000b406000080090000c6080000ab05000032050000eb0a00000c0700005b0400003f030000,2039,0,7,-1
