trial,a_hex,b,m,alpha,e
0,a3010000f204000099060000e0050000100100005c0b0000350900008b000000df0a0000e006000073070000e5090000230300008909000010090000180b0000,2753,1,6,-1
1,2a070000610b00001d090000020900000901000026010000f703000027070000ee0a00004e0a00008804000076090000da0a0000170700007b070000dd020000,82,1,2,1
2,a40900007a0200001c0a0000800c0000a80800005b08000041030000c5020000a20c0000170c00003f050000ab0600001a000000dc0300002b0b0000730b0000,1637,1,6,1
3,1e0000002c0900004b070000eb080000420c0000720a0000cd0b0000e308000023090000eb0b0000510400009f0900004d0700002901000069020000620a0000,2907,0,5,4
4,cc010000d20c00000303000041070000ad03000033000000fd080000c7090000bc030000420b000018080000dc030000510b0000950b00009702000022040000,649,1,4,-2
5,0d090000e6080000a80900007c0400005f0800000c0c0000cc0c000017070000b5040000a70300006b07000085040000d7050000440c0000690a00008b0b0000,3208,0,7,-2
6,e20400004e0c00000b000000df0200000700000029010000a60b0000ab0300002b070000ee0200000300000001050000540800006d0a0000bc020000a1010000,2506,0,7,-2
7,9e0300009b0800008e090000150c000021060000ca0b0000ca0900009f040000f60b0000ac03000039040000d306000089060000e90300002d0b00004f060000,223,0,6,-1
8,81050000f00100003b010000cd01000005050000730800000d060000c50800002f030000ab0600007a04000022020000710a00009101000046030000160c0000,313,0,0,3
9,7b000000900200003d0500009b0300001d0b00003a05000095010000b00100003209000073010000e0070000e7060000480400002a050000090700000e090000,267,0,3,2
10,1e030000f3060000eb010000ae010000860c0000ce0b0000ca0900002808000085000000070a0000f5050000eb080000d0030000e70900004a040000ec070000,2829,0,5,-2
11,cd01000038020000950c0000070c0000570000005004000011040000d6090000da06000040020000b1000000470b0000e10000006b0700004f080000ef050000,2112,0,1,1
12,d80000002e040000e20000006e0c00009401000048000000a8050000e80900001901000087080000ec0300004e09000035020000a3080000af05000089060000,559,1,5,-2
13,fe0900006f020000b8090000f00300003405000036060000c20900006c0b00001d0a0000d70800007a0b0000e20a000066090000d006000048060000150a0000,184,0,0,5
14,6e080000700300001f0b0000110c00004d0b0000ff050000a50700002b09000021070000130800005f000000e50a0000f6050000bc0900006c050000d9030000,2888,0,2,-1
15,940000001c020000eb0900000b0c0000bb0b0000b90300008402000096060000480500006b0300000a05000010030000810a0000da0200006405000028010000,465,1,6,1
16,3507000048010000da03000013020000d90900008a09000082020000a7060000d60900003f0200008e010000ca0800000602000012030000ee0400002a010000,628,1,7,2
17,0c010000c90a000094080000870b00004a0c0000ec0700008609000057040000cd02000003020000d1000000c502000092020000100300002c090000d9080000,332,1,0,-6
18,22020000ca060000590c0000560200004e020000a7020000400c00004e0a0000bf010000de030000ca0700009a0300002d090000e708000001070000220b0000,1411,1,5,-1
19,91010000950800006d00000053090000690a0000560b0000ad050000400100009807000043050000a6080000f103000042020000580100004e04000019050000,1559,1,6,3
20,780b000070050000c2030000f50400007f0500003f0700005707000020080000e20800000f00000078030000410b0000bb050000210c0000f3040000e9080000,1562,1,2,0
21,dd000000920b0000e00c0000fa0a00007b0a0000aa0a00007208000086040000ff0a00001a000000270b00002e0800007a070000c00c000088010000450b0000,2818,1,7,1
22,570100009b000000fe010000ac0500006e00000070060000ee070000ab070000fa0400001404000059020000af080000060500001f060000570a000066080000,2797,0,0,-3
23,f00b0000db0a0000110b0000b8000000170a0000e60a00000a07000038020000c20200006c05000084010000920c0000be050000020c00003a010000e0020000,2659,0,0,2
24,3b040000900a0000a50000001303000057090000790a000020000000930c000072030000620c0000c90a0000df060000110400007f050000ab07000071030000,2610,0,1,1
25,4808000016040000d50a0000e0090000990c00009e0c0000f3010000ec000000550b00000b0500006d0700005d060000490a0000100a00003e000000f4030000,425,1,6,0
26,82030000d60800003709000010030000030300009d0600000b00000006050000d101000092010000e2040000d60b0000ba050000c60100002f03000020020000,2528,0,6,-3
27,ea020000bd0a00008a04000057080000ac0a00000206000033030000e80b000065020000210600007802000057070000af090000d50b0000fe00000094030000,908,1,6,-2
28,63090000e4010000e7060000a60400008c03000014070000f8050000120700004b04000036080000fa0b00005c060000b4010000a6020000790b0000c0000000,3325,0,7,-1
29,e90a00007c0c000049080000500400004d090000f0060000e3030000be000000e0070000a8030000280a0000280c000063040000f10900007209000027030000,2814,1,3,3
30,430c000066030000210800008e080000b00c0000010a000078020000630800002b040000680400005e04000064060000cb070000e90b00008e030000e1000000,261,1,5,-1
31,31090000b7040000b7090000c4010000370a0000e00500004c0c0000d20c0000e60b00004f050000120b0000cb0a0000e30b000030040000b30600001d030000,720,0,3,5
32,7e060000fb02000004000000bf0400005b0a0000b70c00000e0800004e040000250b00000106000072000000d30c0000d800000037040000370500008f0b0000,2536,1,2,-1
33,d40a00008009000094010000a309000063090000eb000000900200003f0900008c020000ee050000d1080000fd0900007a0900006f000000f1060000e00a0000,1673,0,1,-4
34,c9030000190a000039000000ae0200007b0200002d0000006c0a00003b03000033020000cc050000070200009f010000f8040000510b0000070800009d030000,1814,1,5,6
35,6d030000f0010000ab0a0000f0060000e2040000ac0b00004506000018000000aa0c000053060000e30a0000d40100002a020000670a0000a4070000e20c0000,1784,0,3,-2
36,200900006d0000007b0300003309000021040000ad0000004b0b0000890a0000e80a00001f0b00006d050000ee0a000088010000c4010000a20b000026060000,1505,1,3,1
37,dd0a00001308000010080000000d00005e0b000053090000840c000099090000010400001e0100007e01000098020000ba0b0000f504000042060000c0020000,99,0,4,-2
38,88040000b6020000960a00005b0100002506000042000000530500000b000000a10c00007f00000095020000d80a0000df030000e10c0000c20200006e000000,1333,0,7,0
39,6d090000af060000dd080000000d0000080a0000b4030000fa030000b0040000db06000028000000cf0c0000be03000073030000c4000000a70c000071030000,3041,0,3,3
40,270c0000bc0c000057000000fd060000d90000000a0c0000100800001e0900004e020000e40300009007000043090000350000005f040000840900005f050000,617,0,6,-1
41,21010000dc0c000057000000ac0b0000ca0800007a0900006f070000e80c000034020000870c00000c040000160a0000480b00007e030000af060000c0020000,674,1,3,3
42,b20100009509000027080000430200007302000076000000ec0a000064070000f90100008e0700009d060000df0900006e0a0000b80400004f0b0000da0b0000,1630,0,7,0
43,4b0700003d0b0000480b00004b070000ba090000ac0b00001c0900006f010000590400002d0300000e08000079050000f50c000060020000eb06000077070000,1063,1,4,0
44,b10300005f06000031090000de02000087030000cc000000c7020000130500005a0100001e0600003c0000001e0800009307000042040000a20300008e070000,2571,1,0,2
45,920a0000670900000e010000b4050000e90c00003e04000040020000f303000018060000a506000094040000330600008e070000190800007e0300002e0c0000,931,0,2,-1
46,f20200000b070000a90600008001000005050000300b0000490c00003f0000000509000085070000800900003c0400000f07000003040000ad0b0000f3070000,2874,1,3,-4
47,260b000034010000cd08000028070000b50a0000b3080000500b0000540b000073040000c6010000b0030000b50800009f0a00008c0a0000910600000f040000,1144,0,3,-5
48,2d0a000042060000f100000031070000810a00003500000066090000a3000000190000004b0700006d0800007605000021070000dd08000018010000e80c0000,747,1,1,1
49,9d070000330b0000fb0b0000b2060000490200007c0800000201000086010000c0040000a306000053070000b60b0000ce0b000003040000f20800008d070000,1705,0,4,-1
50,630300008b0100007f0900004c010000e4010000f8080000e8060000c10a0000cb070000af0b00005c010000f10c0000b4070000b20b000044090000d0060000,3035,0,1,-1
51,b9000000c8020000f50300005b0b000040050000460a00005003000057080000160c00006c000000e50b0000ca0a00003f0a00009d0b00006605000096080000,2408,1,7,2
52,e00100004200000089070000980c000067040000190a0000d3060000df010000b4060000880000004f0c00001b0000005c08000084010000580a0000530a0000,1036,0,6,1
53,d8060000f70b000022050000da0b0000a0020000bc020000a3020000070b00005d0700000900000070030000150400005609000020070000da0a0000e70a0000,3168,1,0,-2
54,100c0000c00900006203000015010000260b0000540b000014000000330200000e010000be0a000046070000bf090000ac04000070000000bc060000680b0000,2274,0,6,-7
