trial,a_hex,b,m,alpha,e
0,66070000b204000020060000790c00006f050000e50000002c020000900a0000a70300008d030000a0060000a6050000e20b000056070000ac080000390a0000680b0000120a00008f0c000085070000360b00004d060000990200000c0100008d010000ba0300006b0400008c03000027080000bb0b00007e000000bb090000660b00005b010000ee0700008008000064000000be070000650100001f0a0000c70a0000c70300001c0400000d0a00005e0a000010000000ba0b00001508000087080000e404000087080000cc070000850a000040050000fc060000f20c00002d080000860300009a0b00008a0400008a090000dc010000010b0000c4050000,62,1,6,-2
1,270a00009d0000006a0c0000b7050000db000000da050000090100002f0c0000590400000b0200000309000066080000a10c0000b80a0000d2070000e6000000ac040000b608000063040000c70800000e0a00009100000093010000f7070000b6000000d50a0000d8050000c50b0000790500003c020000250c00006b01000049040000120c0000f50400008709000069060000560a00007d0a00006604000062010000620200001200000051000000a0030000f30300006d060000c4000000f609000058060000bb0c000041000000c30800002f040000ee0c0000590a00006a03000019000000cf01000016080000c608000019010000140c00000c010000,154,1,2,2
2,b40c0000c70b000023000000f7080000f90700001709000085040000990500005f000000d10b0000f0020000b9020000ac050000d3020000100a0000ef0b0000ca02000028020000b60c00001a010000b00900004c06000044020000ac040000d3090000e80c00009b0200007b0500005a0400001b0c00006403000035040000eb030000ba0c00005d000000590400001f070000970b0000d2080000a8030000d9000000e7070000190900000d050000540200005100000064070000790c0000770800001b0900005b0900000a070000140b00007b060000b20900002709000000010000080500006c00000084030000400b00008b0900000d0c0000bf070000,115,0,6,0
3,e701000084070000280a0000830b0000e80b0000d8090000220000008205000050090000d1020000400500001c03000052040000fd050000380a000076080000b80100004a040000f80c00004a020000e10400002f060000f2050000da0a0000530800002b060000be070000aa030000c00100001d040000c9080000ed000000a10b0000f10100006a0b0000c80600006404000040000000170c00008c06000033010000d5080000bf020000b706000058090000aa000000880600003705000009070000c3050000fd09000069010000530b00002103000061090000200a0000ef0c0000b50c0000d1080000270c00003e060000000b000056090000910b0000,2731,1,5,1
4,3d0000001804000046030000f70b0000b30400006101000033020000bc0c0000e605000013060000ca07000076080000920700001f0c00002f0b0000e60600000702000027050000c7010000e0020000550b00008d060000b40c0000300c0000bb0400003c040000bd0c0000e102000013060000350100001c0c0000410800005c000000f10a0000430300008300000072050000000b0000880500009b0c000067040000e8020000b3030000b40c000000000000db0700008001000074000000ec01000053010000d60700001d050000870c0000120a0000480a0000f10a00006a0600008109000038080000ae060000860c0000340400006e02000073030000,3274,0,4,0
5,1d0b0000d5030000600c0000bf0c00006d010000a00500005c0200009b030000b405000079070000360a00006c0a0000da0200002507000012040000b6050000c30900006704000096040000820a000088010000ff0500005e070000ab070000b0070000a30600007d0a00008c070000b8060000210c0000a8060000590c000021060000e80100007f0500003f0800007608000070010000810b00000f040000a906000063040000bf0c00008e02000064030000a10200004f080000e90800003903000021070000950200007b010000ad070000830600008b090000380400002206000085020000f9080000a40800008400000009050000f001000061020000,182,1,7,2
6,710100008d0a00007407000067070000180200000f010000c00c0000650b00004c070000450300000e000000910100000f010000d40c00000a0b00009d080000de02000027020000eb0300004b060000bc0900008a0500009a0a0000a10b0000830500009d0c00002709000084050000af0000005f010000eb0900000f06000009010000fe050000b00c00009c050000040b0000ef0600005b0a0000b50300005e0b0000920b000064050000a901000090010000b60c00007b060000ee0c000027010000b0000000800300001b0200005705000016080000340a0000b406000042080000f60b0000a20500008f080000e0020000b10700009e020000f0040000,1455,1,7,0
7,2a030000480400000e0800004005000016060000ee0a00009f0200005b030000e60800006a040000760500005e0b000065090000510b0000530c000003000000bd020000c6090000e7020000eb0c0000ce090000f4020000b5070000560c0000d00800002b060000bb020000fa000000620300009d060000f8070000f7090000710a0000220c0000db070000410000007d0700006a020000050b0000900200003a080000ca060000eb06000038010000e60500009205000015030000b4000000ef00000059090000440600006f090000a50900009d0a0000850800006e040000a60800001509000031050000df0b0000860100009d080000120000001e040000,2397,0,6,-2
8,bd010000560c0000e2050000710200000f060000ee020000f70b0000f707000029020000ed0a0000c4040000af0200003c0800009b020000af0800007a0800007c020000b70b00003f06000096040000420a000042090000ff0800007e0200004f080000be0200009403000066080000e4010000e4090000c7020000960b0000da020000770b0000440800009a0b0000170300000e090000000a0000190100003c030000dc0900008c0c0000b50b00007e0000009e0a0000740a000049010000c404000055080000dc0a0000ba070000b30b0000990b0000190b0000b20700000c0000009f000000ba0b00002b0000008a0c0000bf0500001108000094000000,538,0,0,-2
9,560300003100000026020000cf0300006d020000b70200004f0c00000e0400007c0800003404000084010000b10a0000b3090000520b000050090000dc030000200a000030090000ae060000c20a000035080000c30600004a05000004010000ad0c0000140400004f040000b00a0000b40000009e0000002b010000660100007d050000a60200004a050000c2070000ca080000d20000000c030000db090000e50c0000c7000000de04000005040000d3010000de020000170b0000080400008e0b0000e0030000d204000004010000ef010000fc070000f5020000cd0a0000b1090000f9060000ef080000a70b0000ed020000410500007d04000078080000,588,1,3,-2
