trial,a_hex,b,m,alpha,e
0,bb09000090090000100700005d080000f30200003600000046010000a40200007b0900003f0b00000b060000470800005f02000020060000ca0a0000ba0b0000,1736,1,6,1
1,2b010000280600009e000000c6040000c70500008c010000470c0000ce050000cb05000046080000a00c0000c80200007f060000d4060000b407000001040000,713,1,2,2
2,550100000b060000b0040000e80a0000e0040000350b0000190b0000220a0000e2010000ec010000300800006e07000065080000dd020000b7010000c90c0000,663,1,6,0
3,8c050000ed0600001e060000b90c00008b09000093020000230100002c08000027070000c3060000b20a00002c0800005d000000c6000000e6000000fa010000,2382,1,5,-1
4,720b00004e0100008c060000cb03000091070000600400008e0800005b0b0000d201000067080000680400008c060000370400001b000000a0010000b4070000,1214,1,4,-2
5,b4000000cc0000009d08000003000000950900003b070000250700008509000046000000d30200003204000059050000960500003d01000051020000d6070000,1006,1,7,1
6,8b0a00002d0900004602000015050000ee07000008070000870a0000d70b000087020000f60c00004d0a000033010000800100003c010000f704000088030000,833,0,7,0
7,010a0000ff050000500a0000f70c000089060000560500007b0b0000b8040000570600006f06000062040000cd0a0000d90200003a020000540200006c0c0000,1893,0,6,0
8,ff090000760500008003000098070000ae030000b90b0000bb0b0000430c00005c0000002c0a00001f0900009c0b0000690100006b0b0000b20b00005a0c0000,1833,0,0,-1
9,4a00000072040000150c00006e0400000e0400000f0300003c000000120100002a04000094080000d40b0000c506000017030000db0800003a0100001f090000,1909,0,3,-3
10,25060000ef0c00004d0b000015080000bd04000004060000f5040000ee040000da0a000033080000f605000079090000f00a0000f705000047000000e1090000,1,0,5,-2
11,39090000f1000000430800003f06000002070000530900004b010000bd090000160300007f0c000076030000f708000048090000310000008d0300005c060000,319,0,1,3
12,76040000ea050000e10b000000040000ab0c00003a010000b3040000cb0a0000e50b0000c90c0000c2080000ec0b000068020000ed020000c0020000fd050000,472,0,5,-4
13,cb020000690c0000d7070000d5010000ea050000850800001d0300008505000037000000eb00000094030000da0900003203000060060000a80a00008c0c0000,907,1,0,1
14,8d040000fc020000070700009d040000bf0000000b0a00005209000073000000ba0b0000ac0a00006e050000cd0000006f0b0000c90c0000f30800001f080000,1099,0,2,3
15,fc02000063030000ad060000810500000f0c00003d06000016020000000d0000eb080000f1010000570c0000810a000004060000300600009e0b00005c050000,20,0,6,3
16,88090000b3000000ce09000022000000c3030000fb060000d60b0000d10200004c000000ed0b0000340b00007703000047000000fe0a00002d09000037000000,1437,0,7,-5
17,33090000a80b000038040000b60b00005d0500003e050000ae08000094000000120b00007f0100000f030000700300000c0500005f0800009508000095060000,2413,1,0,3
18,f7000000d90a00006d0a0000a70c00001e000000c10500000c050000f20c000082060000fd0b0000c3060000dc0600006001000066090000e708000056060000,1847,0,5,-2
19,63070000210a00009e0400005e0700006f0000003108000066000000c1050000600300004b0700006d010000e9020000da060000f5090000c60400007f070000,2551,0,6,0
20,97050000550500006c0b000008090000680000004e01000070020000f105000035030000b9060000e50300009e0a0000f6080000c5050000a505000002010000,3285,1,2,-2
21,ee0b00006601000066070000170c0000ba03000021080000bd030000810c0000f30a0000f2090000a00100002c080000580a0000800c00001607000078030000,1490,1,7,-4
22,0d0b00009d050000ce000000a90a0000ba0a00006f0600008e080000100a0000c50c000022040000620b0000c6010000d3020000d50a0000730500003b060000,2703,1,0,2
23,16020000a402000005080000830400000f0b0000510c0000be0600001a070000ce0c0000250000003a0300007e0c0000350b0000ae0c00008e00000093010000,1134,0,0,-3
24,660a0000f0080000b60300003a0200005c07000059080000e00a0000030c0000560300002b0400006c09000005040000040200004e0800002a0400009f060000,1009,0,1,3
25,d8030000670300006c0a0000fc080000aa080000cc0200006d090000710c000017090000820200002a070000df030000f20600002a040000c80b0000d2040000,3059,1,6,4
26,580000008a010000d807000088060000c0080000fb0a00003d0c0000ec080000690b0000ca0c0000560300004d000000a0080000f30a00003a0900002c030000,1887,0,6,0
27,460a00001908000017040000510000006e0c0000c10200002f0c00002107000002030000620c000058020000530500003a090000ff0300001603000096040000,2056,0,6,1
28,1409000062010000e0020000950b00001e030000ff04000075090000d5040000010700000809000080070000ac00000050040000cc000000ff040000ee040000,1211,1,7,5
