trial,a_hex,b,m,alpha,e
0,f30800008c0100005f04000016070000080900000507000054090000ee05000088050000870c0000fe020000ec0a0000db0b000094080000030000002f040000e2070000260400007305000032050000f9040000750b0000aa000000720b0000de040000d40600000300000043020000c80900009b060000c3090000560500001c0200007c040000150500006c000000c90700001b0a0000b8080000170b000064040000b8080000bf0a00005f0c0000c2020000500100004d0900006c0b00005f0a0000ef030000c80600000f01000029080000d10c000081040000fa0800000609000024020000c30a0000cc060000340500003a020000e0090000760c0000,433,1,6,1
1,ea050000dc00000087050000b90000007c0200000c060000430700003b070000cb0c000028060000c30c000069020000730900008b0c0000fb07000031000000b20c0000e5090000c20a0000680b0000430c0000420500007e030000c4030000e8060000de0200000907000050080000a40c0000d208000055090000b208000067070000fe0900003d0900001a030000cd0800000a0500005f070000aa0a00005a020000020a0000d40b0000cd070000340900003f03000087080000a80c0000b2030000dc040000980000005b0500006f0a000089080000700b0000a700000057040000c4080000ab060000890100004d030000cc0800004a0a000030000000,437,0,2,-1
2,b1000000e004000036050000640b000061030000220000004d020000fc0b0000ea050000a4050000d3030000f5080000cc070000760900001e030000d1020000bd020000180a0000cc01000012060000db00000063020000c2070000a60100001705000028070000bd020000d50600002a040000fd0900007a08000005010000000b0000e802000072050000c90b0000410800002b060000c70c000055080000120b0000ba090000a90c0000bf0900007a060000840100007d0b0000300600008c0900003e030000a9050000130600009b0700001307000087060000490c000027080000ff00000030040000a50100004107000058080000d80600000d000000,1385,1,6,1
3,56070000a2080000640a00007e0100009e0800006a0800003d0100009e0700007b0500003d07000094040000f8050000a40c00006907000098040000d70b0000b70300006c01000043090000cc080000a60200001e0a0000870a0000bb0c0000970c0000740000001c090000e70b000067080000ab010000aa0900003e040000bf020000ff0c0000d803000001000000c50a0000ac0a00005b070000e8010000d7020000db0400007b0700001b0c0000d10100004f0200001a0c0000370100004a090000bc05000010060000ab0800002c0b0000e10100008b00000079070000cb010000d40b0000b90c0000ed09000021050000360600000202000031040000,1251,1,5,1
4,c30400004a090000ca03000038020000c00300005a000000570a0000960b00006d080000a5070000d7080000e4050000d404000071070000e30c000051030000d70a00002203000065030000a40c0000b807000015010000a60a0000c1070000770b0000c2030000af070000dc090000770600009e0100004c01000090040000a4060000f3010000400100008802000009080000d4090000f80400003901000076020000cb030000080600003d010000450200000c0100007d000000df050000fc090000d5000000f80a00006a050000540900009b0500009b02000099020000b8000000af000000de0c0000a20100000b030000f8000000af0600001e000000,1915,1,4,0
5,d0050000360b000024050000df000000180b0000f70900002f0200006e0200000d0700006d0c00008208000052050000a9010000d0000000c500000086060000730a00000c08000058030000fb080000b0080000d300000018090000c107000074060000d10700001b0a00006b060000cd0a0000da0900007e0b0000770100004e0c0000120000001a0c0000eb00000095020000320700009a070000a30c0000040b000081020000400100007b0b000099070000960b00002f0500009809000098070000210c00007e0a0000bd050000270800001e0800004a0600004f040000860a00003e040000c40a0000030c00004e01000003080000870500009d000000,3172,0,7,1
6,d5080000e104000023040000c9010000480100005c0a00007a0700003e0800001f0400007a0b00007a0200003a0300003c05000027030000f00b00001d09000076030000f3020000b50100001c0200007006000064090000b40c0000d6070000c0080000e50300008d0300001a0500005a0a00009c0c00005a0100005c0000003a0b0000690800001e020000710800001907000025070000aa000000140700009a08000022030000b70700009103000046050000fd0c0000a60200002b090000b7070000880400000e090000a10700009f0a000012070000fc090000280100008008000001070000150100002f030000d80c00002f060000ef050000a1010000,1231,0,7,0
7,7a0000007f0a000037000000c5030000a00900005d080000070600003b00000013090000110c000065020000b40400008c050000490400000f000000e503000014030000060b0000ea0800000209000028040000600b0000f4060000f808000004050000f00000009b0b000032050000630800008f09000003020000ad04000008060000790c0000fd0600006a00000084040000ac010000f30600001b040000290b00002c0a000043000000690a00003e070000480800002f0a0000b2020000790500003208000015010000400500005a060000740b0000a80a0000380c0000ec040000a00900008e000000d2070000850c0000880300002f0100007c0b0000,712,1,6,0
8,b303000091040000510200005e0a0000af090000c8040000870000005e050000250c0000e20c0000710c0000de010000fe0a0000c40100009a0a00009d020000bb030000d7040000c50500007d000000c1020000b9010000040300001903000087030000c10300000e040000c5020000260a00007c0900005d070000140500005e0a0000cf0800008900000013050000a30300009a0b0000870000003f0500004a060000bc0900009f010000b3020000e30400008100000052080000ec010000900c00001f08000074030000380100008e080000610a000034010000c90600006401000088000000a2030000ec080000e5080000ac090000520c00007c000000,1704,0,0,0
9,630500003d0500002b080000800600007b040000ee090000dc020000ae070000f5090000c30b000029040000010600003f06000061000000e40b0000ef0c0000990b000091060000670100002a010000a20400004e000000e10200004500000081030000610b0000650b0000a7030000fc0600005d000000ad040000be0c000077020000730b0000a3010000dc03000093030000920a0000e10c000048050000b80200006000000082090000d30b0000330c0000a6010000380000008a000000370700000b0800005a04000003050000a801000034080000f307000040090000e7060000fe02000039040000e2010000a2030000440900002e01000041000000,3009,0,3,-1
