trial,a_hex,b,m,alpha,e
0,7c000000a50a0000040c0000c907000028000000c50a0000a6090000d30b0000980c0000fe060000cd0c00003b000000cf080000730b0000d3040000eb080000,2738,1,6,1
1,1106000044020000a30100005a040000c70700004e0600000e0500003f00000075020000290a0000790b00008e0300005004000078010000800800009d080000,3022,0,2,1
2,230100007c000000740900000f0000003e0b0000310a000041080000640400008f0400004b02000021040000b9060000a70500000e0200006d0b000059060000,3042,1,6,-2
3,e5000000e101000089080000170a00006c02000093060000c30900003b070000bc0600001a0a000085030000170500009c02000000050000750700006a060000,1143,1,5,0
4,59040000450200006e090000880100002a0b0000d809000086080000ba000000c2070000a20a000040090000c507000080050000f80a000052070000a7020000,2477,0,4,1
5,2f07000031010000b2010000850c0000b10200001c0c000084040000770200009b050000120b00003e090000900800002309000064070000160c0000270a0000,2801,0,7,1
6,30070000cd000000200200007e0b00005301000051020000810b0000c80b00005e090000ba0a0000a1040000f7040000ca080000e60100007c07000057050000,1169,1,7,-1
7,020600001d0900002a0b0000510200004c040000080500004a0b00007606000063060000df0a00001c070000710c0000da010000b506000012040000cf0c0000,3197,0,6,-4
8,2a080000f1080000da05000071020000ab070000620700000c060000b40500000e0700003e0b0000080b0000da010000f3070000800600000f00000060030000,2088,0,0,1
9,660700005c080000c4060000a502000036040000980c0000b40b00004a020000d90900004f080000b208000042080000ca010000710000005a0c000044040000,284,1,3,0
10,ff040000f6050000760a0000280c00005e03000008050000bc040000fb010000b80c000040070000f70500001a0400003f0c0000d609000077090000180a0000,704,0,5,0
11,1b000000c00b0000c1050000920a0000100700001002000071090000c80a00008f0c0000e40500000d0100002a04000059010000e2010000e9080000aa090000,438,0,1,-1
12,6e060000900500000d070000320c0000290b000023050000cc0c0000520c0000670c00007f0200000107000083050000e20c0000f804000013020000280c0000,1033,0,5,-2
13,240c0000360300007b0c0000ef0b00001e000000b209000023070000f3060000c20200001a0900003201000065030000160a0000d30a0000b10c0000b5060000,2496,0,0,-3
14,970900006e0000002a000000910b000042030000370900007b0000001e0c000021010000fd0b0000cf010000be0b00006d060000d701000031080000cd020000,3020,1,2,1
15,d3050000910b0000f60b0000340a000010060000e7040000fe0600006c080000340b00009207000044000000bb090000de09000014000000a0070000aa070000,576,0,6,-3
