trial,a_hex,b,m,alpha,e
0,01040000df090000580a000081060000260b00000b030000630000007c02000074060000ac06000010040000b107000098050000a7080000ce020000320900007303000017070000390c0000780300001d060000c9040000d20400000d050000bf0b0000d20a0000b409000014060000880c00007a0a00000904000070040000,2995,1,6,1
1,370100001106000096010000b40b0000f00300005b0c00002105000024090000a10c0000c5010000160a0000ff0c0000a20800007d020000100c00009d040000310900002b0200005e0b00005f0a0000da0400005c0800001a0900000c09000046090000d30700009c0c00002701000084030000160b00005207000042030000,921,1,2,1
2,990b0000d1080000050800002d0100007c0800002e0300006509000091090000b60900005f0700003e080000f4020000dd090000df060000c4030000060c0000b202000010010000810b0000ed0200000c0600007007000060040000370800007c090000ed0000007809000036090000ec0200005409000037020000eb010000,527,0,6,3
3,bf040000c9030000210c0000a002000096030000d806000011090000560c00008c030000460b0000180900003b0b0000c70c00002d040000690800004304000025030000b4010000f30b0000fd0000008c07000031030000b00400003f0c0000cc0b0000eb04000031000000130c0000480300004604000051030000b60b0000,2364,1,5,2
4,060a0000590600008e080000db0800004b0c0000be090000ec0b0000790700008f000000b80b000067010000210c0000af000000c0090000a70900009807000080040000d2000000840b0000160c0000a5020000f1030000e10c000050050000cc060000e4090000f9020000f30000004c030000af0800007807000063010000,120,1,4,2
5,2f030000c6000000750200003d0b0000a606000028080000540c00005b01000051020000410b0000630c0000d8040000240500002f0a0000160900005c030000de060000b30a0000a104000071050000650a00003a060000d2080000f0040000b10200007b0100007a060000bd070000be010000ba0a0000bf060000110b0000,1925,1,7,-1
6,090c0000250a0000480600001a050000860600006f07000045060000ce0600000d050000b9010000b40c00000d080000d40500005a0b00009b020000f90c000096020000d8050000440700001601000082050000130800008b09000090070000b20100000e0100001907000081050000a5010000100600004a080000fb010000,2287,1,7,2
7,2b0a0000630c00000b090000f80c0000070c00005e0b0000990700003b06000043020000b9080000d5070000e8070000b10c0000bf050000b10000008b000000330500003e0000007e0300003409000004070000ad000000fc060000bb030000a10600001a080000060100004e020000d7090000490000008d060000fc010000,2823,0,6,-2
8,f10a0000a20b0000350c00004c01000098070000a40500006b070000720c00007c0c0000d209000007040000670b000099030000c806000006050000ca040000c20b00006200000032060000fa080000250b0000a101000085000000330b0000e70c0000ed0700006b0400005e050000d90600008a0300009003000015060000,2931,0,0,2
9,b10c0000aa0c0000be0800002d020000270500004a00000064060000b4030000c4020000b20a0000160500003c09000098060000ba0c00000e060000ee0c00002b0c00008c0000008d0c0000b20700003a0900008b0600000403000048050000460a0000ed040000e7030000030b0000a90700005a0b0000cf0c00008b040000,158,1,3,0
10,d801000032080000590600000f06000006000000220700000f0900004c0900006d090000e8070000fb020000c20400004e0600007f02000063000000170a00005a0b0000d90c0000cb0100004c0700005f0a000034050000fd0600006e0000005a050000f00a00005a0300006c0b00000b070000480100001a08000047080000,3093,1,5,1
11,af0b0000bf04000069090000c40000006e02000049030000de0600001c000000d8040000c20c00008c090000dd070000670100009c0800006b0600000c03000043050000db0b0000330400000d000000e50100008f0a0000a00100001b0000006d0c0000130c00003e0b0000120200006b010000430b00004a00000090020000,2766,1,1,-1
12,69090000a50b0000fe0b0000b70a000045060000f4050000b2040000790600002a0900005d020000340c000014020000fb0a0000500900007a050000dc01000086050000bf010000810600009c050000a9070000f40600004e0b000018090000bb020000440100005a0c000041000000f90a00009409000017030000bb080000,2996,0,5,-1
13,0e0b0000e2090000fa040000c60c000004080000d10400000a08000022080000650c0000c3080000f60300007a080000000600003a070000c9000000520000008b060000c1070000ac070000fd0b0000fa0500008a0800001001000091010000df0a0000a20300006701000042050000b30000007a0300006b0100007c020000,1486,1,0,3
14,450a0000c905000082040000800c0000690b0000ba0c0000b40a000075080000270c0000650400006402000037080000eb0300003f0b0000e4090000ce0b000010040000d0030000910300002a04000094090000020700006c050000f0010000030c0000da0b000006020000580a0000ee00000007030000cd040000470c0000,1513,0,2,2
15,0f04000027010000c60c0000bd040000140600005a0600003304000011090000b10400006e00000079010000c5080000f20c00000b0900001d0400005a030000560800008200000078060000be0600007c00000087050000eb0b0000a307000087010000fa000000220000009e040000ef070000e20400006f0a000018020000,440,0,6,0
16,550a0000f8070000b10400004400000033050000430100008a01000056080000e5010000470600007404000018010000870400006707000079030000a80c00004700000015070000bb0c0000790c0000800900004e010000f9040000b80a00008b070000750500000e0500006d080000bf080000c6050000c10b00005f070000,3286,0,7,4
17,eb0c0000b601000046050000f60c0000f8050000b705000041000000050300007d090000b4020000ff0800001e0000008c020000e10300007e030000d8020000c4090000d806000072040000380a0000d80c0000ac010000f90900009409000005040000cc0000002d0c00007e0c00007d040000cb0a0000120500004e050000,93,0,0,1
18,500200002205000085090000df0200008209000009000000650800002a0a0000380500009a010000ef0000003304000069080000de06000016040000810800005d020000390700008b0b00004c0100009200000006050000e2000000a006000031020000cb070000c40500000e0b0000d7050000e9020000ad05000026030000,820,1,5,-1
19,820300000e050000d50600001506000026060000e4000000ea000000b2010000f2020000ad050000a70100000d0c0000510a0000a70b00005401000078070000560000000c010000920c0000530000009d0100006b0800006d080000c50700007e0700009b080000460000003c0500002e07000026070000600c00007e090000,616,0,6,2
20,7308000050000000520500007a0b000096000000fd090000e4070000a2010000690300005b040000920a00006f020000f10500005507000027060000e3080000850800004f0a000029060000c2090000a90700002d09000000010000d700000088000000ee0000004d0c0000a803000086090000300600002207000039080000,3000,1,2,-4
21,1c0800003606000022000000e60a0000620700002e03000069000000fa0000009b0c00004f070000f9090000ce080000d107000094030000210300005e020000d5010000760a000009070000900c0000b900000086080000c50900006b090000000c00003e0c0000d2060000750600007c09000032040000960b00007b020000,3254,0,7,1
22,890000003002000078060000340700008f00000092090000ef0700003d050000940a000041010000fa020000240b0000840b00001f050000e7060000a402000062050000d90800000c060000b10500007d00000015050000c6050000e80800000a060000750a0000ef0c0000ac0900000c0a0000c9010000330a0000d6090000,1158,1,0,-1
23,d00b00000c0b0000df050000b709000066060000b8020000820a0000a509000039050000fc0a0000140a000007050000f8010000a60800006d0400007f05000019060000e7070000620700003a0000008b090000420100004d01000089090000cd0b0000540a000019020000cc07000035080000ec070000e70c000036010000,264,1,0,2
24,f20a0000ab0500005c06000044050000a4000000d10c0000e20600005b060000f7040000950000009d0600008e030000150800006400000080010000fb0c0000dd0c0000af070000a30c0000e8040000a0070000de000000cf0100002f0c0000e1090000d4000000c207000080070000e8000000f2000000090a00002d070000,1192,1,1,1
