trial,a_hex,b,m,alpha,e
0,e4040000600c0000950700005809000098070000b4060000970100006301000000070000b40200000000000029040000020700006b050000f80000003a0700000f0b00007b08000002080000f40100007f02000029070000ec0b0000b5040000b2080000d1010000c20b00003c030000e5020000e3080000fc090000ce060000,2067,0,6,0
1,db060000410100001c060000600000007b020000f20400009d0900002e080000db010000ed09000011030000990c0000bd050000d9080000040400006907000071060000ac0900009a01000005070000d2000000b90900000d070000420b000087010000f704000067050000f3010000ef040000c10400009103000079090000,1225,0,2,-1
2,20060000b0040000bd0200002c060000bb0000004c0300006a020000af010000580b000044090000b4000000300600008a030000d70c0000510c000003050000cd050000f2040000a8070000d70b0000d9010000f3020000ba000000b60c00000a04000009000000280500000d05000068050000930b000041020000f8000000,401,0,6,-2
3,2b0100005c040000eb0a00008f040000e00300002a05000099090000560a0000a00a0000ff020000d2060000ab0a0000ae0600004e020000c20000008e0b00005a090000e0080000b5020000520c0000be0c0000370300003d020000c404000093040000de0c0000010300000606000072020000a00b00006004000066070000,1220,0,5,-1
4,22090000680900000a0500003701000071020000e1070000fe0c0000bf08000036030000420900003602000011030000d30c0000ee0b0000e106000000070000f4090000360300001d0b0000e0050000d1040000aa0000003c020000e30500004a090000170b0000fc010000b00400004d050000dc0c00005a0b00007a0c0000,1900,1,4,0
5,42040000000a0000fa030000690a0000170c00009902000076000000c008000086000000db030000df0300000903000021060000060a00000c0c0000160a0000950a000056080000680c0000a60c000007060000ec0b0000d2060000f50b00003c0c00005f0700004d0a00002d0b0000420500007d000000a00c00009b080000,2688,0,7,0
6,550000009f070000220a0000690600001106000047050000630c0000130c0000210b000065040000d70600009c02000030020000780a00002f030000bd0700008e000000e70b00007d0500003c0b0000ee0000001c020000bf0000007b0000000d040000090c00003107000028090000c8090000340900003e060000990c0000,2132,0,7,0
7,220600006306000076050000460c0000fc030000f40100008200000066020000c20300002204000096040000df060000240c0000010400009606000041010000080000008f09000037010000f40600003a0100002f030000c90900002600000011060000940600008d07000090050000110c0000ca0a0000020500003a060000,235,1,6,0
8,a4030000f503000007060000d00a0000ea010000c40b0000720c0000fe0a0000200b0000e10800009f010000530100008d0a0000da060000b904000095020000f40800000f0a00007d0800003d060000cf020000a8080000010c000013050000510100002f0000004f0a00007b090000a20c0000290700003e0100001c0c0000,1775,1,0,-1
9,7d030000670a000052090000c60c0000dd04000089010000450700003a040000c30600003002000070090000000a0000990a00006f0200000f00000054030000030700004401000038080000db01000009010000a90c0000b30600001205000031050000e302000051010000040b0000b9000000b60a0000f1060000b4090000,2845,0,3,-2
10,9e0c000002040000470a00008601000048040000df0000007a080000970a00003602000003070000c20700002a0200008f05000097060000ac00000058040000fd020000ed040000810600001d0c000019050000aa0200005a080000c0080000d900000095030000de0c0000eb0b0000ea080000280600001e0b000006080000,2370,1,5,-2
11,180600001b0400002802000036030000a90a0000340b00003d0600002a020000ef0c0000b2000000d1080000070900002b000000670900002c090000780a000028090000f2050000760c0000d00600008202000066090000040b00007b060000a8060000240c00002b000000e0040000e1090000fa080000f60500005b070000,2488,1,1,-2
12,27030000840a0000100b0000ba0500008600000063040000af090000020a0000200c0000210c00004b080000470a0000d00300009301000011050000c90000009b0a00002f0c00003e090000770400009e0a0000b402000086000000210700008e0a00003e020000ad090000f0060000f40900003501000069010000a0060000,3263,1,5,1
13,22060000990500003e0000008e0000000b05000017070000cc0900002708000086050000e50700006b010000440c00008f0a0000d90700007b06000017070000010400002b030000fb080000d10500003b030000c404000043080000f2010000380800008309000038060000a80900007702000079040000aa040000b5050000,2288,1,0,-1
14,61000000de0c00007301000030000000e50b0000860200008e0b000049040000460000000d040000b6050000e80c000087060000fe0100008a0300003d040000b8070000a10100003708000098010000bb090000610400001d020000a7070000ef080000700000004f0a0000800700006a080000370500006b0a00005d030000,355,1,2,1
15,e9080000150a0000b60b000023000000e4010000fb06000052080000b00700002d080000c90b000002010000fc030000af050000a807000026040000f00b00002f0700006e080000ef0c00008a0b0000250800008c0b0000d6000000cb030000120a0000b70a00004a0c000061040000c9090000f9000000a20c000022020000,648,0,6,3
16,d70b0000d70300000d040000940500007c02000045090000f30b00005d030000e403000039000000330300000d0500002d090000010b0000d1070000900a000020040000420000006c020000cf0b00008f070000760a0000b8000000050900007c000000130b000046010000340a0000ea090000db0500008f050000fb030000,716,1,7,-1
