trial,a_hex,b,m,alpha,e
0,65010000200000000707000049040000df05000027010000500a000020080000ca010000e80b00005b020000d70a000063070000530c00003a0c0000030c0000b10c00002a02000050040000c70c0000350700002d050000150000002a010000f2050000d30b00000e0b0000900c000084040000f10600002904000040010000ee0c00006c080000d4040000cd0c0000dd0200008a050000d2080000b30a00008c000000d005000050080000e50c00003b020000f5040000c3070000f0080000230a0000a70c00008a050000f101000001030000fa09000070090000130b0000b2090000b80100002407000079060000a7000000180c0000610200000f0b0000,1747,1,6,5
1,df0c0000dc0600009a0900009d0800007c0b0000e900000010080000f3090000910c00002a0000004403000042010000e40b000013060000350500008e000000c3040000770700004001000072070000ce020000e50c00000a0c0000e50a0000c40a0000aa090000610500009e000000d8080000c70b0000ee0a0000aa0c00001a0a00000d04000034070000540b0000640300003403000014090000d30600007d0b00008e0200006f030000150300003a040000a805000059010000c40b000089030000fa0c00000b03000067050000560c0000730800006900000007000000610a00005a010000e40c0000310700003800000013000000df000000de020000,358,0,2,1
2,e0080000860500001402000056090000e10b0000900400000a0400000e060000020c0000b2050000ca0b00008c010000b7060000500500006a090000aa070000f300000053020000b10600007805000006010000850a00003405000070060000840c0000ac0400009d0100002500000067010000580a00004a0800008303000046080000680c00009e0700001f040000c1080000c30500006b06000003090000d90900009d080000170900006e000000d40500001b0100004001000053090000e70b00008d0300004c0a0000a20500003a0b0000600b0000d60800008a000000880a000015030000e0000000000600004004000017080000f909000041070000,1044,0,6,0
3,310a00004f020000d9070000a0020000540500005f070000130c0000390800001b0b00009302000083030000130100002b050000fb0400001a060000cf030000de070000ca0700006607000015010000aa070000800900008d0400008e090000e1000000c10600008e050000b40c00007f0c0000df0400000b030000820c00004f0200008b010000d5080000b20800002a060000d3010000d600000015030000b50400005605000064000000de010000a6050000c30b0000320a0000060700001f0400002b010000db0300008f030000c70a0000740c000036070000a90a0000ae07000091080000fa0b00008202000057020000bc0500006f08000041030000,2042,0,5,1
4,3a0300002b090000b70900008700000028030000a2050000cf060000d10000006901000043040000a00a000090050000fc080000ed020000f907000040070000dd050000f9020000fb0000001f0b000067020000b0050000a50500007e08000082060000e0040000cf0400001c0a00005406000007070000200400007a09000091020000f1010000bd0c0000fe0b0000e40a0000d20700002e0400000f00000052020000980300003405000068070000fa0700006801000008040000e10100004b0400005e030000100000000b0a00008e060000c50a000053080000680400003006000049050000ab0b00007b0c0000610400009a0c000024070000620a0000,2053,0,4,0
5,3a0c0000010b0000560300000d000000fb040000e20800006d0c0000bc080000e40000005a0b000081080000b7030000580900005e020000af0a0000ed050000f9000000a8080000cc0b0000750a000026030000da0800009a0b0000ab0200000c01000072050000b8020000af0200009d010000200500009a020000c30a0000830b0000eb070000e20200007f000000520000009901000052050000350a0000100a0000450300005000000054090000a00000006e070000400b00000308000072040000ad0b00003e040000600500000c080000db070000dd0a0000f5010000fa0000003f0b0000f5060000430200003b070000380a0000cc0900008f080000,2931,1,7,1
6,4401000087060000170000003f000000ab0700004d01000040090000370a0000fd0a00002707000054070000e10900007503000058060000ee0a00007d010000830b00001d04000094020000a00a0000a0000000f30a000037070000de05000016080000e60a000032000000ab08000011090000940300000a090000b20500005b0400006506000042080000600b00000e02000015020000fb030000fd0b0000220c00006004000059080000050300009f06000050020000c8000000f8090000330400001d0000003a0c0000d3090000a80900006e0100006e020000b8070000ed010000890c00005103000097020000600200003200000012000000be0a0000,891,0,7,-1
7,e30200003f070000f60a0000dd03000062040000c2040000250400000c030000c70a000076050000ad0a00006f060000c80200009c060000e0060000f90b0000bc0b000041050000330a000012050000c505000055050000cd0000004c07000002030000730400009e04000004070000eb070000710300006600000083040000740a000020030000b8070000d9010000040a00007b03000059000000e40100007d000000ff03000078050000b7010000b8040000050600000f0c0000670a0000be0c000080050000740400006205000020020000d1080000ae000000a5030000fe00000030020000c409000025080000aa000000200000006007000075090000,2481,0,6,3
8,72050000d6020000f5020000210b00006901000005060000bb060000450c0000f4030000b80600001e0500001c030000a2010000b703000054080000f4050000a2010000a10600005a09000087060000d60b00002e000000ed070000e80500005d0c0000420400007608000048080000c30400003a080000bd0a000046070000f50c0000a40600003f0b00000e0b0000a3080000ef080000a90700004f030000f2010000380c0000940600004d050000b00c000022000000f80c00004a000000c30600006b0a00008b000000ce02000083060000bb050000110a00002503000071090000980600002b040000ea0400005c0100008b000000e2020000f20a0000,2401,1,0,-1
9,160800008d0800002804000073060000810c00009d050000b20900009a07000059080000b0010000d4060000e00400009d050000ea0500003c070000ea030000b60200008d050000920900000a040000f00b0000830c000095080000040c0000e60a00000a0400005c06000053090000860100006a030000570a000003070000c00900001d0b00008a0900005c04000071030000ff0400003d060000cc0300000e050000f80a0000fb0100009c000000db020000710a0000a4070000b90b0000e30200009a0b0000810100008e090000d80000004e010000fa020000ac000000b90100003607000011020000b80b0000ee06000051090000070b0000ab030000,889,1,3,-1
