trial,a_hex,b,m,alpha,e
0,f00700003a0200009602000090030000a7050000b10300008c040000750c0000be0200007c0b0000d4000000d300000031080000d5080000280b0000d50b0000,2912,0,6,4
1,1a0700004b090000f20a000026060000df010000da010000f1070000f5090000dd0c0000a00500000803000086070000d5020000320b0000250000008a0b0000,746,0,2,0
2,f70b000055080000250a0000c2060000e50100006c020000e3080000d9030000120c000072030000b708000098090000730800007c060000ad0300004c040000,606,1,6,2
3,2a080000f50c0000870a0000ff020000dd0200002b0100001f0800007d0300002907000059060000cb010000a90900007f000000aa0900002f0b000080070000,2238,1,5,-2
4,ec0000001e0900004b0100009609000079050000970b00000000000091010000bb07000015030000f2020000e2000000e8010000db00000077030000c30a0000,2246,1,4,-2
5,c70a00000e0200001e07000029060000d2030000920600009e0c0000cb090000c30700007b010000de0c000068000000420c0000330600007b0800005e040000,358,0,7,-3
6,460b0000c8020000da0c00004f010000b2050000a60b0000b10b0000640500009302000002080000b700000064090000060300001b0c000078030000860b0000,1840,0,7,2
7,2508000029090000780c0000dd0b0000a909000025090000800b0000cd000000bc070000ab0b00000a040000140300008705000030030000490b0000ac020000,985,1,6,3
8,c80a0000180200009a020000150b00000d040000020c00005506000082060000bc0400005e0900006305000022010000b6030000d60b0000bd0800002c000000,1762,1,0,2
9,c90700007b060000ad0300005c0400004d020000a80200007b050000e10c0000500100005b070000a8010000890a0000dd08000074020000f5060000ed000000,1855,0,3,-4
10,73090000200c0000690a0000d0040000f20a000057030000d5000000690500008e0c000080030000a90100003b070000ad0200009c0b0000b409000071010000,362,1,5,-2
11,b4010000f60a0000ab050000780a00002c070000690b00003a0600000204000031080000f0090000710900009b020000290400008b0a0000b3080000df040000,1495,0,1,2
12,410a0000f40400003e05000073080000cb0a00003f01000051020000e905000048050000e4010000930b00003c020000900c000011050000f806000033010000,2220,0,5,3
13,d604000001040000e6060000870200000e05000065080000e9040000e7020000700400005d0800006e080000da040000c90900008b0c00007e0100001a060000,1649,1,0,2
14,f40300007e030000d004000025060000ce000000510a00001303000045000000e30c0000590b0000300b00007f070000180400001a090000ac0c000050020000,866,1,2,1
15,c10500002b0c0000a7000000ab0000005008000049090000e7000000b100000054090000270a00000b000000a5080000fc0300009e05000076040000de050000,456,0,6,0
16,64020000d8080000b301000083060000a5050000d8030000fe0c0000ca080000e509000024010000db0a0000c0060000840b00004a0700005b0400007d0c0000,1124,0,7,2
17,5d010000c50c0000cb0b0000e1030000270c0000f70c00004c010000c8060000dc0300001b070000a306000016050000d50a0000100400005d0200006b040000,388,1,0,3
18,ec0b000012040000610c0000fb07000094020000620000002403000008080000670c00005b0c00002d000000810b0000c0050000410c00006f070000cd070000,419,0,5,2
19,310c0000090c0000ad0b00002207000059070000e80900008c050000aa0600009f070000de000000820c0000a8080000d300000058050000d10b00005e0c0000,2464,0,6,-2
20,7c0b00001b09000018000000f00900009a010000d40000007702000035030000cc090000720300009f080000d50600001e070000050300000801000048030000,1758,0,2,-2
21,ff0c000023010000d50400002b070000db0a0000a90a0000ae0b0000ac090000a00200001d0200004404000006090000170b000028020000b30a000097050000,2956,1,7,0
22,370b0000000800005e070000d30800007e080000720100004e0b0000a10b0000a2060000aa0100008c0900000c020000920a0000130b0000320400007f000000,1893,0,0,-2
23,1e080000fe02000093080000d10b000093090000270800009a01000072060000cc02000081020000a5090000ab040000480a0000b0030000c30100009a050000,2778,1,0,-3
24,6e040000780000004c0800004006000098020000950c000019000000540c000044050000af04000094020000d601000050070000290c000095050000dd020000,3000,0,1,2
25,fa010000c7080000910400004b0c0000a7010000bb00000061070000390400007c0c00004e08000004090000be000000db010000cc0a0000de020000c0060000,1935,1,6,3
26,01010000c0020000a404000018030000430700005404000012050000a70c00006d0700009505000035080000010b00004400000066070000e00b000039060000,1023,0,6,1
27,490c00005b080000460700008e0900009a08000083020000d40600009b0100008c08000012050000a2030000ae020000cf0400000d0b000092060000d5000000,2839,0,6,0
28,ca0c0000690300002a0b0000150b000098070000e2030000990b00008f0b0000a10b0000ef040000a70300000b0700003c030000f4060000b308000082070000,2406,1,7,2
29,830c000052030000a9030000410b0000840000007b060000bf0400003705000067040000300500001b0a00009d06000039010000ed0b0000cd010000060c0000,1923,1,3,0
30,040c000023030000d008000030020000e0090000550500009e000000ff090000ff07000000090000410c0000cf0c0000ee050000240a0000f7000000f5050000,1325,1,5,3
31,ae070000c60a0000c3090000800c0000bb000000610a000063060000fa0c000012070000270c0000ed040000ee07000090020000e8030000310a000016050000,1185,1,3,3
32,370a000056030000d10b0000e70100008504000094050000420100003c0b00001a0a0000580b00005609000009050000920c000077090000cd010000ad030000,773,1,2,6
33,3a0200009d060000360700008c020000b50c00006a0900002704000063010000620c0000b0090000870200002f0b0000640100000f090000df0a0000d80c0000,3251,1,1,-2
34,940400000607000031080000560c00007400000074090000440300002b0b000063060000220c0000110900005c0b0000be0b00002e0300009604000095060000,74,0,5,1
